geo_fips,cal_yr,cty_pop,real_inc_pc,real_earn_pj
19057,2000,42253,40724.78428824571,48561.23626698169
19057,2001,41820,40885.01127562643,49822.850000000006
19057,2002,41138,41025.227574563876,50444.41125492403
19057,2003,41047,39303.50372398686,49409.673493975904
19057,2004,40562,40092.78786902844,50013.52657004831
19057,2005,40332,40033.34822546973,49187.957515657625
19057,2006,40192,42911.13527345709,51344.53758153537
19057,2007,40206,45105.876905381025,52740.568824746726
19057,2008,40235,45074.59830139414,52444.919075852835
19057,2009,40379,43650.603067950724,50263.59066308692
19057,2010,40241,42150.121294048404,49110.680865151175
19057,2011,40061,45046.92201621252,50615.62352217806
19057,2012,40225,45550.965932532185,48832.76200173804
19057,2013,40390,46785.08962832194,53055.647857596065
19057,2014,40092,50608.3257114685,56929.00385910033
19057,2015,39860,52633.46990589868,56952.15316915657
19057,2016,39588,54057.63794691099,59387.98462748132
19057,2017,39320,51147.63295133289,55953.04455577575
19057,2018,39138,52546.027184746956,55682.24953379203
19059,1980,15624,31426.720769230767,34296.96820512821
19059,1981,15567,32076.46490825688,33676.28119266055
19059,1982,15384,30721.16631355932,29531.25233050847
19059,1983,15243,30630.117671092947,28348.588968335032
19059,1984,15218,34267.66660137121,33798.69794319295
19059,1985,15048,33039.34020813624,32182.320340586564
19059,1986,14813,34101.1246587807,34320.14431301183
19059,1987,14656,36123.27971274686,37738.00053859964
19059,1988,14726,36656.49810344828,36870.69396551724
19059,1989,14846,38551.79422442244,38383.091419141914
19059,1990,14935,38104.39388235294,37627.35309803922
19059,1991,15196,36165.627616926504,34384.438752783964
19059,1992,15245,37945.29515545914,35504.93882863341
19059,1993,15389,36963.410924369746,32840.05308123249
19059,1994,15414,40160.44306220095,36401.095830485305
19059,1995,15601,41397.44212624585,36195.24611295681
19059,1996,15783,44715.46308985133,38645.65727213963
19059,1997,16076,44372.85420326223,38061.47816813049
19059,1998,16236,45822.32358024691,39337.444691358025
19059,1999,16333,46700.745355191255,40663.18348512447
19059,2000,16460,47665.37968103957,41184.94270525694
19059,2001,16477,47474.898633257406,40775.941343963554
19059,2002,16351,48722.828587507036,42831.287225661225
19059,2003,16339,49528.736363636366,44372.180175246445
19059,2004,16506,50598.40697799248,43877.14471282877
19059,2005,16644,49753.95741127349,40873.56764091858
19059,2006,16667,51279.60531861515,40946.28499749121
19059,2007,16634,53797.79745080786,42312.045301493825
19059,2008,16690,52011.87308529791,41100.3339711746
19059,2009,16666,50510.28013570327,39906.29651823926
19059,2010,16670,52314.27573015523,42212.00351283749
19059,2011,16858,55046.947876683524,44438.44864300343
19059,2012,16925,56239.23841960656,46003.079063561585
19059,2013,16878,55995.98444399363,45147.348961278316
19059,2014,16840,57340.40894563259,44427.34929108157
19059,2015,17005,62265.335361048266,47396.363574401366
19059,2016,17110,59615.43306689316,42962.72483780226
19059,2017,17173,60110.65481685725,43818.98201602678
19059,2018,17153,60947.77441965146,42783.68995562986
19061,1980,93701,30338.349487179486,52865.6441025641
19061,1981,93307,30055.175688073392,51407.82568807339
19061,1982,91992,28472.941737288133,46187.306355932196
19061,1983,90296,28737.21552604698,44623.31746680285
19061,1984,89616,31240.91753183154,47568.63173359452
19061,1985,89096,31450.180510879847,47361.3665089877
19061,1986,87771,31395.172156505912,45918.76578707916
19061,1987,87125,33746.50359066427,49217.62010771992
19061,1988,87351,33311.918965517245,47216.800344827585
19061,1989,86644,34652.4103960396,46875.8896039604
19061,1990,86462,34444.374588235296,45635.54839215687
19061,1991,86988,33446.76867112101,43920.62034149963
19061,1992,87672,35068.89356471439,46439.756326825736
19061,1993,88261,34819.26484593837,45811.86498599439
19061,1994,88654,36291.411346548186,47882.58455228981
19061,1995,88938,37192.69196013289,47217.02272425249
19061,1996,89097,37688.675759534584,46706.386166774406
19061,1997,88996,37973.79761606022,46353.78519447929
19061,1998,88775,39760.823086419754,47458.321604938275
19061,1999,88934,39373.01214329083,47220.89969641773
19061,2000,89201,40426.67501476668,47761.69190785587
19061,2001,88932,39783.99453302962,46211.75091116173
19061,2002,89132,40167.34924029263,47161.460889139
19061,2003,90012,39880.39167579409,47751.2978094195
19061,2004,90462,40255.3318303811,48007.42844873859
19061,2005,90769,40535.85887265136,47165.75741127349
19061,2006,91258,42374.79478173607,46790.18866031108
19061,2007,92130,44708.93908187793,48166.878198164544
19061,2008,92519,44523.22706834956,47769.242225720394
19061,2009,92948,43319.648379440674,47760.0588865349
19061,2010,93927,43873.30307879055,48988.10647024203
19061,2011,94580,45768.89907634716,49676.000217010944
19061,2012,95155,46636.946217115365,51025.169898438384
19061,2013,95942,45975.15648807186,50554.350890672
19061,2014,96483,47157.58304715923,50816.22828193533
19061,2015,96884,49223.2867725679,51681.97037661822
19061,2016,96782,49063.56671025577,51491.4971807238
19061,2017,97009,49107.589704452286,51577.73056454822
19061,2018,96854,51058.532007587935,52089.376567423315
19063,1980,13329,32963.04974358974,50294.03512820513
19063,1981,13270,31993.357568807336,46302.66055045871
19063,1982,13143,27913.62733050847,37317.78622881355
19063,1983,12823,27423.287640449435,33977.06475995914
19063,1984,12757,29093.80156709109,36488.29657198825
19063,1985,12408,30287.082119205297,39156.01343424787
19063,1986,11897,30768.728844404002,39122.09135577798
19063,1987,11650,31634.588150807896,40572.47450628366
19063,1988,11674,30946.839655172414,40001.07724137931
19063,1989,11533,32375.990264026404,40300.75115511551
19063,1990,11592,32099.769882352943,38920.438117647056
19063,1991,11666,29819.061469933185,35170.3138827023
19063,1992,11722,31632.931742588575,39322.674186550976
19063,1993,11568,28586.197759103638,32939.738655462184
19063,1994,11501,32969.03294600137,41894.16555023923
19063,1995,11403,33042.97328903654,38236.57063122924
19063,1996,11338,36040.72682611506,41422.9113122172
19063,1997,11303,36382.55796737767,41386.84429109159
19063,1998,11247,37607.18506172839,42265.945061728395
19063,1999,11103,36068.224893746206,40454.17887067395
19063,2000,10995,38115.181571175424,42253.549793266386
19063,2001,10890,36839.10637813212,39954.96902050114
19063,2002,10815,38317.59459763647,40844.62160945414
19063,2003,10724,38247.52946330778,41908.712705366925
19063,2004,10553,40063.61331186258,44867.69039184111
19063,2005,10527,38152.98580375783,42345.97787056368
19063,2006,10437,37917.844254892116,39515.17792272955
19063,2007,10417,41319.70074273608,43469.780620044534
19063,2008,10448,42214.05506801022,43914.52298585123
19063,2009,10361,40161.53463594627,41260.64614760326
19063,2010,10276,42327.43765173251,45510.8017913632
19063,2011,10088,45641.35369619371,49203.26321167157
19063,2012,9943,46576.74019715416,49473.44493113648
19063,2013,9880,46151.66605518843,49393.63291450671
19063,2014,9819,45477.86227941926,47072.881999932
19063,2015,9698,47904.63852573195,50351.19409406722
19063,2016,9572,43970.46289950258,42389.20652407002
19063,2017,9414,45852.6534464153,45408.75023080047
19063,2018,9253,45250.01937174458,41733.0814738602
19065,1980,25412,25417.451282051283,32647.820256410258
19065,1981,25052,26624.02981651376,33795.00596330275
19065,1982,24837,24782.563347457624,28763.565889830505
19065,1983,24457,24441.173646578136,26799.370173646574
19065,1984,24149,28776.930852105783,34863.38354554359
19065,1985,23378,28220.439924314094,33847.387511825924
19065,1986,22602,28321.831847133755,34174.13121019108
19065,1987,21997,30317.25475763016,38876.436804308796
19065,1988,21877,28017.265,34478.840172413795
19065,1989,21845,30548.020627062706,37464.83564356436
19065,1990,21889,30494.070901960786,38025.2254117647
19065,1991,22065,28643.13095768374,34976.246919079436
19065,1992,22082,29606.16341287057,37381.99204627621
19065,1993,22089,27476.969187675066,32662.43151260504
19065,1994,22129,30816.032672590565,36792.06794258373
19065,1995,22211,30649.103255813952,34308.6976744186
19065,1996,22275,33469.25727213963,38105.26386554622
19065,1997,22261,33318.60978670012,37676.657967377665
19065,1998,22179,32539.425555555557,35822.60518518519
19065,1999,22011,31829.98846387371,34017.46533090468
19065,2000,22022,33235.36207914943,35426.08304784406
19065,2001,21791,33098.302505694766,34383.558997722095
19065,2002,21643,32927.089138998315,34835.10377039955
19065,2003,21604,31893.25750273823,34438.93504928806
19065,2004,21415,34962.23360171766,39221.718947933434
19065,2005,21426,35046.06513569938,39224.19801670146
19065,2006,21265,34371.24405418966,36177.6596086302
19065,2007,21005,37276.532784105155,38530.958085304046
19065,2008,20910,37857.97835738592,37370.03921309868
19065,2009,20939,36643.15656363096,35430.47019576942
19065,2010,20860,38789.44079673361,38976.27749576988
19065,2011,20974,43790.19047231528,45261.05783793803
19065,2012,20774,44060.58294783226,44708.08165307537
19065,2013,20521,44012.32541576923,45169.69194445763
19065,2014,20289,43648.53966203121,42277.922715990615
19065,2015,20139,43705.03052222179,40735.866869438156
19065,2016,19851,43600.451084191445,39173.368540998286
19065,2017,19708,44772.630551007926,41421.05507617441
19065,2018,19660,46042.656661951,40706.397739695196
19067,1980,19556,29906.98282051282,42021.749743589746
19067,1981,19345,29479.360550458714,38683.49839449541
19067,1982,19103,28481.16694915254,34178.4970338983
19067,1983,18998,27703.521756894785,32057.72543411644
19067,1984,18781,31169.93849167483,37106.82820763957
19067,1985,18523,30311.56840113529,35950.75912961211
19067,1986,17882,31032.494449499543,36736.42565969063
19067,1987,17538,32745.144344703767,39094.83070017953
19067,1988,17400,31680.90672413793,37475.35103448276
19067,1989,17312,32038.584653465346,36142.97442244225
19067,1990,17056,34005.90305882353,39259.44156862745
19067,1991,16950,32557.134966592428,35867.80207869339
19067,1992,17118,33029.0251626898,37866.694721619664
19067,1993,17060,30726.718907563023,34059.84201680672
19067,1994,17062,32386.9975393028,36682.38345864661
19067,1995,17001,32377.436146179403,34429.07906976744
19067,1996,17028,34611.946735617326,36952.53613445378
19067,1997,17059,34934.20514429109,36580.65106649937
19067,1998,16987,34672.294074074074,37102.3262962963
19067,1999,16959,33868.176320582876,35889.07808136005
19067,2000,16854,35447.48576491435,36994.59645599527
19067,2001,16660,35878.11184510251,37206.111958997724
19067,2002,16670,36512.991446257736,38193.79212155318
19067,2003,16641,35863.43723986857,37852.070646221255
19067,2004,16586,39295.34997316157,42894.9346215781
19067,2005,16520,39438.98079331942,41328.7990605428
19067,2006,16586,38243.804214751624,39889.187757150015
19067,2007,16497,40555.0865378471,41467.28018993595
19067,2008,16331,42021.31910601676,43104.54400633442
19067,2009,16248,40994.41691477968,41612.36183133349
19067,2010,16311,41464.656716692414,43460.358272640326
19067,2011,16094,44846.82788771491,46459.28232671902
19067,2012,16089,43961.75419808463,44804.63847754145
19067,2013,16026,46764.98094346056,49601.42265807431
19067,2014,16001,45240.25934174289,45338.160552174355
19067,2015,15910,49523.18001933996,49922.30264923513
19067,2016,15857,47846.88079990917,46316.773116593155
19067,2017,15761,47215.16020630485,44862.89795131238
19067,2018,15761,48432.01080316378,44131.79747283133
19069,1980,13016,29011.067435897436,38146.086153846154
19069,1981,12904,30749.715596330272,39072.32201834862
19069,1982,12787,27447.53199152542,31020.015677966097
19069,1983,12721,26907.762614913172,28774.227579162405
19069,1984,12515,31408.225269343784,38011.81096963761
19069,1985,12398,31695.043330179753,38132.48684957426
19069,1986,12100,33844.424203821654,41531.307552320286
19069,1987,11795,34150.76463195691,41211.392818671455
19069,1988,11532,32470.753965517244,40360.30155172414
19069,1989,11398,33670.0902640264,40238.82227722772
19069,1990,11351,33100.540549019606,38390.61835294118
19069,1991,11314,30214.88121752042,33000.991091314034
19069,1992,11179,34196.80303687636,39378.81735357917
19069,1993,11252,28477.449859943976,29635.614985994394
19069,1994,11045,34909.74066985646,40705.32727272727
19069,1995,11016,33868.44571428571,37190.97222591362
19069,1996,11030,39868.652876535234,46197.78060762767
19069,1997,10921,38922.04654956085,42081.79385194479
19069,1998,10875,39441.292222222226,38637.67209876543
19069,1999,10780,37829.83521554341,35141.06156648452
19069,2000,10679,40918.937507383336,38807.71234494979
19069,2001,10618,39896.012300683375,40762.67608200456
19069,2002,10674,38394.78908272369,40674.21114237479
19069,2003,10655,37249.669222343924,40647.21325301205
19069,2004,10716,43232.52592592592,52608.67289318303
19069,2005,10766,41885.34311064718,49477.036221294366
19069,2006,10699,41260.55715002508,46801.87646763672
19069,2007,10759,45501.54249227033,51132.46174491366
19069,2008,10690,44536.64539481746,47652.13683109146
19069,2009,10656,43666.479123119105,46168.78966465817
19069,2010,10706,45063.34574781137,49327.268630912964
19069,2011,10693,55393.30964297178,63351.43927988534
19069,2012,10509,55355.45948508176,60128.77450162831
19069,2013,10509,57147.7652268872,65049.36122825115
19069,2014,10434,55259.18321376356,59363.33395668287
19069,2015,10326,55211.228769696725,58837.51144849561
19069,2016,10183,50875.53633523527,49920.03523569653
19069,2017,10159,52234.02766323235,53606.092147860014
19069,2018,10124,54060.56772876342,53702.73672111118
19071,1980,9376,32737.411794871794,40027.50846153846
19071,1981,9254,33153.89220183486,39247.44105504587
19071,1982,9166,30929.538347457623,34164.78834745762
19071,1983,9059,32554.74443309499,35708.70010214504
19071,1984,9028,30706.03976493634,35563.03408423115
19071,1985,8829,33656.39451277199,41587.501229895934
19071,1986,8667,34136.45040946315,45344.13357597816
19071,1987,8672,31425.487612208257,41857.28114901257
19071,1988,8441,32780.89172413793,43952.544655172416
19071,1989,8252,32243.590594059406,39256.50214521452
19071,1990,8236,30666.61756862745,36849.87811764706
19071,1991,8194,30395.49799554566,35627.62019302153
19071,1992,8242,32437.65046999277,41061.240925524224
19071,1993,8217,28180.205602240894,33992.78081232493
19071,1994,8259,33209.63116883117,41894.16555023923
19071,1995,8172,32404.951893687707,36485.88119601329
19071,1996,8077,38444.891919844864,43010.630639948286
19071,1997,7989,38244.95784190715,41485.89084065244
19071,1998,7993,38439.56296296296,39749.63950617284
19071,1999,7997,40320.60449301761,42035.070916818455
19071,2000,7995,42198.51423508564,42652.55759007678
19071,2001,7874,41156.21218678816,42304.394305239184
19071,2002,7787,39893.527293190775,42381.228812605514
19071,2003,7743,41017.15859802848,46881.004928806135
19071,2004,7655,46866.8421900161,55141.3023081052
19071,2005,7616,44052.08256784969,50363.18402922756
19071,2006,7622,43128.00903161063,48371.93858504766
19071,2007,7642,45590.59905523577,50327.13596838333
19071,2008,7489,48470.6547456333,52176.55254649486
19071,2009,7453,54022.55203295382,61849.447230964506
19071,2010,7434,51858.48938792025,61024.1980247186
19071,2011,7370,50560.62689036878,58910.75379656128
19071,2012,7140,52221.33855917696,56845.84246978168
19071,2013,7069,51596.65105598694,53973.94446626582
19071,2014,7030,48338.997653939005,49748.11507599198
19071,2015,6913,46390.839158753886,43451.44432090718
19071,2016,6951,45377.5960677299,41311.81917948761
19071,2017,6952,46662.93611032468,41851.15268938974
19071,2018,6993,47224.331152337465,40852.02663815831
19073,1980,12095,33643.28179487179,42071.52282051282
19073,1981,11976,34207.574541284404,42634.06513761468
19073,1982,11790,31220.162499999995,34334.77605932203
19073,1983,11707,31031.962819203265,32081.5188968335
19073,1984,11490,30779.55377081293,32290.393339862883
19073,1985,11202,31611.789971617785,33369.90501419111
19073,1986,10824,33665.440400363965,36807.0771610555
19073,1987,10521,34706.042728904846,39111.09407540395
19073,1988,10311,32631.400862068967,34748.816206896554
19073,1989,10167,35218.31221122112,38840.08382838284
19073,1990,10028,32688.45850980392,34066.80188235294
19073,1991,10110,32022.970452858204,32497.569858945808
19073,1992,10187,35746.35444685466,38995.17237888648
19073,1993,10280,30371.47577030812,29699.0512605042
19073,1994,10255,35286.55994531784,38835.38373205742
19073,1995,10226,35383.531561461794,36934.731827242525
19073,1996,10333,38874.86438267615,42097.14828700711
19073,1997,10402,36049.69661229611,38423.56637390213
19073,1998,10442,35598.933580246914,35296.97691358025
19073,1999,10394,35387.78129933212,35335.92301153613
19073,2000,10341,36912.043118724156,37361.500177200236
19073,2001,10150,37026.29396355354,36747.72346241458
19073,2002,10105,38566.65604952167,40149.871243669106
19073,2003,9996,38825.834830230015,41073.8552026287
19073,2004,9932,43695.15104669887,48361.690928609765
19073,2005,9800,42404.06377870564,44754.51680584552
19073,2006,9611,41433.27696939287,40781.357049673854
19073,2007,9548,45856.4965075183,46767.41792299336
19073,2008,9415,48314.51421946138,47186.15494829715
19073,2009,9329,48321.82699249291,47971.33254377563
19073,2010,9362,46398.57362245273,46337.88144633267
19073,2011,9330,54279.33531355821,57838.90454683141
19073,2012,9180,53927.55444562459,53511.79211910007
19073,2013,9158,53533.78769763336,55924.48689781982
19073,2014,9123,52928.25439461426,53540.961970011216
19073,2015,8942,50047.993201191064,44622.351041759845
19073,2016,9000,49404.19523435102,42575.30070177061
19073,2017,8969,48204.91570140777,42976.84026965701
19073,2018,8981,50300.22152916211,44403.29134782329
19075,1980,14336,34519.287948717945,38444.72461538461
19075,1981,14187,35670.85733944954,39045.608944954125
19075,1982,13947,32673.28326271186,31741.09258474576
19075,1983,13781,31708.754647599588,31232.88539325842
19075,1984,13514,33859.53712047013,32997.64877571009
19075,1985,13251,33428.672090823085,31467.320908230842
19075,1986,12799,33943.33630573248,34134.095359417646
19075,1987,12423,36041.96283662477,36090.75296229802
19075,1988,12274,34108.45982758621,31631.820172413794
19075,1989,12115,35199.09290429043,30627.033333333333
19075,1990,12017,36862.05788235294,33078.210980392156
19075,1991,11957,36288.600742390496,32764.652115812918
19075,1992,12081,39058.80130151843,38255.95401301518
19075,1993,12071,35683.8106442577,32564.55840336134
19075,1994,12152,38791.15611756664,39132.5933014354
19075,1995,12244,40558.21182724252,40221.14392026578
19075,1996,12317,42159.050937297994,42369.8545572075
19075,1997,12335,43435.97126725219,44345.25106649937
19075,1998,12277,41909.66814814815,40192.18975308642
19075,1999,12332,39998.45452337583,38775.85610200364
19075,2000,12368,41328.64666272888,40127.036975782634
19075,2001,12319,41941.81047835991,41535.00911161731
19075,2002,12372,41900.58390545864,43207.06415306697
19075,2003,12348,41429.62639649508,43423.92946330778
19075,2004,12383,46333.36457326892,50490.04433709071
19075,2005,12406,45658.225469728604,48680.04352818372
19075,2006,12436,45453.88268941294,46782.396788760656
19075,2007,12317,48621.06666928828,49128.68907819128
19075,2008,12359,51982.59673664068,49924.71339560926
19075,2009,12447,50692.244152633146,47810.12952206594
19075,2010,12465,50136.49764584712,48702.49622967704
19075,2011,12479,54910.04136771148,52934.843186986574
19075,2012,12440,57033.27630550995,54706.82481719787
19075,2013,12343,55777.02320883636,53348.34093724506
19075,2014,12391,52905.154109006835,46323.77273809119
19075,2015,12404,53272.948152692035,45981.79359054641
19075,2016,12286,52103.104946032196,43190.17327721411
19075,2017,12322,54092.4741400887,48254.82826392906
19075,2018,12304,55411.79586521767,47813.087984695514
19077,1980,11962,26678.36923076923,24697.400769230768
19077,1981,11855,29669.320183486238,30046.271330275227
19077,1982,11687,28209.734957627115,24774.338135593218
19077,1983,11551,26416.031052093967,19159.02492339121
19077,1984,11595,29826.406660137123,26718.538687561217
19077,1985,11417,30999.632923368023,28445.71371807001
19077,1986,11277,30985.393448589624,28456.06969972702
19077,1987,11049,33151.728725314184,32052.78922800718
19077,1988,11060,31147.64827586207,29414.00051724138
19077,1989,10920,34129.218151815185,33939.16056105611
19077,1990,10941,33130.98996078431,30575.269333333334
19077,1991,11101,31738.59510022272,29200.352932442467
19077,1992,11125,33004.69645697758,30811.37006507592
19077,1993,11123,30018.045098039212,24959.455322128848
19077,1994,11139,33363.543267259054,29922.634859876962
19077,1995,11241,32771.25528239203,26451.232026578073
19077,1996,11268,35791.443180349066,32363.374789915968
19077,1997,11321,35970.13462986198,29262.572396486823
19077,1998,11321,37108.71691358025,29741.932839506175
19077,1999,11403,36121.65464480874,29900.23157255616
19077,2000,11334,38208.436266981684,32334.91919669226
19077,2001,11225,38777.30854214123,30056.13576309795
19077,2002,11227,39513.38086662915,32292.055261676986
19077,2003,11343,39603.99572836802,35221.34819277109
19077,2004,11389,46502.854857756305,45912.41739130434
19077,2005,11249,46671.351774530274,44519.47150313153
19077,2006,11150,49165.41083793276,47287.569794279974
19077,2007,11116,50241.89611525927,47023.13748236555
19077,2008,11038,53585.476825624246,52231.44570022717
19077,2009,10939,47706.324545965006,40150.5435208297
19077,2010,10937,46519.95797469285,39983.05359376149
19077,2011,10858,52354.453200233285,49386.97536473662
19077,2012,10761,50877.494755137326,46892.53781129027
19077,2013,10671,54927.98984802247,52602.085299056016
19077,2014,10685,53010.75541464078,50034.11861208391
19077,2015,10652,55619.17178920283,50411.83427264245
19077,2016,10646,53601.65279804227,43772.39775130662
19077,2017,10667,52081.10406742246,42143.19427861002
19077,2018,10720,54812.636968683684,45078.385312841616
19079,1980,17865,34442.96923076923,39738.82461538461
19079,1981,17836,36027.03165137614,40995.66330275229
19079,1982,17590,33427.261016949145,34924.249576271184
19079,1983,17429,33482.68947906026,34672.362614913174
19079,1984,17203,34123.17355533791,35679.64250734574
19079,1985,16982,35350.84522232734,38428.77086092715
19079,1986,16832,35653.10263876251,40490.3754322111
19079,1987,16571,36090.75296229802,42124.46517055655
19079,1988,16460,33630.98155172414,37821.18810344828
19079,1989,16303,38583.82640264027,43875.54224422442
19079,1990,16049,35932.335843137254,39559.87576470588
19079,1991,16098,35423.945953971794,39082.39643652561
19079,1992,16229,36120.642227042656,40335.12263195951
19079,1993,16188,33249.67016806722,36678.853921568625
19079,1994,16233,38844.22925495557,44689.35078605605
19079,1995,16468,37617.46631229236,40874.64292358804
19079,1996,16356,42067.033484162894,46758.25054945055
19079,1997,16371,42054.19071518193,46584.352572145544
19079,1998,16405,40669.88839506173,42515.17913580247
19079,1999,16387,39630.73211900425,41087.47856709168
19079,2000,16423,41102.38936798582,42903.27513290017
19079,2001,16236,40681.61059225513,44730.46332574032
19079,2002,16337,39594.944850872256,43434.27810917277
19079,2003,16366,39540.21204819278,44353.75377875137
19079,2004,16285,44139.71572732152,49966.291572732145
19079,2005,16261,44146.64102296451,48416.630688935285
19079,2006,16144,50969.22910185649,57413.106874059195
19079,2007,15987,53821.969946469915,59199.714112968635
19079,2008,15863,52036.270042512275,53136.57281287999
19079,2009,15739,45638.77366903692,45066.014447962334
19079,2010,15631,46729.40548444052,48333.58300228058
19079,2011,15463,54005.522295614115,59874.95006487722
19079,2012,15317,51047.889151253934,55604.235303412
19079,2013,15342,53929.25849990719,61309.145844034196
19079,2014,15215,55680.48842269899,63472.98476760396
19079,2015,15223,55044.74391579018,60545.35938691441
19079,2016,15093,50933.21464762201,50948.450428252465
19079,2017,15069,49852.03026461018,51245.33413754477
19079,2018,14952,55204.79478811652,58172.50369751141
19081,1980,13805,31645.722307692307,42672.11794871795
19081,1981,13663,34534.067660550456,46964.55114678899
19081,1982,13583,32067.359322033895,42244.68813559321
19081,1983,13412,32356.465577119503,40977.6302349336
19081,1984,13500,35408.40117531832,44668.63095004897
19081,1985,13380,35409.61229895932,46563.11371807001
19081,1986,13095,35153.83202911737,46773.64895359417
19081,1987,12897,34006.71759425494,44401.337701974866
19081,1988,12864,34253.48827586207,47125.32086206897
19081,1989,12832,33554.77442244224,43125.98927392739
19081,1990,12610,33421.274352941175,42501.28894117647
19081,1991,12496,29355.990794357833,37266.62138084633
19081,1992,12391,33124.46854663774,41998.83181489515
19081,1993,12170,29680.926610644256,37744.58333333333
19081,1994,12073,34959.27559808612,43298.83458646616
19081,1995,12148,33161.63495016611,38778.286910299
19081,1996,12158,37765.63581124758,43663.11803490627
19081,1997,12043,37502.92057716436,41688.855081555834
19081,1998,12085,36817.943827160496,38709.566543209876
19081,1999,12091,38197.557619914995,40158.743776563446
19081,2000,12109,41619.112108682806,41897.34743059657
19081,2001,11954,40027.191002277905,44056.88280182233
19081,2002,11846,41352.94001125493,47797.951266178956
19081,2003,11905,40678.396385542175,46929.197042716325
19081,2004,11838,45797.10842726784,53146.31830381105
19081,2005,11834,43888.63152400836,50348.324843423805
19081,2006,11729,43199.43452082287,50332.892925238324
19081,2007,11580,46912.452896965646,52380.52586304359
19081,2008,11525,48041.26829866053,51697.15233723265
19081,2009,11371,44821.767445371894,47421.776787947136
19081,2010,11297,46161.755131317586,50198.379864636205
19081,2011,11291,52671.56143896341,56916.83335819917
19081,2012,11175,54446.689372459856,56987.83779987886
19081,2013,11131,55383.786704880455,59904.88935121439
19081,2014,11041,55723.38895311278,58285.32062833633
19081,2015,11028,57049.177454876946,58048.08657831622
19081,2016,10887,51258.6073910868,48436.723164316914
19081,2017,10773,55059.92827746936,52880.76703717836
19081,2018,10712,56993.94982637772,54326.860571667414
19083,1980,21763,32286.135897435895,37628.446153846155
19083,1981,21661,33008.45435779816,36914.4993119266
19083,1982,21547,30551.17860169491,31357.249364406776
19083,1983,21322,30587.818181818177,31343.921552604694
19083,1984,21322,32772.03682664055,35289.257786483846
19083,1985,20878,33529.06584673605,36888.58372753075
19083,1986,20275,34103.479708826206,37892.755232029114
19083,1987,19638,34713.01274685816,39489.79838420107
19083,1988,19387,32055.749482758623,34577.01327586207
19083,1989,19214,33772.59323432343,36102.400330033
19083,1990,19099,34754.95858823529,37785.69003921569
19083,1991,19032,32851.11759465479,35398.96703786192
19083,1992,18937,35046.43629790311,38899.72899493854
19083,1993,18822,32823.74089635854,35042.198039215684
19083,1994,18941,35987.12535885167,40408.11770334928
19083,1995,19103,35705.121860465115,39139.431096345514
19083,1996,19062,38767.78952811894,42980.515837104074
19083,1997,18981,38774.28858218318,42265.27352572145
19083,1998,18912,38698.38296296296,42927.373950617286
19083,1999,18784,36415.5182756527,39255.152398299935
19083,2000,18807,38887.20815121086,43221.258357944476
19083,2001,18669,40638.866970387244,43330.24123006834
19083,2002,18476,39267.232414181206,42523.96578503095
19083,2003,18327,37703.242059145676,41198.58773274918
19083,2004,18164,44145.2727858293,51343.05281803542
19083,2005,17974,44260.111169102296,50232.15302713988
19083,2006,17893,44590.283592574,48061.56236828901
19083,2007,17789,50904.731391044894,55465.69965148916
19083,2008,17690,49453.85212137208,50250.41277442099
19083,2009,17535,45372.544436213335,44504.24634200432
19083,2010,17543,46788.90761789156,47829.00491061575
19083,2011,17374,53896.69917309787,55249.38228738578
19083,2012,17357,55135.08273277095,55315.70079265455
19083,2013,17388,53710.29726474993,55701.0570660267
19083,2014,17331,53144.95707388392,54799.37752881575
19083,2015,17256,52737.10948382726,51285.05284412579
19083,2016,17173,50282.42916069243,49022.21244854453
19083,2017,17007,52188.362978372454,52020.57181074771
19083,2018,16868,54794.95345958459,53051.56750369751
19085,1980,16317,26482.59512820513,31337.12923076923
19085,1981,16157,29574.340366972476,36709.699082568804
19085,1982,16034,27699.771822033894,30833.577542372877
19085,1983,15804,26661.89683350357,25168.19611848825
19085,1984,15628,28776.930852105783,29517.140842311463
19085,1985,15450,30571.122989593187,35005.58864711448
19085,1986,15345,29207.330664240217,32968.34558689717
19085,1987,15175,29192.758527827646,32563.923877917412
19085,1988,15080,28472.431206896552,30317.639310344828
19085,1989,14832,29446.113696369637,29446.113696369637
19085,1990,14734,29694.266352941177,29450.67105882353
19085,1991,14712,29194.58856718634,27774.633259094284
19085,1992,14752,32299.16399132321,33876.78698481562
19085,1993,14895,30277.22759103641,28827.255602240893
19085,1994,14993,33052.180861244015,34679.75707450444
19085,1995,15231,32588.9634551495,30059.23441860465
19085,1996,15400,37094.74492566258,39172.666321913384
19085,1997,15498,36643.975909661225,35957.144918444166
19085,1998,15569,35602.12888888889,32400.42962962963
19085,1999,15510,36973.38773527626,32166.28160291439
19085,2000,15685,40260.03957471943,36208.810986414646
19085,2001,15592,39073.566059225515,34059.29703872438
19085,2002,15421,40398.93269555431,36298.885987619586
19085,2003,15444,40107.17809419496,36779.08740416211
19085,2004,15412,42565.678904991946,43157.50563607085
19085,2005,15362,40980.283611691026,38581.20052192067
19085,2006,15346,40629.41555444054,36402.32523833416
19085,2007,15177,43402.352079513556,39963.49651243383
19085,2008,14946,46034.618567779275,42569.03079547918
19085,2009,14972,45280.95181024192,42994.79986599539
19085,2010,14909,42585.67691091003,39436.82400868094
19085,2011,14764,46338.757793179524,43772.6383557804
19085,2012,14474,46706.23993820278,42450.923885850716
