"CAGDP9 Real GDP by county and metropolitan area 1/"
"Real GDP: Manufacturing (Thousands of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"26163","Wayne, MI",15015110,15580700,16117334,15194584,15539690,16370068,17965278,13880548,8887161,11646326,12395060,12183301,13845477,14335991,13538554,13081260,13013254,13956046
"26165","Wexford, MI",254637,260733,269994,278851,291025,287375,295670,303723,236483,322209,333379,300557,291905,304220,302091,301312,321091,336791
"39001","Adams, OH",60226,52848,58624,82911,97041,107335,134364,122379,"(D)",103916,125110,99799,107384,113723,125501,139591,142428,147206
"39003","Allen, OH",1983619,2176726,2146520,2246495,2328693,2425831,2315817,2154569,3285250,3589066,3875771,3656636,3457214,4135572,3558612,3612743,3681604,3899607
"39005","Ashland, OH",422028,413769,409062,402491,363780,343421,360989,332968,284314,289368,307858,309894,320556,322732,317025,311762,313782,326901
"39007","Ashtabula, OH",744398,815379,826607,854873,859456,833718,829603,786169,656499,755798,789224,781008,689365,710476,684479,680561,676311,714539
"39009","Athens, OH",56381,65275,63532,60890,57284,49025,54258,57724,55815,"(D)","(D)","(D)","(D)","(D)","(D)",51295,"(D)",64397
"39011","Auglaize, OH",599781,621358,635328,674048,673614,674545,728274,709557,524564,624583,762265,850474,855444,824550,802639,783796,806932,869440
"39013","Belmont, OH",129999,136693,129068,134419,155543,162670,159779,153247,118666,129858,131367,112709,98665,103832,95574,94844,"(D)",90520
"39015","Brown, OH",51081,47679,51209,58008,60472,64266,70733,67440,43176,49598,54504,52122,51585,62158,63928,66487,67144,69541
"39017","Butler, OH",2220422,2389550,2429887,2636466,2783858,2643132,2834944,2900994,2698202,3101431,3198192,2866661,3169654,3620713,3574974,3612525,3719662,3868733
"39019","Carroll, OH",117740,134053,132534,181862,263254,211538,125151,134048,105601,203476,666566,116659,121890,129759,121430,117425,111386,111637
"39021","Champaign, OH",258948,295861,318085,365504,391481,388430,371033,320971,177991,218902,244951,282290,322200,341319,331717,312184,319978,334642
"39023","Clark, OH",912592,875864,809706,896486,858298,889882,781480,719340,505697,567115,645585,654980,627935,644169,616438,611424,637469,665544
"39025","Clermont, OH",690267,703907,737935,935575,941234,927729,883686,696211,462652,541940,628740,626781,612450,702724,705049,695832,705780,737684
"39027","Clinton, OH",309954,345157,368178,426873,448038,462646,458975,414840,297392,314291,370443,387557,369640,373687,336366,334259,339071,352628
"39029","Columbiana, OH",581729,594913,605356,643815,655964,586276,625401,579264,486218,508919,537141,511215,554772,588770,553128,521698,523769,570359
"39031","Coshocton, OH",421357,429472,423508,438433,430577,387283,390366,363160,382692,364250,357792,308841,361920,418747,386017,354200,349509,364335
"39033","Crawford, OH",444225,466238,508705,536001,569982,511842,474421,461274,309072,329085,343826,361268,300766,302651,295348,271349,273509,275860
"39035","Cuyahoga, OH",10885992,10949762,11358735,11448983,11279472,11279295,11501512,10994788,8384427,9262820,9633740,9213777,9212321,9514546,9358413,9186600,9255707,9592536
"39037","Darke, OH",381170,405530,412921,415414,418199,413311,391432,356962,295621,316259,330249,368993,369305,387189,423706,427485,457057,464855
"39039","Defiance, OH",673945,693428,676674,691814,686452,605543,579301,553991,354569,443437,496841,515747,582356,631611,646356,641061,573138,532874
"39041","Delaware, OH",415299,422195,533389,617093,666121,702331,719103,743691,615657,704052,775580,837673,876886,902389,858730,874817,891510,896010
"39043","Erie, OH",1473313,1486260,1506297,1439460,1393945,1396262,1189878,1044918,1215454,1244477,1305091,1086602,1230454,1623174,1164868,1112890,1161748,1184441
"39045","Fairfield, OH",380671,416487,431849,470212,447621,464207,471238,457409,378686,401395,427378,438038,451314,435047,409021,390192,404606,403207
"39047","Fayette, OH",219409,242822,239889,251061,235354,226983,238164,207252,185570,175468,190570,197340,459965,826963,1185155,1411308,1341826,1434635
"39049","Franklin, OH",5883065,5950056,5764042,5976895,5780211,6025162,5860711,5671443,5101413,5421799,5711559,5875857,6368901,7056638,7197249,6811592,7077189,7379551
"39051","Fulton, OH",661001,734697,741773,824609,853836,818073,772204,672399,431851,500394,600133,616162,707087,794251,917270,906180,884928,893595
"39053","Gallia, OH",88288,90481,91411,77568,69376,71138,71041,69075,52827,60783,59695,63059,59041,60769,59131,57323,58946,61400
"39055","Geauga, OH",734905,783493,880958,977759,1042949,1002310,988974,887030,817419,825547,845845,806367,818422,869737,836862,794579,804187,841338
"39057","Greene, OH",348992,394428,412235,409983,420123,422188,459988,476754,396340,401284,424424,418297,440753,484258,493070,529732,553038,559026
"39059","Guernsey, OH",241154,268753,289644,288609,308249,313190,366439,327997,271566,297057,311626,305410,306725,312396,320825,306649,304215,310510
"39061","Hamilton, OH",10925946,11701434,11190200,11637939,11299656,11693131,12552709,11531133,10120917,9252646,9144230,8251980,8003681,8433729,8809734,9635469,9816849,10027458
"39063","Hancock, OH",970543,1053272,1171036,1296452,1310012,1298165,1335699,1262481,967327,977386,1066165,1230888,1318638,1392493,1418275,1406541,1451000,1424071
"39065","Hardin, OH",177266,212217,217766,232502,227811,225935,229359,214018,168189,180308,203229,202658,194381,205113,206774,214226,204991,203000
"39067","Harrison, OH",39214,37633,38809,45019,45533,47052,"(D)",43666,31360,34923,39989,37909,35525,32247,29787,29745,57258,61238
"39069","Henry, OH",696868,"(D)","(D)",413468,410046,463405,473312,418474,343891,351772,356098,360042,375152,378610,349496,344133,347458,361704
"39071","Highland, OH",157255,191211,193713,204910,208737,203185,201813,167974,127573,140552,143180,149260,147911,155329,141486,141952,151054,154440
"39073","Hocking, OH",100102,104538,101334,106864,97812,93692,90243,82737,72752,78517,83940,79778,78594,83860,76631,72250,70765,72549
"39075","Holmes, OH",468905,492504,493620,546082,558558,544466,563179,516894,489045,492808,561817,509151,561088,640559,769404,763353,802574,821915
"39077","Huron, OH",763679,777612,757122,825398,858587,901660,938468,812673,691459,668742,660198,648107,672522,683477,663901,653689,661880,687924
"39079","Jackson, OH",312872,299462,308901,345596,329115,391888,393991,353181,263445,266737,280086,285961,312751,312760,288742,271438,261706,270188
"39081","Jefferson, OH",358788,347321,306350,295161,329509,297858,323220,331640,172839,180579,192765,179934,161682,147941,136461,153703,154560,159806
"39083","Knox, OH",330041,350438,355961,445995,487303,530664,518554,504776,424745,474028,514398,513101,516277,553979,493894,443644,468142,489354
"39085","Lake, OH",2571368,2635254,2865381,3095621,3184129,3335014,3705026,3526046,3049546,3305559,3517128,3171503,2891238,3004375,2974878,3055614,3033593,3113381
"39087","Lawrence, OH",36715,37032,55091,83000,89435,58196,83695,78659,67820,"(D)","(D)","(D)",61492,73620,"(D)","(D)","(D)","(D)"
"39089","Licking, OH",762346,787504,791704,817998,823656,808882,829391,784345,595005,599946,615845,628774,644735,664623,662931,680292,688922,727796
"39091","Logan, OH",615622,722758,795804,959112,1059375,1098976,945907,798265,463762,638544,783166,887414,763025,798897,561638,542932,561829,591960
"39093","Lorain, OH",2413715,2306872,2347850,2616922,2647298,2702370,2610872,2437476,1738105,2040198,2292231,2512687,2424405,2620517,2667864,2616922,2586857,2687713
"39095","Lucas, OH",5827701,6342448,6171479,5964070,6348547,6553701,5895830,4606827,5299394,5803569,6436664,5543704,6561287,8844252,6374911,5847089,5728220,6329588
"39097","Madison, OH",193236,228722,238435,274990,284116,306338,286432,256909,138729,195619,227035,278458,272708,358633,379812,379520,363274,378551
"39099","Mahoning, OH",836947,828003,840676,922249,1149200,1294688,1306007,1322751,883202,1006498,1050719,970184,911591,956080,926071,867483,876864,900358
"39101","Marion, OH",634660,669954,739179,736663,754762,765629,798122,810377,715933,660075,700865,706159,722271,741038,775065,741117,756854,779443
"39103","Medina, OH",1153928,1231977,1280289,1393974,1482227,1555672,1522867,1435399,1627909,1601246,1670477,1366392,1519760,1847259,1457745,1383503,1434575,1501433
"39105","Meigs, OH",8635,"(D)","(D)","(D)",9391,8205,7216,7597,6300,7473,7966,8900,12650,15804,19483,18412,19767,"(D)"
"39107","Mercer, OH",238001,266084,291375,349120,376447,415207,442105,424196,329083,374976,425231,464059,491258,519048,514305,505999,525527,556572
"39109","Miami, OH",989105,1047806,1110727,1142563,1190009,1209916,1272145,1254835,939414,1056446,1285973,1417569,1378903,1358701,1280803,1330964,1356457,1392810
"39111","Monroe, OH",184039,178775,162211,143174,96823,71562,85121,102285,"(D)",96119,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"39113","Montgomery, OH",4473979,4648572,4699621,5177013,5059914,5302257,4588212,3798726,2540705,2770074,2989789,2916371,2964783,3117917,2934064,2988651,3002953,3146636
"39115","Morgan, OH",32208,42986,48769,50632,48276,"(D)","(D)",42283,32762,40767,48095,42066,35719,38014,36991,32231,34981,36930
"39117","Morrow, OH",76142,80569,92913,124195,123047,123454,118951,104299,55525,69380,85701,102833,89000,89797,73730,70841,75222,74355
"39119","Muskingum, OH",697630,722270,618416,686219,636437,607029,616550,542472,558200,494467,505761,449336,617321,927964,769459,681957,701295,745038
"39121","Noble, OH",40669,49403,45163,52269,48370,49287,45613,36418,17929,13757,15806,10087,9731,11559,11364,10445,14595,14640
"39123","Ottawa, OH",227332,214885,233388,256469,258269,228417,232278,238061,187208,218139,239950,233814,242794,240140,254790,237996,223205,223328
"39125","Paulding, OH",103616,100910,98000,105987,126302,123782,130188,113143,80929,94617,106621,115185,112659,117642,112647,107812,111133,111268
"39127","Perry, OH",105993,106905,96204,88579,86217,72643,67764,65046,47909,47827,53132,59540,71143,77632,84962,87968,88454,94365
"39129","Pickaway, OH",535018,538066,627775,602263,514599,345802,395774,560684,570414,620545,488953,391894,365140,365158,354634,353436,355828,369714
"39131","Pike, OH",683372,543636,352211,364677,360891,365475,452484,347232,263086,253112,209495,357820,366439,687778,719057,866358,741240,847289
"39133","Portage, OH",1103366,1138675,1175275,1215478,1252222,1232606,1222254,1135851,939938,1000568,1095975,1091437,1056343,1097190,1122573,1085163,1057592,1093710
"39135","Preble, OH",305058,328237,328912,359775,356473,376612,385380,360776,261215,266816,267973,264602,274524,309047,278034,275812,283790,312530
"39137","Putnam, OH",314636,322783,378988,464135,525047,542800,520187,590959,435330,462878,422985,406311,387102,406586,423329,386597,391711,409339
"39139","Richland, OH",1093111,1184174,1241725,1423442,1463594,1471783,1315893,1164937,719390,803222,879745,909335,931667,976446,959927,957576,975670,1006845
"39141","Ross, OH",409023,471337,408016,479482,512990,575454,557771,413981,285835,324997,404526,416983,396430,462140,411608,368886,394030,419570
"39143","Sandusky, OH",803976,863616,989369,990671,972333,984993,974341,961481,767721,779114,831373,902297,940473,967772,1061539,1041752,1111915,1102234
"39145","Scioto, OH",298178,315745,314169,345568,329214,285551,305768,315955,403937,291090,267844,402570,808336,1174120,989863,924449,1066327,1016566
"39147","Seneca, OH",426177,434684,433839,463150,473569,501329,494252,445244,304287,314244,343462,318107,305886,357658,419145,374501,359535,374440
"39149","Shelby, OH",1008827,1104857,1198644,1465810,1603618,1670098,1560218,1351283,965152,1092428,1297892,1387046,1451145,1499942,1377262,1398452,1416728,1471510
"39151","Stark, OH",3773692,3635700,3581841,3504383,3528523,3410313,3385752,3452814,2719492,3017226,3308266,3340775,3525330,3744062,3512733,3273623,3312895,3468419
"39153","Summit, OH",3645563,3870936,4144444,4432712,4276951,4297767,4432611,4181540,3373097,3659066,3744194,3642806,3616257,3848245,3823725,3810511,3748317,3866414
"39155","Trumbull, OH",2912315,3127760,3086733,3336720,3332904,3222224,2878580,2570352,1511620,1981684,2348672,2109179,2068466,2455067,2293111,2172119,1929694,1945166
"39157","Tuscarawas, OH",674737,679713,698525,762016,759650,725135,758024,736574,624315,697446,754325,727984,716039,768687,776693,758943,755181,780723
"39159","Union, OH",2072573,1482508,1749097,2163901,2399436,2393429,2041870,1509697,1197115,1306100,1306134,1187755,1170284,1230863,1217514,1271359,1248956,1309548
"39161","Van Wert, OH",287723,283960,290788,327582,320502,333900,329703,285235,182243,221631,237271,221783,214028,215796,188608,175561,189640,204347
"39163","Vinton, OH",38812,43372,40763,"(D)",48762,"(D)",58692,58643,55425,61081,62448,51010,44591,49796,49168,55785,52374,50751
"39165","Warren, OH",990224,1067647,1191786,1363847,1494486,1549237,1680023,1669712,1442302,1522670,1567544,1425143,1497228,1514784,1524132,1584973,1498939,1591802
"39167","Washington, OH",603032,614453,612670,600624,571037,560950,587253,633585,639331,693254,680461,678564,609062,697161,703578,713396,683117,709537
"39169","Wayne, OH",1457174,1533035,1504673,1766490,1769557,1813399,1690501,1397231,1225385,1413795,1556679,1603028,1675531,1720466,1617559,1592261,1677350,1726276
"39171","Williams, OH",586714,643454,615964,660980,655035,660502,671054,636300,471074,543622,572298,594790,616482,627707,629626,604314,591105,611616
"39173","Wood, OH",1070749,1199107,1268681,1438776,1467331,1613634,1878329,1897211,1206148,1405171,1550882,1597796,1598798,1705371,1567444,1585204,1556058,1592591
"39175","Wyandot, OH",288530,333528,363645,378543,346927,301895,266125,222983,163253,197579,230379,261560,256128,278262,274551,276602,277937,316995
"55001","Adams, WI",38451,44405,43919,43583,42913,43798,40916,"(D)",76975,"(D)","(D)","(D)",34543,35811,29357,31199,28824,29268
"55003","Ashland, WI",70432,58673,66014,71126,71609,82482,87317,93473,75262,81615,94907,95590,93330,84099,85809,88498,89651,95915
"55005","Barron, WI",435001,380221,394081,407454,401786,414108,416225,408779,376273,407010,436152,452605,443485,440616,421556,426377,446098,474961
"55007","Bayfield, WI",9481,8075,8567,9461,9467,9315,8708,9167,7660,7652,9441,9441,10870,"(D)",12577,"(D)",13936,15265
"55009","Brown, WI",2644986,2615200,2631750,2709065,2777025,2965005,2947815,2712181,2418439,2452657,2491074,2432650,2368857,2387789,2367712,2424423,2488579,2600568
"55011","Buffalo, WI",22995,19907,20111,20871,21124,23498,24196,24090,27127,27705,26760,27747,26307,23944,24276,25693,27725,29640
"55013","Burnett, WI",68434,66589,72545,71550,68594,74473,76313,75540,68265,77221,91303,106356,109538,111245,104677,104349,109800,115077
"55015","Calumet, WI",340647,307543,344168,382522,356234,357564,320535,330045,330721,395562,373547,353053,340799,364341,379956,369857,377884,425735
"55017","Chippewa, WI",290079,289034,355997,414339,549236,592341,641659,485232,437576,524920,554786,598261,614532,639344,675010,663476,661288,678053
"55019","Clark, WI",187393,185904,193535,211965,214031,231816,235544,240160,220322,206753,224423,229715,228999,227163,234450,234499,258856,283854
"55021","Columbia, WI",393050,400817,439770,492288,512956,573430,596696,582897,494355,504811,545123,536081,582486,587654,575728,579637,598915,615987
"55023","Crawford, WI",108419,106937,120149,127091,141071,136986,134131,137272,131613,145463,165288,175856,182982,181715,186160,187932,197743,200168
"55025","Dane, WI",2365993,2475101,2546165,2680748,3098745,3378368,3522419,2940666,2692432,3034678,3004996,2871133,2968097,2955557,2989028,2849406,2957152,3069516
"55027","Dodge, WI",879220,773556,832260,882914,879316,921585,960483,978583,835006,895528,1028465,1078311,1068756,1059275,1005296,942460,996738,1032660
"55029","Door, WI",186107,152780,152533,211365,252330,562698,189973,221056,177387,189394,209204,210727,209220,194744,205848,207249,214414,220419
"55031","Douglas, WI",173840,187927,235635,213337,244316,192576,223998,351654,333013,314592,255523,291595,306971,394366,353678,357733,390647,441134
"55033","Dunn, WI",206331,219481,228378,238322,262410,272967,305490,300735,286088,296186,354411,430411,434492,403944,376789,390647,413541,436616
"55035","Eau Claire, WI",262820,310606,345431,371944,478205,558587,556831,448349,412420,468966,469918,496770,523195,860233,952065,1001347,954322,963961
"55037","Florence, WI",11220,12679,12512,12167,11525,"(D)","(D)",10473,"(D)",9547,11446,12220,11804,9947,"(D)",8090,7959,8200
"55039","Fond du Lac, WI",969922,883944,906347,1002910,1027668,1098123,1048575,996648,814094,895913,1049973,1202607,1244200,1215897,1146209,1106578,1144799,1238317
"55041","Forest, WI",14700,15871,15180,15719,14065,15223,16930,16210,12830,14676,16937,17230,18061,16455,17469,19114,19884,19839
"55043","Grant, WI",189963,192432,206600,205686,201037,214726,209837,204783,181040,198352,200697,230686,244177,259521,266985,264720,292547,297244
"55045","Green, WI",208204,219311,240381,243346,267073,319381,314594,304453,234582,280897,333337,335361,346027,333413,341061,327455,325982,339388
"55047","Green Lake, WI",116262,119015,112108,104814,100649,100054,112251,107174,91383,101123,119499,127906,135432,120815,111619,101672,102310,107734
"55049","Iowa, WI",29133,28341,30748,34199,36475,42125,69082,70994,63512,72453,84297,90725,95585,96901,95930,92523,97457,109849
"55051","Iron, WI",16651,17716,15284,14101,13752,13438,14160,13950,11908,12984,12268,11796,11468,9550,10422,11414,"(D)","(D)"
"55053","Jackson, WI",50831,50676,63004,65102,61658,73703,81575,92967,79976,85727,96748,104554,98806,97843,78637,65438,66119,73407
"55055","Jefferson, WI",929676,878975,856227,936355,982554,959540,1007186,1016232,963207,993698,1050841,1095745,1141316,1101711,1267267,1283057,1339765,1436469
"55057","Juneau, WI",212212,190660,205684,203398,187766,183096,182825,174901,150472,168897,178425,201640,192984,193368,183937,178317,185833,193139
"55059","Kenosha, WI",980462,1092284,1109441,1148501,1174565,1244530,1204640,969920,785610,821309,752429,738202,744813,764087,773143,760653,793883,865831
"55061","Kewaunee, WI",119090,106881,105538,119096,124981,141254,154937,160498,161945,176228,141513,149680,145281,138612,135357,132875,135907,139216
"55063","La Crosse, WI",624275,577375,608492,676084,700320,755960,792120,768102,653629,711479,761864,782079,775088,754790,696967,680007,722131,745316
"55065","Lafayette, WI",35618,33568,33207,37012,38406,44223,54268,49813,52299,53539,53487,52819,53703,54274,62810,66774,76387,78901
"55067","Langlade, WI",88634,85496,88360,99217,107350,119931,125941,135132,103267,118151,126361,138359,151235,148913,145277,143622,147581,151125
"55069","Lincoln, WI",266334,278759,290571,292908,283151,277601,284781,280975,250655,254679,274501,265918,252536,230220,215200,214632,212227,221244
"55071","Manitowoc, WI",933197,948559,968291,1072333,1042419,1076149,1105843,1111388,922174,1010072,1070900,1072519,1043941,1041656,1003067,929437,919459,923266
"55073","Marathon, WI",1385282,1431972,1524109,1547744,1539142,1612448,1632796,1537658,1282737,1280450,1372955,1414858,1539930,1741069,1719875,1732536,1794416,1926955
"55075","Marinette, WI",546246,547017,583711,629736,582155,607531,615238,571783,397355,515880,658007,680685,768757,724736,721266,708930,702463,743563
"55077","Marquette, WI",90445,88206,89375,94969,99301,107260,114508,100050,97130,96412,102004,100568,105337,104732,103879,104349,110314,124073
"55078","Menominee, WI",604,689,5560,5251,4030,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"55079","Milwaukee, WI",6592079,6395450,6782974,7015949,7074108,7353814,7210192,6782370,6059250,7037469,7691632,7603709,7711910,7230601,7071796,6837045,7088895,7154250
"55081","Monroe, WI",312637,208308,228655,245597,300091,309079,299234,299032,264390,302213,322561,324802,328867,308690,287348,272705,280521,295035
"55083","Oconto, WI",198010,182806,198604,205296,195935,171065,181527,182989,155352,173211,195113,163122,176342,171376,165773,166270,171919,183929
"55085","Oneida, WI",150984,148369,138531,135949,131882,140329,143001,140144,145525,142418,148862,157149,140842,141348,140376,137856,141372,152012
"55087","Outagamie, WI",2035813,1978919,1956904,1985039,1953700,2080938,2187290,2107285,2052508,2038026,2155687,2236700,2268279,2224431,2154923,2121056,2069604,2208347
"55089","Ozaukee, WI",1082864,977581,1032303,1087491,1076925,1159016,1131522,1030087,871857,932823,957198,1021646,1066673,1069271,1078283,1046247,1082461,1103780
"55091","Pepin, WI",13469,12995,10940,10043,10013,9651,9321,9801,9035,10986,11398,12306,"(D)",10185,10001,9999,10694,11336
"55093","Pierce, WI",59881,62090,63643,65203,70834,78944,83816,80216,87780,97648,102405,118118,132825,140356,145949,150708,154147,172063
"55095","Polk, WI",311433,272147,281862,312277,310191,301010,324842,322697,282781,293648,326288,313848,328439,322388,331856,330918,344561,373593
"55097","Portage, WI",436068,439615,419632,409584,400077,416584,433870,409947,383637,400383,402804,411054,406760,402955,380953,397232,420402,440433
"55099","Price, WI",166301,165193,167782,184478,191462,179007,184034,183342,157553,167074,182121,183179,172422,162802,159929,157512,152021,148296
"55101","Racine, WI",3146589,3024615,3134240,3337483,3193329,3418215,3153269,2914445,2616325,3078928,2871929,2958062,2931308,3079046,2961606,2999216,3050726,3133995
"55103","Richland, WI",121243,127703,151991,155000,153343,162449,160866,178279,149425,147859,160950,162518,176006,164273,170658,163525,169469,185389
"55105","Rock, WI",1333037,1636828,1595304,1523714,1420881,1696352,1612236,1405385,1074266,1205344,1210000,1325103,1357622,1468877,1524575,1615901,1622409,1695864
"55107","Rusk, WI",100569,106588,109529,107075,106008,108199,121994,115141,97690,104742,106392,110274,115442,109359,124611,134233,142777,127841
"55109","St. Croix, WI",467900,418393,435718,502756,514632,547848,554345,564151,488373,540231,566994,591925,598645,614748,591946,576669,602300,635293
"55111","Sauk, WI",548085,559954,580714,629807,644771,647544,648675,621839,560501,639624,644358,619718,628985,633790,663998,670892,689226,714942
"55113","Sawyer, WI",26868,28255,29128,42946,46557,45888,49964,45970,42211,47429,53251,61494,62941,57406,57253,63723,65168,66582
"55115","Shawano, WI",151891,168749,168292,172595,171563,174955,185755,182042,175438,165768,174426,208611,199304,193581,187701,187010,195534,201200
"55117","Sheboygan, WI",2433295,2430753,2492599,2790446,2598394,2577705,2600088,2444627,2142899,2168426,2157244,2383694,2449661,2428547,2527596,2661102,2772622,2834809
"55119","Taylor, WI",172534,173998,173955,179544,185431,187810,197175,173026,155594,155522,152193,156932,162537,163714,172117,183786,193979,195016
"55121","Trempealeau, WI",324054,329586,350384,386503,375274,371179,362806,394422,326443,362549,397006,432568,438410,473406,469145,439375,436598,451075
"55123","Vernon, WI",50843,53575,53963,54350,55094,65854,63422,58850,51739,51121,55476,59199,58633,57776,58244,59596,65189,67559
"55125","Vilas, WI",25286,27512,24020,20275,21288,20997,21408,21234,19432,19483,20183,22729,23846,22217,23387,23745,24407,24660
"55127","Walworth, WI",681517,643490,670498,766072,829518,873176,884206,877573,749079,826142,897081,937886,974690,974043,910066,894714,896448,952762
"55129","Washburn, WI",70375,64366,63924,77469,71031,73614,72698,69064,64786,71657,76752,83501,88884,89912,85244,84775,86512,88061
"55131","Washington, WI",1197056,1199505,1234897,1263773,1252296,1315391,1339630,1322477,1125224,1260179,1400780,1517819,1524621,1486184,1471054,1403053,1501431,1581857
"55133","Waukesha, WI",3990534,3993533,4373213,4598749,5070582,5795458,5789456,5063888,4611030,5128585,5351499,5678231,5923758,5858818,5816855,5676483,5789321,6023739
"55135","Waupaca, WI",419541,471475,456543,488861,473105,436757,413641,386836,357869,411985,467238,637354,675419,705699,719687,725253,731611,744797
"55137","Waushara, WI",37635,39729,52151,75588,79406,92493,95416,94611,56282,110981,148659,77786,84560,81398,81212,73185,86015,99368
"55139","Winnebago, WI",2718426,3149559,2999829,2989334,2998173,3172796,3113956,2864937,2892565,3019388,3201083,3357578,3147695,3043990,2832788,2737783,2669835,2748786
"55141","Wood, WI",833813,867852,818126,773596,731376,752171,722287,678884,637385,657018,671372,737059,672811,669967,662207,675763,647092,649034
"Legend / Footnotes:"
"1/ Real GDP is in thousands of chained 2012 dollars. Industry detail is based on the 2012 North American Industry Classification System (NAICS)."
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget bulletin no. 18-04 issued September 14, 2018."
"* For the All industry total and Government and government enterprises, the difference between the United States and Metropolitan and Nonmetropolitan portions reflects overseas activity, economic activity taking place outside the borders of the United States by the military and associated federal civilian support staff."
"(D) Not shown to avoid disclosure of confidential information; estimates are included in higher-level totals."
"Last updated: December 12, 2019 -- new statistics for 2001-2018."
