cty_fips,name,cal_yr,cty_pop,gdp_pk
19001,"Adair, IA",2001,8132,31.169576979832758
19001,"Adair, IA",2002,8059,33.56322124333044
19001,"Adair, IA",2003,8050,33.837391304347825
19001,"Adair, IA",2004,8019,40.08991146028183
19001,"Adair, IA",2005,7932,35.64510842158346
19001,"Adair, IA",2006,7924,36.823069156991416
19001,"Adair, IA",2007,7871,35.15957311650362
19001,"Adair, IA",2008,7747,39.39692784303601
19001,"Adair, IA",2009,7676,37.700755601875976
19001,"Adair, IA",2010,7679,37.06784737596041
19001,"Adair, IA",2011,7546,42.05605618870925
19001,"Adair, IA",2012,7468,41.27664702731655
19001,"Adair, IA",2013,7387,46.6621091105997
19001,"Adair, IA",2014,7367,43.98832632007601
19001,"Adair, IA",2015,7141,45.98053493908416
19001,"Adair, IA",2016,6998,45.057159188339526
19001,"Adair, IA",2017,7053,45.28200765631646
19001,"Adair, IA",2018,7063,45.94888857426023
19003,"Adams, IA",2001,4402,32.556338028169016
19003,"Adams, IA",2002,4370,38.82151029748284
19003,"Adams, IA",2003,4365,33.24581901489118
19003,"Adams, IA",2004,4307,38.74181564894358
19003,"Adams, IA",2005,4226,34.6509701845717
19003,"Adams, IA",2006,4224,34.08096590909091
19003,"Adams, IA",2007,4195,32.66340882002384
19003,"Adams, IA",2008,4151,38.9807275355336
19003,"Adams, IA",2009,4047,41.959229058561895
19003,"Adams, IA",2010,4023,41.5714640815312
19003,"Adams, IA",2011,3994,46.3264897346019
19003,"Adams, IA",2012,3909,45.103607060629315
19003,"Adams, IA",2013,3892,54.06346351490237
19003,"Adams, IA",2014,3877,66.43641991230332
19003,"Adams, IA",2015,3753,75.61604050093258
19003,"Adams, IA",2016,3692,81.93689057421452
19003,"Adams, IA",2017,3663,76.52743652743652
19003,"Adams, IA",2018,3645,81.31303155006859
19005,"Allamakee, IA",2001,14333,33.244749877904134
19005,"Allamakee, IA",2002,14289,33.50752326964798
19005,"Allamakee, IA",2003,14345,35.295643081212965
19005,"Allamakee, IA",2004,14324,38.21404635576655
19005,"Allamakee, IA",2005,14371,37.647345348270825
19005,"Allamakee, IA",2006,14378,38.76484907497566
19005,"Allamakee, IA",2007,14335,38.76546913149634
19005,"Allamakee, IA",2008,14325,37.806980802792324
19005,"Allamakee, IA",2009,14263,35.40776835167917
19005,"Allamakee, IA",2010,14379,37.75860630085541
19005,"Allamakee, IA",2011,14219,39.18728461917153
19005,"Allamakee, IA",2012,14147,37.37223439598502
19005,"Allamakee, IA",2013,14064,38.28029010238908
19005,"Allamakee, IA",2014,14058,39.844501351543606
19005,"Allamakee, IA",2015,13858,41.27500360802424
19005,"Allamakee, IA",2016,13850,42.83848375451264
19005,"Allamakee, IA",2017,13804,39.44421906693712
19005,"Allamakee, IA",2018,13832,39.14856853672643
19007,"Appanoose, IA",2001,13578,23.44896155545736
19007,"Appanoose, IA",2002,13420,24.870566318926976
19007,"Appanoose, IA",2003,13522,25.891214317408668
19007,"Appanoose, IA",2004,13462,27.637052443916208
19007,"Appanoose, IA",2005,13453,27.133947818330483
19007,"Appanoose, IA",2006,13319,27.100758315188827
19007,"Appanoose, IA",2007,13105,26.106829454406714
19007,"Appanoose, IA",2008,12950,27.73945945945946
19007,"Appanoose, IA",2009,12896,27.757831885856078
19007,"Appanoose, IA",2010,12856,28.034069695084007
19007,"Appanoose, IA",2011,12847,28.811162139020784
19007,"Appanoose, IA",2012,12707,29.233729440465886
19007,"Appanoose, IA",2013,12653,29.073895518849284
19007,"Appanoose, IA",2014,12671,27.8389235261621
19007,"Appanoose, IA",2015,12572,28.422685332484885
19007,"Appanoose, IA",2016,12505,28.71315473810476
19007,"Appanoose, IA",2017,12363,29.021434926797703
19007,"Appanoose, IA",2018,12437,27.986411514030713
19009,"Audubon, IA",2001,6664,26.368697478991596
19009,"Audubon, IA",2002,6572,29.399726110772978
19009,"Audubon, IA",2003,6479,28.64639604877296
19009,"Audubon, IA",2004,6430,36.97402799377916
19009,"Audubon, IA",2005,6324,36.75632511068944
19009,"Audubon, IA",2006,6265,40.58930566640064
19009,"Audubon, IA",2007,6222,38.55721632915461
19009,"Audubon, IA",2008,6200,47.71822580645161
19009,"Audubon, IA",2009,6136,45.9397001303781
19009,"Audubon, IA",2010,6098,46.049852410626436
19009,"Audubon, IA",2011,6003,46.63501582542062
19009,"Audubon, IA",2012,5865,42.25302642796249
19009,"Audubon, IA",2013,5863,49.39826027630906
19009,"Audubon, IA",2014,5771,48.77525558828626
19009,"Audubon, IA",2015,5713,43.03448275862069
19009,"Audubon, IA",2016,5629,41.99591401669924
19009,"Audubon, IA",2017,5566,44.858605821056415
19009,"Audubon, IA",2018,5506,45.32618961133309
19011,"Benton, IA",2001,25532,21.172881090396366
19011,"Benton, IA",2002,25829,22.67768787022339
19011,"Benton, IA",2003,25946,21.72192245432822
19011,"Benton, IA",2004,26181,23.05584202284099
19011,"Benton, IA",2005,26265,22.111631448695984
19011,"Benton, IA",2006,26137,23.45862187703256
19011,"Benton, IA",2007,26066,24.68476175861275
19011,"Benton, IA",2008,26097,25.619611449591908
19011,"Benton, IA",2009,26117,25.51345866676877
19011,"Benton, IA",2010,26046,26.728633955309835
19011,"Benton, IA",2011,26075,27.169626078619366
19011,"Benton, IA",2012,25825,27.16379477250726
19011,"Benton, IA",2013,25696,28.065691158156913
19011,"Benton, IA",2014,25622,26.617203965342284
19011,"Benton, IA",2015,25601,25.64263114722081
19011,"Benton, IA",2016,25633,25.758865524909297
19011,"Benton, IA",2017,25633,26.56719853314087
19011,"Benton, IA",2018,25642,28.892130099056235
19013,"Black Hawk, IA",2001,127765,41.48323875865847
19013,"Black Hawk, IA",2002,126876,44.06130395031369
19013,"Black Hawk, IA",2003,126491,44.31960376627586
19013,"Black Hawk, IA",2004,126682,50.14401414565605
19013,"Black Hawk, IA",2005,127021,51.49480794514293
19013,"Black Hawk, IA",2006,127486,50.30895157115291
19013,"Black Hawk, IA",2007,127756,51.88621278061304
19013,"Black Hawk, IA",2008,129203,50.61178919994118
19013,"Black Hawk, IA",2009,130595,50.09302806386156
19013,"Black Hawk, IA",2010,131165,53.19359585255213
19013,"Black Hawk, IA",2011,131572,51.87088438269541
19013,"Black Hawk, IA",2012,131872,60.665706139286584
19013,"Black Hawk, IA",2013,132934,53.445514315374545
19013,"Black Hawk, IA",2014,133403,59.505775732179934
19013,"Black Hawk, IA",2015,133711,55.84067877736312
19013,"Black Hawk, IA",2016,133116,51.349800174284084
19013,"Black Hawk, IA",2017,132409,52.075969156175184
19013,"Black Hawk, IA",2018,132408,53.742122832457255
19015,"Boone, IA",2001,26249,28.90395824602842
19015,"Boone, IA",2002,26086,31.123974545733343
19015,"Boone, IA",2003,26232,32.35498627630375
19015,"Boone, IA",2004,26372,33.629038374033065
19015,"Boone, IA",2005,26500,33.2242641509434
19015,"Boone, IA",2006,26471,33.562275697933586
19015,"Boone, IA",2007,26553,34.2313862840357
19015,"Boone, IA",2008,26454,34.14202011038028
19015,"Boone, IA",2009,26360,35.69176783004552
19015,"Boone, IA",2010,26274,34.78100022836264
19015,"Boone, IA",2011,26289,36.315493172049145
19015,"Boone, IA",2012,26141,36.59779656478329
19015,"Boone, IA",2013,26291,36.54805827089118
19015,"Boone, IA",2014,26296,36.44478247642227
19015,"Boone, IA",2015,26453,34.70827505386912
19015,"Boone, IA",2016,26426,34.46511011882237
19015,"Boone, IA",2017,26476,33.443118295815076
19015,"Boone, IA",2018,26346,36.73889774538829
19017,"Bremer, IA",2001,23506,32.098783289372925
19017,"Bremer, IA",2002,23386,32.959847772171386
19017,"Bremer, IA",2003,23549,32.56779481081999
19017,"Bremer, IA",2004,23728,37.41680714767364
19017,"Bremer, IA",2005,23833,39.65854067889062
19017,"Bremer, IA",2006,24054,39.054460796541115
19017,"Bremer, IA",2007,24237,42.24970087056979
19017,"Bremer, IA",2008,24162,38.43626355434153
19017,"Bremer, IA",2009,24183,36.00851838068064
19017,"Bremer, IA",2010,24295,36.20185223296975
19017,"Bremer, IA",2011,24378,38.00635819181229
19017,"Bremer, IA",2012,24494,41.61231321956397
19017,"Bremer, IA",2013,24575,40.73648016276704
19017,"Bremer, IA",2014,24665,42.98130954794243
19017,"Bremer, IA",2015,24740,44.45125303152789
19017,"Bremer, IA",2016,24737,44.16671382948619
19017,"Bremer, IA",2017,24822,42.452139231327045
19017,"Bremer, IA",2018,24947,41.68220627730789
19019,"Buchanan, IA",2001,20952,25.129772814051165
19019,"Buchanan, IA",2002,20796,26.43662242738988
19019,"Buchanan, IA",2003,20822,25.95951397560273
19019,"Buchanan, IA",2004,20910,28.611334289813488
19019,"Buchanan, IA",2005,20831,29.807306418318852
19019,"Buchanan, IA",2006,20957,31.077348857183758
19019,"Buchanan, IA",2007,21069,31.25112724856424
19019,"Buchanan, IA",2008,21154,29.233572846742934
19019,"Buchanan, IA",2009,21016,30.692519984773504
19019,"Buchanan, IA",2010,20978,30.656544951854322
19019,"Buchanan, IA",2011,20914,34.59649038921297
19019,"Buchanan, IA",2012,21000,32.265523809523806
19019,"Buchanan, IA",2013,21034,32.696396310735004
19019,"Buchanan, IA",2014,21139,30.54359241212924
19019,"Buchanan, IA",2015,21115,28.96343831399479
19019,"Buchanan, IA",2016,21018,28.118993243886194
19019,"Buchanan, IA",2017,21156,28.920448099829837
19019,"Buchanan, IA",2018,21199,28.37294211991132
19021,"Buena Vista, IA",2001,20241,41.22444543253792
19021,"Buena Vista, IA",2002,20233,42.533583749320414
19021,"Buena Vista, IA",2003,20141,43.40792413484931
19021,"Buena Vista, IA",2004,20000,47.4417
19021,"Buena Vista, IA",2005,19970,47.623385077616426
19021,"Buena Vista, IA",2006,19909,50.3593349741323
19021,"Buena Vista, IA",2007,19798,54.0537933124558
19021,"Buena Vista, IA",2008,19855,58.23213296398892
19021,"Buena Vista, IA",2009,20004,58.771145770845834
19021,"Buena Vista, IA",2010,20355,59.888970768852865
19021,"Buena Vista, IA",2011,20311,59.99611048200482
19021,"Buena Vista, IA",2012,20564,60.849786033845554
19021,"Buena Vista, IA",2013,20663,61.70328606688283
19021,"Buena Vista, IA",2014,20622,64.53142275240035
19021,"Buena Vista, IA",2015,20381,68.53196604680831
19021,"Buena Vista, IA",2016,20322,68.11923039070957
19021,"Buena Vista, IA",2017,20102,69.76634165754652
19021,"Buena Vista, IA",2018,19874,73.60843312871089
19023,"Butler, IA",2001,15065,21.80278791901759
19023,"Butler, IA",2002,14926,23.79351467238376
19023,"Butler, IA",2003,14939,22.24412611285896
19023,"Butler, IA",2004,14985,28.036636636636636
19023,"Butler, IA",2005,14965,27.890477781490144
19023,"Butler, IA",2006,14931,29.6428906302324
19023,"Butler, IA",2007,14961,30.89392420292761
19023,"Butler, IA",2008,14957,29.646453165741793
19023,"Butler, IA",2009,14699,31.09449622423294
19023,"Butler, IA",2010,14921,34.25474163930031
19023,"Butler, IA",2011,14970,35.4499665998664
19023,"Butler, IA",2012,14976,35.16913728632478
19023,"Butler, IA",2013,14980,40.80827770360481
19023,"Butler, IA",2014,14963,40.211722248212254
19023,"Butler, IA",2015,14886,43.74801827220207
19023,"Butler, IA",2016,14705,51.962665759945594
19023,"Butler, IA",2017,14582,54.35392950212591
19023,"Butler, IA",2018,14539,50.839603824196985
19025,"Calhoun, IA",2001,10918,25.757647920864628
19025,"Calhoun, IA",2002,10683,28.609566601142003
19025,"Calhoun, IA",2003,10488,29.59515636918383
19025,"Calhoun, IA",2004,10382,35.31400500866885
19025,"Calhoun, IA",2005,10228,37.25430191630817
19025,"Calhoun, IA",2006,10093,38.79183592588923
19025,"Calhoun, IA",2007,9947,41.963406052076
19025,"Calhoun, IA",2008,9845,44.870594210259014
19025,"Calhoun, IA",2009,9684,40.79161503510946
19025,"Calhoun, IA",2010,10160,42.33031496062992
19025,"Calhoun, IA",2011,10063,44.224386365894865
19025,"Calhoun, IA",2012,9913,43.75728840915969
19025,"Calhoun, IA",2013,9899,41.51126376401657
19025,"Calhoun, IA",2014,9845,48.68390045708482
19025,"Calhoun, IA",2015,9800,41.631020408163266
19025,"Calhoun, IA",2016,9808,46.9737969004894
19025,"Calhoun, IA",2017,9749,43.49184531746846
19025,"Calhoun, IA",2018,9699,50.552015671718735
19027,"Carroll, IA",2001,21225,40.151566548881036
19027,"Carroll, IA",2002,21159,41.08771681081337
19027,"Carroll, IA",2003,21024,43.09883942161339
19027,"Carroll, IA",2004,20936,48.75964845242644
19027,"Carroll, IA",2005,20973,50.35240547370429
19027,"Carroll, IA",2006,20832,53.38119239631337
19027,"Carroll, IA",2007,20869,54.35301164406536
19027,"Carroll, IA",2008,20742,54.54387233632244
19027,"Carroll, IA",2009,20743,53.971267415513665
19027,"Carroll, IA",2010,20823,57.536618162608654
19027,"Carroll, IA",2011,20857,56.92549264036055
19027,"Carroll, IA",2012,20655,56.67465504720407
19027,"Carroll, IA",2013,20542,59.55077402395093
19027,"Carroll, IA",2014,20498,62.5535174163333
19027,"Carroll, IA",2015,20419,61.076203535922424
19027,"Carroll, IA",2016,20377,63.64072238307896
19027,"Carroll, IA",2017,20273,64.89626596951611
19027,"Carroll, IA",2018,20154,65.77031854718666
19029,"Cass, IA",2001,14488,28.807426836002207
19029,"Cass, IA",2002,14242,30.971422553012218
19029,"Cass, IA",2003,14275,30.903117338003504
19029,"Cass, IA",2004,14142,35.288714467543485
19029,"Cass, IA",2005,14002,35.30802742465362
19029,"Cass, IA",2006,14021,36.753084658726195
19029,"Cass, IA",2007,13988,36.03917643694595
19029,"Cass, IA",2008,13935,38.57875852170793
19029,"Cass, IA",2009,13949,38.433077639974194
19029,"Cass, IA",2010,13929,37.405341374111565
19029,"Cass, IA",2011,13765,39.947039593171084
19029,"Cass, IA",2012,13699,42.8536389517483
19029,"Cass, IA",2013,13569,46.97096322499816
19029,"Cass, IA",2014,13392,47.73118279569893
19029,"Cass, IA",2015,13345,49.956088422630195
19029,"Cass, IA",2016,13161,47.21822049996201
19029,"Cass, IA",2017,13126,48.225354258723144
19029,"Cass, IA",2018,12930,49.573008507347254
19031,"Cedar, IA",2001,18126,23.35738717863842
19031,"Cedar, IA",2002,18150,25.029807162534436
19031,"Cedar, IA",2003,18224,24.88685250219491
19031,"Cedar, IA",2004,18248,25.438623410784743
19031,"Cedar, IA",2005,18213,24.40394223906001
19031,"Cedar, IA",2006,18332,26.411902683831553
19031,"Cedar, IA",2007,18321,27.12679438895257
19031,"Cedar, IA",2008,18460,26.93364030335861
19031,"Cedar, IA",2009,18458,26.742171416188103
19031,"Cedar, IA",2010,18504,27.989731949848682
19031,"Cedar, IA",2011,18408,31.70029335071708
19031,"Cedar, IA",2012,18346,32.15403902758094
19031,"Cedar, IA",2013,18277,32.31465776659189
19031,"Cedar, IA",2014,18328,31.193310781318203
19031,"Cedar, IA",2015,18308,28.66632073410531
19031,"Cedar, IA",2016,18410,27.442151004888647
19031,"Cedar, IA",2017,18551,27.12020915314538
19031,"Cedar, IA",2018,18627,29.223170666237184
19033,"Cerro Gordo, IA",2001,45844,40.822201378588254
19033,"Cerro Gordo, IA",2002,45430,42.40250935505173
19033,"Cerro Gordo, IA",2003,45412,46.709636219501455
19033,"Cerro Gordo, IA",2004,44993,51.46498344186873
19033,"Cerro Gordo, IA",2005,44741,54.93976442189491
19033,"Cerro Gordo, IA",2006,44531,54.13489479239182
19033,"Cerro Gordo, IA",2007,44461,54.58914554328513
19033,"Cerro Gordo, IA",2008,44285,51.24825561702608
19033,"Cerro Gordo, IA",2009,44239,48.272180655078095
19033,"Cerro Gordo, IA",2010,44096,48.60517960812772
19033,"Cerro Gordo, IA",2011,43966,49.32440977118683
19033,"Cerro Gordo, IA",2012,43697,50.52852598576561
19033,"Cerro Gordo, IA",2013,43527,51.030073287844324
19033,"Cerro Gordo, IA",2014,43206,53.98747859093644
19033,"Cerro Gordo, IA",2015,42983,55.65025707837982
19033,"Cerro Gordo, IA",2016,43088,55.3278406981062
19033,"Cerro Gordo, IA",2017,42997,53.355303858408725
19033,"Cerro Gordo, IA",2018,42647,55.35657842286679
19035,"Cherokee, IA",2001,12905,36.46555598605192
19035,"Cherokee, IA",2002,12685,40.0866377611352
19035,"Cherokee, IA",2003,12579,42.40329119961841
19035,"Cherokee, IA",2004,12510,44.85531574740208
19035,"Cherokee, IA",2005,12380,47.460420032310175
19035,"Cherokee, IA",2006,12215,63.62087597216537
19035,"Cherokee, IA",2007,12152,68.67272876892693
19035,"Cherokee, IA",2008,12014,61.604294989179294
19035,"Cherokee, IA",2009,11953,64.0632477202376
19035,"Cherokee, IA",2010,12109,63.42439507804113
19035,"Cherokee, IA",2011,12023,56.68784829077601
19035,"Cherokee, IA",2012,11951,54.71190695339302
19035,"Cherokee, IA",2013,11874,60.51591712986357
19035,"Cherokee, IA",2014,11802,72.26597186917472
19035,"Cherokee, IA",2015,11487,76.0018281535649
19035,"Cherokee, IA",2016,11402,78.9336958428346
19035,"Cherokee, IA",2017,11330,75.17828773168578
19035,"Cherokee, IA",2018,11321,77.4401554632983
19037,"Chickasaw, IA",2001,13192,27.687083080654944
19037,"Chickasaw, IA",2002,12941,28.790278958349433
19037,"Chickasaw, IA",2003,12770,29.448629600626468
19037,"Chickasaw, IA",2004,12691,33.822866598376805
19037,"Chickasaw, IA",2005,12561,35.08996099036701
19037,"Chickasaw, IA",2006,12603,35.55621677378402
19037,"Chickasaw, IA",2007,12540,36.29003189792663
19037,"Chickasaw, IA",2008,12471,37.49779488413118
19037,"Chickasaw, IA",2009,12465,37.4426795026073
19037,"Chickasaw, IA",2010,12410,41.25108783239323
19037,"Chickasaw, IA",2011,12404,45.220332150919056
19037,"Chickasaw, IA",2012,12285,45.01123321123321
19037,"Chickasaw, IA",2013,12272,51.51197848761408
19037,"Chickasaw, IA",2014,12250,54.361061224489795
19037,"Chickasaw, IA",2015,12149,61.882624084286775
19037,"Chickasaw, IA",2016,12096,63.94303902116402
19037,"Chickasaw, IA",2017,12036,55.19541375872383
19037,"Chickasaw, IA",2018,11964,57.68647609495152
19039,"Clarke, IA",2001,9207,32.334962528510914
19039,"Clarke, IA",2002,9213,33.02192553999783
19039,"Clarke, IA",2003,9282,33.02154708037061
19039,"Clarke, IA",2004,9307,34.89609970989578
19039,"Clarke, IA",2005,9180,37.65239651416122
19039,"Clarke, IA",2006,9196,40.7028055676381
19039,"Clarke, IA",2007,9149,42.075090173789484
19039,"Clarke, IA",2008,9217,39.98481067592492
19039,"Clarke, IA",2009,9228,37.631014304291284
19039,"Clarke, IA",2010,9320,37.391201716738195
19039,"Clarke, IA",2011,9318,36.65153466409101
19039,"Clarke, IA",2012,9341,37.34996253077829
19039,"Clarke, IA",2013,9246,38.87875838200303
19039,"Clarke, IA",2014,9195,39.87395323545405
19039,"Clarke, IA",2015,9210,40.741368078175896
19039,"Clarke, IA",2016,9250,40.28681081081081
19039,"Clarke, IA",2017,9331,43.26288715035902
19039,"Clarke, IA",2018,9423,44.684919876896956
19041,"Clay, IA",2001,17256,40.080377839592025
19041,"Clay, IA",2002,17086,40.89962542432401
19041,"Clay, IA",2003,16985,42.96438033559023
19041,"Clay, IA",2004,16960,45.48567216981132
19041,"Clay, IA",2005,16848,46.341939696106365
19041,"Clay, IA",2006,16812,47.847787294789434
19041,"Clay, IA",2007,16725,49.61745889387145
19041,"Clay, IA",2008,16697,52.20327004851171
19041,"Clay, IA",2009,16708,49.242518553986116
19041,"Clay, IA",2010,16635,52.4556056507364
19041,"Clay, IA",2011,16595,54.60843627598674
19041,"Clay, IA",2012,16539,57.01813894431344
19041,"Clay, IA",2013,16440,54.16660583941606
19041,"Clay, IA",2014,16485,56.68717015468608
19041,"Clay, IA",2015,16497,60.82912044614172
19041,"Clay, IA",2016,16296,54.14138438880707
19041,"Clay, IA",2017,16153,57.11069151241256
19041,"Clay, IA",2018,16134,59.797632329242596
19043,"Clayton, IA",2001,18529,27.796589130552107
19043,"Clayton, IA",2002,18369,28.752354510316295
19043,"Clayton, IA",2003,18357,29.49163806722231
19043,"Clayton, IA",2004,18358,32.30700512038349
19043,"Clayton, IA",2005,18269,32.52361924571679
19043,"Clayton, IA",2006,18272,33.38457749562172
19043,"Clayton, IA",2007,18259,32.308888767183305
19043,"Clayton, IA",2008,18209,32.1680487670932
19043,"Clayton, IA",2009,18185,29.522023645861974
19043,"Clayton, IA",2010,18081,34.16851944029644
19043,"Clayton, IA",2011,18017,37.38496975079092
19043,"Clayton, IA",2012,17946,38.373620862587764
19043,"Clayton, IA",2013,17795,40.536667603259346
19043,"Clayton, IA",2014,17771,43.11839513814642
19043,"Clayton, IA",2015,17727,44.59434760534778
19043,"Clayton, IA",2016,17657,45.98000792886674
19043,"Clayton, IA",2017,17650,47.633031161473085
19043,"Clayton, IA",2018,17556,47.40504670767829
19045,"Clinton, IA",2001,49889,45.38782096253683
19045,"Clinton, IA",2002,49659,46.70094041362089
19045,"Clinton, IA",2003,49585,48.10813754159524
19045,"Clinton, IA",2004,49498,49.455937613640955
19045,"Clinton, IA",2005,49475,46.63900960080849
19045,"Clinton, IA",2006,49487,47.62472972699901
19045,"Clinton, IA",2007,49342,46.62441733209031
19045,"Clinton, IA",2008,49303,45.95130113786179
19045,"Clinton, IA",2009,49147,46.27171546584736
19045,"Clinton, IA",2010,49097,47.30427521029798
19045,"Clinton, IA",2011,49093,47.804921271871756
19045,"Clinton, IA",2012,48698,44.76397387983079
19045,"Clinton, IA",2013,48279,46.49131092193293
19045,"Clinton, IA",2014,47894,44.93331106192843
19045,"Clinton, IA",2015,47550,45.41501577287066
19045,"Clinton, IA",2016,47228,44.23763445413738
19045,"Clinton, IA",2017,46902,44.682955950705725
19045,"Clinton, IA",2018,46518,45.28483597747108
19047,"Crawford, IA",2001,16960,34.002712264150944
19047,"Crawford, IA",2002,16981,35.293386726341204
19047,"Crawford, IA",2003,16953,37.39674393912582
19047,"Crawford, IA",2004,16941,42.16669618086299
19047,"Crawford, IA",2005,16920,43.61235224586289
19047,"Crawford, IA",2006,16868,48.05714963244012
19047,"Crawford, IA",2007,16931,55.35845490520347
19047,"Crawford, IA",2008,16881,57.84171553817902
19047,"Crawford, IA",2009,16944,52.96860245514637
19047,"Crawford, IA",2010,17170,47.7075131042516
19047,"Crawford, IA",2011,17218,48.332384713671736
19047,"Crawford, IA",2012,17301,48.90711519565343
19047,"Crawford, IA",2013,17364,50.56317668739921
19047,"Crawford, IA",2014,17172,46.19310505474027
19047,"Crawford, IA",2015,17095,42.07540216437555
19047,"Crawford, IA",2016,17118,40.552342563383576
19047,"Crawford, IA",2017,17119,41.4387522635668
19047,"Crawford, IA",2018,17158,42.91887166336403
19049,"Dallas, IA",2001,43204,25.027775205999443
19049,"Dallas, IA",2002,44960,25.349132562277582
19049,"Dallas, IA",2003,47118,27.34738316566917
19049,"Dallas, IA",2004,50387,36.07744060968107
19049,"Dallas, IA",2005,53042,39.28843180875533
19049,"Dallas, IA",2006,56158,38.678496385198905
19049,"Dallas, IA",2007,59164,44.5501487390981
19049,"Dallas, IA",2008,62144,43.05892765190525
19049,"Dallas, IA",2009,64489,43.031276651832094
19049,"Dallas, IA",2010,66748,44.11288727752142
19049,"Dallas, IA",2011,69687,46.356235739808
19049,"Dallas, IA",2012,72232,50.71425407021819
19049,"Dallas, IA",2013,74952,49.24827889849504
19049,"Dallas, IA",2014,77742,54.01678629312341
19049,"Dallas, IA",2015,80618,56.582400952640846
19049,"Dallas, IA",2016,84257,56.33237594502534
19049,"Dallas, IA",2017,87215,53.65821246345239
19049,"Dallas, IA",2018,90180,52.82024839210468
19051,"Davis, IA",2001,8588,20.07417326502096
19051,"Davis, IA",2002,8586,21.10761705101328
19051,"Davis, IA",2003,8534,20.14576986172955
19051,"Davis, IA",2004,8612,20.908383650719927
19051,"Davis, IA",2005,8583,20.162880111849002
19051,"Davis, IA",2006,8619,20.73523610627683
19051,"Davis, IA",2007,8676,20.733633010603963
19051,"Davis, IA",2008,8675,19.805417867435157
19051,"Davis, IA",2009,8701,20.466383174347776
19051,"Davis, IA",2010,8775,22.156695156695157
19051,"Davis, IA",2011,8769,23.352833846504733
19051,"Davis, IA",2012,8706,25.490236618424074
19051,"Davis, IA",2013,8767,27.283677426713812
19051,"Davis, IA",2014,8755,24.092861222158767
19051,"Davis, IA",2015,8776,23.250797629899726
19051,"Davis, IA",2016,8884,25.15646105357947
19051,"Davis, IA",2017,8991,24.581915248581915
19051,"Davis, IA",2018,9017,24.52955528446268
19053,"Decatur, IA",2001,8669,17.37639866189872
19053,"Decatur, IA",2002,8603,16.92630477740323
19053,"Decatur, IA",2003,8575,17.62857142857143
19053,"Decatur, IA",2004,8580,20.548018648018648
19053,"Decatur, IA",2005,8618,20.406126711534
19053,"Decatur, IA",2006,8576,21.214435634328357
19053,"Decatur, IA",2007,8569,20.24787022989847
19053,"Decatur, IA",2008,8457,21.193094477947263
19053,"Decatur, IA",2009,8506,21.485892311309662
19053,"Decatur, IA",2010,8419,21.571445539850338
19053,"Decatur, IA",2011,8247,22.75688129016612
19053,"Decatur, IA",2012,8239,22.51195533438524
19053,"Decatur, IA",2013,8216,23.445107108081793
19053,"Decatur, IA",2014,8208,23.029605263157894
19053,"Decatur, IA",2015,8132,23.388711264141662
19053,"Decatur, IA",2016,8045,23.443132380360474
19053,"Decatur, IA",2017,7943,27.28717109404507
19053,"Decatur, IA",2018,7890,28.41001267427123
19055,"Delaware, IA",2001,18294,26.94129222695966
19055,"Delaware, IA",2002,18271,26.894587050517213
19055,"Delaware, IA",2003,18190,27.811929631665752
19055,"Delaware, IA",2004,18066,29.54417137163733
19055,"Delaware, IA",2005,17955,30.531718184349764
19055,"Delaware, IA",2006,17957,33.72083310129754
19055,"Delaware, IA",2007,17981,34.70274178299316
19055,"Delaware, IA",2008,17840,35.528587443946186
19055,"Delaware, IA",2009,17755,35.533708814418475
19055,"Delaware, IA",2010,17763,41.04672634127118
19055,"Delaware, IA",2011,17629,43.174371773781836
19055,"Delaware, IA",2012,17565,39.97455166524338
19055,"Delaware, IA",2013,17471,46.20582679869498
19055,"Delaware, IA",2014,17392,46.12074517019319
19055,"Delaware, IA",2015,17389,48.07245960089712
19055,"Delaware, IA",2016,17280,45.21186342592593
19055,"Delaware, IA",2017,17158,47.84415433034153
19055,"Delaware, IA",2018,17069,49.519714101587674
19057,"Des Moines, IA",2001,41820,42.706575801052125
19057,"Des Moines, IA",2002,41138,43.52097817103408
19057,"Des Moines, IA",2003,41047,44.060783979340755
19057,"Des Moines, IA",2004,40562,46.291060598589816
19057,"Des Moines, IA",2005,40332,46.08377962907865
19057,"Des Moines, IA",2006,40192,49.707926950636946
19057,"Des Moines, IA",2007,40206,49.76182659304581
19057,"Des Moines, IA",2008,40235,48.14328321113459
19057,"Des Moines, IA",2009,40379,43.83761361103544
19057,"Des Moines, IA",2010,40241,43.309957506026194
19057,"Des Moines, IA",2011,40061,45.58802825690822
19057,"Des Moines, IA",2012,40225,46.224437538844
19057,"Des Moines, IA",2013,40390,49.97234463976232
19057,"Des Moines, IA",2014,40092,53.41536964980545
19057,"Des Moines, IA",2015,39860,54.50852985449072
19057,"Des Moines, IA",2016,39588,55.49502374456906
19057,"Des Moines, IA",2017,39320,55.109359104781284
19057,"Des Moines, IA",2018,39138,56.163804997700446
19059,"Dickinson, IA",2001,16477,40.30891545791103
19059,"Dickinson, IA",2002,16351,43.730780991988254
19059,"Dickinson, IA",2003,16339,43.960156680335395
19059,"Dickinson, IA",2004,16506,44.622924996970795
19059,"Dickinson, IA",2005,16644,44.424116798846434
19059,"Dickinson, IA",2006,16667,44.821083578328434
19059,"Dickinson, IA",2007,16634,45.36196946014188
19059,"Dickinson, IA",2008,16690,42.92881965248652
19059,"Dickinson, IA",2009,16666,44.18714748589944
