"CAGDP9 Real GDP by county and metropolitan area 1/"
"Real GDP: All industry total (Thousands of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"26149","St. Joseph, MI",1807214,1936218,2017845,2086634,2156851,2258546,2265731,2009066,1770256,1964476,1958587,1921843,1865397,1819415,1884692,1986858,1929389,1903755
"26151","Sanilac, MI",981134,1040126,997247,1093278,1117861,1147090,1085157,1110665,922369,1017397,1101192,1169469,1137591,1108385,1077248,1084868,1125535,1134210
"26153","Schoolcraft, MI",271747,280147,286811,293519,283613,291104,282325,298215,291470,280852,283619,276334,271679,275702,285016,296606,310374,311523
"26155","Shiawassee, MI",1457035,1480362,1493244,1542505,1524901,1566079,1520545,1473635,1383220,1459148,1503599,1534176,1525893,1521248,1597659,1602095,1655238,1684436
"26157","Tuscola, MI",1232489,1130777,1139661,1165691,1153324,1250716,1243873,1250028,1067492,1079102,1177523,1175587,1206704,1213090,1323873,1326081,1293788,1302518
"26159","Van Buren, MI",1903780,2136611,2240929,2248596,2257860,2396298,2408373,2397951,2355856,2480420,2470742,2361411,2352379,2256970,2387816,2803568,2722042,2709396
"26161","Washtenaw, MI",19122553,20141168,20304773,20049276,20471233,19952538,20208800,19240709,17869911,18495449,18752145,19228030,19285470,19446252,20096509,20688097,21313699,21963864
"26163","Wayne, MI",88670599,89117914,91701969,91206006,92469784,91627440,91199556,85018245,74962624,78338872,79944075,80545969,81748246,82771015,84084627,85464905,86258000,88005730
"26165","Wexford, MI",1100939,1148368,1166863,1182982,1185677,1190595,1171806,1162102,1052832,1140933,1123112,1066869,1076020,1097250,1105937,1128765,1176073,1208119
"39001","Adams, OH",1354965,1354350,1318657,1329201,1216308,1270221,1439628,1362677,1533685,1494339,1598244,1472739,1495216,1347933,1369333,1528527,1285726,835269
"39003","Allen, OH",5643442,5930496,5956838,6144741,6196652,6282965,6075998,5942288,6865089,7160776,7419978,7178597,6992588,7581703,7017857,7137897,7249480,7558930
"39005","Ashland, OH",1511195,1549819,1544854,1569364,1570846,1569636,1611118,1589696,1484558,1507507,1550429,1539731,1565252,1594995,1609795,1598130,1595899,1627015
"39007","Ashtabula, OH",2697031,2805501,2831566,2913257,2930528,2948802,2938420,2882579,2663016,2813268,2895380,2804443,2711972,2730902,2784450,2683288,2719196,2781238
"39009","Athens, OH",1675585,1708145,1696477,1698469,1707466,1698930,1756603,1736074,1750489,1803792,1830104,1816438,1816018,1846375,1892880,1898820,1961671,1899070
"39011","Auglaize, OH",1568079,1603762,1630423,1716472,1737843,1772460,1853967,1835608,1620226,1740891,1886105,1990755,2035337,2052662,2009807,2003508,2074560,2234651
"39013","Belmont, OH",2002420,2100466,2106373,2122180,2195630,2203072,2256735,2291151,2227186,2246745,2261185,2195208,2364052,3123593,4355531,5175882,6448543,6153399
"39015","Brown, OH",645869,651386,669384,703495,707751,752308,773461,763796,750008,801523,822605,784657,779253,768521,780418,769987,787000,785545
"39017","Butler, OH",11997864,12301552,12802679,13489608,14195353,14526994,14935004,14940050,14276625,14821219,15052255,14909457,15314767,16392179,16808916,17223274,17759787,18352682
"39019","Carroll, OH",557991,660674,651290,666297,782937,764569,646320,582456,567024,675094,1159230,748361,1407788,2379365,3102236,3617615,3232375,3157285
"39021","Champaign, OH",928154,955786,1016049,1080769,1083720,1124343,1090607,1025476,925473,950084,980677,1016323,1100400,1076841,1025201,992346,1089925,1058604
"39023","Clark, OH",4304702,4366172,4303924,4421134,4417638,4567281,4342619,4269924,4031022,4074170,4201313,4163570,4181501,4249801,4294566,4284040,4352218,4414081
"39025","Clermont, OH",5384716,5528462,5605463,5983108,6001791,6255857,6414169,6148458,5913737,6287284,6535960,6375444,6593566,6810523,7418889,7195908,7471274,7620619
"39027","Clinton, OH",2106064,2084686,2151101,2299152,2390121,2704324,2680243,2603263,2241432,1851026,1839576,1782102,1717104,1671626,1764094,1787618,1827429,1933426
"39029","Columbiana, OH",2631448,2733609,2749885,2741834,2791847,2814841,2825274,2684249,2529554,2602337,2719359,2697807,2809788,3042317,3102927,2960143,2964828,2970872
"39031","Coshocton, OH",1565479,1745156,1606732,1547989,1509158,1506256,1618195,1540204,1443159,1472496,1532726,1417494,1521886,1656573,1551870,1383780,1329803,1331966
"39033","Crawford, OH",1372786,1391908,1455572,1500819,1510586,1459714,1425413,1364520,1237789,1250121,1308982,1302118,1286730,1251125,1267182,1243057,1250396,1235200
"39035","Cuyahoga, OH",79519385,80968185,82792881,84034106,85897642,83669429,83761343,84338583,78432111,78309945,79583675,80703536,81379973,84184170,85763963,85879394,86988138,88717686
"39037","Darke, OH",1592033,1653397,1617294,1656446,1568324,1591886,1581806,1745793,1587349,1643956,1649725,1651195,1687299,1807315,1719201,2012476,1903407,1841018
"39039","Defiance, OH",1614769,1669408,1688554,1679917,1680242,1623424,1607834,1612249,1387566,1443950,1507654,1550455,1671717,1697078,1692186,1734683,1653830,1710144
"39041","Delaware, OH",3753349,4257451,5191982,5747378,6313428,6537694,6899671,7022951,7024295,7474691,7965326,8319054,8649167,8818600,8974761,9271953,9765615,9853034
"39043","Erie, OH",5133989,5170064,5382037,5178915,4837026,4487562,4443544,4335373,4587856,4981311,5191814,5168938,5344974,5445795,4866634,4973481,4907825,4996510
"39045","Fairfield, OH",2903560,3036320,3125041,3196766,3175041,3243468,3259642,3274308,3164125,3275985,3406089,3442345,3558016,3564241,3579982,3636171,3831982,3795258
"39047","Fayette, OH",849702,873070,940768,952318,917602,974324,1047733,994058,989528,945475,990696,1009760,1310269,1646235,2049146,2287329,2208698,2311461
"39049","Franklin, OH",67586672,68577300,68930012,70261762,72369083,70533173,71259289,71171964,68706652,70421596,73034858,75943560,77888640,80619141,82444864,83159605,84688146,86497107
"39051","Fulton, OH",1702598,1774225,1817198,1902266,1967391,1983310,1906568,1731039,1451606,1526946,1654778,1657220,1785799,1868603,2004665,1977001,1963895,1984068
"39053","Gallia, OH",1985534,1880978,1905513,1957626,1825424,1841885,2059659,2204376,2219319,2274628,2315335,2264881,2043464,2033108,1920237,2044957,2180751,2158774
"39055","Geauga, OH",2975693,3095321,3251763,3421572,3563154,3551217,3511621,3394320,3235641,3373659,3510795,3539288,3562077,3687684,3658335,3594792,3659094,3733117
"39057","Greene, OH",5995639,6358970,6464684,6678068,6820047,7106600,7146054,7074697,7227572,7470901,7872447,7764079,7738560,7866542,8178552,8336201,8559962,8796649
"39059","Guernsey, OH",1147610,1243759,1274786,1259920,1280795,1279047,1311857,1273612,1239622,1242034,1277246,1295922,1405311,1641397,2340389,2234255,2319688,2607037
"39061","Hamilton, OH",60803788,62575491,62437004,62090573,62689125,61195003,61208565,61768539,59244009,60427096,63124833,63288289,63333515,63514374,64157236,65651526,66604173,66977577
"39063","Hancock, OH",3639959,3805532,3809807,3849317,3853667,3951164,3955570,3816857,3626666,3725662,3915898,4205418,4371567,4871219,5536492,5394451,5226732,5242941
"39065","Hardin, OH",837478,907138,906584,889897,858739,882277,886375,915402,904599,908561,938759,898563,896276,959590,839240,846835,824076,952308
"39067","Harrison, OH",436138,444463,445100,432736,425517,419913,408020,423823,437180,453509,480957,465785,787761,1227221,2354971,2746683,2480727,1996217
"39069","Henry, OH",1415951,1059184,1127242,1141465,1165110,1279219,1216028,1135902,1105641,1092244,1140668,1158491,1183197,1135488,1050729,1100507,1084932,1142699
"39071","Highland, OH",907167,962475,995535,1020835,1038430,1031287,1092117,1037734,1040671,1032436,1053281,1051396,1041894,1022407,987667,980858,1027096,1025946
"39073","Hocking, OH",555785,590924,586152,584192,591272,604667,608236,594988,568066,582635,596752,595449,593004,596814,584489,589189,592438,586310
"39075","Holmes, OH",1408553,1499992,1488900,1580054,1595113,1558063,1541355,1476291,1476467,1548462,1664552,1638132,1708929,1915660,2062422,2017562,2202629,2211791
"39077","Huron, OH",2151384,2166971,2163683,2212713,2258533,2326654,2371445,2200055,2122561,2088676,2099677,2058368,2114205,2121496,2121494,2066681,2168602,2163662
"39079","Jackson, OH",901866,921907,919925,950963,939128,1011637,1024956,987374,904027,915293,936986,927139,944486,941596,925429,890195,891526,899289
"39081","Jefferson, OH",3059657,3122405,3118222,2957904,2919272,3067505,3288874,3431330,3014221,3151708,3018704,2974328,3302164,3257132,2963056,3142613,3456018,3836529
"39083","Knox, OH",1444327,1527703,1548389,1650595,1704332,1778782,1792246,1798177,1703832,1798012,1884617,1866183,1872793,1923814,1864195,1824453,1868251,1893132
"39085","Lake, OH",9039194,9514627,9846262,10299123,10587930,10624698,10990023,11099656,10170806,10689968,10893287,10426321,9790531,10153704,10274824,10313229,10343359,10482488
"39087","Lawrence, OH",869203,890306,935237,979937,993251,1012731,1084732,1093967,1128028,1219124,1389006,1552850,1421194,1501796,1620930,1684179,1562763,1626548
"39089","Licking, OH",4637559,4798613,4834240,4964249,4950713,4703753,4672023,4769627,4622410,4660180,4852730,4840895,4805304,4988088,5160590,5179948,5316725,5577325
"39091","Logan, OH",1620481,1763089,1859917,2040376,2181924,2235815,2102565,1924075,1582012,1770872,1940667,2080965,1975904,2027666,1799183,1817093,1839684,1921506
"39093","Lorain, OH",8900631,8945460,8948397,9422673,9517669,9674654,9441467,9315737,8485342,8909114,9394746,9588648,9566912,9723695,9956275,9878722,9892230,10027706
"39095","Lucas, OH",23504336,23951921,23892439,23568242,24097476,24137737,23318056,22225007,22103186,22722857,23540971,22625388,23572547,26011466,24102235,23856108,24073775,24726798
"39097","Madison, OH",1049260,1102434,1204914,1343476,1346706,1422876,1376765,1330038,1196501,1279978,1402700,1470713,1545979,1604882,1589351,1645255,1747084,1689443
"39099","Mahoning, OH",8656389,8857715,9007999,9123198,9289667,9222303,9103787,9179428,8516678,8538721,8694788,8557518,8582323,8591518,8642714,8512047,8594657,8660236
"39101","Marion, OH",2318380,2418445,2516283,2536271,2606316,2533675,2564111,2548646,2423761,2358944,2450521,2408424,2418385,2389586,2435079,2471461,2581846,2688988
"39103","Medina, OH",5021812,5253279,5455535,5628542,5855453,5929735,5851870,5775000,5763997,5883440,6056430,5709273,5985936,6366487,6115445,6179047,6250513,6362804
"39105","Meigs, OH",496326,420547,366630,351069,379477,415730,368577,347347,380214,399538,392340,363342,358049,361963,370041,358481,356236,364284
"39107","Mercer, OH",1257259,1354268,1326135,1461507,1435480,1471259,1603902,1756040,1576647,1659929,1738194,1745465,1856221,2007461,1971952,1840435,1886572,2157710
"39109","Miami, OH",3416809,3492483,3630474,3665376,3742221,3818676,3866048,3820249,3445219,3602175,3804407,3936099,3951689,3919094,3841684,3944911,3987969,4056603
"39111","Monroe, OH",499219,557994,567947,530979,491521,464327,496165,541154,548155,543454,634050,625345,723929,1082760,1716334,2468886,2643518,3348767
"39113","Montgomery, OH",25939665,26557586,26867288,27613550,27582152,27174397,26019237,25346135,23494097,23812323,24296674,24171422,24566385,24926353,24958095,25000243,25413874,25846635
"39115","Morgan, OH",286809,309759,309085,288375,285739,282787,272627,269886,271922,272519,283566,282455,279749,291267,296701,289645,301273,305891
"39117","Morrow, OH",502466,527540,540160,573337,579075,578411,606257,561414,533208,559653,589468,591043,571065,562751,600852,585433,534655,560880
"39119","Muskingum, OH",3127405,3261275,3145444,3219959,3148856,3104924,3059574,2956569,2947312,2884587,3020088,2967058,3326446,3710221,3642468,3552449,3561412,3650728
"39121","Noble, OH",319386,361992,340085,333186,331074,338090,341682,324884,315691,315054,328585,334928,469479,868911,1438383,1439000,1365013,1222413
"39123","Ottawa, OH",1637055,1336462,1382889,1618156,1639106,1628004,1711355,1684071,1685925,1619926,1733378,1820111,1833093,1685294,1861788,1784783,1861090,1826546
"39125","Paulding, OH",439721,442540,441725,470269,475042,509174,493844,539617,511884,512829,540860,550726,533341,568002,553238,544632,535779,583138
"39127","Perry, OH",617288,656346,651537,633919,621325,618235,609392,614687,607829,636093,697250,645223,673857,664706,634815,635718,684221,716005
"39129","Pickaway, OH",1586373,1551475,1671792,1698753,1574658,1528947,1591421,1697705,1732835,1778761,1673100,1528590,1586879,1555303,1555383,1587230,1716544,1703465
"39131","Pike, OH",1147882,1038675,867091,870818,886585,912893,1003879,924540,963484,914039,871969,1037881,1226400,1533704,1561518,1687654,1616983,1721831
"39133","Portage, OH",4703682,4922721,4983135,4969786,5102255,5165531,5221884,5141322,4876212,5020194,5180660,5231280,5263035,5296660,5416697,5295803,5365071,5443756
"39135","Preble, OH",953198,984398,979509,1048243,1051759,1097172,1070142,1037553,963403,975060,995586,978524,1075059,1082183,991661,1060737,1066987,1130191
"39137","Putnam, OH",945252,955070,1068972,1181996,1258794,1352389,1241766,1339312,1190946,1215327,1236998,1213171,1209368,1224171,1243560,1144342,1142089,1288471
"39139","Richland, OH",4446715,4641136,4681013,4887439,4924022,4913648,4669649,4550273,3935539,4099234,4247244,4257962,4276929,4380028,4287575,4275260,4324887,4395247
"39141","Ross, OH",2260959,2370827,2327086,2373420,2411610,2505427,2490355,2397516,2277997,2294124,2441004,2456998,2446009,2501460,2503185,2455400,2516975,2585225
"39143","Sandusky, OH",2065807,2154221,2344802,2375713,2398705,2392738,2399296,2301491,2128209,2182967,2276637,2488423,2551063,2501210,2660036,2561870,2638653,2645958
"39145","Scioto, OH",1983651,2037259,2058615,2078166,2043877,2047862,2135327,2178275,2189199,2171858,2179611,2318025,2695306,2988815,2857741,2811481,2913525,2879940
"39147","Seneca, OH",1669695,1706223,1742831,1771299,1769113,1819539,1826030,1727660,1593248,1599583,1677527,1607619,1613141,1610094,1741555,1731778,1634317,1691055
"39149","Shelby, OH",2195556,2345303,2516929,2934086,3119782,3218394,3034388,2809227,2330401,2465673,2697027,2795414,2883006,2948780,2808665,2795544,2858071,2946112
"39151","Stark, OH",14045925,14244668,14262166,14496471,14637052,14391690,14232609,14289336,13340380,13692586,14283602,14388051,14852410,15399846,15174803,14767795,15081745,15368075
"39153","Summit, OH",23138343,24133748,24834808,25460210,25979110,25985755,26373485,26399519,24628687,25104133,25167864,25162868,25519175,26336903,26663847,26817706,27010320,27469578
"39155","Trumbull, OH",8025594,8402358,8330021,8633048,8712476,8779562,8328096,7899104,6642372,7152499,7639858,7313992,7312296,7576851,7507122,7323882,7129207,7324549
"39157","Tuscarawas, OH",2829724,2948153,2947747,3038720,3082613,3132887,3152882,3120775,2963299,3089277,3209948,3143323,3208386,3421789,3505071,3383761,3541214,3427629
"39159","Union, OH",3376507,2756032,3034203,3485713,3785288,3853071,3570750,3134791,2829531,2998475,3089792,3026465,3101749,3210414,3375209,3461927,3639097,3699605
"39161","Van Wert, OH",930947,921026,977074,1027915,1011587,1089390,1080689,1028401,940053,974506,1015753,1052688,1049214,1100148,1068746,1099937,1155863,1280158
"39163","Vinton, OH",232838,272153,255035,237884,244414,253143,273139,261815,258568,263674,291370,282768,237189,240776,233406,262549,260163,284889
"39165","Warren, OH",5435102,5748746,6270761,6732209,7058478,7224198,7559252,7530360,7196953,7523319,7734852,7787196,8098547,8499277,8786707,9298764,9443616,9800470
"39167","Washington, OH",2574198,2803696,2626656,2543173,2475403,2563891,2803431,2889614,2842669,2920049,3034188,3098197,2983265,3240323,3363329,3286752,3191102,3258342
"39169","Wayne, OH",4343518,4581170,4455401,4760260,4778792,4828438,4748615,4387792,4149646,4426129,4641460,4668071,4819092,5042412,4786305,4879077,4971954,5065142
"39171","Williams, OH",1380262,1443006,1453360,1515596,1534219,1570163,1567410,1542977,1360713,1437486,1489496,1501342,1539049,1540644,1550549,1602437,1553147,1603752
"39173","Wood, OH",4613714,4915903,5103122,5320550,5500023,5830449,6102952,6103473,5277186,5480278,5682026,5671575,5694957,5887069,5949133,6045965,6103637,6283101
"39175","Wyandot, OH",834484,943672,1028970,1024914,964649,969618,901654,845095,793801,805449,856113,881662,891862,952544,881829,888834,906967,1001495
"55001","Adams, WI",431898,502663,490785,461897,505835,543904,491360,471025,533831,495385,463396,461533,439540,413423,436036,414439,435705,448796
"55003","Ashland, WI",602930,598273,621200,652074,673258,685440,689708,692454,681627,664786,679113,692148,679579,655672,649921,669180,682143,679351
"55005","Barron, WI",1613623,1580058,1612724,1636886,1625488,1689132,1713317,1629717,1725488,1707038,1771423,1802778,1799972,1895018,2003191,1784670,1861128,1993162
"55007","Bayfield, WI",331304,347653,348837,350928,347935,358166,346624,344767,354997,362895,368598,367871,363234,359373,360214,357846,364594,398994
"55009","Brown, WI",12534487,12790186,13233048,13642916,13977287,14249551,14338741,14205593,13841303,14379164,14601159,14966775,14699382,15603494,16049449,16375756,16432400,16864677
"55011","Buffalo, WI",616729,616822,635681,668298,643227,695365,728748,635454,692228,552328,535142,526831,531554,454851,464486,500613,478447,555108
"55013","Burnett, WI",387081,409823,399313,406100,399895,409820,414074,408907,413596,435869,454674,467514,462585,455362,449575,446329,449308,477629
"55015","Calumet, WI",1007656,994505,1069484,1143786,1156397,1219886,1281676,1249840,1120605,1316574,1276721,1298659,1311094,1423256,1523785,1538272,1518032,1561000
"55017","Chippewa, WI",1571020,1644847,1729957,1814504,1970272,2006425,2078950,1968486,1835419,2089118,2163604,2234623,2281260,2450751,2577837,2461840,2546733,2559488
"55019","Clark, WI",875906,857642,886074,951770,936514,962734,1008660,1021901,944703,1030030,1073619,1136729,1158629,1282242,1293830,1362347,1394252,1337916
"55021","Columbia, WI",1955373,1980114,2108513,2227302,2246454,2339140,2407701,2368837,2262877,2416417,2520863,2524432,2635115,2478031,2474633,2526365,2699274,2785286
"55023","Crawford, WI",495816,514389,542267,577035,607461,623069,615940,595923,597825,612774,640026,636406,648350,643925,661146,672550,668927,694502
"55025","Dane, WI",26016087,26791694,27612895,28752096,30092066,30009489,30691509,30339345,30272961,31232090,32344639,33631268,34403400,36885090,38545541,40005328,40271291,41137645
"55027","Dodge, WI",2853204,2794398,2893952,2965923,3012150,3100577,3260346,3214712,3045158,3199222,3316011,3422323,3397377,3393914,3280737,3125078,3232668,3279690
"55029","Door, WI",1016806,1014521,1056091,1112380,1161683,1464372,1065082,1107023,1041385,1085167,1123690,1145215,1133382,1123888,1135863,1144774,1152538,1176247
"55031","Douglas, WI",1559549,1583333,1631378,1595618,1616883,1584015,1614369,1754059,1700665,1751376,1672526,1716315,1794822,1845731,1803681,1753599,1753087,1823784
"55033","Dunn, WI",1212893,1362392,1325025,1386761,1430362,1466448,1511932,1470144,1422158,1508908,1583751,1672187,1652349,1647926,1604214,1607784,1648020,1730099
"55035","Eau Claire, WI",3718112,3922665,4080549,4269597,4459278,4631025,4768962,4732083,4836180,4964792,4981300,4998442,4910907,5378658,5511454,5638771,5712055,5920257
"55037","Florence, WI",104147,112235,107849,109807,103349,110345,108770,101181,109990,116055,126140,117971,125081,131143,130832,117216,120421,123557
"55039","Fond du Lac, WI",3667589,3618877,3755684,3949920,4013134,4104802,4140876,4176046,3926579,4132024,4288923,4411876,4438055,4607523,4576038,4624499,4721376,4779555
"55041","Forest, WI",238759,244762,253473,258112,261704,273861,270021,269278,269449,278591,280308,285031,285500,284323,282427,281974,283508,289465
"55043","Grant, WI",1463707,1476067,1518543,1626898,1638647,1706740,1744184,1678575,1591582,1802833,1826754,1843168,1946481,1979279,2038854,2021153,2055224,2046365
"55045","Green, WI",1077055,1104570,1180616,1241630,1254086,1351003,1362694,1344126,1268070,1390666,1488290,1463397,1515676,1477610,1453046,1448958,1453343,1516933
"55047","Green Lake, WI",633827,652147,639509,635388,637999,646776,640123,600093,587201,612982,659226,652827,676149,651621,665084,607216,618627,656023
"55049","Iowa, WI",978813,1114527,1023438,1061940,1059908,1021796,1020260,991471,943486,968473,959242,986677,1006426,1051471,1080713,1041617,1067625,1088546
"55051","Iron, WI",198375,203861,201758,190925,186559,185631,177069,173318,172355,175582,175272,181081,178771,178435,175452,177025,175834,177133
"55053","Jackson, WI",604515,655813,696499,694216,688621,764895,797806,840485,753887,813684,792767,811086,776318,812946,841067,755038,794216,906727
"55055","Jefferson, WI",2885409,2896384,2942969,3067494,3165276,3178815,3195491,3139380,3080801,3175696,3193097,3346529,3464035,3463090,3748871,3835035,3955819,4134695
"55057","Juneau, WI",684188,707097,745084,759486,761249,771030,792668,815760,766317,805507,824437,834298,793809,775641,772263,767342,763776,793332
"55059","Kenosha, WI",4730027,4965861,5162818,5404260,5457903,5635834,5608126,5536106,5282025,5417601,5434809,5434252,5688033,5700301,5922390,6120119,6181212,6141725
"55061","Kewaunee, WI",606935,599109,615465,672416,654322,665539,700632,762706,669168,777431,759754,775554,773335,768125,751308,799292,829693,789369
"55063","La Crosse, WI",4780140,4827436,5000546,5135948,5287961,5299112,5381043,5483878,5499697,5675542,5770008,5831903,5997334,6266182,6359555,6170969,6297477,6470471
"55065","Lafayette, WI",434033,435696,387427,451049,448743,476317,506503,471016,504020,580649,566291,496926,690295,622907,657093,675702,652462,664321
"55067","Langlade, WI",621750,664590,663896,648412,663180,703842,657395,636830,608075,638037,664985,688220,691650,685612,693013,671690,699023,673616
"55069","Lincoln, WI",918015,948334,963110,980736,972692,981684,1008429,995764,970886,992994,1022706,1001071,983798,1005509,1014957,1054773,1031139,1051336
"55071","Manitowoc, WI",3250174,3272762,3326033,3557567,3420654,3612174,3671675,3770719,3485808,3748483,3785720,3972681,3858029,3943636,3878136,3914771,3911605,3885280
"55073","Marathon, WI",5791192,5921461,6204939,6519046,6769882,6906396,6885967,6806857,6529569,6644863,7005943,7136532,7258868,7586110,7626366,7668190,7876207,8056817
"55075","Marinette, WI",1514719,1554547,1628187,1698519,1652425,1701044,1697565,1665938,1474637,1622722,1771740,1785464,1878266,1859250,1905560,1892890,1892254,1941011
"55077","Marquette, WI",313205,328172,345948,355111,359242,369817,370539,346388,338968,361283,366645,350871,361885,349120,340192,341799,357576,388971
"55078","Menominee, WI",136110,137123,144437,146731,141856,139551,148019,154276,167005,156332,159896,167945,164019,164818,162549,154987,156488,160543
"55079","Milwaukee, WI",49891756,50057778,51063974,51649792,52951088,53130143,53446001,53126311,51425324,51791518,52866740,52546231,52510916,52415622,52404742,52747636,53251470,54269233
"55081","Monroe, WI",1383151,1321382,1374420,1453184,1527561,1569213,1607602,1686463,1653991,1742491,1813983,1808911,1815519,1867454,1963544,1866775,2012966,2247621
"55083","Oconto, WI",823306,837022,862079,857615,870543,857877,853284,853735,774804,864242,881331,844891,881624,895823,946675,1056035,1014070,926345
"55085","Oneida, WI",1385286,1438405,1427782,1453853,1478438,1499887,1479680,1495597,1486100,1464657,1470696,1490329,1455484,1440293,1441718,1440977,1451053,1479908
"55087","Outagamie, WI",8604252,8608890,8809643,9094724,9358665,9351976,9414286,9273047,9142724,9121711,9428611,9607379,9377510,9447031,9644027,9892170,10030486,10245306
"55089","Ozaukee, WI",3736517,3630483,3719078,3884128,3974027,4038377,4085827,3942224,3842789,4042067,4076216,4286728,4166716,4202605,4386429,4530572,4573159,4642718
"55091","Pepin, WI",200982,213356,211940,222659,229842,229590,228871,221708,213741,213046,230677,236593,215879,218856,220712,224328,223411,256192
"55093","Pierce, WI",796974,831645,849606,882974,897534,884066,899424,918747,940422,972470,1000204,1030703,1006055,1051534,1104280,1043701,1019475,1092486
"55095","Polk, WI",1150450,1154406,1176349,1251855,1245270,1248554,1287510,1274317,1297225,1285057,1358788,1340562,1336284,1372996,1437432,1398111,1408855,1481142
"55097","Portage, WI",2732864,2779281,2850800,2926522,3092642,3169407,3195771,2961333,3083867,3045689,3079699,3047222,2964841,3034174,3248563,3319944,3423285,3414812
"55099","Price, WI",488022,518657,528121,549205,546997,542458,524434,533847,504037,531486,528101,534575,520124,528747,531722,540294,532534,512616
"55101","Racine, WI",7921091,7937627,8135289,8446218,8400492,8723928,8471704,8203374,7890081,8280083,8131346,8049836,7906278,7992639,7958049,8059225,8206941,8450197
"55103","Richland, WI",490270,500322,512325,537866,537994,554591,553106,563023,555888,629631,714664,605704,643235,658971,677355,688913,666299,672473
"55105","Rock, WI",5326704,5807795,5858930,5933580,5947391,6315092,6235498,6016556,5641853,5817471,5907624,6043864,6404287,6305645,6424849,6574748,6634276,7013004
"55107","Rusk, WI",402674,411237,422084,421549,420263,432529,453534,445349,412237,451358,448040,457059,452552,473225,492019,508721,535659,513247
"55109","St. Croix, WI",2036702,2070801,2189927,2354038,2399013,2402644,2442084,2438744,2355277,2452404,2543354,2643534,2664881,2727107,2729363,2837701,2896186,3031736
"55111","Sauk, WI",2669594,2732624,2817079,3133364,3187193,3061725,3025050,2981781,2958453,3004498,3055569,3120916,3143117,3178160,3214705,3133973,3206207,3338082
"55113","Sawyer, WI",528871,570233,575340,585272,596898,584892,624677,575790,574225,593381,599955,620510,611329,587645,576382,582465,592444,616462
"55115","Shawano, WI",1015318,1055020,1054099,1078663,1102078,1138749,1152483,1162423,1075778,1124978,1120922,1152629,1161623,1212320,1198245,1225289,1228265,1138025
"55117","Sheboygan, WI",5564602,5652992,5766141,6128124,5974426,6076529,6168551,6078822,5725109,5833112,5842675,6030006,6059144,6107703,6204909,6412720,6619831,6700198
"55119","Taylor, WI",655584,673039,693178,712437,735518,768561,753027,771227,830845,809603,773287,781490,788167,787774,834181,840499,812308,816893
"55121","Trempealeau, WI",985185,1034036,1048328,1142546,1183617,1219462,1194592,1053741,1053975,1069187,1118312,1152796,1133619,1176897,1205901,1205737,1247607,1351653
"55123","Vernon, WI",726074,767403,801819,839896,869917,961194,944354,988804,1034898,1015878,945171,932849,968587,987215,954011,917823,945748,932889
"55125","Vilas, WI",695223,727234,752125,757781,764773,779963,737049,794893,682552,691952,707192,704241,699216,740671,749074,784319,814724,827015
"55127","Walworth, WI",3158099,3129274,3266772,3437770,3538747,3595823,3603497,3506018,3334523,3529448,3649083,3676110,3742870,3751071,3661219,3691573,3730540,3859338
"55129","Washburn, WI",461457,481702,496355,523224,494637,479538,474783,493245,490101,489834,501871,514838,513348,518531,515058,515769,520085,517270
"55131","Washington, WI",4066228,4219613,4432195,4577278,4706067,4874609,4941590,4935851,4711869,4960579,5159390,5262598,5227666,5295453,5350307,5349763,5502837,5636773
"55133","Waukesha, WI",20595600,20952150,22061714,22824690,23882122,24530391,24526451,23847099,22972827,23874985,24095533,24420753,24975466,25299017,26285446,26590180,27160073,28028503
"55135","Waupaca, WI",1614111,1710781,1719542,1789624,1799208,1718072,1697983,1653169,1595699,1655980,1697563,1828544,1854487,1892878,1906024,1924481,1885961,1866523
"55137","Waushara, WI",467810,495731,507648,547669,565049,587938,576319,540635,526267,590945,672811,591314,595518,555497,573189,541106,561708,560152
"55139","Winnebago, WI",7782682,8469605,8522393,8659418,8797235,8853682,8802522,8689682,8561585,8772064,8991837,9182403,9092577,9046192,8922124,9094803,9131319,9274302
"55141","Wood, WI",3366571,3474913,3564758,3571651,3579192,3619786,3600571,3621381,3447079,3436391,3470984,3520416,3448412,3564259,3532651,3711017,3644091,3744448
"Legend / Footnotes:"
"1/ Real GDP is in thousands of chained 2012 dollars. Industry detail is based on the 2012 North American Industry Classification System (NAICS)."
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget bulletin no. 18-04 issued September 14, 2018."
"* For the All industry total and Government and government enterprises, the difference between the United States and Metropolitan and Nonmetropolitan portions reflects overseas activity, economic activity taking place outside the borders of the United States by the military and associated federal civilian support staff."
"Last updated: December 12, 2019 -- new statistics for 2001-2018."
