city_fips,name,st,match_city_fips,match_name,match_st,distance
1901855,Ames,Iowa,1955695,Nevada,Iowa,8.4
1901855,Ames,Iowa,1907480,Boone,Iowa,14
1901855,Ames,Iowa,1948450,Madrid,Iowa,14.8
1901855,Ames,Iowa,1939675,Jewell Junction,Iowa,19.5
1901855,Ames,Iowa,1958665,Ogden,Iowa,21.5
1901855,Ames,Iowa,1931980,Grand Junction,Iowa,32
1901855,Ames,Iowa,1924465,Eldora,Iowa,35.1
1901855,Ames,Iowa,1931710,Gowrie,Iowa,38.9
1901855,Ames,Iowa,1953355,Monroe,Iowa,43.7
1901855,Ames,Iowa,1928515,Fort Dodge,Iowa,44.3
1901855,Ames,Iowa,1900190,Ackley,Iowa,46.5
1901855,Ames,Iowa,1923250,Eagle Grove,Iowa,46.5
1901855,Ames,Iowa,1913620,Clarion,Iowa,49.2
1901855,Ames,Iowa,1933105,Grinnell,Iowa,49.8
1901855,Ames,Iowa,1978510,Toledo,Iowa,53.4
1901855,Ames,Iowa,1977115,Tama,Iowa,53.6
1901855,Ames,Iowa,1942015,Knoxville,Iowa,55.6
1901855,Ames,Iowa,1916050,Coon Rapids,Iowa,55.8
1901855,Ames,Iowa,1962040,Pella,Iowa,55.9
1901855,Ames,Iowa,1966315,Reinbeck,Iowa,56.1
1901855,Ames,Iowa,1905680,Belmond,Iowa,56.7
1901855,Ames,Iowa,1961590,Parkersburg,Iowa,57
1901855,Ames,Iowa,1937560,Humboldt,Iowa,57
1901855,Ames,Iowa,1968295,Rockwell City,Iowa,58.2
1901855,Ames,Iowa,1948990,Manson,Iowa,58.6
1901855,Ames,Iowa,1950935,Melcher-Dallas,Iowa,58.6
1901855,Ames,Iowa,1942465,Lake City,Iowa,59.8
1901855,Ames,Iowa,1978735,Traer,Iowa,60.1
1901855,Ames,Iowa,1956460,New Sharon,Iowa,62.8
1901855,Ames,Iowa,1972210,Sheffield,Iowa,63.3
1901855,Ames,Iowa,1908695,Brooklyn,Iowa,63.7
1901855,Ames,Iowa,1953490,Montezuma,Iowa,64
1901855,Ames,Iowa,1911080,Carroll,Iowa,64.5
1901855,Ames,Iowa,1903655,Audubon,Iowa,71.2
1901855,Ames,Iowa,1913755,Clarksville,Iowa,71.4
1901855,Ames,Iowa,1926265,Exira,Iowa,71.7
1901855,Ames,Iowa,1902260,Anita,Iowa,71.7
1901855,Ames,Iowa,1963975,Pocahontas,Iowa,72.9
1901855,Ames,Iowa,1932745,Greene,Iowa,73.1
1901855,Ames,Iowa,1929955,Garner,Iowa,74.3
1901855,Ames,Iowa,1908605,Britt,Iowa,74.6
1901855,Ames,Iowa,1900595,Afton,Iowa,75.1
1901855,Ames,Iowa,1943365,La Porte City,Iowa,75.8
1901855,Ames,Iowa,1942690,Lake View,Iowa,76.3
1901855,Ames,Iowa,1917265,Creston,Iowa,77.1
1901855,Ames,Iowa,1914025,Clear Lake,Iowa,77.7
1901855,Ames,Iowa,1968070,Rockford,Iowa,78.7
1901855,Ames,Iowa,1901135,Algona,Iowa,78.7
1901855,Ames,Iowa,1900910,Albia,Iowa,80.6
1901855,Ames,Iowa,1949395,Marengo,Iowa,81.2
1901855,Ames,Iowa,1956910,Nora Springs,Iowa,83.2
1901855,Ames,Iowa,1948855,Manilla,Iowa,83.9
1901855,Ames,Iowa,1903520,Atlantic,Iowa,84
1901855,Ames,Iowa,1955335,Nashua,Iowa,84.4
1901855,Ames,Iowa,1943725,Laurens,Iowa,84.9
1901855,Ames,Iowa,1928380,Forest City,Iowa,85.5
1901855,Ames,Iowa,1958575,Odebolt,Iowa,86.3
1901855,Ames,Iowa,1985845,Williamsburg,Iowa,86.6
1901855,Ames,Iowa,1973110,Sigourney,Iowa,87.2
1901855,Ames,Iowa,1978915,Tripoli,Iowa,87.9
1901855,Ames,Iowa,1916635,Corydon,Iowa,88.7
1901855,Ames,Iowa,1944535,Leon,Iowa,88.9
1901855,Ames,Iowa,1919945,Denison,Iowa,89.6
1901855,Ames,Iowa,1948900,Manly,Iowa,89.6
1901855,Ames,Iowa,1934500,Harlan,Iowa,91.5
1901855,Ames,Iowa,1975630,Storm Lake,Iowa,91.8
1901855,Ames,Iowa,1925590,Emmetsburg,Iowa,92.5
1901855,Ames,Iowa,1944490,Lenox,Iowa,92.9
1901855,Ames,Iowa,1938100,Independence,Iowa,93.5
1901855,Ames,Iowa,1954480,Mount Ayr,Iowa,96
1901855,Ames,Iowa,1976260,Sumner,Iowa,96.1
1901855,Ames,Iowa,1959745,Osage,Iowa,96.1
1901855,Ames,Iowa,1933150,Griswold,Iowa,96.1
1901855,Ames,Iowa,1942555,Lake Mills,Iowa,96.4
1901855,Ames,Iowa,1940980,Keota,Iowa,97.4
1901855,Ames,Iowa,1901495,Alta,Iowa,97.4
1901855,Ames,Iowa,1938010,Ida Grove,Iowa,97.8
1901855,Ames,Iowa,1958620,Oelwein,Iowa,98
1901855,Ames,Iowa,1942960,Lamoni,Iowa,98.1
1901855,Ames,Iowa,1973425,Sioux Rapids,Iowa,98.7
1901855,Ames,Iowa,1983280,Wellman,Iowa,99.7
1901855,Ames,Iowa,1957630,Northwood,Iowa,100
1901855,Ames,Iowa,1980985,Villisca,Iowa,103.6
1901855,Ames,Iowa,1936840,Holstein,Iowa,104
1901855,Ames,Iowa,1924420,Eldon,Iowa,105.1
1901855,Ames,Iowa,1927165,Fayette,Iowa,108.5
1901855,Ames,Iowa,1966135,Red Oak,Iowa,109.2
1901855,Ames,Iowa,1905365,Bedford,Iowa,109.9
1901855,Ames,Iowa,1938595,Iowa City,Iowa,110.4
1901855,Ames,Iowa,1926445,Fairfield,Iowa,110.8
1901855,Ames,Iowa,1913080,Cherokee,Iowa,111
1901855,Ames,Iowa,1949170,Mapleton,Iowa,112.4
1901855,Ames,Iowa,1925860,Estherville,Iowa,113.6
1901855,Ames,Iowa,1948810,Manchester,Iowa,115
1901855,Ames,Iowa,1913575,Clarinda,Iowa,115.5
1901855,Ames,Iowa,1916545,Correctionville,Iowa,115.6
1901855,Ames,Iowa,1975855,Strawberry Point,Iowa,115.7
1901855,Ames,Iowa,1952095,Milford,Iowa,119
1901855,Ames,Iowa,1910045,Calmar,Iowa,119.8
1901855,Ames,Iowa,1917220,Cresco,Iowa,120.3
1907030,Bloomfield,Iowa,1924420,Eldon,Iowa,15.3
1907030,Bloomfield,Iowa,1940935,Keosauqua,Iowa,23.8
1907030,Bloomfield,Iowa,1900910,Albia,Iowa,28.1
1907030,Bloomfield,Iowa,1926445,Fairfield,Iowa,29.5
1907030,Bloomfield,Iowa,1973110,Sigourney,Iowa,41.6
1907030,Bloomfield,Iowa,1916635,Corydon,Iowa,47.5
1907030,Bloomfield,Iowa,1940980,Keota,Iowa,48.6
1907030,Bloomfield,Iowa,1956460,New Sharon,Iowa,51.1
1907030,Bloomfield,Iowa,1962040,Pella,Iowa,52.3
1907030,Bloomfield,Iowa,1942015,Knoxville,Iowa,53
1907030,Bloomfield,Iowa,1950935,Melcher-Dallas,Iowa,54.2
1907030,Bloomfield,Iowa,1956325,New London,Iowa,54.5
1907030,Bloomfield,Iowa,1986385,Winfield,Iowa,57.4
1907030,Bloomfield,Iowa,1983280,Wellman,Iowa,57.6
1907030,Bloomfield,Iowa,1953490,Montezuma,Iowa,57.8
1907030,Bloomfield,Iowa,1953355,Monroe,Iowa,64.1
1907030,Bloomfield,Iowa,1985845,Williamsburg,Iowa,66.2
1907030,Bloomfield,Iowa,1983685,West Burlington,Iowa,66.3
1907030,Bloomfield,Iowa,1908695,Brooklyn,Iowa,67.4
1907030,Bloomfield,Iowa,1944535,Leon,Iowa,70
1907030,Bloomfield,Iowa,1933105,Grinnell,Iowa,70.3
1907030,Bloomfield,Iowa,1982200,Wapello,Iowa,70.9
1907030,Bloomfield,Iowa,1949395,Marengo,Iowa,74.5
1907030,Bloomfield,Iowa,1938595,Iowa City,Iowa,77.8
1907030,Bloomfield,Iowa,1942960,Lamoni,Iowa,80.4
1907030,Bloomfield,Iowa,1984315,West Liberty,Iowa,82.5
1907030,Bloomfield,Iowa,1977115,Tama,Iowa,83.9
1907030,Bloomfield,Iowa,1955110,Muscatine,Iowa,85.2
1907030,Bloomfield,Iowa,1978510,Toledo,Iowa,86.3
1907030,Bloomfield,Iowa,1986070,Wilton,Iowa,93
1907030,Bloomfield,Iowa,1900595,Afton,Iowa,95.4
1907030,Bloomfield,Iowa,1954480,Mount Ayr,Iowa,95.9
1907030,Bloomfield,Iowa,1978285,Tipton,Iowa,97
1907030,Bloomfield,Iowa,1978735,Traer,Iowa,99.5
1907030,Bloomfield,Iowa,1955695,Nevada,Iowa,102.9
1907030,Bloomfield,Iowa,1917265,Creston,Iowa,104.3
1907030,Bloomfield,Iowa,1948450,Madrid,Iowa,106.7
1907030,Bloomfield,Iowa,1943365,La Porte City,Iowa,108.4
1907030,Bloomfield,Iowa,1966315,Reinbeck,Iowa,109
1907030,Bloomfield,Iowa,1944490,Lenox,Iowa,113
1907030,Bloomfield,Iowa,1924465,Eldora,Iowa,116.5
1907030,Bloomfield,Iowa,1907480,Boone,Iowa,118.4
1907030,Bloomfield,Iowa,1905365,Bedford,Iowa,121.4
1907030,Bloomfield,Iowa,1938100,Independence,Iowa,121.5
1907030,Bloomfield,Iowa,1958665,Ogden,Iowa,122.3
1907030,Bloomfield,Iowa,1921180,De Witt,Iowa,122.5
1907030,Bloomfield,Iowa,1939675,Jewell Junction,Iowa,124.8
1907030,Bloomfield,Iowa,1961590,Parkersburg,Iowa,127.5
1907030,Bloomfield,Iowa,1949215,Maquoketa,Iowa,128.5
1907030,Bloomfield,Iowa,1900190,Ackley,Iowa,128.7
1907030,Bloomfield,Iowa,1911305,Cascade,Iowa,129.1
1907030,Bloomfield,Iowa,1948810,Manchester,Iowa,129.4
1907030,Bloomfield,Iowa,1931980,Grand Junction,Iowa,129.5
1907030,Bloomfield,Iowa,1902260,Anita,Iowa,131.8
1907030,Bloomfield,Iowa,1980985,Villisca,Iowa,135
1907030,Bloomfield,Iowa,1958620,Oelwein,Iowa,135.4
1907030,Bloomfield,Iowa,1923115,Dyersville,Iowa,137
1907030,Bloomfield,Iowa,1913575,Clarinda,Iowa,137.9
1907030,Bloomfield,Iowa,1914430,Clinton,Iowa,138.2
1907030,Bloomfield,Iowa,1975855,Strawberry Point,Iowa,140.8
1907030,Bloomfield,Iowa,1913755,Clarksville,Iowa,140.9
1907030,Bloomfield,Iowa,1916050,Coon Rapids,Iowa,140.9
1907030,Bloomfield,Iowa,1926265,Exira,Iowa,141
1907030,Bloomfield,Iowa,1978915,Tripoli,Iowa,142.2
1907030,Bloomfield,Iowa,1903520,Atlantic,Iowa,143.1
1907030,Bloomfield,Iowa,1931710,Gowrie,Iowa,143.5
1907030,Bloomfield,Iowa,1976260,Sumner,Iowa,145.5
1907030,Bloomfield,Iowa,1905635,Bellevue,Iowa,146.6
1907030,Bloomfield,Iowa,1933150,Griswold,Iowa,146.6
1907030,Bloomfield,Iowa,1903655,Audubon,Iowa,147.3
1907030,Bloomfield,Iowa,1927165,Fayette,Iowa,147.8
1907030,Bloomfield,Iowa,1966135,Red Oak,Iowa,148.7
1907030,Bloomfield,Iowa,1932745,Greene,Iowa,149.3
1907030,Bloomfield,Iowa,1928515,Fort Dodge,Iowa,151.9
1907030,Bloomfield,Iowa,1955335,Nashua,Iowa,152
1907030,Bloomfield,Iowa,1913620,Clarion,Iowa,152.7
1907030,Bloomfield,Iowa,1923250,Eagle Grove,Iowa,152.8
1907030,Bloomfield,Iowa,1972210,Sheffield,Iowa,153.4
1907030,Bloomfield,Iowa,1972525,Shenandoah,Iowa,155.5
1907030,Bloomfield,Iowa,1933465,Guttenberg,Iowa,155.8
1907030,Bloomfield,Iowa,1911080,Carroll,Iowa,156.5
1907030,Bloomfield,Iowa,1905680,Belmond,Iowa,157.2
1907030,Bloomfield,Iowa,1942465,Lake City,Iowa,159.5
1907030,Bloomfield,Iowa,1968070,Rockford,Iowa,161.1
1907030,Bloomfield,Iowa,1968295,Rockwell City,Iowa,161.6
1907030,Bloomfield,Iowa,1934500,Harlan,Iowa,163.9
1907030,Bloomfield,Iowa,5517950,Cuba City,Wisconsin,164
1907030,Bloomfield,Iowa,1948990,Manson,Iowa,164.6
1907030,Bloomfield,Iowa,1937560,Humboldt,Iowa,164.7
1907030,Bloomfield,Iowa,1948855,Manilla,Iowa,166.4
1907030,Bloomfield,Iowa,1964290,Postville,Iowa,166.9
1907030,Bloomfield,Iowa,1953310,Monona,Iowa,167.4
1907030,Bloomfield,Iowa,1956910,Nora Springs,Iowa,167.8
1907030,Bloomfield,Iowa,5542250,Lancaster,Wisconsin,169.3
1907030,Bloomfield,Iowa,1948000,McGregor,Iowa,169.4
1907030,Bloomfield,Iowa,1973065,Sidney,Iowa,169.9
1907030,Bloomfield,Iowa,1910045,Calmar,Iowa,170.2
1907030,Bloomfield,Iowa,1933780,Hamburg,Iowa,170.9
1907030,Bloomfield,Iowa,1976935,Tabor,Iowa,171.3
1907030,Bloomfield,Iowa,5565050,Prairie du Chien,Wisconsin,171.7
1909550,Burlington,Iowa,1983685,West Burlington,Iowa,2.9
1909550,Burlington,Iowa,1956325,New London,Iowa,17.5
1909550,Burlington,Iowa,1982200,Wapello,Iowa,26
1909550,Burlington,Iowa,1986385,Winfield,Iowa,28.1
1909550,Burlington,Iowa,1955110,Muscatine,Iowa,42.3
1909550,Burlington,Iowa,1940935,Keosauqua,Iowa,45.4
1909550,Burlington,Iowa,1926445,Fairfield,Iowa,47
1909550,Burlington,Iowa,1984315,West Liberty,Iowa,53
1909550,Burlington,Iowa,1986070,Wilton,Iowa,53.9
1909550,Burlington,Iowa,1940980,Keota,Iowa,58.5
1909550,Burlington,Iowa,1924420,Eldon,Iowa,59.1
1909550,Burlington,Iowa,1983280,Wellman,Iowa,59.2
1909550,Burlington,Iowa,1938595,Iowa City,Iowa,62.7
1909550,Burlington,Iowa,1978285,Tipton,Iowa,66.1
1909550,Burlington,Iowa,1973110,Sigourney,Iowa,67.9
1909550,Burlington,Iowa,1985845,Williamsburg,Iowa,75.3
1909550,Burlington,Iowa,1921180,De Witt,Iowa,75.8
1909550,Burlington,Iowa,1949395,Marengo,Iowa,84.8
1909550,Burlington,Iowa,1914430,Clinton,Iowa,85.6
1909550,Burlington,Iowa,1949215,Maquoketa,Iowa,89.7
1909550,Burlington,Iowa,1900910,Albia,Iowa,90.5
1909550,Burlington,Iowa,1953490,Montezuma,Iowa,91.3
1909550,Burlington,Iowa,1956460,New Sharon,Iowa,92.7
1909550,Burlington,Iowa,1908695,Brooklyn,Iowa,94.3
1909550,Burlington,Iowa,1911305,Cascade,Iowa,102.8
1909550,Burlington,Iowa,1962040,Pella,Iowa,103.2
1909550,Burlington,Iowa,1905635,Bellevue,Iowa,106
1909550,Burlington,Iowa,1933105,Grinnell,Iowa,106.2
1909550,Burlington,Iowa,1942015,Knoxville,Iowa,110
1909550,Burlington,Iowa,1977115,Tama,Iowa,110.4
1909550,Burlington,Iowa,1978510,Toledo,Iowa,112.1
1909550,Burlington,Iowa,1953355,Monroe,Iowa,115.3
1909550,Burlington,Iowa,1950935,Melcher-Dallas,Iowa,115.4
1909550,Burlington,Iowa,1923115,Dyersville,Iowa,115.5
1909550,Burlington,Iowa,1916635,Corydon,Iowa,116.4
1909550,Burlington,Iowa,1948810,Manchester,Iowa,116.9
1909550,Burlington,Iowa,1943365,La Porte City,Iowa,118.1
1909550,Burlington,Iowa,1978735,Traer,Iowa,118.7
1909550,Burlington,Iowa,1938100,Independence,Iowa,121.5
1909550,Burlington,Iowa,5517950,Cuba City,Wisconsin,128.7
1909550,Burlington,Iowa,1966315,Reinbeck,Iowa,130.1
1909550,Burlington,Iowa,1975855,Strawberry Point,Iowa,131.1
1909550,Burlington,Iowa,1958620,Oelwein,Iowa,135.5
1909550,Burlington,Iowa,1933465,Guttenberg,Iowa,136
1909550,Burlington,Iowa,1944535,Leon,Iowa,138.9
1909550,Burlington,Iowa,5542250,Lancaster,Wisconsin,142.1
1909550,Burlington,Iowa,1927165,Fayette,Iowa,144.9
1909550,Burlington,Iowa,1955695,Nevada,Iowa,147.9
1909550,Burlington,Iowa,1924465,Eldora,Iowa,148.7
1909550,Burlington,Iowa,1942960,Lamoni,Iowa,149.3
1909550,Burlington,Iowa,1976260,Sumner,Iowa,149.6
1909550,Burlington,Iowa,1961590,Parkersburg,Iowa,149.8
1909550,Burlington,Iowa,1978915,Tripoli,Iowa,150.2
1909550,Burlington,Iowa,5525600,Fennimore,Wisconsin,151.7
1909550,Burlington,Iowa,1948000,McGregor,Iowa,152.8
1909550,Burlington,Iowa,5565050,Prairie du Chien,Wisconsin,154.7
1909550,Burlington,Iowa,1953310,Monona,Iowa,155.5
1909550,Burlington,Iowa,1900190,Ackley,Iowa,157
1909550,Burlington,Iowa,1913755,Clarksville,Iowa,158.4
1909550,Burlington,Iowa,1964290,Postville,Iowa,158.8
1909550,Burlington,Iowa,1948450,Madrid,Iowa,159.4
1909550,Burlington,Iowa,5508850,Boscobel,Wisconsin,161.7
1909550,Burlington,Iowa,1900595,Afton,Iowa,162.8
1909550,Burlington,Iowa,1954480,Mount Ayr,Iowa,164.8
1909550,Burlington,Iowa,5524550,Evansville,Wisconsin,164.8
1909550,Burlington,Iowa,1955335,Nashua,Iowa,165.3
1909550,Burlington,Iowa,1939675,Jewell Junction,Iowa,167.2
1909550,Burlington,Iowa,5537825,Janesville,Wisconsin,168
1909550,Burlington,Iowa,1907480,Boone,Iowa,168.2
1909550,Burlington,Iowa,1910045,Calmar,Iowa,168.3
1909550,Burlington,Iowa,1932745,Greene,Iowa,168.5
1909550,Burlington,Iowa,1982740,Waukon,Iowa,170.8
1909550,Burlington,Iowa,1917265,Creston,Iowa,171.6
1909550,Burlington,Iowa,1958665,Ogden,Iowa,174.1
1909550,Burlington,Iowa,5522575,Edgerton,Wisconsin,174.7
1909550,Burlington,Iowa,5552200,Milton,Wisconsin,175.3
1909550,Burlington,Iowa,1919405,Decorah,Iowa,175.6
1909550,Burlington,Iowa,5567625,Richland Center,Wisconsin,178.1
1909550,Burlington,Iowa,5519450,Delavan,Wisconsin,178.8
1909550,Burlington,Iowa,1972210,Sheffield,Iowa,180.3
1909550,Burlington,Iowa,1944490,Lenox,Iowa,181.3
1909550,Burlington,Iowa,1968070,Rockford,Iowa,181.5
1909550,Burlington,Iowa,1931980,Grand Junction,Iowa,183.3
1909550,Burlington,Iowa,5571650,Sauk City,Wisconsin,184.1
1909550,Burlington,Iowa,1917220,Cresco,Iowa,184.4
1909550,Burlington,Iowa,5523300,Elkhorn,Wisconsin,184.5
1909550,Burlington,Iowa,5541450,Lake Geneva,Wisconsin,184.9
1909550,Burlington,Iowa,5565100,Prairie du Sac,Wisconsin,185.4
1909550,Burlington,Iowa,5586925,Whitewater,Wisconsin,185.7
1909550,Burlington,Iowa,5526675,Fort Atkinson,Wisconsin,187.2
1909550,Burlington,Iowa,1956910,Nora Springs,Iowa,188.4
1909550,Burlington,Iowa,1913620,Clarion,Iowa,189.8
1909550,Burlington,Iowa,1905365,Bedford,Iowa,190.3
1909550,Burlington,Iowa,1905680,Belmond,Iowa,191.1
1909550,Burlington,Iowa,1959745,Osage,Iowa,192
1909550,Burlington,Iowa,5537900,Jefferson,Wisconsin,192.2
1909550,Burlington,Iowa,1923250,Eagle Grove,Iowa,193.1
1909550,Burlington,Iowa,1931710,Gowrie,Iowa,193.8
1909550,Burlington,Iowa,5511200,Burlington,Wisconsin,194.9
1909550,Burlington,Iowa,5566800,Reedsburg,Wisconsin,196.1
1911755,Cedar Falls,Iowa,1966315,Reinbeck,Iowa,16.5
1911755,Cedar Falls,Iowa,1961590,Parkersburg,Iowa,17.7
1911755,Cedar Falls,Iowa,1943365,La Porte City,Iowa,20.1
1911755,Cedar Falls,Iowa,1913755,Clarksville,Iowa,20.6
1911755,Cedar Falls,Iowa,1978915,Tripoli,Iowa,21.2
1911755,Cedar Falls,Iowa,1978735,Traer,Iowa,23.6
1911755,Cedar Falls,Iowa,1976260,Sumner,Iowa,27.9
1911755,Cedar Falls,Iowa,1938100,Independence,Iowa,28.7
1911755,Cedar Falls,Iowa,1958620,Oelwein,Iowa,28.9
1911755,Cedar Falls,Iowa,1955335,Nashua,Iowa,29.2
1911755,Cedar Falls,Iowa,1932745,Greene,Iowa,30.8
1911755,Cedar Falls,Iowa,1900190,Ackley,Iowa,31
1911755,Cedar Falls,Iowa,1924465,Eldora,Iowa,35.5
1911755,Cedar Falls,Iowa,1978510,Toledo,Iowa,37.8
1911755,Cedar Falls,Iowa,1927165,Fayette,Iowa,39.1
1911755,Cedar Falls,Iowa,1977115,Tama,Iowa,40.1
1911755,Cedar Falls,Iowa,1968070,Rockford,Iowa,43.9
1911755,Cedar Falls,Iowa,1972210,Sheffield,Iowa,46.3
1911755,Cedar Falls,Iowa,1975855,Strawberry Point,Iowa,47.5
1911755,Cedar Falls,Iowa,1948810,Manchester,Iowa,50.6
1911755,Cedar Falls,Iowa,1956910,Nora Springs,Iowa,50.7
1911755,Cedar Falls,Iowa,1910045,Calmar,Iowa,53.6
1911755,Cedar Falls,Iowa,1949395,Marengo,Iowa,54.3
1911755,Cedar Falls,Iowa,1959745,Osage,Iowa,55
1911755,Cedar Falls,Iowa,1908695,Brooklyn,Iowa,55.7
1911755,Cedar Falls,Iowa,1933105,Grinnell,Iowa,56.5
1911755,Cedar Falls,Iowa,1964290,Postville,Iowa,58.6
1911755,Cedar Falls,Iowa,1917220,Cresco,Iowa,60.2
1911755,Cedar Falls,Iowa,1955695,Nevada,Iowa,62.6
1911755,Cedar Falls,Iowa,1919405,Decorah,Iowa,62.7
1911755,Cedar Falls,Iowa,1939675,Jewell Junction,Iowa,63
1911755,Cedar Falls,Iowa,1914025,Clear Lake,Iowa,63.1
1911755,Cedar Falls,Iowa,1905680,Belmond,Iowa,63.2
1911755,Cedar Falls,Iowa,1985845,Williamsburg,Iowa,64.4
1911755,Cedar Falls,Iowa,1953310,Monona,Iowa,64.5
1911755,Cedar Falls,Iowa,1948900,Manly,Iowa,64.5
1911755,Cedar Falls,Iowa,1953490,Montezuma,Iowa,65.7
1911755,Cedar Falls,Iowa,1913620,Clarion,Iowa,66.9
1911755,Cedar Falls,Iowa,1923115,Dyersville,Iowa,67.7
1911755,Cedar Falls,Iowa,1929955,Garner,Iowa,70.5
1911755,Cedar Falls,Iowa,1982740,Waukon,Iowa,70.6
1911755,Cedar Falls,Iowa,1933465,Guttenberg,Iowa,70.8
1911755,Cedar Falls,Iowa,1948000,McGregor,Iowa,72.9
1911755,Cedar Falls,Iowa,1957630,Northwood,Iowa,74.1
1911755,Cedar Falls,Iowa,1956460,New Sharon,Iowa,74.3
1911755,Cedar Falls,Iowa,1923250,Eagle Grove,Iowa,74.8
1911755,Cedar Falls,Iowa,1911305,Cascade,Iowa,75
1911755,Cedar Falls,Iowa,5565050,Prairie du Chien,Wisconsin,75
1911755,Cedar Falls,Iowa,1938595,Iowa City,Iowa,76.5
1911755,Cedar Falls,Iowa,1953355,Monroe,Iowa,77.7
1911755,Cedar Falls,Iowa,1928380,Forest City,Iowa,78.7
1911755,Cedar Falls,Iowa,1908605,Britt,Iowa,79.1
1911755,Cedar Falls,Iowa,1983280,Wellman,Iowa,80.3
1911755,Cedar Falls,Iowa,1907480,Boone,Iowa,80.4
1911755,Cedar Falls,Iowa,1962040,Pella,Iowa,81.5
1911755,Cedar Falls,Iowa,1942555,Lake Mills,Iowa,82.3
1911755,Cedar Falls,Iowa,1973110,Sigourney,Iowa,83.8
1911755,Cedar Falls,Iowa,1948450,Madrid,Iowa,84
1911755,Cedar Falls,Iowa,1940980,Keota,Iowa,84.7
1911755,Cedar Falls,Iowa,1978285,Tipton,Iowa,85.9
1911755,Cedar Falls,Iowa,1958665,Ogden,Iowa,88.1
1911755,Cedar Falls,Iowa,1928515,Fort Dodge,Iowa,88.9
1911755,Cedar Falls,Iowa,1984315,West Liberty,Iowa,90.2
1911755,Cedar Falls,Iowa,1942015,Knoxville,Iowa,90.4
1911755,Cedar Falls,Iowa,5542250,Lancaster,Wisconsin,91
1911755,Cedar Falls,Iowa,1937560,Humboldt,Iowa,91.1
1911755,Cedar Falls,Iowa,1931710,Gowrie,Iowa,95.9
1911755,Cedar Falls,Iowa,5525600,Fennimore,Wisconsin,96.1
1911755,Cedar Falls,Iowa,1949215,Maquoketa,Iowa,96.7
1911755,Cedar Falls,Iowa,5508850,Boscobel,Wisconsin,97.6
1911755,Cedar Falls,Iowa,1901135,Algona,Iowa,98.1
1911755,Cedar Falls,Iowa,1931980,Grand Junction,Iowa,98.1
1911755,Cedar Falls,Iowa,1986070,Wilton,Iowa,98.3
1911755,Cedar Falls,Iowa,1950935,Melcher-Dallas,Iowa,99.4
1911755,Cedar Falls,Iowa,5517950,Cuba City,Wisconsin,102.9
1911755,Cedar Falls,Iowa,1905635,Bellevue,Iowa,105.2
1911755,Cedar Falls,Iowa,1955110,Muscatine,Iowa,105.4
1911755,Cedar Falls,Iowa,1900910,Albia,Iowa,105.7
1911755,Cedar Falls,Iowa,1948990,Manson,Iowa,106.6
1911755,Cedar Falls,Iowa,1926445,Fairfield,Iowa,108.3
1911755,Cedar Falls,Iowa,1921180,De Witt,Iowa,109.5
1911755,Cedar Falls,Iowa,1986385,Winfield,Iowa,110.1
1911755,Cedar Falls,Iowa,5559925,Onalaska,Wisconsin,111.4
1911755,Cedar Falls,Iowa,5585475,Westby,Wisconsin,111.4
1911755,Cedar Falls,Iowa,1924420,Eldon,Iowa,112.1
1911755,Cedar Falls,Iowa,1968295,Rockwell City,Iowa,112.2
1911755,Cedar Falls,Iowa,1982200,Wapello,Iowa,113.8
1911755,Cedar Falls,Iowa,1963975,Pocahontas,Iowa,114.1
1911755,Cedar Falls,Iowa,5586275,West Salem,Wisconsin,116.6
1911755,Cedar Falls,Iowa,5567625,Richland Center,Wisconsin,118.1
1911755,Cedar Falls,Iowa,1942465,Lake City,Iowa,118.4
1911755,Cedar Falls,Iowa,1925590,Emmetsburg,Iowa,120.1
1911755,Cedar Falls,Iowa,5528200,Galesville,Wisconsin,120.3
1911755,Cedar Falls,Iowa,1916050,Coon Rapids,Iowa,123.4
1911755,Cedar Falls,Iowa,1956325,New London,Iowa,123.4
1911755,Cedar Falls,Iowa,1943725,Laurens,Iowa,124.3
1911755,Cedar Falls,Iowa,1914430,Clinton,Iowa,125.4
1911755,Cedar Falls,Iowa,5501225,Alma,Wisconsin,126.3
1911755,Cedar Falls,Iowa,1940935,Keosauqua,Iowa,127
1911755,Cedar Falls,Iowa,5575325,Sparta,Wisconsin,127.5
1912315,Centerville,Iowa,1900910,Albia,Iowa,20.5
1912315,Centerville,Iowa,1916635,Corydon,Iowa,23.4
1912315,Centerville,Iowa,1924420,Eldon,Iowa,36.5
1912315,Centerville,Iowa,1950935,Melcher-Dallas,Iowa,38.8
1912315,Centerville,Iowa,1942015,Knoxville,Iowa,42
1912315,Centerville,Iowa,1944535,Leon,Iowa,45.9
1912315,Centerville,Iowa,1962040,Pella,Iowa,46.4
1912315,Centerville,Iowa,1940935,Keosauqua,Iowa,48
1912315,Centerville,Iowa,1926445,Fairfield,Iowa,51.3
1912315,Centerville,Iowa,1956460,New Sharon,Iowa,52
1912315,Centerville,Iowa,1973110,Sigourney,Iowa,54.1
1912315,Centerville,Iowa,1953355,Monroe,Iowa,55.6
1912315,Centerville,Iowa,1942960,Lamoni,Iowa,56.3
1912315,Centerville,Iowa,1953490,Montezuma,Iowa,61.4
1912315,Centerville,Iowa,1940980,Keota,Iowa,64.8
1912315,Centerville,Iowa,1933105,Grinnell,Iowa,70
1912315,Centerville,Iowa,1954480,Mount Ayr,Iowa,71.7
