name,st,pop_2010,pop_2000,pop_1990,pop_1980,pop_1970,pop_1960,pop_1950,pop_1940,pop_1930,pop_1920,pop_1910,pop_1900
Waterloo,Wisconsin,3333,3259,2712,2393,2253,1947,1667,1474,1272,1262,1220,1137
Watertown,Wisconsin,23861,21598,19142,18113,15683,13943,12417,11301,10613,9299,8829,8437
Waukesha,Wisconsin,70718,64825,56958,50365,39695,30004,21233,19242,17176,12558,8740,7419
Waunakee,Wisconsin,12097,8995,5897,3866,2181,1611,1042,773,640,560,550,443
Waupaca,Wisconsin,6069,5676,4957,4472,4342,3984,3921,3458,3131,2839,2789,2912
Waupun,Wisconsin,11340,10718,8207,8132,7946,7935,6725,6798,5768,4440,3362,3185
Wausau,Wisconsin,39106,38426,37060,32426,32806,31943,30414,27268,23758,18951,16560,12354
Wausaukee,Wisconsin,575,572,656,648,557,608,612,655,663,0,0,0
Wautoma,Wisconsin,2218,1998,1784,1629,1624,1466,1376,1180,1044,1046,964,0
Wauwatosa,Wisconsin,46396,47271,49366,51308,58676,56923,33324,27769,21194,5818,3346,2842
Wauzeka,Wisconsin,711,768,595,580,437,494,564,513,519,479,476,471
Webster,Wisconsin,653,653,623,610,502,514,552,524,501,399,0,0
West Allis,Wisconsin,60411,61254,63221,63982,71649,68157,42959,36364,34671,13745,6645,0
West Baraboo,Wisconsin,1414,1248,1021,846,563,613,0,0,0,0,0,0
West Bend,Wisconsin,31078,28152,23916,21484,16555,9969,6849,5452,4760,3378,2462,2119
West Milwaukee,Wisconsin,4206,4201,3973,3535,4405,5043,5429,5010,4168,2101,1458,0
West Salem,Wisconsin,4799,4540,3611,3276,2180,1707,1376,1254,1011,1027,840,725
Westby,Wisconsin,2200,2045,1866,1797,1568,1544,1491,1438,1366,1228,902,524
Westfield,Wisconsin,1254,1217,1125,1033,884,919,935,851,769,858,729,0
Weston,Wisconsin,14868,12079,9714,8775,3375,0,0,0,0,0,0,0
Weyauwega,Wisconsin,1900,1806,1665,1549,1377,1239,1207,1173,1067,938,967,911
Weyerhaeuser,Wisconsin,238,353,283,313,285,339,331,298,321,368,371,0
Wheeler,Wisconsin,348,317,348,231,212,227,235,272,229,0,0,0
White Lake,Wisconsin,363,329,304,309,309,325,408,548,530,0,0,0
Whitefish Bay,Wisconsin,14110,14163,14272,14930,17402,18390,14665,9651,5362,882,542,512
Whitehall,Wisconsin,1558,1651,1494,1530,1486,1446,1379,1035,915,851,703,600
Whitelaw,Wisconsin,757,730,700,649,557,420,0,0,0,0,0,0
Whitewater,Wisconsin,14390,13437,12636,11520,12038,6380,5101,3689,3465,3215,3224,3405
Whiting,Wisconsin,1724,1760,1838,2050,1782,1193,854,0,0,0,0,0
Wild Rose,Wisconsin,725,765,676,741,585,594,582,559,512,576,551,0
Williams Bay,Wisconsin,2564,2415,2108,1763,1554,1347,1118,717,630,436,0,0
Wilson,Wisconsin,184,176,163,155,130,140,174,188,200,222,0,0
Wilton,Wisconsin,504,519,478,465,516,578,533,486,449,519,510,400
Wind Point,Wisconsin,1723,1853,1941,1695,1251,463,0,0,0,0,0,0
Winneconne,Wisconsin,2383,2401,2059,1935,1611,1273,1078,931,821,745,940,1042
Winter,Wisconsin,313,344,383,376,0,0,0,0,0,0,0,0
Wisconsin Dells,Wisconsin,2678,2418,2393,2521,2401,2105,1957,1762,1489,1206,1170,1134
Wisconsin Rapids,Wisconsin,18367,18435,18245,17995,18587,15042,13496,11416,8726,7243,6521,4493
Withee,Wisconsin,487,508,503,509,480,442,421,329,380,380,443,0
Wittenberg,Wisconsin,1081,1177,1145,997,895,892,874,900,863,854,1090,798
Wonewoc,Wisconsin,816,834,793,842,835,878,961,793,717,798,789,811
Woodman,Wisconsin,132,96,120,116,102,112,149,108,101,138,0,0
Woodville,Wisconsin,1344,1104,942,725,522,430,410,408,403,298,0,0
Wrightstown,Wisconsin,2827,1934,1262,1169,1020,840,761,718,612,571,525,420
Wyeville,Wisconsin,147,146,154,163,203,220,195,219,140,0,0,0
Wyocena,Wisconsin,768,668,620,548,809,747,714,706,490,425,425,0
Yuba,Wisconsin,74,92,77,72,79,91,119,116,0,0,0,0
Abrams,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Algona,Wisconsin,3167,3357,3353,3656,4023,3855,3384,2652,2202,1911,2082,1738
Allenton,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Allouez,Wisconsin,13975,15443,14431,14882,13753,0,0,0,0,0,0,0
Amberg,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Angelica,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Anson,Wisconsin,2076,1881,1634,0,0,0,0,0,0,0,0,0
Arkansaw,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Arkdale,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Arthur,Wisconsin,759,710,756,0,0,0,0,0,0,0,0,0
Ashippun,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Auburn,Wisconsin,697,580,474,0,0,0,0,0,0,0,0,0
Baldwin,Wisconsin,928,0,0,0,0,0,0,0,0,0,0,0
Barre,Wisconsin,1234,1014,908,0,0,0,0,0,0,0,0,0
Bay View,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Birch Creek,Wisconsin,517,520,500,0,0,0,0,0,0,0,0,0
Black Creek,Wisconsin,1259,1268,1169,0,968,884,880,854,843,950,1006,1482
Bloomer,Wisconsin,1050,926,880,0,0,0,0,0,0,0,0,0
Bridge Creek,Wisconsin,1900,1844,1440,0,0,0,0,0,0,0,0,0
Brookfield,Wisconsin,37920,38649,35184,34035,31761,19812,0,200,0,0,0,0
Brookfield,Wisconsin,6116,6390,4232,4363,0,0,0,0,0,0,0,0
Brunswick,Wisconsin,1624,1598,1506,1376,1251,0,0,0,0,0,0,0
Burns,Wisconsin,949,979,977,984,0,0,0,0,0,0,0,0
Cady,Wisconsin,821,0,0,0,0,0,0,0,0,0,0,0
Caledonia,Wisconsin,24705,23614,20999,20940,0,0,0,0,0,0,0,0
Campbell,Wisconsin,4358,4410,4478,4118,0,0,0,0,0,0,0,0
Caswell,Wisconsin,91,102,94,85,96,107,133,199,244,798,216,0
Clear Creek,Wisconsin,821,712,692,0,0,0,0,0,0,0,0,0
Cleveland,Wisconsin,864,900,758,0,0,0,0,0,0,0,0,0
Colburn,Wisconsin,856,727,731,0,0,0,0,0,0,0,0,0
Colfax,Wisconsin,1186,909,691,0,0,0,0,0,0,0,0,0
Cooks Valley,Wisconsin,805,632,594,0,0,0,0,0,0,0,0,0
Cornell,Wisconsin,1467,1466,1541,1578,1616,1685,1944,1759,1510,1337,0,0
Cylon,Wisconsin,683,0,0,0,0,0,0,0,0,0,0,0
Delafield,Wisconsin,8400,7820,5735,4597,0,0,0,0,0,0,0,0
Delmar,Wisconsin,936,941,994,0,0,0,0,0,0,0,0,0
Downsville,Wisconsin,146,0,0,0,0,0,0,0,0,0,0,0
Drammen,Wisconsin,783,800,767,0,0,0,0,0,0,0,0,0
Dunn,Wisconsin,1524,1492,1315,0,0,0,0,0,0,0,0,0
Eagle,Wisconsin,3507,3117,2028,1758,0,0,0,0,0,0,0,0
Eagle Point,Wisconsin,3053,3049,2542,0,0,0,0,0,0,0,0,0
Eau Galle,Wisconsin,1139,0,0,0,0,0,0,0,0,0,0,0
Eau Galle,Wisconsin,757,797,854,0,0,0,0,0,0,0,0,0
Edson,Wisconsin,1089,966,913,0,0,0,0,0,0,0,0,0
Elk Mound,Wisconsin,1792,1121,749,0,0,0,0,0,0,0,0,0
Emerald,Wisconsin,853,0,0,0,0,0,0,0,0,0,0,0
Erin Prairie,Wisconsin,688,0,0,0,0,0,0,0,0,0,0,0
Estella,Wisconsin,433,469,449,0,0,0,0,0,0,0,0,0
Fairchild,Wisconsin,343,351,312,0,0,0,0,0,0,0,0,0
Farmington,Wisconsin,2061,1733,1599,1507,0,0,0,0,0,0,0,0
Fond Du Lac,Wisconsin,43021,42203,37757,35863,35515,32719,29936,27209,26449,23427,18797,15110
Forest,Wisconsin,629,0,0,0,0,0,0,0,0,0,0,0
Fort Howard,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Fox Point,Wisconsin,6701,7012,7238,7649,7937,7315,2585,1180,474,0,0,0
Franklin,Wisconsin,35451,29494,21855,16871,12247,10006,0,100,0,0,0,200
French Island,Wisconsin,4207,4410,0,0,0,0,0,0,0,0,0,0
Genesee,Wisconsin,7340,7284,5986,5126,0,0,0,0,0,0,0,0
Genoa,Wisconsin,253,263,266,283,305,325,340,339,351,304,267,219
Glenwood,Wisconsin,785,0,0,0,0,0,0,0,0,0,0,0
Goetz,Wisconsin,762,695,640,0,0,0,0,0,0,0,0,0
Grant,Wisconsin,385,426,412,0,0,0,0,0,0,0,0,0
Green Bay,Wisconsin,104057,102313,96466,87899,87809,62888,52735,46205,37407,31017,25216,18684
Hallie,Wisconsin,161,4703,4531,0,0,0,0,0,0,0,0,0
Hamilton,Wisconsin,2561,2301,2149,0,0,0,0,0,0,0,0,0
Hammond,Wisconsin,2102,0,0,0,0,0,0,0,0,0,0,0
Hartland,Wisconsin,9110,7905,6906,5559,2763,2068,1190,998,945,800,728,629
Hay River,Wisconsin,558,546,510,0,0,0,0,0,0,0,0,0
Hobart,Wisconsin,6182,5090,0,0,0,0,0,0,0,0,0,0
Holcombe,Wisconsin,267,0,0,0,0,0,0,0,0,0,0,0
Holland,Wisconsin,3756,3042,2778,0,0,0,0,0,0,0,0,0
Howard,Wisconsin,798,648,625,0,0,0,0,0,0,0,0,0
Hudson,Wisconsin,8461,0,0,0,0,0,0,0,0,0,0,0
Ixonia,Wisconsin,4375,2902,2789,2905,0,0,0,0,0,0,0,0
Jackson,Wisconsin,6753,4938,2486,1817,561,0,0,0,0,0,0,0
Jim Falls,Wisconsin,237,0,0,0,0,0,0,0,0,0,0,0
Kinnickinnic,Wisconsin,1722,0,0,0,0,0,0,0,0,0,0,0
Lafayette,Wisconsin,5765,5199,4448,3825,0,0,0,0,0,0,0,0
Lake Geneva,Wisconsin,7651,7148,5979,5607,4890,4929,4300,3238,3073,2632,3079,2585
Lake Holcombe,Wisconsin,1031,1010,920,0,0,0,0,0,0,0,0,0
Lake Wissota,Wisconsin,2738,2458,2175,0,0,0,0,0,0,0,0,0
Lincoln,Wisconsin,1096,1080,1002,975,0,0,0,0,0,0,0,0
Lisbon,Wisconsin,10157,9359,8277,8352,0,0,0,0,0,0,0,0
Lucas,Wisconsin,764,658,644,0,0,0,0,0,0,0,0,0
Ludington,Wisconsin,1063,998,906,0,0,0,0,0,0,0,0,0
Maine,Wisconsin,2337,2407,0,0,0,0,0,0,0,0,0,0
Mcfarland,Wisconsin,7808,6416,5232,3783,2386,1272,593,463,313,0,0,0
Medary,Wisconsin,1461,1463,1794,2333,0,0,0,0,0,0,0,0
Menomonee Falls,Wisconsin,35626,32647,26840,27845,31697,18276,2469,1500,1291,1019,919,687
Menomonie,Wisconsin,3366,3174,2732,0,0,0,0,0,0,0,0,0
Mequon,Wisconsin,23132,21823,18885,16193,12150,8543,4065,3068,0,0,0,2300
Merton,Wisconsin,8338,7988,6430,6025,0,0,0,0,0,0,0,0
Milwaukee,Wisconsin,594833,596974,628088,636297,717099,741324,637392,587472,578249,457147,373857,285315
Mount Pleasant,Wisconsin,26197,23142,20084,19340,0,0,0,0,0,0,0,0
Mukwonago,Wisconsin,7355,6162,4464,4014,2367,1877,1207,855,846,697,615,0
Mukwonago,Wisconsin,7959,6868,5967,4979,0,0,0,0,0,0,0,0
Muskego,Wisconsin,24135,21397,16813,15277,11573,8888,0,200,0,0,0,0
New Berlin,Wisconsin,39584,38193,33592,30529,26910,15788,0,0,0,0,0,0
New Haven,Wisconsin,677,656,658,0,0,0,0,0,0,0,0,0
North Fond Du Lac,Wisconsin,5014,4557,4292,3844,3286,2549,2291,2083,2244,2150,1960,0
North Milwaukee,Wisconsin,0,0,0,0,0,0,0,0,0,3047,0,0
Norway,Wisconsin,7948,7600,5493,4619,0,0,0,0,0,0,0,0
Oconomowoc,Wisconsin,15759,12383,10993,9909,8741,6682,5345,4562,4190,3301,3054,2880
Oconomowoc,Wisconsin,8408,7451,7323,7340,0,0,0,0,0,0,0,0
Onalaska,Wisconsin,5623,5210,4679,0,0,0,0,0,0,0,0,0
Ottawa,Wisconsin,3859,3758,2988,2795,0,0,0,0,0,0,0,0
Otter Creek,Wisconsin,501,474,339,0,0,0,0,0,0,0,0,0
Otter Creek,Wisconsin,500,531,459,0,0,0,0,0,0,0,0,0
Palmyra,Wisconsin,1781,1766,1540,1515,1341,1000,862,711,642,685,649,716
Peru,Wisconsin,242,247,203,0,0,0,0,0,0,0,0,0
Pewaukee,Wisconsin,13195,11783,4941,4637,3271,2484,1792,1352,1067,800,749,714
Pewaukee,Wisconsin,8166,8170,5287,4637,3271,2484,0,0,0,0,0,0
Pleasant Valley,Wisconsin,3044,2681,2076,1840,1497,1164,1159,911,0,0,0,0
Pleasant Valley,Wisconsin,515,0,0,0,0,0,0,0,0,0,0,0
Prairie Du Chien,Wisconsin,5911,6018,5659,5859,5540,5649,5392,4622,3943,3537,3149,3232
Prairie Du Sac,Wisconsin,3972,3231,2380,2145,1902,1676,1402,1001,949,866,699,656
Red Cedar,Wisconsin,2086,1673,1417,0,0,0,0,0,0,0,0,0
Richmond,Wisconsin,3272,0,0,0,0,0,0,0,0,0,0,0
Rock Creek,Wisconsin,1000,793,696,0,0,0,0,0,0,0,0,0
Ruby,Wisconsin,494,446,464,0,0,0,0,0,0,0,0,0
Rush River,Wisconsin,508,0,0,0,0,0,0,0,0,0,0,0
Saint Francis,Wisconsin,9363,8662,9245,10095,10460,10065,0,0,0,0,0,0
Sampson,Wisconsin,892,816,817,0,0,0,0,0,0,0,0,0
Sand Creek,Wisconsin,570,586,568,0,0,0,0,0,0,0,0,0
Seymour,Wisconsin,3209,2978,2757,2599,2217,1879,1248,1283,570,0,0,0
Seymour,Wisconsin,1418,1474,1557,0,0,0,0,0,0,0,0,0
Shawano,Wisconsin,9305,8298,7598,7013,6488,6103,5894,5565,4188,3544,2923,1863
Shelby,Wisconsin,4715,4687,4435,0,0,0,0,0,0,0,0,0
Sheridan,Wisconsin,454,483,468,0,0,0,0,0,0,0,0,0
Sherman,Wisconsin,849,748,725,0,0,0,0,0,0,0,0,0
Sigel,Wisconsin,1044,825,736,0,0,0,0,0,0,0,0,0
Somers,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Somerset,Wisconsin,2635,1556,1072,860,778,729,531,476,480,406,0,0
Somerset,Wisconsin,4036,0,0,0,0,0,0,0,0,0,0,0
Spooner,Wisconsin,2682,2653,2464,2365,2444,2521,2597,2639,2426,2293,1453,0
Spring Brook,Wisconsin,1558,1320,1293,0,0,0,0,0,0,0,0,0
Springfield,Wisconsin,932,0,0,0,0,0,0,0,0,0,0,0
St. Joseph,Wisconsin,3842,0,0,0,0,0,0,0,0,0,0,0
Stanton,Wisconsin,900,0,0,0,0,0,0,0,0,0,0,0
Stanton,Wisconsin,791,715,637,0,0,0,0,0,0,0,0,0
Star Prairie,Wisconsin,561,0,0,0,0,0,0,0,0,0,0,0
Superior,Wisconsin,27244,27368,27134,29571,32237,33563,35325,35136,36133,39671,40384,31091
Tainter,Wisconsin,2319,2116,1756,0,0,0,0,0,0,0,0,0
Tainter Lake,Wisconsin,2242,2089,1716,0,0,0,0,0,0,0,0,0
Tichigan,Wisconsin,5133,4761,1604,0,0,0,0,0,0,0,0,0
Tiffany,Wisconsin,618,633,594,0,0,0,0,0,0,0,0,0
Tilden,Wisconsin,1485,1185,1079,0,0,0,0,0,0,0,0,0
Troy,Wisconsin,4705,0,0,0,0,0,0,0,0,0,0,0
Union,Wisconsin,2663,2402,2446,0,0,0,0,0,0,0,0,0
Vernon,Wisconsin,7601,7227,7549,6372,0,0,0,0,0,0,0,0
Warren,Wisconsin,1591,0,0,0,0,0,0,0,0,0,0,0
Washington,Wisconsin,7182,6995,6226,0,0,0,0,0,0,0,0,0
Washington,Wisconsin,745,738,726,711,0,0,0,0,0,0,0,0
Waukesha,Wisconsin,9133,8596,7566,6668,0,0,0,0,0,0,0,0
Wausau,Wisconsin,39106,38426,37060,32426,32806,31943,30386,27268,23758,18951,16560,12354
Wauwatosa,Wisconsin,46396,47271,49484,51310,58676,56923,33324,27769,21194,5818,3346,2842
Weston,Wisconsin,594,630,560,0,0,0,0,0,0,0,0,0
Wheaton,Wisconsin,2701,2366,2279,2017,1652,0,0,0,0,0,0,0
Wilson,Wisconsin,531,500,490,0,0,0,0,0,0,0,0,0
Wilson,Wisconsin,485,420,477,516,513,0,0,0,0,0,0,0
Wind Lake,Wisconsin,5342,5202,3748,0,0,0,0,0,0,0,0,0
Windsor,Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0
Wisconson Rapids,Wisconsin,18367,18435,18245,17995,18587,15042,13496,11416,8726,7243,6521,4493
Woodmohr,Wisconsin,932,883,1086,0,0,0,0,0,0,0,0,0
Ananndale,Virginia,0,55000,51000,35300,27400,0,0,0,0,0,0,0
Annandale,Virginia,41008,54994,50975,49524,27405,0,0,0,0,0,0,0
Arlington,Virginia,0,189500,170900,152700,174300,174300,163400,57000,0,0,0,4500
Bailey's Crossroads,Virginia,23643,23166,19507,12564,7295,0,0,0,0,0,0,0
Bailey's Crossroads,Virginia,0,23200,19500,0,7300,0,0,0,0,0,0,0
Berklely,Virginia,0,0,0,0,0,0,0,0,0,0,0,4988
Bon Air,Virginia,16366,16213,16423,16224,10771,0,0,0,0,0,0,0
Burke,Virginia,41055,57737,57734,33835,0,0,0,0,0,0,0,0
Burke,Virginia,0,57700,57700,0,0,0,0,0,0,0,0,0
Cave Spring,Virginia,0,24900,24100,0,0,0,0,0,0,0,0,0
Centreville,Virginia,71135,49789,26585,7473,0,0,0,0,0,0,0,0
Centreville,Virginia,0,48700,26600,0,0,0,0,0,0,0,0,0
Chantilly,Virginia,23039,41041,29337,12259,0,0,0,0,0,0,0,0
Chantilly,Virginia,0,41000,29300,0,0,0,0,0,0,0,0,0
Charlottesville,Virginia,43475,40099,40341,39916,38880,29427,25969,19400,15245,10688,6765,6449
Chase,Virginia,2351,2457,2442,2749,2909,3207,2519,1896,1590,1646,1662,542
Chesapeake,Virginia,0,0,0,0,0,51612,99537,35828,30082,57358,52744,50780
Chilhowie,Virginia,1781,1827,1960,1265,1317,1169,1022,889,712,572,0,0
Christiansburg,Virginia,21041,16947,15004,10345,7857,3653,2967,2300,1970,1641,1568,659
Clifton Forge,Virginia,3884,4289,4679,5046,5501,5268,5795,6461,6839,6164,5748,3212
Dale City,Virginia,0,56000,47200,23000,13900,0,0,0,0,0,0,0
Emory-Meadowview,Virginia,0,2266,2248,0,0,0,0,0,0,0,0,0
Ettrick,Virginia,6682,5627,5290,4890,0,0,0,0,0,0,0,0
Fairfax,Virginia,22565,21498,19622,19390,21970,13585,1946,1000,640,516,413,373
Falls Church,Virginia,12332,10377,9578,9515,10772,10192,7535,2576,2019,1659,1128,1000
Franconia,Virginia,0,31900,19900,0,0,0,0,0,0,0,0,0
Front Royal,Virginia,14440,13589,11880,11126,8211,7949,8115,3831,2424,1404,1133,1000
Great Falls,Virginia,15427,8549,6945,0,0,0,0,0,0,0,0,0
Groveton,Virginia,0,21300,20000,0,11800,0,0,0,0,0,0,0
Hampton,Virginia,137436,146437,133811,122617,120779,89258,5966,5898,6382,6138,5505,2764
Herndon,Virginia,23292,21655,16139,11449,4301,2000,1461,1046,887,953,802,692
Hopewell,Virginia,22591,22354,23101,23397,23471,17895,10219,8679,11327,1400,0,0
Hybla Valley,Virginia,15801,16721,15491,15533,0,0,0,0,0,0,0,0
Idylwood,Virginia,17288,16005,14710,11982,0,0,0,0,0,0,0,0
Jefferson,Virginia,0,27400,25800,0,25400,0,0,0,0,0,0,0
Lake Monticello,Virginia,9920,6852,0,0,0,0,0,0,0,0,0,0
Lake Ridge,Virginia,0,30400,23900,0,0,0,0,0,0,0,0,0
Leesburg,Virginia,42616,28311,16202,8357,4821,2869,1703,1700,1640,1545,1597,1513
Lincolnia,Virginia,22828,15788,13041,10350,10761,0,0,0,0,0,0,0
Manassas,Virginia,37821,35135,27957,15438,9164,3555,1804,1302,1215,1305,1217,817
Manassas Park,Virginia,14273,10290,6734,6524,6844,5342,0,0,0,0,0,0
Manchester,Virginia,0,0,0,0,0,0,0,0,0,0,0,9715
Marion,Virginia,5968,6349,6858,7287,8158,8385,6982,5177,4156,3253,2727,2045
Martinsville City,Virginia,13821,15416,16162,18149,19653,18798,17251,10080,7705,4075,3368,2384
McLean,Virginia,48115,38929,38168,35664,17698,0,0,0,0,0,0,0
McLean,Virginia,0,38900,38200,22000,17700,0,0,0,0,0,0,0
Mechanicsville,Virginia,36348,30464,22027,9269,5189,0,0,0,0,0,0,0
Mechanicsville,Virginia,0,30500,22000,0,0,0,0,0,0,0,0,0
Mount Vernon,Virginia,12416,28582,27485,24058,0,0,0,0,0,0,0,0
Mount Vernon,Virginia,0,28600,27500,0,0,0,0,0,0,0,0,0
Norfolk,Virginia,242803,234403,261229,266979,307951,304869,213513,144335,129710,115777,67452,46624
North Danville,Virginia,0,0,0,0,0,0,0,0,0,0,0,0
Norton,Virginia,3958,3904,4247,4757,4172,4996,4315,4006,3077,3068,1866,654
Oakton,Virginia,34166,29348,24610,0,0,0,0,0,0,0,0,0
Oakton,Virginia,0,29300,24600,0,0,0,0,0,0,0,0,0
Phoebus,Virginia,0,0,0,0,0,0,3694,3503,2956,3043,0,0
Pimmit Hills,Virginia,6094,6152,0,0,0,0,0,0,0,0,0,0
Pocohantas,Virginia,389,441,513,703,891,1313,2410,2623,2293,2591,2452,2789
Poquoson,Virginia,12150,11566,11005,8726,5441,4278,0,200,0,0,0,0
Portlock,Virginia,0,0,0,0,0,0,3809,0,0,0,0,0
Princess Anne County,Virginia,0,0,0,0,0,77127,42277,19984,16282,13626,11526,11192
Reston,Virginia,58404,56407,48556,36407,5722,0,0,0,0,0,0,0
Reston,Virginia,0,56400,48600,32000,5700,0,0,0,0,0,0,0
Rose Hill,Virginia,20226,15058,12675,11962,14692,0,0,0,0,0,0,0
Seven Corners,Virginia,9255,8701,7280,6058,5590,0,0,0,0,0,0,0
South Norfolk,Virginia,0,0,0,0,0,22035,10434,8038,7857,7724,0,0
Springfield,Virginia,0,30400,23700,12500,11600,10800,0,0,0,0,0,0
Tuckahoe,Virginia,44990,43242,42629,39868,0,0,0,0,0,0,0,0
Tuckahoe,Virginia,0,43200,42600,0,0,0,0,0,0,0,0,0
Tysons,Virginia,19627,18540,13124,10065,0,0,0,0,0,0,0,0
Virginia Beach,Virginia,0,0,0,0,0,77127,42277,19984,16282,13626,11526,11192
West Falls Church,Virginia,29207,27422,25782,24342,25432,0,0,0,0,0,0,0
West Springfield,Virginia,22460,28378,28126,25012,14143,0,0,0,0,0,0,0
West Springfield,Virginia,0,28400,28100,16000,14100,0,0,0,0,0,0,0
Williamsburg,Virginia,14068,11998,11530,9870,9069,6832,6735,3942,3778,2500,2714,2044
Wolf Trap,Virginia,16131,14001,13133,9875,0,0,0,0,0,0,0,0
Woodbridge,Virginia,52754,31941,26401,24004,25412,0,0,0,0,0,0,0
Woodbridge,Virginia,0,31900,26400,35000,25400,0,0,0,0,0,0,0
Abbott,Texas,356,321,314,359,375,289,345,264,326,303,0,0
Abilene,Texas,117063,115930,106707,98315,89653,90368,45570,26612,23175,10274,9204,3411
Allen,Texas,84246,43554,18309,8314,1940,700,0,600,0,0,0,0
Alpine,Texas,5905,5786,5622,5465,5971,4740,5261,3866,3495,931,0,0
Anderson Mill,Texas,0,8953,9468,0,0,0,0,0,0,0,0,0
Angus,Texas,414,334,363,244,93,0,0,0,0,0,0,0
Aransas Pass,Texas,8204,8138,7180,7173,5813,6021,5396,4095,2482,1569,1197,0
Atascocita,Texas,0,35800,0,0,0,0,0,0,0,0,0,0
Bandera,Texas,857,957,877,947,891,1065,1325,1250,580,700,0,419
Bankersmith,Texas,0,0,0,0,0,0,20,10,10,0,0,0
Baytown,Texas,71802,66430,63850,56923,43980,28159,22983,4800,0,0,0,0
Beaumont,Texas,118296,113866,114323,118067,117548,119175,94014,59061,57732,40422,20640,9427
Bergheim,Texas,1183,676,86,42,0,0,0,0,0,34,0,0
Bishop,Texas,3134,3305,3337,3706,3466,3722,2731,1329,953,0,0,0
Bishop Hills,Texas,193,210,0,0,0,0,0,0,0,0,0,0
Blooming Grove,Texas,821,833,847,823,740,729,736,821,771,898,903,585
Boerne,Texas,10471,6178,4274,3229,2432,2169,1802,1271,1117,1153,886,800
Bridge City,Texas,7840,8651,8034,7667,0,4677,0,0,0,0,0,0
Brookside Village,Texas,1523,1960,1470,1453,1507,560,0,0,0,0,0,0
Brownsville,Texas,175023,139722,98962,84997,52522,48040,35086,22083,22021,11791,10517,6305
Brushy Creek,Texas,21764,15371,5833,0,0,0,0,0,0,0,0,0
Bryan,Texas,76201,65660,55002,44337,33719,27542,18072,11842,7814,6307,4132,3589
Bunker Hill Village,Texas,3633,3654,3391,3750,3977,2216,0,0,0,0,0,0
Canadian,Texas,2649,2233,2417,3491,2292,2239,2700,2151,2068,2187,1648,0
Cedar Hill,Texas,45028,32093,19976,6849,2610,1800,732,476,0,0,0,0
Cedar Park,Texas,48937,26049,5261,3474,1012,685,302,129,117,0,0,0
Channelview,Texas,38289,29685,25564,17471,0,0,0,0,0,0,0,0
Cloverleaf,Texas,22942,23508,18230,17317,0,0,0,0,0,0,0,0
College Station,Texas,93857,67890,52456,37272,17676,11396,7925,2200,0,0,0,0
Columbus,Texas,3655,3916,3367,3923,3342,3656,2878,2422,2054,1433,1655,1824
Comfort,Texas,2363,2358,1477,0,0,1212,0,0,0,713,0,0
Converse,Texas,18198,11508,8887,4907,1383,0,0,0,0,0,0,0
Copperas Cove,Texas,32032,29592,24079,19469,10818,4567,1052,356,406,509,490,475
Corpus Christi,Texas,305215,277454,257453,231999,204525,167690,108287,57301,27741,10522,8222,4703
Dallas,Texas,1197816,1188580,1006977,904599,844401,679684,434462,294734,260475,158976,92104,42639
Darrouzett,Texas,350,303,343,352,396,375,328,0,0,0,0,0
Del Rio,Texas,35591,33867,30705,30034,21330,18612,14211,13343,11693,10589,5688,2098
Desdemona,Texas,0,0,0,0,0,0,0,0,0,3008,0,0
Desoto,Texas,49047,37646,30544,15538,6617,1969,298,0,0,0,0,0
Diboll,Texas,4776,5470,4341,5227,3557,2506,0,0,1363,0,0,0
Dickinson,Texas,18680,17093,11692,7505,10776,4715,2704,0,760,0,0,0
Dish,Texas,201,0,0,0,0,0,0,0,0,0,0,0
Dublin,Texas,3654,3754,3190,2723,2810,2591,2761,2546,2271,3229,2551,2370
Eagle Mountain,Texas,0,6599,5847,0,0,0,0,0,0,0,0,0
Edgecliff Village,Texas,2776,2550,2715,2695,1143,339,0,0,0,0,0,0
Edinburg,Texas,77100,48465,29885,24075,17163,18706,12383,8718,4821,1406,0,0
Edna,Texas,5499,5899,5343,5634,5332,5038,3855,2724,1752,0,0,0
El Paso,Texas,649121,563662,515342,425259,339615,276687,130485,96810,102421,77560,39279,15906
Emory,Texas,1239,1021,963,813,693,570,648,700,750,800,0,426
Euless,Texas,51277,46005,38149,24002,19316,4300,0,0,0,0,0,0
Eureka,Texas,307,340,242,233,0,0,0,0,0,0,0,0
Falcon Lake Estates,Texas,1036,830,0,0,0,0,0,0,0,0,0,0
Falcon Mesa,Texas,405,506,0,0,0,0,0,0,0,0,0,0
Fort Hood,Texas,0,33700,35600,0,32600,0,0,0,0,0,0,0
Fort Worth,Texas,741206,534697,447619,385164,393455,356268,278778,177662,163447,106482,73312,26688
