id,town,cz,rucc,pop_2010,cal_yr,jobs,ests,jobs_lead,ests_lead,treated,treatment_year,treated_match,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,weights,cz_yr,distance
1001,"Adrian, MI",513,4,21133,2007,579,78,435,80,0,2010,"Blissfield, MI",0,-3,1,0,0,0,0,0,0,0,0,0.1,277,10.1
1001,"Adrian, MI",513,4,21133,2008,435,80,407,75,0,2010,"Blissfield, MI",0,-2,0,1,0,0,0,0,0,0,0,0.1,278,10.1
1001,"Adrian, MI",513,4,21133,2009,407,75,392,70,0,2010,"Blissfield, MI",0,-1,0,0,1,0,0,0,0,0,0,0.1,279,10.1
1001,"Adrian, MI",513,4,21133,2010,392,70,297,46,0,2010,"Blissfield, MI",1,0,0,0,0,1,0,0,0,0,0,0.1,280,10.1
1001,"Adrian, MI",513,4,21133,2011,297,46,437,67,0,2010,"Blissfield, MI",1,1,0,0,0,0,1,0,0,0,0,0.1,281,10.1
1001,"Adrian, MI",513,4,21133,2012,437,67,665,66,0,2010,"Blissfield, MI",1,2,0,0,0,0,0,1,0,0,0,0.1,282,10.1
1001,"Adrian, MI",513,4,21133,2013,665,66,444,76,0,2010,"Blissfield, MI",1,3,0,0,0,0,0,0,1,0,0,0.1,283,10.1
1001,"Adrian, MI",513,4,21133,2014,444,76,437,79,0,2010,"Blissfield, MI",1,4,0,0,0,0,0,0,0,1,0,0.1,284,10.1
1001,"Adrian, MI",513,4,21133,2015,437,79,545,79,0,2010,"Blissfield, MI",1,5,0,0,0,0,0,0,0,0,1,0.1,285,10.1
1002,"Albia, IA",393,7,3766,2003,323,54,315,55,0,2006,"Ottumwa, IA",0,-3,1,0,0,0,0,0,0,0,0,0.111,214,20.8
1002,"Albia, IA",393,7,3766,2004,315,55,284,50,0,2006,"Ottumwa, IA",0,-2,0,1,0,0,0,0,0,0,0,0.111,215,20.8
1002,"Albia, IA",393,7,3766,2005,284,50,207,46,0,2006,"Ottumwa, IA",0,-1,0,0,1,0,0,0,0,0,0,0.111,216,20.8
1002,"Albia, IA",393,7,3766,2006,207,46,186,40,0,2006,"Ottumwa, IA",1,0,0,0,0,1,0,0,0,0,0,0.111,217,20.8
1002,"Albia, IA",393,7,3766,2007,186,40,222,46,0,2006,"Ottumwa, IA",1,1,0,0,0,0,1,0,0,0,0,0.111,218,20.8
1002,"Albia, IA",393,7,3766,2008,222,46,201,43,0,2006,"Ottumwa, IA",1,2,0,0,0,0,0,1,0,0,0,0.111,219,20.8
1002,"Albia, IA",393,7,3766,2009,201,43,195,43,0,2006,"Ottumwa, IA",1,3,0,0,0,0,0,0,1,0,0,0.111,220,20.8
1002,"Albia, IA",393,7,3766,2010,195,43,133,28,0,2006,"Ottumwa, IA",1,4,0,0,0,0,0,0,0,1,0,0.111,221,20.8
1002,"Albia, IA",393,7,3766,2011,133,28,167,38,0,2006,"Ottumwa, IA",1,5,0,0,0,0,0,0,0,0,1,0.111,222,20.8
1003,"Allegan, MI",249,4,4998,2007,364,46,314,45,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,85.2
1003,"Allegan, MI",249,4,4998,2008,314,45,274,39,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,85.2
1003,"Allegan, MI",249,4,4998,2009,274,39,266,38,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,85.2
1003,"Allegan, MI",249,4,4998,2010,266,38,202,39,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,85.2
1003,"Allegan, MI",249,4,4998,2011,202,39,301,44,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,85.2
1003,"Allegan, MI",249,4,4998,2012,301,44,305,45,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,85.2
1003,"Allegan, MI",249,4,4998,2013,305,45,294,43,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,85.2
1003,"Allegan, MI",249,4,4998,2014,294,43,279,39,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,85.2
1003,"Allegan, MI",249,4,4998,2015,279,39,286,38,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,85.2
1004,"Allegan, MI",249,4,4998,2009,274,39,266,38,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,9.1
1004,"Allegan, MI",249,4,4998,2010,266,38,202,39,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,9.1
1004,"Allegan, MI",249,4,4998,2011,202,39,301,44,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,9.1
1004,"Allegan, MI",249,4,4998,2012,301,44,305,45,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,9.1
1004,"Allegan, MI",249,4,4998,2013,305,45,294,43,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,9.1
1004,"Allegan, MI",249,4,4998,2014,294,43,279,39,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,9.1
1004,"Allegan, MI",249,4,4998,2015,279,39,286,38,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,9.1
1004,"Allegan, MI",249,4,4998,2016,286,38,321,38,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,9.1
1004,"Allegan, MI",249,4,4998,2017,321,38,338,39,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,9.1
1005,"Allegan, MI",249,4,4998,2000,2877,46,382,47,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,53.7
1005,"Allegan, MI",249,4,4998,2001,382,47,323,46,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,53.7
1005,"Allegan, MI",249,4,4998,2002,323,46,392,51,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,53.7
1005,"Allegan, MI",249,4,4998,2003,392,51,364,58,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,53.7
1005,"Allegan, MI",249,4,4998,2004,364,58,334,51,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,53.7
1005,"Allegan, MI",249,4,4998,2005,334,51,327,47,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,53.7
1005,"Allegan, MI",249,4,4998,2006,327,47,364,46,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,53.7
1005,"Allegan, MI",249,4,4998,2007,364,46,314,45,0,2003,"Portland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,161,53.7
1005,"Allegan, MI",249,4,4998,2008,314,45,274,39,0,2003,"Portland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,162,53.7
1006,"Allegan, MI",249,4,4998,2007,364,46,314,45,0,2010,"Wayland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,14.6
1006,"Allegan, MI",249,4,4998,2008,314,45,274,39,0,2010,"Wayland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,14.6
1006,"Allegan, MI",249,4,4998,2009,274,39,266,38,0,2010,"Wayland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,14.6
1006,"Allegan, MI",249,4,4998,2010,266,38,202,39,0,2010,"Wayland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,14.6
1006,"Allegan, MI",249,4,4998,2011,202,39,301,44,0,2010,"Wayland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,14.6
1006,"Allegan, MI",249,4,4998,2012,301,44,305,45,0,2010,"Wayland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,14.6
1006,"Allegan, MI",249,4,4998,2013,305,45,294,43,0,2010,"Wayland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,14.6
1006,"Allegan, MI",249,4,4998,2014,294,43,279,39,0,2010,"Wayland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,14.6
1006,"Allegan, MI",249,4,4998,2015,279,39,286,38,0,2010,"Wayland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,14.6
1007,"Ames, IA",15,3,58965,2006,2514,156,2438,174,1,2009,"Ames, IA",0,-3,1,0,0,0,0,0,0,0,0,1,28,0
1007,"Ames, IA",15,3,58965,2007,2438,174,2665,164,1,2009,"Ames, IA",0,-2,0,1,0,0,0,0,0,0,0,1,29,0
1007,"Ames, IA",15,3,58965,2008,2665,164,2708,167,1,2009,"Ames, IA",0,-1,0,0,1,0,0,0,0,0,0,1,30,0
1007,"Ames, IA",15,3,58965,2009,2708,167,2744,169,1,2009,"Ames, IA",1,0,0,0,0,1,0,0,0,0,0,1,31,0
1007,"Ames, IA",15,3,58965,2010,2744,169,2606,162,1,2009,"Ames, IA",1,1,0,0,0,0,1,0,0,0,0,1,32,0
1007,"Ames, IA",15,3,58965,2011,2606,162,2451,172,1,2009,"Ames, IA",1,2,0,0,0,0,0,1,0,0,0,1,33,0
1007,"Ames, IA",15,3,58965,2012,2451,172,2801,174,1,2009,"Ames, IA",1,3,0,0,0,0,0,0,1,0,0,1,34,0
1007,"Ames, IA",15,3,58965,2013,2801,174,3072,185,1,2009,"Ames, IA",1,4,0,0,0,0,0,0,0,1,0,1,35,0
1007,"Ames, IA",15,3,58965,2014,3072,185,2882,193,1,2009,"Ames, IA",1,5,0,0,0,0,0,0,0,0,1,1,36,0
1008,"Appleton, WI",233,3,72623,2001,6038,200,6090,205,0,2004,"Fond du Lac, WI",0,-3,1,0,0,0,0,0,0,0,0,0.043,138,33.7
1008,"Appleton, WI",233,3,72623,2002,6090,205,2080,207,0,2004,"Fond du Lac, WI",0,-2,0,1,0,0,0,0,0,0,0,0.043,139,33.7
1008,"Appleton, WI",233,3,72623,2003,2080,207,2108,199,0,2004,"Fond du Lac, WI",0,-1,0,0,1,0,0,0,0,0,0,0.043,140,33.7
1008,"Appleton, WI",233,3,72623,2004,2108,199,2185,196,0,2004,"Fond du Lac, WI",1,0,0,0,0,1,0,0,0,0,0,0.043,141,33.7
1008,"Appleton, WI",233,3,72623,2005,2185,196,2196,200,0,2004,"Fond du Lac, WI",1,1,0,0,0,0,1,0,0,0,0,0.043,142,33.7
1008,"Appleton, WI",233,3,72623,2006,2196,200,2239,207,0,2004,"Fond du Lac, WI",1,2,0,0,0,0,0,1,0,0,0,0.043,143,33.7
1008,"Appleton, WI",233,3,72623,2007,2239,207,2588,205,0,2004,"Fond du Lac, WI",1,3,0,0,0,0,0,0,1,0,0,0.043,144,33.7
1008,"Appleton, WI",233,3,72623,2008,2588,205,2806,211,0,2004,"Fond du Lac, WI",1,4,0,0,0,0,0,0,0,1,0,0.043,145,33.7
1008,"Appleton, WI",233,3,72623,2009,2806,211,2600,196,0,2004,"Fond du Lac, WI",1,5,0,0,0,0,0,0,0,0,1,0.043,146,33.7
1009,"Appleton, WI",233,3,72623,2008,2588,205,2806,211,0,2011,"Omro, WI",0,-3,1,0,0,0,0,0,0,0,0,0.043,145,22.7
1009,"Appleton, WI",233,3,72623,2009,2806,211,2600,196,0,2011,"Omro, WI",0,-2,0,1,0,0,0,0,0,0,0,0.043,146,22.7
1009,"Appleton, WI",233,3,72623,2010,2600,196,2404,188,0,2011,"Omro, WI",0,-1,0,0,1,0,0,0,0,0,0,0.043,147,22.7
1009,"Appleton, WI",233,3,72623,2011,2404,188,2466,180,0,2011,"Omro, WI",1,0,0,0,0,1,0,0,0,0,0,0.043,148,22.7
1009,"Appleton, WI",233,3,72623,2012,2466,180,2129,179,0,2011,"Omro, WI",1,1,0,0,0,0,1,0,0,0,0,0.043,149,22.7
1009,"Appleton, WI",233,3,72623,2013,2129,179,2084,172,0,2011,"Omro, WI",1,2,0,0,0,0,0,1,0,0,0,0.043,150,22.7
1009,"Appleton, WI",233,3,72623,2014,2084,172,2109,179,0,2011,"Omro, WI",1,3,0,0,0,0,0,0,1,0,0,0.043,151,22.7
1009,"Appleton, WI",233,3,72623,2015,2109,179,2249,170,0,2011,"Omro, WI",1,4,0,0,0,0,0,0,0,1,0,0.043,152,22.7
1009,"Appleton, WI",233,3,72623,2016,2249,170,2058,167,0,2011,"Omro, WI",1,5,0,0,0,0,0,0,0,0,1,0.043,153,22.7
1010,"Arcanum, OH",38,6,2129,1997,133,20,160,22,0,2000,"Piqua, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,37,19.9
1010,"Arcanum, OH",38,6,2129,1998,160,22,124,21,0,2000,"Piqua, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,38,19.9
1010,"Arcanum, OH",38,6,2129,1999,124,21,156,22,0,2000,"Piqua, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,39,19.9
1010,"Arcanum, OH",38,6,2129,2000,156,22,165,23,0,2000,"Piqua, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,40,19.9
1010,"Arcanum, OH",38,6,2129,2001,165,23,142,24,0,2000,"Piqua, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,41,19.9
1010,"Arcanum, OH",38,6,2129,2002,142,24,171,22,0,2000,"Piqua, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,42,19.9
1010,"Arcanum, OH",38,6,2129,2003,171,22,127,18,0,2000,"Piqua, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,43,19.9
1010,"Arcanum, OH",38,6,2129,2004,127,18,128,17,0,2000,"Piqua, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,44,19.9
1010,"Arcanum, OH",38,6,2129,2005,128,17,132,18,0,2000,"Piqua, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,45,19.9
1011,"Arcanum, OH",38,6,2129,2001,165,23,142,24,0,2004,"Troy, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,41,18.9
1011,"Arcanum, OH",38,6,2129,2002,142,24,171,22,0,2004,"Troy, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,42,18.9
1011,"Arcanum, OH",38,6,2129,2003,171,22,127,18,0,2004,"Troy, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,43,18.9
1011,"Arcanum, OH",38,6,2129,2004,127,18,128,17,0,2004,"Troy, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,44,18.9
1011,"Arcanum, OH",38,6,2129,2005,128,17,132,18,0,2004,"Troy, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,45,18.9
1011,"Arcanum, OH",38,6,2129,2006,132,18,133,20,0,2004,"Troy, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,46,18.9
1011,"Arcanum, OH",38,6,2129,2007,133,20,114,16,0,2004,"Troy, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,47,18.9
1011,"Arcanum, OH",38,6,2129,2008,114,16,99,15,0,2004,"Troy, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,48,18.9
1011,"Arcanum, OH",38,6,2129,2009,99,15,102,16,0,2004,"Troy, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,49,18.9
1012,"Ashtabula, OH",170,4,19124,2005,533,75,498,70,0,2008,"Medina, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,103,75.4
1012,"Ashtabula, OH",170,4,19124,2006,498,70,479,69,0,2008,"Medina, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,104,75.4
1012,"Ashtabula, OH",170,4,19124,2007,479,69,452,64,0,2008,"Medina, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,105,75.4
1012,"Ashtabula, OH",170,4,19124,2008,452,64,348,50,0,2008,"Medina, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,106,75.4
1012,"Ashtabula, OH",170,4,19124,2009,348,50,320,57,0,2008,"Medina, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,107,75.4
1012,"Ashtabula, OH",170,4,19124,2010,320,57,294,54,0,2008,"Medina, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,108,75.4
1012,"Ashtabula, OH",170,4,19124,2011,294,54,307,50,0,2008,"Medina, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,109,75.4
1012,"Ashtabula, OH",170,4,19124,2012,307,50,294,51,0,2008,"Medina, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,110,75.4
1012,"Ashtabula, OH",170,4,19124,2013,294,51,322,51,0,2008,"Medina, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,111,75.4
1013,"Ashtabula, OH",170,4,19124,2006,498,70,479,69,0,2009,"Painesville, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,104,25.7
1013,"Ashtabula, OH",170,4,19124,2007,479,69,452,64,0,2009,"Painesville, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,105,25.7
1013,"Ashtabula, OH",170,4,19124,2008,452,64,348,50,0,2009,"Painesville, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,106,25.7
1013,"Ashtabula, OH",170,4,19124,2009,348,50,320,57,0,2009,"Painesville, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,107,25.7
1013,"Ashtabula, OH",170,4,19124,2010,320,57,294,54,0,2009,"Painesville, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,108,25.7
1013,"Ashtabula, OH",170,4,19124,2011,294,54,307,50,0,2009,"Painesville, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,109,25.7
1013,"Ashtabula, OH",170,4,19124,2012,307,50,294,51,0,2009,"Painesville, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,110,25.7
1013,"Ashtabula, OH",170,4,19124,2013,294,51,322,51,0,2009,"Painesville, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,111,25.7
1013,"Ashtabula, OH",170,4,19124,2014,322,51,310,43,0,2009,"Painesville, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,112,25.7
1014,"Ashville, OH",327,1,4097,2004,125,22,159,24,0,2007,"Portsmouth, OH",0,-3,1,0,0,0,0,0,0,0,0,0.1,190,67.4
1014,"Ashville, OH",327,1,4097,2005,159,24,134,22,0,2007,"Portsmouth, OH",0,-2,0,1,0,0,0,0,0,0,0,0.1,191,67.4
1014,"Ashville, OH",327,1,4097,2006,134,22,146,23,0,2007,"Portsmouth, OH",0,-1,0,0,1,0,0,0,0,0,0,0.1,192,67.4
1014,"Ashville, OH",327,1,4097,2007,146,23,148,22,0,2007,"Portsmouth, OH",1,0,0,0,0,1,0,0,0,0,0,0.1,193,67.4
1014,"Ashville, OH",327,1,4097,2008,148,22,117,21,0,2007,"Portsmouth, OH",1,1,0,0,0,0,1,0,0,0,0,0.1,194,67.4
1014,"Ashville, OH",327,1,4097,2009,117,21,108,19,0,2007,"Portsmouth, OH",1,2,0,0,0,0,0,1,0,0,0,0.1,195,67.4
1014,"Ashville, OH",327,1,4097,2010,108,19,106,19,0,2007,"Portsmouth, OH",1,3,0,0,0,0,0,0,1,0,0,0.1,196,67.4
1014,"Ashville, OH",327,1,4097,2011,106,19,128,22,0,2007,"Portsmouth, OH",1,4,0,0,0,0,0,0,0,1,0,0.1,197,67.4
1014,"Ashville, OH",327,1,4097,2012,128,22,109,20,0,2007,"Portsmouth, OH",1,5,0,0,0,0,0,0,0,0,1,0.1,198,67.4
1015,"Batavia, OH",89,1,1509,2006,75,20,77,17,0,2009,"Lebanon, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,74,24.6
1015,"Batavia, OH",89,1,1509,2007,77,17,77,16,0,2009,"Lebanon, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,75,24.6
1015,"Batavia, OH",89,1,1509,2008,77,16,85,19,0,2009,"Lebanon, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,76,24.6
1015,"Batavia, OH",89,1,1509,2009,85,19,78,19,0,2009,"Lebanon, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,77,24.6
1015,"Batavia, OH",89,1,1509,2010,78,19,69,17,0,2009,"Lebanon, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,78,24.6
1015,"Batavia, OH",89,1,1509,2011,69,17,51,15,0,2009,"Lebanon, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,79,24.6
1015,"Batavia, OH",89,1,1509,2012,51,15,54,15,0,2009,"Lebanon, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,80,24.6
1015,"Batavia, OH",89,1,1509,2013,54,15,53,16,0,2009,"Lebanon, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,81,24.6
1015,"Batavia, OH",89,1,1509,2014,53,16,61,16,0,2009,"Lebanon, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,82,24.6
1016,"Beaver Dam, WI",70,4,16214,2003,1049,100,1030,89,0,2006,"Lake Mills, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,65,26.2
1016,"Beaver Dam, WI",70,4,16214,2004,1030,89,1017,94,0,2006,"Lake Mills, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,66,26.2
1016,"Beaver Dam, WI",70,4,16214,2005,1017,94,1038,89,0,2006,"Lake Mills, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,67,26.2
1016,"Beaver Dam, WI",70,4,16214,2006,1038,89,1157,88,0,2006,"Lake Mills, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,68,26.2
1016,"Beaver Dam, WI",70,4,16214,2007,1157,88,977,81,0,2006,"Lake Mills, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,69,26.2
1016,"Beaver Dam, WI",70,4,16214,2008,977,81,477,65,0,2006,"Lake Mills, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,70,26.2
1016,"Beaver Dam, WI",70,4,16214,2009,477,65,464,61,0,2006,"Lake Mills, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,71,26.2
1016,"Beaver Dam, WI",70,4,16214,2010,464,61,413,50,0,2006,"Lake Mills, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,72,26.2
1016,"Beaver Dam, WI",70,4,16214,2011,413,50,482,59,0,2006,"Lake Mills, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,73,26.2
1017,"Beaver Dam, WI",70,4,16214,1997,642,105,1088,93,0,2000,"Watertown, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,59,19
1017,"Beaver Dam, WI",70,4,16214,1998,1088,93,1390,97,0,2000,"Watertown, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,60,19
1017,"Beaver Dam, WI",70,4,16214,1999,1390,97,1147,91,0,2000,"Watertown, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,61,19
1017,"Beaver Dam, WI",70,4,16214,2000,1147,91,894,87,0,2000,"Watertown, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,62,19
1017,"Beaver Dam, WI",70,4,16214,2001,894,87,879,89,0,2000,"Watertown, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,63,19
1017,"Beaver Dam, WI",70,4,16214,2002,879,89,1049,100,0,2000,"Watertown, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,64,19
1017,"Beaver Dam, WI",70,4,16214,2003,1049,100,1030,89,0,2000,"Watertown, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,65,19
1017,"Beaver Dam, WI",70,4,16214,2004,1030,89,1017,94,0,2000,"Watertown, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,66,19
1017,"Beaver Dam, WI",70,4,16214,2005,1017,94,1038,89,0,2000,"Watertown, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,67,19
1018,"Belding, MI",249,4,5757,2007,163,18,159,21,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,70.7
1018,"Belding, MI",249,4,5757,2008,159,21,151,20,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,70.7
1018,"Belding, MI",249,4,5757,2009,151,20,200,19,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,70.7
1018,"Belding, MI",249,4,5757,2010,200,19,194,19,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,70.7
1018,"Belding, MI",249,4,5757,2011,194,19,193,19,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,70.7
1018,"Belding, MI",249,4,5757,2012,193,19,173,20,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,70.7
1018,"Belding, MI",249,4,5757,2013,173,20,170,19,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,70.7
1018,"Belding, MI",249,4,5757,2014,170,19,172,19,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,70.7
1018,"Belding, MI",249,4,5757,2015,172,19,215,14,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,70.7
1019,"Belding, MI",249,4,5757,2009,151,20,200,19,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,50
1019,"Belding, MI",249,4,5757,2010,200,19,194,19,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,50
1019,"Belding, MI",249,4,5757,2011,194,19,193,19,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,50
1019,"Belding, MI",249,4,5757,2012,193,19,173,20,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,50
1019,"Belding, MI",249,4,5757,2013,173,20,170,19,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,50
1019,"Belding, MI",249,4,5757,2014,170,19,172,19,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,50
1019,"Belding, MI",249,4,5757,2015,172,19,215,14,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,50
1019,"Belding, MI",249,4,5757,2016,215,14,226,16,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,50
1019,"Belding, MI",249,4,5757,2017,226,16,229,17,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,50
1020,"Belding, MI",249,4,5757,2000,238,24,194,17,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,22.8
1020,"Belding, MI",249,4,5757,2001,194,17,188,17,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,22.8
1020,"Belding, MI",249,4,5757,2002,188,17,194,22,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,22.8
1020,"Belding, MI",249,4,5757,2003,194,22,227,23,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,22.8
1020,"Belding, MI",249,4,5757,2004,227,23,220,20,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,22.8
1020,"Belding, MI",249,4,5757,2005,220,20,195,22,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,22.8
1020,"Belding, MI",249,4,5757,2006,195,22,163,18,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,22.8
1020,"Belding, MI",249,4,5757,2007,163,18,159,21,0,2003,"Portland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,161,22.8
1020,"Belding, MI",249,4,5757,2008,159,21,151,20,0,2003,"Portland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,162,22.8
