id,town,cz,rucc,pop_2010,cal_yr,jobs,ests,jobs_lead,ests_lead,treated,treatment_year,treated_match,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,weights,cz_yr,distance
1001,"Adrian, MI",513,4,21133,2007,3496,423,2950,403,0,2010,"Blissfield, MI",0,-3,1,0,0,0,0,0,0,0,0,0.1,277,10.1
1001,"Adrian, MI",513,4,21133,2008,2950,403,2964,402,0,2010,"Blissfield, MI",0,-2,0,1,0,0,0,0,0,0,0,0.1,278,10.1
1001,"Adrian, MI",513,4,21133,2009,2964,402,2987,376,0,2010,"Blissfield, MI",0,-1,0,0,1,0,0,0,0,0,0,0.1,279,10.1
1001,"Adrian, MI",513,4,21133,2010,2987,376,2665,297,0,2010,"Blissfield, MI",1,0,0,0,0,1,0,0,0,0,0,0.1,280,10.1
1001,"Adrian, MI",513,4,21133,2011,2665,297,3020,379,0,2010,"Blissfield, MI",1,1,0,0,0,0,1,0,0,0,0,0.1,281,10.1
1001,"Adrian, MI",513,4,21133,2012,3020,379,2956,330,0,2010,"Blissfield, MI",1,2,0,0,0,0,0,1,0,0,0,0.1,282,10.1
1001,"Adrian, MI",513,4,21133,2013,2956,330,3076,406,0,2010,"Blissfield, MI",1,3,0,0,0,0,0,0,1,0,0,0.1,283,10.1
1001,"Adrian, MI",513,4,21133,2014,3076,406,2518,343,0,2010,"Blissfield, MI",1,4,0,0,0,0,0,0,0,1,0,0.1,284,10.1
1001,"Adrian, MI",513,4,21133,2015,2518,343,2711,346,0,2010,"Blissfield, MI",1,5,0,0,0,0,0,0,0,0,1,0.1,285,10.1
1002,"Albia, IA",393,7,3766,2003,973,166,1033,163,0,2006,"Ottumwa, IA",0,-3,1,0,0,0,0,0,0,0,0,0.111,214,20.8
1002,"Albia, IA",393,7,3766,2004,1033,163,953,165,0,2006,"Ottumwa, IA",0,-2,0,1,0,0,0,0,0,0,0,0.111,215,20.8
1002,"Albia, IA",393,7,3766,2005,953,165,908,152,0,2006,"Ottumwa, IA",0,-1,0,0,1,0,0,0,0,0,0,0.111,216,20.8
1002,"Albia, IA",393,7,3766,2006,908,152,918,149,0,2006,"Ottumwa, IA",1,0,0,0,0,1,0,0,0,0,0,0.111,217,20.8
1002,"Albia, IA",393,7,3766,2007,918,149,1004,151,0,2006,"Ottumwa, IA",1,1,0,0,0,0,1,0,0,0,0,0.111,218,20.8
1002,"Albia, IA",393,7,3766,2008,1004,151,1015,152,0,2006,"Ottumwa, IA",1,2,0,0,0,0,0,1,0,0,0,0.111,219,20.8
1002,"Albia, IA",393,7,3766,2009,1015,152,955,146,0,2006,"Ottumwa, IA",1,3,0,0,0,0,0,0,1,0,0,0.111,220,20.8
1002,"Albia, IA",393,7,3766,2010,955,146,811,109,0,2006,"Ottumwa, IA",1,4,0,0,0,0,0,0,0,1,0,0.111,221,20.8
1002,"Albia, IA",393,7,3766,2011,811,109,893,132,0,2006,"Ottumwa, IA",1,5,0,0,0,0,0,0,0,0,1,0.111,222,20.8
1003,"Allegan, MI",249,4,4998,2007,1386,189,1363,183,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,85.2
1003,"Allegan, MI",249,4,4998,2008,1363,183,1275,176,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,85.2
1003,"Allegan, MI",249,4,4998,2009,1275,176,1232,164,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,85.2
1003,"Allegan, MI",249,4,4998,2010,1232,164,1214,173,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,85.2
1003,"Allegan, MI",249,4,4998,2011,1214,173,1318,180,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,85.2
1003,"Allegan, MI",249,4,4998,2012,1318,180,1308,173,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,85.2
1003,"Allegan, MI",249,4,4998,2013,1308,173,1390,170,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,85.2
1003,"Allegan, MI",249,4,4998,2014,1390,170,1292,168,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,85.2
1003,"Allegan, MI",249,4,4998,2015,1292,168,1101,157,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,85.2
1004,"Allegan, MI",249,4,4998,2009,1275,176,1232,164,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,9.1
1004,"Allegan, MI",249,4,4998,2010,1232,164,1214,173,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,9.1
1004,"Allegan, MI",249,4,4998,2011,1214,173,1318,180,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,9.1
1004,"Allegan, MI",249,4,4998,2012,1318,180,1308,173,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,9.1
1004,"Allegan, MI",249,4,4998,2013,1308,173,1390,170,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,9.1
1004,"Allegan, MI",249,4,4998,2014,1390,170,1292,168,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,9.1
1004,"Allegan, MI",249,4,4998,2015,1292,168,1101,157,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,9.1
1004,"Allegan, MI",249,4,4998,2016,1101,157,1057,169,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,9.1
1004,"Allegan, MI",249,4,4998,2017,1057,169,1033,168,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,9.1
1005,"Allegan, MI",249,4,4998,2000,6201,159,3644,150,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,53.7
1005,"Allegan, MI",249,4,4998,2001,3644,150,1245,160,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,53.7
1005,"Allegan, MI",249,4,4998,2002,1245,160,1377,197,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,53.7
1005,"Allegan, MI",249,4,4998,2003,1377,197,1442,199,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,53.7
1005,"Allegan, MI",249,4,4998,2004,1442,199,1300,190,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,53.7
1005,"Allegan, MI",249,4,4998,2005,1300,190,1311,196,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,53.7
1005,"Allegan, MI",249,4,4998,2006,1311,196,1386,189,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,53.7
1005,"Allegan, MI",249,4,4998,2007,1386,189,1363,183,0,2003,"Portland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,161,53.7
1005,"Allegan, MI",249,4,4998,2008,1363,183,1275,176,0,2003,"Portland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,162,53.7
1006,"Allegan, MI",249,4,4998,2007,1386,189,1363,183,0,2010,"Wayland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,14.6
1006,"Allegan, MI",249,4,4998,2008,1363,183,1275,176,0,2010,"Wayland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,14.6
1006,"Allegan, MI",249,4,4998,2009,1275,176,1232,164,0,2010,"Wayland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,14.6
1006,"Allegan, MI",249,4,4998,2010,1232,164,1214,173,0,2010,"Wayland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,14.6
1006,"Allegan, MI",249,4,4998,2011,1214,173,1318,180,0,2010,"Wayland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,14.6
1006,"Allegan, MI",249,4,4998,2012,1318,180,1308,173,0,2010,"Wayland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,14.6
1006,"Allegan, MI",249,4,4998,2013,1308,173,1390,170,0,2010,"Wayland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,14.6
1006,"Allegan, MI",249,4,4998,2014,1390,170,1292,168,0,2010,"Wayland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,14.6
1006,"Allegan, MI",249,4,4998,2015,1292,168,1101,157,0,2010,"Wayland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,14.6
1007,"Ames, IA",15,3,58965,2006,4907,453,5798,553,1,2009,"Ames, IA",0,-3,1,0,0,0,0,0,0,0,0,1,28,0
1007,"Ames, IA",15,3,58965,2007,5798,553,5967,523,1,2009,"Ames, IA",0,-2,0,1,0,0,0,0,0,0,0,1,29,0
1007,"Ames, IA",15,3,58965,2008,5967,523,5563,513,1,2009,"Ames, IA",0,-1,0,0,1,0,0,0,0,0,0,1,30,0
1007,"Ames, IA",15,3,58965,2009,5563,513,5613,527,1,2009,"Ames, IA",1,0,0,0,0,1,0,0,0,0,0,1,31,0
1007,"Ames, IA",15,3,58965,2010,5613,527,5363,511,1,2009,"Ames, IA",1,1,0,0,0,0,1,0,0,0,0,1,32,0
1007,"Ames, IA",15,3,58965,2011,5363,511,5208,547,1,2009,"Ames, IA",1,2,0,0,0,0,0,1,0,0,0,1,33,0
1007,"Ames, IA",15,3,58965,2012,5208,547,5550,554,1,2009,"Ames, IA",1,3,0,0,0,0,0,0,1,0,0,1,34,0
1007,"Ames, IA",15,3,58965,2013,5550,554,5755,565,1,2009,"Ames, IA",1,4,0,0,0,0,0,0,0,1,0,1,35,0
1007,"Ames, IA",15,3,58965,2014,5755,565,5637,643,1,2009,"Ames, IA",1,5,0,0,0,0,0,0,0,0,1,1,36,0
1008,"Appleton, WI",233,3,72623,2001,20499,889,22633,860,0,2004,"Fond du Lac, WI",0,-3,1,0,0,0,0,0,0,0,0,0.043,138,33.7
1008,"Appleton, WI",233,3,72623,2002,22633,860,9383,740,0,2004,"Fond du Lac, WI",0,-2,0,1,0,0,0,0,0,0,0,0.043,139,33.7
1008,"Appleton, WI",233,3,72623,2003,9383,740,9761,720,0,2004,"Fond du Lac, WI",0,-1,0,0,1,0,0,0,0,0,0,0.043,140,33.7
1008,"Appleton, WI",233,3,72623,2004,9761,720,8919,703,0,2004,"Fond du Lac, WI",1,0,0,0,0,1,0,0,0,0,0,0.043,141,33.7
1008,"Appleton, WI",233,3,72623,2005,8919,703,10080,762,0,2004,"Fond du Lac, WI",1,1,0,0,0,0,1,0,0,0,0,0.043,142,33.7
1008,"Appleton, WI",233,3,72623,2006,10080,762,10084,792,0,2004,"Fond du Lac, WI",1,2,0,0,0,0,0,1,0,0,0,0.043,143,33.7
1008,"Appleton, WI",233,3,72623,2007,10084,792,13703,748,0,2004,"Fond du Lac, WI",1,3,0,0,0,0,0,0,1,0,0,0.043,144,33.7
1008,"Appleton, WI",233,3,72623,2008,13703,748,14648,752,0,2004,"Fond du Lac, WI",1,4,0,0,0,0,0,0,0,1,0,0.043,145,33.7
1008,"Appleton, WI",233,3,72623,2009,14648,752,14239,731,0,2004,"Fond du Lac, WI",1,5,0,0,0,0,0,0,0,0,1,0.043,146,33.7
1009,"Appleton, WI",233,3,72623,2008,13703,748,14648,752,0,2011,"Omro, WI",0,-3,1,0,0,0,0,0,0,0,0,0.043,145,22.7
1009,"Appleton, WI",233,3,72623,2009,14648,752,14239,731,0,2011,"Omro, WI",0,-2,0,1,0,0,0,0,0,0,0,0.043,146,22.7
1009,"Appleton, WI",233,3,72623,2010,14239,731,13983,679,0,2011,"Omro, WI",0,-1,0,0,1,0,0,0,0,0,0,0.043,147,22.7
1009,"Appleton, WI",233,3,72623,2011,13983,679,14133,708,0,2011,"Omro, WI",1,0,0,0,0,1,0,0,0,0,0,0.043,148,22.7
1009,"Appleton, WI",233,3,72623,2012,14133,708,16463,784,0,2011,"Omro, WI",1,1,0,0,0,0,1,0,0,0,0,0.043,149,22.7
1009,"Appleton, WI",233,3,72623,2013,16463,784,16375,737,0,2011,"Omro, WI",1,2,0,0,0,0,0,1,0,0,0,0.043,150,22.7
1009,"Appleton, WI",233,3,72623,2014,16375,737,17242,715,0,2011,"Omro, WI",1,3,0,0,0,0,0,0,1,0,0,0.043,151,22.7
1009,"Appleton, WI",233,3,72623,2015,17242,715,17905,703,0,2011,"Omro, WI",1,4,0,0,0,0,0,0,0,1,0,0.043,152,22.7
1009,"Appleton, WI",233,3,72623,2016,17905,703,17982,758,0,2011,"Omro, WI",1,5,0,0,0,0,0,0,0,0,1,0.043,153,22.7
1010,"Arcanum, OH",38,6,2129,1997,270,53,235,39,0,2000,"Piqua, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,37,19.9
1010,"Arcanum, OH",38,6,2129,1998,235,39,265,45,0,2000,"Piqua, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,38,19.9
1010,"Arcanum, OH",38,6,2129,1999,265,45,265,45,0,2000,"Piqua, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,39,19.9
1010,"Arcanum, OH",38,6,2129,2000,265,45,260,46,0,2000,"Piqua, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,40,19.9
1010,"Arcanum, OH",38,6,2129,2001,260,46,259,46,0,2000,"Piqua, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,41,19.9
1010,"Arcanum, OH",38,6,2129,2002,259,46,308,57,0,2000,"Piqua, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,42,19.9
1010,"Arcanum, OH",38,6,2129,2003,308,57,297,53,0,2000,"Piqua, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,43,19.9
1010,"Arcanum, OH",38,6,2129,2004,297,53,258,48,0,2000,"Piqua, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,44,19.9
1010,"Arcanum, OH",38,6,2129,2005,258,48,263,49,0,2000,"Piqua, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,45,19.9
1011,"Arcanum, OH",38,6,2129,2001,260,46,259,46,0,2004,"Troy, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,41,18.9
1011,"Arcanum, OH",38,6,2129,2002,259,46,308,57,0,2004,"Troy, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,42,18.9
1011,"Arcanum, OH",38,6,2129,2003,308,57,297,53,0,2004,"Troy, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,43,18.9
1011,"Arcanum, OH",38,6,2129,2004,297,53,258,48,0,2004,"Troy, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,44,18.9
1011,"Arcanum, OH",38,6,2129,2005,258,48,263,49,0,2004,"Troy, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,45,18.9
1011,"Arcanum, OH",38,6,2129,2006,263,49,291,57,0,2004,"Troy, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,46,18.9
1011,"Arcanum, OH",38,6,2129,2007,291,57,316,51,0,2004,"Troy, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,47,18.9
1011,"Arcanum, OH",38,6,2129,2008,316,51,265,49,0,2004,"Troy, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,48,18.9
1011,"Arcanum, OH",38,6,2129,2009,265,49,268,51,0,2004,"Troy, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,49,18.9
1012,"Ashtabula, OH",170,4,19124,2005,1795,235,1905,251,0,2008,"Medina, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,103,75.4
1012,"Ashtabula, OH",170,4,19124,2006,1905,251,1721,244,0,2008,"Medina, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,104,75.4
1012,"Ashtabula, OH",170,4,19124,2007,1721,244,1707,231,0,2008,"Medina, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,105,75.4
1012,"Ashtabula, OH",170,4,19124,2008,1707,231,1722,212,0,2008,"Medina, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,106,75.4
1012,"Ashtabula, OH",170,4,19124,2009,1722,212,1699,218,0,2008,"Medina, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,107,75.4
1012,"Ashtabula, OH",170,4,19124,2010,1699,218,1638,211,0,2008,"Medina, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,108,75.4
1012,"Ashtabula, OH",170,4,19124,2011,1638,211,1668,208,0,2008,"Medina, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,109,75.4
1012,"Ashtabula, OH",170,4,19124,2012,1668,208,1491,206,0,2008,"Medina, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,110,75.4
1012,"Ashtabula, OH",170,4,19124,2013,1491,206,1371,195,0,2008,"Medina, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,111,75.4
1013,"Ashtabula, OH",170,4,19124,2006,1905,251,1721,244,0,2009,"Painesville, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,104,25.7
1013,"Ashtabula, OH",170,4,19124,2007,1721,244,1707,231,0,2009,"Painesville, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,105,25.7
1013,"Ashtabula, OH",170,4,19124,2008,1707,231,1722,212,0,2009,"Painesville, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,106,25.7
1013,"Ashtabula, OH",170,4,19124,2009,1722,212,1699,218,0,2009,"Painesville, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,107,25.7
1013,"Ashtabula, OH",170,4,19124,2010,1699,218,1638,211,0,2009,"Painesville, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,108,25.7
1013,"Ashtabula, OH",170,4,19124,2011,1638,211,1668,208,0,2009,"Painesville, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,109,25.7
1013,"Ashtabula, OH",170,4,19124,2012,1668,208,1491,206,0,2009,"Painesville, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,110,25.7
1013,"Ashtabula, OH",170,4,19124,2013,1491,206,1371,195,0,2009,"Painesville, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,111,25.7
1013,"Ashtabula, OH",170,4,19124,2014,1371,195,1341,181,0,2009,"Painesville, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,112,25.7
1014,"Ashville, OH",327,1,4097,2004,209,50,273,54,0,2007,"Portsmouth, OH",0,-3,1,0,0,0,0,0,0,0,0,0.1,190,67.4
1014,"Ashville, OH",327,1,4097,2005,273,54,242,53,0,2007,"Portsmouth, OH",0,-2,0,1,0,0,0,0,0,0,0,0.1,191,67.4
1014,"Ashville, OH",327,1,4097,2006,242,53,231,49,0,2007,"Portsmouth, OH",0,-1,0,0,1,0,0,0,0,0,0,0.1,192,67.4
1014,"Ashville, OH",327,1,4097,2007,231,49,214,44,0,2007,"Portsmouth, OH",1,0,0,0,0,1,0,0,0,0,0,0.1,193,67.4
1014,"Ashville, OH",327,1,4097,2008,214,44,171,38,0,2007,"Portsmouth, OH",1,1,0,0,0,0,1,0,0,0,0,0.1,194,67.4
1014,"Ashville, OH",327,1,4097,2009,171,38,182,39,0,2007,"Portsmouth, OH",1,2,0,0,0,0,0,1,0,0,0,0.1,195,67.4
1014,"Ashville, OH",327,1,4097,2010,182,39,176,40,0,2007,"Portsmouth, OH",1,3,0,0,0,0,0,0,1,0,0,0.1,196,67.4
1014,"Ashville, OH",327,1,4097,2011,176,40,198,42,0,2007,"Portsmouth, OH",1,4,0,0,0,0,0,0,0,1,0,0.1,197,67.4
1014,"Ashville, OH",327,1,4097,2012,198,42,182,41,0,2007,"Portsmouth, OH",1,5,0,0,0,0,0,0,0,0,1,0.1,198,67.4
1015,"Batavia, OH",89,1,1509,2006,824,159,816,154,0,2009,"Lebanon, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,74,24.6
1015,"Batavia, OH",89,1,1509,2007,816,154,888,158,0,2009,"Lebanon, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,75,24.6
1015,"Batavia, OH",89,1,1509,2008,888,158,850,152,0,2009,"Lebanon, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,76,24.6
1015,"Batavia, OH",89,1,1509,2009,850,152,835,151,0,2009,"Lebanon, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,77,24.6
1015,"Batavia, OH",89,1,1509,2010,835,151,812,143,0,2009,"Lebanon, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,78,24.6
1015,"Batavia, OH",89,1,1509,2011,812,143,799,150,0,2009,"Lebanon, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,79,24.6
1015,"Batavia, OH",89,1,1509,2012,799,150,743,148,0,2009,"Lebanon, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,80,24.6
1015,"Batavia, OH",89,1,1509,2013,743,148,783,161,0,2009,"Lebanon, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,81,24.6
1015,"Batavia, OH",89,1,1509,2014,783,161,794,155,0,2009,"Lebanon, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,82,24.6
1016,"Beaver Dam, WI",70,4,16214,2003,2515,312,2353,273,0,2006,"Lake Mills, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,65,26.2
1016,"Beaver Dam, WI",70,4,16214,2004,2353,273,2307,276,0,2006,"Lake Mills, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,66,26.2
1016,"Beaver Dam, WI",70,4,16214,2005,2307,276,2316,276,0,2006,"Lake Mills, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,67,26.2
1016,"Beaver Dam, WI",70,4,16214,2006,2316,276,2337,281,0,2006,"Lake Mills, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,68,26.2
1016,"Beaver Dam, WI",70,4,16214,2007,2337,281,2144,272,0,2006,"Lake Mills, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,69,26.2
1016,"Beaver Dam, WI",70,4,16214,2008,2144,272,1669,268,0,2006,"Lake Mills, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,70,26.2
1016,"Beaver Dam, WI",70,4,16214,2009,1669,268,1548,238,0,2006,"Lake Mills, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,71,26.2
1016,"Beaver Dam, WI",70,4,16214,2010,1548,238,1347,205,0,2006,"Lake Mills, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,72,26.2
1016,"Beaver Dam, WI",70,4,16214,2011,1347,205,1693,273,0,2006,"Lake Mills, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,73,26.2
1017,"Beaver Dam, WI",70,4,16214,1997,2348,314,3724,324,0,2000,"Watertown, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,59,19
1017,"Beaver Dam, WI",70,4,16214,1998,3724,324,3776,337,0,2000,"Watertown, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,60,19
1017,"Beaver Dam, WI",70,4,16214,1999,3776,337,3561,321,0,2000,"Watertown, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,61,19
1017,"Beaver Dam, WI",70,4,16214,2000,3561,321,3687,310,0,2000,"Watertown, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,62,19
1017,"Beaver Dam, WI",70,4,16214,2001,3687,310,3774,304,0,2000,"Watertown, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,63,19
1017,"Beaver Dam, WI",70,4,16214,2002,3774,304,2515,312,0,2000,"Watertown, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,64,19
1017,"Beaver Dam, WI",70,4,16214,2003,2515,312,2353,273,0,2000,"Watertown, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,65,19
1017,"Beaver Dam, WI",70,4,16214,2004,2353,273,2307,276,0,2000,"Watertown, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,66,19
1017,"Beaver Dam, WI",70,4,16214,2005,2307,276,2316,276,0,2000,"Watertown, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,67,19
1018,"Belding, MI",249,4,5757,2007,448,68,426,69,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,70.7
1018,"Belding, MI",249,4,5757,2008,426,69,395,62,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,70.7
1018,"Belding, MI",249,4,5757,2009,395,62,454,63,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,70.7
1018,"Belding, MI",249,4,5757,2010,454,63,430,59,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,70.7
1018,"Belding, MI",249,4,5757,2011,430,59,593,69,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,70.7
1018,"Belding, MI",249,4,5757,2012,593,69,557,74,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,70.7
1018,"Belding, MI",249,4,5757,2013,557,74,528,63,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,70.7
1018,"Belding, MI",249,4,5757,2014,528,63,508,71,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,70.7
1018,"Belding, MI",249,4,5757,2015,508,71,474,62,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,70.7
1019,"Belding, MI",249,4,5757,2009,395,62,454,63,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,50
1019,"Belding, MI",249,4,5757,2010,454,63,430,59,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,50
1019,"Belding, MI",249,4,5757,2011,430,59,593,69,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,50
1019,"Belding, MI",249,4,5757,2012,593,69,557,74,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,50
1019,"Belding, MI",249,4,5757,2013,557,74,528,63,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,50
1019,"Belding, MI",249,4,5757,2014,528,63,508,71,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,50
1019,"Belding, MI",249,4,5757,2015,508,71,474,62,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,50
1019,"Belding, MI",249,4,5757,2016,474,62,444,61,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,50
1019,"Belding, MI",249,4,5757,2017,444,61,422,57,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,50
1020,"Belding, MI",249,4,5757,2000,511,59,419,60,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,22.8
1020,"Belding, MI",249,4,5757,2001,419,60,399,56,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,22.8
1020,"Belding, MI",249,4,5757,2002,399,56,521,74,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,22.8
1020,"Belding, MI",249,4,5757,2003,521,74,556,75,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,22.8
1020,"Belding, MI",249,4,5757,2004,556,75,482,73,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,22.8
1020,"Belding, MI",249,4,5757,2005,482,73,450,73,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,22.8
1020,"Belding, MI",249,4,5757,2006,450,73,448,68,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,22.8
