id,town,cz,rucc,pop_2010,cal_yr,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights,distance
1001,"Ackley, IA",561,6,1589,1988,0,1991,"Hampton, IA",15.2,0,-3,1,0,0,0,0,0,0,0,0,233,0.25,15.2
1001,"Ackley, IA",561,6,1589,1989,0,1991,"Hampton, IA",15.2,0,-2,0,1,0,0,0,0,0,0,0,234,0.25,15.2
1001,"Ackley, IA",561,6,1589,1990,0,1991,"Hampton, IA",15.2,0,-1,0,0,1,0,0,0,0,0,0,235,0.25,15.2
1001,"Ackley, IA",561,6,1589,1991,0,1991,"Hampton, IA",15.2,1,0,0,0,0,1,0,0,0,0,0,236,0.25,15.2
1001,"Ackley, IA",561,6,1589,1992,0,1991,"Hampton, IA",15.2,1,1,0,0,0,0,1,0,0,0,0,237,0.25,15.2
1001,"Ackley, IA",561,6,1589,1993,0,1991,"Hampton, IA",15.2,1,2,0,0,0,0,0,1,0,0,0,238,0.25,15.2
1001,"Ackley, IA",561,6,1589,1994,0,1991,"Hampton, IA",15.2,1,3,0,0,0,0,0,0,1,0,0,239,0.25,15.2
1001,"Ackley, IA",561,6,1589,1995,0,1991,"Hampton, IA",15.2,1,4,0,0,0,0,0,0,0,1,0,240,0.25,15.2
1001,"Ackley, IA",561,6,1589,1996,0,1991,"Hampton, IA",15.2,1,5,0,0,0,0,0,0,0,0,1,241,0.25,15.2
1002,"Ackley, IA",561,6,1589,1987,0,1990,"Iowa Falls, IA",11.1,0,-3,1,0,0,0,0,0,0,0,0,232,0.25,11.1
1002,"Ackley, IA",561,6,1589,1988,0,1990,"Iowa Falls, IA",11.1,0,-2,0,1,0,0,0,0,0,0,0,233,0.25,11.1
1002,"Ackley, IA",561,6,1589,1989,0,1990,"Iowa Falls, IA",11.1,0,-1,0,0,1,0,0,0,0,0,0,234,0.25,11.1
1002,"Ackley, IA",561,6,1589,1990,0,1990,"Iowa Falls, IA",11.1,1,0,0,0,0,1,0,0,0,0,0,235,0.25,11.1
1002,"Ackley, IA",561,6,1589,1991,0,1990,"Iowa Falls, IA",11.1,1,1,0,0,0,0,1,0,0,0,0,236,0.25,11.1
1002,"Ackley, IA",561,6,1589,1992,0,1990,"Iowa Falls, IA",11.1,1,2,0,0,0,0,0,1,0,0,0,237,0.25,11.1
1002,"Ackley, IA",561,6,1589,1993,0,1990,"Iowa Falls, IA",11.1,1,3,0,0,0,0,0,0,1,0,0,238,0.25,11.1
1002,"Ackley, IA",561,6,1589,1994,0,1990,"Iowa Falls, IA",11.1,1,4,0,0,0,0,0,0,0,1,0,239,0.25,11.1
1002,"Ackley, IA",561,6,1589,1995,0,1990,"Iowa Falls, IA",11.1,1,5,0,0,0,0,0,0,0,0,1,240,0.25,11.1
1003,"Afton, IA",509,6,845,1987,0,1990,"Corning, IA",28.3,0,-3,1,0,0,0,0,0,0,0,0,196,0.167,28.3
1003,"Afton, IA",509,6,845,1988,0,1990,"Corning, IA",28.3,0,-2,0,1,0,0,0,0,0,0,0,197,0.167,28.3
1003,"Afton, IA",509,6,845,1989,0,1990,"Corning, IA",28.3,0,-1,0,0,1,0,0,0,0,0,0,198,0.167,28.3
1003,"Afton, IA",509,6,845,1990,0,1990,"Corning, IA",28.3,1,0,0,0,0,1,0,0,0,0,0,199,0.167,28.3
1003,"Afton, IA",509,6,845,1991,0,1990,"Corning, IA",28.3,1,1,0,0,0,0,1,0,0,0,0,200,0.167,28.3
1003,"Afton, IA",509,6,845,1992,0,1990,"Corning, IA",28.3,1,2,0,0,0,0,0,1,0,0,0,201,0.167,28.3
1003,"Afton, IA",509,6,845,1993,0,1990,"Corning, IA",28.3,1,3,0,0,0,0,0,0,1,0,0,202,0.167,28.3
1003,"Afton, IA",509,6,845,1994,0,1990,"Corning, IA",28.3,1,4,0,0,0,0,0,0,0,1,0,203,0.167,28.3
1003,"Afton, IA",509,6,845,1995,0,1990,"Corning, IA",28.3,1,5,0,0,0,0,0,0,0,0,1,204,0.167,28.3
1004,"Akron, IA",4,3,1486,1992,0,1995,"Le Mars, IA",20.1,0,-3,1,0,0,0,0,0,0,0,0,1,0.143,20.1
1004,"Akron, IA",4,3,1486,1993,0,1995,"Le Mars, IA",20.1,0,-2,0,1,0,0,0,0,0,0,0,2,0.143,20.1
1004,"Akron, IA",4,3,1486,1994,0,1995,"Le Mars, IA",20.1,0,-1,0,0,1,0,0,0,0,0,0,3,0.143,20.1
1004,"Akron, IA",4,3,1486,1995,0,1995,"Le Mars, IA",20.1,1,0,0,0,0,1,0,0,0,0,0,4,0.143,20.1
1004,"Akron, IA",4,3,1486,1996,0,1995,"Le Mars, IA",20.1,1,1,0,0,0,0,1,0,0,0,0,5,0.143,20.1
1004,"Akron, IA",4,3,1486,1997,0,1995,"Le Mars, IA",20.1,1,2,0,0,0,0,0,1,0,0,0,6,0.143,20.1
1004,"Akron, IA",4,3,1486,1998,0,1995,"Le Mars, IA",20.1,1,3,0,0,0,0,0,0,1,0,0,7,0.143,20.1
1004,"Akron, IA",4,3,1486,1999,0,1995,"Le Mars, IA",20.1,1,4,0,0,0,0,0,0,0,1,0,8,0.143,20.1
1004,"Akron, IA",4,3,1486,2000,0,1995,"Le Mars, IA",20.1,1,5,0,0,0,0,0,0,0,0,1,9,0.143,20.1
1005,"Albia, IA",393,7,3766,1992,0,1995,"Bloomfield, IA",28.1,0,-3,1,0,0,0,0,0,0,0,0,121,0.125,28.1
1005,"Albia, IA",393,7,3766,1993,0,1995,"Bloomfield, IA",28.1,0,-2,0,1,0,0,0,0,0,0,0,122,0.125,28.1
1005,"Albia, IA",393,7,3766,1994,0,1995,"Bloomfield, IA",28.1,0,-1,0,0,1,0,0,0,0,0,0,123,0.125,28.1
1005,"Albia, IA",393,7,3766,1995,0,1995,"Bloomfield, IA",28.1,1,0,0,0,0,1,0,0,0,0,0,124,0.125,28.1
1005,"Albia, IA",393,7,3766,1996,0,1995,"Bloomfield, IA",28.1,1,1,0,0,0,0,1,0,0,0,0,125,0.125,28.1
1005,"Albia, IA",393,7,3766,1997,0,1995,"Bloomfield, IA",28.1,1,2,0,0,0,0,0,1,0,0,0,126,0.125,28.1
1005,"Albia, IA",393,7,3766,1998,0,1995,"Bloomfield, IA",28.1,1,3,0,0,0,0,0,0,1,0,0,127,0.125,28.1
1005,"Albia, IA",393,7,3766,1999,0,1995,"Bloomfield, IA",28.1,1,4,0,0,0,0,0,0,0,1,0,128,0.125,28.1
1005,"Albia, IA",393,7,3766,2000,0,1995,"Bloomfield, IA",28.1,1,5,0,0,0,0,0,0,0,0,1,129,0.125,28.1
1006,"Albia, IA",393,7,3766,1983,0,1986,"Oskaloosa, IA",20.3,0,-3,1,0,0,0,0,0,0,0,0,112,0.125,20.3
1006,"Albia, IA",393,7,3766,1984,0,1986,"Oskaloosa, IA",20.3,0,-2,0,1,0,0,0,0,0,0,0,113,0.125,20.3
1006,"Albia, IA",393,7,3766,1985,0,1986,"Oskaloosa, IA",20.3,0,-1,0,0,1,0,0,0,0,0,0,114,0.125,20.3
1006,"Albia, IA",393,7,3766,1986,0,1986,"Oskaloosa, IA",20.3,1,0,0,0,0,1,0,0,0,0,0,115,0.125,20.3
1006,"Albia, IA",393,7,3766,1987,0,1986,"Oskaloosa, IA",20.3,1,1,0,0,0,0,1,0,0,0,0,116,0.125,20.3
1006,"Albia, IA",393,7,3766,1988,0,1986,"Oskaloosa, IA",20.3,1,2,0,0,0,0,0,1,0,0,0,117,0.125,20.3
1006,"Albia, IA",393,7,3766,1989,0,1986,"Oskaloosa, IA",20.3,1,3,0,0,0,0,0,0,1,0,0,118,0.125,20.3
1006,"Albia, IA",393,7,3766,1990,0,1986,"Oskaloosa, IA",20.3,1,4,0,0,0,0,0,0,0,1,0,119,0.125,20.3
1006,"Albia, IA",393,7,3766,1991,0,1986,"Oskaloosa, IA",20.3,1,5,0,0,0,0,0,0,0,0,1,120,0.125,20.3
1007,"Albia, IA",393,7,3766,2003,0,2006,"Ottumwa, IA",20.8,0,-3,1,0,0,0,0,0,0,0,0,130,0.125,20.8
1007,"Albia, IA",393,7,3766,2004,0,2006,"Ottumwa, IA",20.8,0,-2,0,1,0,0,0,0,0,0,0,131,0.125,20.8
1007,"Albia, IA",393,7,3766,2005,0,2006,"Ottumwa, IA",20.8,0,-1,0,0,1,0,0,0,0,0,0,132,0.125,20.8
1007,"Albia, IA",393,7,3766,2006,0,2006,"Ottumwa, IA",20.8,1,0,0,0,0,1,0,0,0,0,0,133,0.125,20.8
1007,"Albia, IA",393,7,3766,2007,0,2006,"Ottumwa, IA",20.8,1,1,0,0,0,0,1,0,0,0,0,134,0.125,20.8
1007,"Albia, IA",393,7,3766,2008,0,2006,"Ottumwa, IA",20.8,1,2,0,0,0,0,0,1,0,0,0,135,0.125,20.8
1007,"Albia, IA",393,7,3766,2009,0,2006,"Ottumwa, IA",20.8,1,3,0,0,0,0,0,0,1,0,0,136,0.125,20.8
1007,"Albia, IA",393,7,3766,2010,0,2006,"Ottumwa, IA",20.8,1,4,0,0,0,0,0,0,0,1,0,137,0.125,20.8
1007,"Albia, IA",393,7,3766,2011,0,2006,"Ottumwa, IA",20.8,1,5,0,0,0,0,0,0,0,0,1,138,0.125,20.8
1008,"Algona, IA",518,7,5560,1984,0,1987,"Spencer, IA",46.2,0,-3,1,0,0,0,0,0,0,0,0,205,0.167,46.2
1008,"Algona, IA",518,7,5560,1985,0,1987,"Spencer, IA",46.2,0,-2,0,1,0,0,0,0,0,0,0,206,0.167,46.2
1008,"Algona, IA",518,7,5560,1986,0,1987,"Spencer, IA",46.2,0,-1,0,0,1,0,0,0,0,0,0,207,0.167,46.2
1008,"Algona, IA",518,7,5560,1987,0,1987,"Spencer, IA",46.2,1,0,0,0,0,1,0,0,0,0,0,208,0.167,46.2
1008,"Algona, IA",518,7,5560,1988,0,1987,"Spencer, IA",46.2,1,1,0,0,0,0,1,0,0,0,0,209,0.167,46.2
1008,"Algona, IA",518,7,5560,1989,0,1987,"Spencer, IA",46.2,1,2,0,0,0,0,0,1,0,0,0,210,0.167,46.2
1008,"Algona, IA",518,7,5560,1990,0,1987,"Spencer, IA",46.2,1,3,0,0,0,0,0,0,1,0,0,211,0.167,46.2
1008,"Algona, IA",518,7,5560,1991,0,1987,"Spencer, IA",46.2,1,4,0,0,0,0,0,0,0,1,0,212,0.167,46.2
1008,"Algona, IA",518,7,5560,1992,0,1987,"Spencer, IA",46.2,1,5,0,0,0,0,0,0,0,0,1,213,0.167,46.2
1009,"Alta, IA",564,7,1883,1993,0,1996,"Sac City, IA",23.6,0,-3,1,0,0,0,0,0,0,0,0,242,0.071,23.6
1009,"Alta, IA",564,7,1883,1994,0,1996,"Sac City, IA",23.6,0,-2,0,1,0,0,0,0,0,0,0,243,0.071,23.6
1009,"Alta, IA",564,7,1883,1995,0,1996,"Sac City, IA",23.6,0,-1,0,0,1,0,0,0,0,0,0,244,0.071,23.6
1009,"Alta, IA",564,7,1883,1996,0,1996,"Sac City, IA",23.6,1,0,0,0,0,1,0,0,0,0,0,245,0.071,23.6
1009,"Alta, IA",564,7,1883,1997,0,1996,"Sac City, IA",23.6,1,1,0,0,0,0,1,0,0,0,0,246,0.071,23.6
1009,"Alta, IA",564,7,1883,1998,0,1996,"Sac City, IA",23.6,1,2,0,0,0,0,0,1,0,0,0,247,0.071,23.6
1009,"Alta, IA",564,7,1883,1999,0,1996,"Sac City, IA",23.6,1,3,0,0,0,0,0,0,1,0,0,248,0.071,23.6
1009,"Alta, IA",564,7,1883,2000,0,1996,"Sac City, IA",23.6,1,4,0,0,0,0,0,0,0,1,0,249,0.071,23.6
1009,"Alta, IA",564,7,1883,2001,0,1996,"Sac City, IA",23.6,1,5,0,0,0,0,0,0,0,0,1,250,0.071,23.6
1010,"Ames, IA",15,3,58965,2006,1,2009,"Ames, IA",0,0,-3,1,0,0,0,0,0,0,0,0,24,1,NA
1010,"Ames, IA",15,3,58965,2007,1,2009,"Ames, IA",0,0,-2,0,1,0,0,0,0,0,0,0,25,1,NA
1010,"Ames, IA",15,3,58965,2008,1,2009,"Ames, IA",0,0,-1,0,0,1,0,0,0,0,0,0,26,1,NA
1010,"Ames, IA",15,3,58965,2009,1,2009,"Ames, IA",0,1,0,0,0,0,1,0,0,0,0,0,27,1,NA
1010,"Ames, IA",15,3,58965,2010,1,2009,"Ames, IA",0,1,1,0,0,0,0,1,0,0,0,0,28,1,NA
1010,"Ames, IA",15,3,58965,2011,1,2009,"Ames, IA",0,1,2,0,0,0,0,0,1,0,0,0,29,1,NA
1010,"Ames, IA",15,3,58965,2012,1,2009,"Ames, IA",0,1,3,0,0,0,0,0,0,1,0,0,30,1,NA
1010,"Ames, IA",15,3,58965,2013,1,2009,"Ames, IA",0,1,4,0,0,0,0,0,0,0,1,0,31,1,NA
1010,"Ames, IA",15,3,58965,2014,1,2009,"Ames, IA",0,1,5,0,0,0,0,0,0,0,0,1,32,1,NA
1011,"Bedford, IA",509,9,1440,1987,0,1990,"Corning, IA",22.2,0,-3,1,0,0,0,0,0,0,0,0,196,0.167,22.2
1011,"Bedford, IA",509,9,1440,1988,0,1990,"Corning, IA",22.2,0,-2,0,1,0,0,0,0,0,0,0,197,0.167,22.2
1011,"Bedford, IA",509,9,1440,1989,0,1990,"Corning, IA",22.2,0,-1,0,0,1,0,0,0,0,0,0,198,0.167,22.2
1011,"Bedford, IA",509,9,1440,1990,0,1990,"Corning, IA",22.2,1,0,0,0,0,1,0,0,0,0,0,199,0.167,22.2
1011,"Bedford, IA",509,9,1440,1991,0,1990,"Corning, IA",22.2,1,1,0,0,0,0,1,0,0,0,0,200,0.167,22.2
1011,"Bedford, IA",509,9,1440,1992,0,1990,"Corning, IA",22.2,1,2,0,0,0,0,0,1,0,0,0,201,0.167,22.2
1011,"Bedford, IA",509,9,1440,1993,0,1990,"Corning, IA",22.2,1,3,0,0,0,0,0,0,1,0,0,202,0.167,22.2
1011,"Bedford, IA",509,9,1440,1994,0,1990,"Corning, IA",22.2,1,4,0,0,0,0,0,0,0,1,0,203,0.167,22.2
1011,"Bedford, IA",509,9,1440,1995,0,1990,"Corning, IA",22.2,1,5,0,0,0,0,0,0,0,0,1,204,0.167,22.2
1012,"Bellevue, IA",344,6,2191,1982,0,1985,"Dubuque, IA",20.8,0,-3,1,0,0,0,0,0,0,0,0,103,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1983,0,1985,"Dubuque, IA",20.8,0,-2,0,1,0,0,0,0,0,0,0,104,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1984,0,1985,"Dubuque, IA",20.8,0,-1,0,0,1,0,0,0,0,0,0,105,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1985,0,1985,"Dubuque, IA",20.8,1,0,0,0,0,1,0,0,0,0,0,106,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1986,0,1985,"Dubuque, IA",20.8,1,1,0,0,0,0,1,0,0,0,0,107,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1987,0,1985,"Dubuque, IA",20.8,1,2,0,0,0,0,0,1,0,0,0,108,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1988,0,1985,"Dubuque, IA",20.8,1,3,0,0,0,0,0,0,1,0,0,109,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1989,0,1985,"Dubuque, IA",20.8,1,4,0,0,0,0,0,0,0,1,0,110,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1990,0,1985,"Dubuque, IA",20.8,1,5,0,0,0,0,0,0,0,0,1,111,0.125,20.8
1013,"Belmond, IA",401,7,2376,1988,0,1991,"Webster City, IA",28.1,0,-3,1,0,0,0,0,0,0,0,0,139,0.091,28.1
1013,"Belmond, IA",401,7,2376,1989,0,1991,"Webster City, IA",28.1,0,-2,0,1,0,0,0,0,0,0,0,140,0.091,28.1
1013,"Belmond, IA",401,7,2376,1990,0,1991,"Webster City, IA",28.1,0,-1,0,0,1,0,0,0,0,0,0,141,0.091,28.1
1013,"Belmond, IA",401,7,2376,1991,0,1991,"Webster City, IA",28.1,1,0,0,0,0,1,0,0,0,0,0,142,0.091,28.1
1013,"Belmond, IA",401,7,2376,1992,0,1991,"Webster City, IA",28.1,1,1,0,0,0,0,1,0,0,0,0,143,0.091,28.1
1013,"Belmond, IA",401,7,2376,1993,0,1991,"Webster City, IA",28.1,1,2,0,0,0,0,0,1,0,0,0,144,0.091,28.1
1013,"Belmond, IA",401,7,2376,1994,0,1991,"Webster City, IA",28.1,1,3,0,0,0,0,0,0,1,0,0,145,0.091,28.1
1013,"Belmond, IA",401,7,2376,1995,0,1991,"Webster City, IA",28.1,1,4,0,0,0,0,0,0,0,1,0,146,0.091,28.1
1013,"Belmond, IA",401,7,2376,1996,0,1991,"Webster City, IA",28.1,1,5,0,0,0,0,0,0,0,0,1,147,0.091,28.1
1014,"Bloomfield, IA",393,9,2640,1992,1,1995,"Bloomfield, IA",0,0,-3,1,0,0,0,0,0,0,0,0,121,1,NA
1014,"Bloomfield, IA",393,9,2640,1993,1,1995,"Bloomfield, IA",0,0,-2,0,1,0,0,0,0,0,0,0,122,1,NA
1014,"Bloomfield, IA",393,9,2640,1994,1,1995,"Bloomfield, IA",0,0,-1,0,0,1,0,0,0,0,0,0,123,1,NA
1014,"Bloomfield, IA",393,9,2640,1995,1,1995,"Bloomfield, IA",0,1,0,0,0,0,1,0,0,0,0,0,124,1,NA
1014,"Bloomfield, IA",393,9,2640,1996,1,1995,"Bloomfield, IA",0,1,1,0,0,0,0,1,0,0,0,0,125,1,NA
1014,"Bloomfield, IA",393,9,2640,1997,1,1995,"Bloomfield, IA",0,1,2,0,0,0,0,0,1,0,0,0,126,1,NA
1014,"Bloomfield, IA",393,9,2640,1998,1,1995,"Bloomfield, IA",0,1,3,0,0,0,0,0,0,1,0,0,127,1,NA
1014,"Bloomfield, IA",393,9,2640,1999,1,1995,"Bloomfield, IA",0,1,4,0,0,0,0,0,0,0,1,0,128,1,NA
1014,"Bloomfield, IA",393,9,2640,2000,1,1995,"Bloomfield, IA",0,1,5,0,0,0,0,0,0,0,0,1,129,1,NA
1015,"Boone, IA",15,6,12661,2006,0,2009,"Ames, IA",14,0,-3,1,0,0,0,0,0,0,0,0,24,0.2,14
1015,"Boone, IA",15,6,12661,2007,0,2009,"Ames, IA",14,0,-2,0,1,0,0,0,0,0,0,0,25,0.2,14
1015,"Boone, IA",15,6,12661,2008,0,2009,"Ames, IA",14,0,-1,0,0,1,0,0,0,0,0,0,26,0.2,14
1015,"Boone, IA",15,6,12661,2009,0,2009,"Ames, IA",14,1,0,0,0,0,1,0,0,0,0,0,27,0.2,14
1015,"Boone, IA",15,6,12661,2010,0,2009,"Ames, IA",14,1,1,0,0,0,0,1,0,0,0,0,28,0.2,14
1015,"Boone, IA",15,6,12661,2011,0,2009,"Ames, IA",14,1,2,0,0,0,0,0,1,0,0,0,29,0.2,14
1015,"Boone, IA",15,6,12661,2012,0,2009,"Ames, IA",14,1,3,0,0,0,0,0,0,1,0,0,30,0.2,14
1015,"Boone, IA",15,6,12661,2013,0,2009,"Ames, IA",14,1,4,0,0,0,0,0,0,0,1,0,31,0.2,14
1015,"Boone, IA",15,6,12661,2014,0,2009,"Ames, IA",14,1,5,0,0,0,0,0,0,0,0,1,32,0.2,14
1016,"Boone, IA",15,6,12661,1992,0,1995,"Greenfield, IA",60.4,0,-3,1,0,0,0,0,0,0,0,0,10,0.2,60.4
1016,"Boone, IA",15,6,12661,1993,0,1995,"Greenfield, IA",60.4,0,-2,0,1,0,0,0,0,0,0,0,11,0.2,60.4
1016,"Boone, IA",15,6,12661,1994,0,1995,"Greenfield, IA",60.4,0,-1,0,0,1,0,0,0,0,0,0,12,0.2,60.4
1016,"Boone, IA",15,6,12661,1995,0,1995,"Greenfield, IA",60.4,1,0,0,0,0,1,0,0,0,0,0,13,0.2,60.4
1016,"Boone, IA",15,6,12661,1996,0,1995,"Greenfield, IA",60.4,1,1,0,0,0,0,1,0,0,0,0,14,0.2,60.4
1016,"Boone, IA",15,6,12661,1997,0,1995,"Greenfield, IA",60.4,1,2,0,0,0,0,0,1,0,0,0,15,0.2,60.4
1016,"Boone, IA",15,6,12661,1998,0,1995,"Greenfield, IA",60.4,1,3,0,0,0,0,0,0,1,0,0,16,0.2,60.4
1016,"Boone, IA",15,6,12661,1999,0,1995,"Greenfield, IA",60.4,1,4,0,0,0,0,0,0,0,1,0,17,0.2,60.4
1016,"Boone, IA",15,6,12661,2000,0,1995,"Greenfield, IA",60.4,1,5,0,0,0,0,0,0,0,0,1,18,0.2,60.4
1017,"Boone, IA",15,6,12661,1997,0,2000,"Story City, IA",16.9,0,-3,1,0,0,0,0,0,0,0,0,15,0.2,16.9
1017,"Boone, IA",15,6,12661,1998,0,2000,"Story City, IA",16.9,0,-2,0,1,0,0,0,0,0,0,0,16,0.2,16.9
1017,"Boone, IA",15,6,12661,1999,0,2000,"Story City, IA",16.9,0,-1,0,0,1,0,0,0,0,0,0,17,0.2,16.9
1017,"Boone, IA",15,6,12661,2000,0,2000,"Story City, IA",16.9,1,0,0,0,0,1,0,0,0,0,0,18,0.2,16.9
1017,"Boone, IA",15,6,12661,2001,0,2000,"Story City, IA",16.9,1,1,0,0,0,0,1,0,0,0,0,19,0.2,16.9
1017,"Boone, IA",15,6,12661,2002,0,2000,"Story City, IA",16.9,1,2,0,0,0,0,0,1,0,0,0,20,0.2,16.9
1017,"Boone, IA",15,6,12661,2003,0,2000,"Story City, IA",16.9,1,3,0,0,0,0,0,0,1,0,0,21,0.2,16.9
1017,"Boone, IA",15,6,12661,2004,0,2000,"Story City, IA",16.9,1,4,0,0,0,0,0,0,0,1,0,22,0.2,16.9
1017,"Boone, IA",15,6,12661,2005,0,2000,"Story City, IA",16.9,1,5,0,0,0,0,0,0,0,0,1,23,0.2,16.9
1018,"Britt, IA",304,7,2069,2001,0,2004,"Mason City, IA",30.6,0,-3,1,0,0,0,0,0,0,0,0,94,0.125,30.6
1018,"Britt, IA",304,7,2069,2002,0,2004,"Mason City, IA",30.6,0,-2,0,1,0,0,0,0,0,0,0,95,0.125,30.6
1018,"Britt, IA",304,7,2069,2003,0,2004,"Mason City, IA",30.6,0,-1,0,0,1,0,0,0,0,0,0,96,0.125,30.6
1018,"Britt, IA",304,7,2069,2004,0,2004,"Mason City, IA",30.6,1,0,0,0,0,1,0,0,0,0,0,97,0.125,30.6
1018,"Britt, IA",304,7,2069,2005,0,2004,"Mason City, IA",30.6,1,1,0,0,0,0,1,0,0,0,0,98,0.125,30.6
1018,"Britt, IA",304,7,2069,2006,0,2004,"Mason City, IA",30.6,1,2,0,0,0,0,0,1,0,0,0,99,0.125,30.6
1018,"Britt, IA",304,7,2069,2007,0,2004,"Mason City, IA",30.6,1,3,0,0,0,0,0,0,1,0,0,100,0.125,30.6
1018,"Britt, IA",304,7,2069,2008,0,2004,"Mason City, IA",30.6,1,4,0,0,0,0,0,0,0,1,0,101,0.125,30.6
1018,"Britt, IA",304,7,2069,2009,0,2004,"Mason City, IA",30.6,1,5,0,0,0,0,0,0,0,0,1,102,0.125,30.6
1019,"Brooklyn, IA",455,7,1468,2006,0,2009,"Colfax, IA",41.5,0,-3,1,0,0,0,0,0,0,0,0,157,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2007,0,2009,"Colfax, IA",41.5,0,-2,0,1,0,0,0,0,0,0,0,158,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2008,0,2009,"Colfax, IA",41.5,0,-1,0,0,1,0,0,0,0,0,0,159,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2009,0,2009,"Colfax, IA",41.5,1,0,0,0,0,1,0,0,0,0,0,160,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2010,0,2009,"Colfax, IA",41.5,1,1,0,0,0,0,1,0,0,0,0,161,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2011,0,2009,"Colfax, IA",41.5,1,2,0,0,0,0,0,1,0,0,0,162,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2012,0,2009,"Colfax, IA",41.5,1,3,0,0,0,0,0,0,1,0,0,163,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2013,0,2009,"Colfax, IA",41.5,1,4,0,0,0,0,0,0,0,1,0,164,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2014,0,2009,"Colfax, IA",41.5,1,5,0,0,0,0,0,0,0,0,1,165,0.125,41.5
1020,"Brooklyn, IA",455,7,1468,1999,0,2002,"Marshalltown, IA",32.6,0,-3,1,0,0,0,0,0,0,0,0,150,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2000,0,2002,"Marshalltown, IA",32.6,0,-2,0,1,0,0,0,0,0,0,0,151,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2001,0,2002,"Marshalltown, IA",32.6,0,-1,0,0,1,0,0,0,0,0,0,152,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2002,0,2002,"Marshalltown, IA",32.6,1,0,0,0,0,1,0,0,0,0,0,153,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2003,0,2002,"Marshalltown, IA",32.6,1,1,0,0,0,0,1,0,0,0,0,154,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2004,0,2002,"Marshalltown, IA",32.6,1,2,0,0,0,0,0,1,0,0,0,155,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2005,0,2002,"Marshalltown, IA",32.6,1,3,0,0,0,0,0,0,1,0,0,156,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2006,0,2002,"Marshalltown, IA",32.6,1,4,0,0,0,0,0,0,0,1,0,157,0.125,32.6
1020,"Brooklyn, IA",455,7,1468,2007,0,2002,"Marshalltown, IA",32.6,1,5,0,0,0,0,0,0,0,0,1,158,0.125,32.6
1021,"Brooklyn, IA",455,7,1468,1997,0,2000,"State Center, IA",42,0,-3,1,0,0,0,0,0,0,0,0,148,0.125,42
1021,"Brooklyn, IA",455,7,1468,1998,0,2000,"State Center, IA",42,0,-2,0,1,0,0,0,0,0,0,0,149,0.125,42
1021,"Brooklyn, IA",455,7,1468,1999,0,2000,"State Center, IA",42,0,-1,0,0,1,0,0,0,0,0,0,150,0.125,42
1021,"Brooklyn, IA",455,7,1468,2000,0,2000,"State Center, IA",42,1,0,0,0,0,1,0,0,0,0,0,151,0.125,42
1021,"Brooklyn, IA",455,7,1468,2001,0,2000,"State Center, IA",42,1,1,0,0,0,0,1,0,0,0,0,152,0.125,42
1021,"Brooklyn, IA",455,7,1468,2002,0,2000,"State Center, IA",42,1,2,0,0,0,0,0,1,0,0,0,153,0.125,42
1021,"Brooklyn, IA",455,7,1468,2003,0,2000,"State Center, IA",42,1,3,0,0,0,0,0,0,1,0,0,154,0.125,42
1021,"Brooklyn, IA",455,7,1468,2004,0,2000,"State Center, IA",42,1,4,0,0,0,0,0,0,0,1,0,155,0.125,42
1021,"Brooklyn, IA",455,7,1468,2005,0,2000,"State Center, IA",42,1,5,0,0,0,0,0,0,0,0,1,156,0.125,42
1022,"Burlington, IA",192,5,25663,1983,1,1986,"Burlington, IA",0,0,-3,1,0,0,0,0,0,0,0,0,42,1,NA
1022,"Burlington, IA",192,5,25663,1984,1,1986,"Burlington, IA",0,0,-2,0,1,0,0,0,0,0,0,0,43,1,NA
1022,"Burlington, IA",192,5,25663,1985,1,1986,"Burlington, IA",0,0,-1,0,0,1,0,0,0,0,0,0,44,1,NA
1022,"Burlington, IA",192,5,25663,1986,1,1986,"Burlington, IA",0,1,0,0,0,0,1,0,0,0,0,0,45,1,NA
