id,town,cz,rucc,pop_2010,cal_yr,jobs,jobs_lead,treated,treatment_year,treated_match,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,weights,cz_yr,distance
1001,"Adrian, MI",513,4,21133,2007,3496,2950,0,2010,"Blissfield, MI",0,-3,1,0,0,0,0,0,0,0,0,0.1,277,10.1
1001,"Adrian, MI",513,4,21133,2008,2950,2964,0,2010,"Blissfield, MI",0,-2,0,1,0,0,0,0,0,0,0,0.1,278,10.1
1001,"Adrian, MI",513,4,21133,2009,2964,2987,0,2010,"Blissfield, MI",0,-1,0,0,1,0,0,0,0,0,0,0.1,279,10.1
1001,"Adrian, MI",513,4,21133,2010,2987,2665,0,2010,"Blissfield, MI",1,0,0,0,0,1,0,0,0,0,0,0.1,280,10.1
1001,"Adrian, MI",513,4,21133,2011,2665,3020,0,2010,"Blissfield, MI",1,1,0,0,0,0,1,0,0,0,0,0.1,281,10.1
1001,"Adrian, MI",513,4,21133,2012,3020,2956,0,2010,"Blissfield, MI",1,2,0,0,0,0,0,1,0,0,0,0.1,282,10.1
1001,"Adrian, MI",513,4,21133,2013,2956,3076,0,2010,"Blissfield, MI",1,3,0,0,0,0,0,0,1,0,0,0.1,283,10.1
1001,"Adrian, MI",513,4,21133,2014,3076,2518,0,2010,"Blissfield, MI",1,4,0,0,0,0,0,0,0,1,0,0.1,284,10.1
1001,"Adrian, MI",513,4,21133,2015,2518,2711,0,2010,"Blissfield, MI",1,5,0,0,0,0,0,0,0,0,1,0.1,285,10.1
1002,"Albia, IA",393,7,3766,2003,973,1033,0,2006,"Ottumwa, IA",0,-3,1,0,0,0,0,0,0,0,0,0.111,214,20.8
1002,"Albia, IA",393,7,3766,2004,1033,953,0,2006,"Ottumwa, IA",0,-2,0,1,0,0,0,0,0,0,0,0.111,215,20.8
1002,"Albia, IA",393,7,3766,2005,953,908,0,2006,"Ottumwa, IA",0,-1,0,0,1,0,0,0,0,0,0,0.111,216,20.8
1002,"Albia, IA",393,7,3766,2006,908,918,0,2006,"Ottumwa, IA",1,0,0,0,0,1,0,0,0,0,0,0.111,217,20.8
1002,"Albia, IA",393,7,3766,2007,918,1004,0,2006,"Ottumwa, IA",1,1,0,0,0,0,1,0,0,0,0,0.111,218,20.8
1002,"Albia, IA",393,7,3766,2008,1004,1015,0,2006,"Ottumwa, IA",1,2,0,0,0,0,0,1,0,0,0,0.111,219,20.8
1002,"Albia, IA",393,7,3766,2009,1015,955,0,2006,"Ottumwa, IA",1,3,0,0,0,0,0,0,1,0,0,0.111,220,20.8
1002,"Albia, IA",393,7,3766,2010,955,811,0,2006,"Ottumwa, IA",1,4,0,0,0,0,0,0,0,1,0,0.111,221,20.8
1002,"Albia, IA",393,7,3766,2011,811,893,0,2006,"Ottumwa, IA",1,5,0,0,0,0,0,0,0,0,1,0.111,222,20.8
1003,"Allegan, MI",249,4,4998,2007,1386,1363,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,85.2
1003,"Allegan, MI",249,4,4998,2008,1363,1275,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,85.2
1003,"Allegan, MI",249,4,4998,2009,1275,1232,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,85.2
1003,"Allegan, MI",249,4,4998,2010,1232,1214,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,85.2
1003,"Allegan, MI",249,4,4998,2011,1214,1318,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,85.2
1003,"Allegan, MI",249,4,4998,2012,1318,1308,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,85.2
1003,"Allegan, MI",249,4,4998,2013,1308,1390,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,85.2
1003,"Allegan, MI",249,4,4998,2014,1390,1292,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,85.2
1003,"Allegan, MI",249,4,4998,2015,1292,1101,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,85.2
1004,"Allegan, MI",249,4,4998,2009,1275,1232,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,9.1
1004,"Allegan, MI",249,4,4998,2010,1232,1214,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,9.1
1004,"Allegan, MI",249,4,4998,2011,1214,1318,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,9.1
1004,"Allegan, MI",249,4,4998,2012,1318,1308,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,9.1
1004,"Allegan, MI",249,4,4998,2013,1308,1390,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,9.1
1004,"Allegan, MI",249,4,4998,2014,1390,1292,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,9.1
1004,"Allegan, MI",249,4,4998,2015,1292,1101,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,9.1
1004,"Allegan, MI",249,4,4998,2016,1101,1057,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,9.1
1004,"Allegan, MI",249,4,4998,2017,1057,1033,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,9.1
1005,"Allegan, MI",249,4,4998,2000,6201,3644,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,53.7
1005,"Allegan, MI",249,4,4998,2001,3644,1245,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,53.7
1005,"Allegan, MI",249,4,4998,2002,1245,1377,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,53.7
1005,"Allegan, MI",249,4,4998,2003,1377,1442,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,53.7
1005,"Allegan, MI",249,4,4998,2004,1442,1300,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,53.7
1005,"Allegan, MI",249,4,4998,2005,1300,1311,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,53.7
1005,"Allegan, MI",249,4,4998,2006,1311,1386,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,53.7
1005,"Allegan, MI",249,4,4998,2007,1386,1363,0,2003,"Portland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,161,53.7
1005,"Allegan, MI",249,4,4998,2008,1363,1275,0,2003,"Portland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,162,53.7
1006,"Allegan, MI",249,4,4998,2007,1386,1363,0,2010,"Wayland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,14.6
1006,"Allegan, MI",249,4,4998,2008,1363,1275,0,2010,"Wayland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,14.6
1006,"Allegan, MI",249,4,4998,2009,1275,1232,0,2010,"Wayland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,14.6
1006,"Allegan, MI",249,4,4998,2010,1232,1214,0,2010,"Wayland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,14.6
1006,"Allegan, MI",249,4,4998,2011,1214,1318,0,2010,"Wayland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,14.6
1006,"Allegan, MI",249,4,4998,2012,1318,1308,0,2010,"Wayland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,14.6
1006,"Allegan, MI",249,4,4998,2013,1308,1390,0,2010,"Wayland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,14.6
1006,"Allegan, MI",249,4,4998,2014,1390,1292,0,2010,"Wayland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,14.6
1006,"Allegan, MI",249,4,4998,2015,1292,1101,0,2010,"Wayland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,14.6
1007,"Ames, IA",15,3,58965,2006,4907,5798,1,2009,"Ames, IA",0,-3,1,0,0,0,0,0,0,0,0,1,28,0
1007,"Ames, IA",15,3,58965,2007,5798,5967,1,2009,"Ames, IA",0,-2,0,1,0,0,0,0,0,0,0,1,29,0
1007,"Ames, IA",15,3,58965,2008,5967,5563,1,2009,"Ames, IA",0,-1,0,0,1,0,0,0,0,0,0,1,30,0
1007,"Ames, IA",15,3,58965,2009,5563,5613,1,2009,"Ames, IA",1,0,0,0,0,1,0,0,0,0,0,1,31,0
1007,"Ames, IA",15,3,58965,2010,5613,5363,1,2009,"Ames, IA",1,1,0,0,0,0,1,0,0,0,0,1,32,0
1007,"Ames, IA",15,3,58965,2011,5363,5208,1,2009,"Ames, IA",1,2,0,0,0,0,0,1,0,0,0,1,33,0
1007,"Ames, IA",15,3,58965,2012,5208,5550,1,2009,"Ames, IA",1,3,0,0,0,0,0,0,1,0,0,1,34,0
1007,"Ames, IA",15,3,58965,2013,5550,5755,1,2009,"Ames, IA",1,4,0,0,0,0,0,0,0,1,0,1,35,0
1007,"Ames, IA",15,3,58965,2014,5755,5637,1,2009,"Ames, IA",1,5,0,0,0,0,0,0,0,0,1,1,36,0
1008,"Appleton, WI",233,3,72623,2001,20499,22633,0,2004,"Fond du Lac, WI",0,-3,1,0,0,0,0,0,0,0,0,0.043,138,33.7
1008,"Appleton, WI",233,3,72623,2002,22633,9383,0,2004,"Fond du Lac, WI",0,-2,0,1,0,0,0,0,0,0,0,0.043,139,33.7
1008,"Appleton, WI",233,3,72623,2003,9383,9761,0,2004,"Fond du Lac, WI",0,-1,0,0,1,0,0,0,0,0,0,0.043,140,33.7
1008,"Appleton, WI",233,3,72623,2004,9761,8919,0,2004,"Fond du Lac, WI",1,0,0,0,0,1,0,0,0,0,0,0.043,141,33.7
1008,"Appleton, WI",233,3,72623,2005,8919,10080,0,2004,"Fond du Lac, WI",1,1,0,0,0,0,1,0,0,0,0,0.043,142,33.7
1008,"Appleton, WI",233,3,72623,2006,10080,10084,0,2004,"Fond du Lac, WI",1,2,0,0,0,0,0,1,0,0,0,0.043,143,33.7
1008,"Appleton, WI",233,3,72623,2007,10084,13703,0,2004,"Fond du Lac, WI",1,3,0,0,0,0,0,0,1,0,0,0.043,144,33.7
1008,"Appleton, WI",233,3,72623,2008,13703,14648,0,2004,"Fond du Lac, WI",1,4,0,0,0,0,0,0,0,1,0,0.043,145,33.7
1008,"Appleton, WI",233,3,72623,2009,14648,14239,0,2004,"Fond du Lac, WI",1,5,0,0,0,0,0,0,0,0,1,0.043,146,33.7
1009,"Appleton, WI",233,3,72623,2008,13703,14648,0,2011,"Omro, WI",0,-3,1,0,0,0,0,0,0,0,0,0.043,145,22.7
1009,"Appleton, WI",233,3,72623,2009,14648,14239,0,2011,"Omro, WI",0,-2,0,1,0,0,0,0,0,0,0,0.043,146,22.7
1009,"Appleton, WI",233,3,72623,2010,14239,13983,0,2011,"Omro, WI",0,-1,0,0,1,0,0,0,0,0,0,0.043,147,22.7
1009,"Appleton, WI",233,3,72623,2011,13983,14133,0,2011,"Omro, WI",1,0,0,0,0,1,0,0,0,0,0,0.043,148,22.7
1009,"Appleton, WI",233,3,72623,2012,14133,16463,0,2011,"Omro, WI",1,1,0,0,0,0,1,0,0,0,0,0.043,149,22.7
1009,"Appleton, WI",233,3,72623,2013,16463,16375,0,2011,"Omro, WI",1,2,0,0,0,0,0,1,0,0,0,0.043,150,22.7
1009,"Appleton, WI",233,3,72623,2014,16375,17242,0,2011,"Omro, WI",1,3,0,0,0,0,0,0,1,0,0,0.043,151,22.7
1009,"Appleton, WI",233,3,72623,2015,17242,17905,0,2011,"Omro, WI",1,4,0,0,0,0,0,0,0,1,0,0.043,152,22.7
1009,"Appleton, WI",233,3,72623,2016,17905,17982,0,2011,"Omro, WI",1,5,0,0,0,0,0,0,0,0,1,0.043,153,22.7
1010,"Arcanum, OH",38,6,2129,1997,270,235,0,2000,"Piqua, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,37,19.9
1010,"Arcanum, OH",38,6,2129,1998,235,265,0,2000,"Piqua, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,38,19.9
1010,"Arcanum, OH",38,6,2129,1999,265,265,0,2000,"Piqua, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,39,19.9
1010,"Arcanum, OH",38,6,2129,2000,265,260,0,2000,"Piqua, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,40,19.9
1010,"Arcanum, OH",38,6,2129,2001,260,259,0,2000,"Piqua, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,41,19.9
1010,"Arcanum, OH",38,6,2129,2002,259,308,0,2000,"Piqua, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,42,19.9
1010,"Arcanum, OH",38,6,2129,2003,308,297,0,2000,"Piqua, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,43,19.9
1010,"Arcanum, OH",38,6,2129,2004,297,258,0,2000,"Piqua, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,44,19.9
1010,"Arcanum, OH",38,6,2129,2005,258,263,0,2000,"Piqua, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,45,19.9
1011,"Arcanum, OH",38,6,2129,2001,260,259,0,2004,"Troy, OH",0,-3,1,0,0,0,0,0,0,0,0,0.059,41,18.9
1011,"Arcanum, OH",38,6,2129,2002,259,308,0,2004,"Troy, OH",0,-2,0,1,0,0,0,0,0,0,0,0.059,42,18.9
1011,"Arcanum, OH",38,6,2129,2003,308,297,0,2004,"Troy, OH",0,-1,0,0,1,0,0,0,0,0,0,0.059,43,18.9
1011,"Arcanum, OH",38,6,2129,2004,297,258,0,2004,"Troy, OH",1,0,0,0,0,1,0,0,0,0,0,0.059,44,18.9
1011,"Arcanum, OH",38,6,2129,2005,258,263,0,2004,"Troy, OH",1,1,0,0,0,0,1,0,0,0,0,0.059,45,18.9
1011,"Arcanum, OH",38,6,2129,2006,263,291,0,2004,"Troy, OH",1,2,0,0,0,0,0,1,0,0,0,0.059,46,18.9
1011,"Arcanum, OH",38,6,2129,2007,291,316,0,2004,"Troy, OH",1,3,0,0,0,0,0,0,1,0,0,0.059,47,18.9
1011,"Arcanum, OH",38,6,2129,2008,316,265,0,2004,"Troy, OH",1,4,0,0,0,0,0,0,0,1,0,0.059,48,18.9
1011,"Arcanum, OH",38,6,2129,2009,265,268,0,2004,"Troy, OH",1,5,0,0,0,0,0,0,0,0,1,0.059,49,18.9
1012,"Ashtabula, OH",170,4,19124,2005,1795,1905,0,2008,"Medina, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,103,75.4
1012,"Ashtabula, OH",170,4,19124,2006,1905,1721,0,2008,"Medina, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,104,75.4
1012,"Ashtabula, OH",170,4,19124,2007,1721,1707,0,2008,"Medina, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,105,75.4
1012,"Ashtabula, OH",170,4,19124,2008,1707,1722,0,2008,"Medina, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,106,75.4
1012,"Ashtabula, OH",170,4,19124,2009,1722,1699,0,2008,"Medina, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,107,75.4
1012,"Ashtabula, OH",170,4,19124,2010,1699,1638,0,2008,"Medina, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,108,75.4
1012,"Ashtabula, OH",170,4,19124,2011,1638,1668,0,2008,"Medina, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,109,75.4
1012,"Ashtabula, OH",170,4,19124,2012,1668,1491,0,2008,"Medina, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,110,75.4
1012,"Ashtabula, OH",170,4,19124,2013,1491,1371,0,2008,"Medina, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,111,75.4
1013,"Ashtabula, OH",170,4,19124,2006,1905,1721,0,2009,"Painesville, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,104,25.7
1013,"Ashtabula, OH",170,4,19124,2007,1721,1707,0,2009,"Painesville, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,105,25.7
1013,"Ashtabula, OH",170,4,19124,2008,1707,1722,0,2009,"Painesville, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,106,25.7
1013,"Ashtabula, OH",170,4,19124,2009,1722,1699,0,2009,"Painesville, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,107,25.7
1013,"Ashtabula, OH",170,4,19124,2010,1699,1638,0,2009,"Painesville, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,108,25.7
1013,"Ashtabula, OH",170,4,19124,2011,1638,1668,0,2009,"Painesville, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,109,25.7
1013,"Ashtabula, OH",170,4,19124,2012,1668,1491,0,2009,"Painesville, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,110,25.7
1013,"Ashtabula, OH",170,4,19124,2013,1491,1371,0,2009,"Painesville, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,111,25.7
1013,"Ashtabula, OH",170,4,19124,2014,1371,1341,0,2009,"Painesville, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,112,25.7
1014,"Ashville, OH",327,1,4097,2004,209,273,0,2007,"Portsmouth, OH",0,-3,1,0,0,0,0,0,0,0,0,0.1,190,67.4
1014,"Ashville, OH",327,1,4097,2005,273,242,0,2007,"Portsmouth, OH",0,-2,0,1,0,0,0,0,0,0,0,0.1,191,67.4
1014,"Ashville, OH",327,1,4097,2006,242,231,0,2007,"Portsmouth, OH",0,-1,0,0,1,0,0,0,0,0,0,0.1,192,67.4
1014,"Ashville, OH",327,1,4097,2007,231,214,0,2007,"Portsmouth, OH",1,0,0,0,0,1,0,0,0,0,0,0.1,193,67.4
1014,"Ashville, OH",327,1,4097,2008,214,171,0,2007,"Portsmouth, OH",1,1,0,0,0,0,1,0,0,0,0,0.1,194,67.4
1014,"Ashville, OH",327,1,4097,2009,171,182,0,2007,"Portsmouth, OH",1,2,0,0,0,0,0,1,0,0,0,0.1,195,67.4
1014,"Ashville, OH",327,1,4097,2010,182,176,0,2007,"Portsmouth, OH",1,3,0,0,0,0,0,0,1,0,0,0.1,196,67.4
1014,"Ashville, OH",327,1,4097,2011,176,198,0,2007,"Portsmouth, OH",1,4,0,0,0,0,0,0,0,1,0,0.1,197,67.4
1014,"Ashville, OH",327,1,4097,2012,198,182,0,2007,"Portsmouth, OH",1,5,0,0,0,0,0,0,0,0,1,0.1,198,67.4
1015,"Batavia, OH",89,1,1509,2006,824,816,0,2009,"Lebanon, OH",0,-3,1,0,0,0,0,0,0,0,0,0.111,74,24.6
1015,"Batavia, OH",89,1,1509,2007,816,888,0,2009,"Lebanon, OH",0,-2,0,1,0,0,0,0,0,0,0,0.111,75,24.6
1015,"Batavia, OH",89,1,1509,2008,888,850,0,2009,"Lebanon, OH",0,-1,0,0,1,0,0,0,0,0,0,0.111,76,24.6
1015,"Batavia, OH",89,1,1509,2009,850,835,0,2009,"Lebanon, OH",1,0,0,0,0,1,0,0,0,0,0,0.111,77,24.6
1015,"Batavia, OH",89,1,1509,2010,835,812,0,2009,"Lebanon, OH",1,1,0,0,0,0,1,0,0,0,0,0.111,78,24.6
1015,"Batavia, OH",89,1,1509,2011,812,799,0,2009,"Lebanon, OH",1,2,0,0,0,0,0,1,0,0,0,0.111,79,24.6
1015,"Batavia, OH",89,1,1509,2012,799,743,0,2009,"Lebanon, OH",1,3,0,0,0,0,0,0,1,0,0,0.111,80,24.6
1015,"Batavia, OH",89,1,1509,2013,743,783,0,2009,"Lebanon, OH",1,4,0,0,0,0,0,0,0,1,0,0.111,81,24.6
1015,"Batavia, OH",89,1,1509,2014,783,794,0,2009,"Lebanon, OH",1,5,0,0,0,0,0,0,0,0,1,0.111,82,24.6
1016,"Beaver Dam, WI",70,4,16214,2003,2515,2353,0,2006,"Lake Mills, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,65,26.2
1016,"Beaver Dam, WI",70,4,16214,2004,2353,2307,0,2006,"Lake Mills, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,66,26.2
1016,"Beaver Dam, WI",70,4,16214,2005,2307,2316,0,2006,"Lake Mills, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,67,26.2
1016,"Beaver Dam, WI",70,4,16214,2006,2316,2337,0,2006,"Lake Mills, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,68,26.2
1016,"Beaver Dam, WI",70,4,16214,2007,2337,2144,0,2006,"Lake Mills, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,69,26.2
1016,"Beaver Dam, WI",70,4,16214,2008,2144,1669,0,2006,"Lake Mills, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,70,26.2
1016,"Beaver Dam, WI",70,4,16214,2009,1669,1548,0,2006,"Lake Mills, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,71,26.2
1016,"Beaver Dam, WI",70,4,16214,2010,1548,1347,0,2006,"Lake Mills, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,72,26.2
1016,"Beaver Dam, WI",70,4,16214,2011,1347,1693,0,2006,"Lake Mills, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,73,26.2
1017,"Beaver Dam, WI",70,4,16214,1997,2348,3724,0,2000,"Watertown, WI",0,-3,1,0,0,0,0,0,0,0,0,0.1,59,19
1017,"Beaver Dam, WI",70,4,16214,1998,3724,3776,0,2000,"Watertown, WI",0,-2,0,1,0,0,0,0,0,0,0,0.1,60,19
1017,"Beaver Dam, WI",70,4,16214,1999,3776,3561,0,2000,"Watertown, WI",0,-1,0,0,1,0,0,0,0,0,0,0.1,61,19
1017,"Beaver Dam, WI",70,4,16214,2000,3561,3687,0,2000,"Watertown, WI",1,0,0,0,0,1,0,0,0,0,0,0.1,62,19
1017,"Beaver Dam, WI",70,4,16214,2001,3687,3774,0,2000,"Watertown, WI",1,1,0,0,0,0,1,0,0,0,0,0.1,63,19
1017,"Beaver Dam, WI",70,4,16214,2002,3774,2515,0,2000,"Watertown, WI",1,2,0,0,0,0,0,1,0,0,0,0.1,64,19
1017,"Beaver Dam, WI",70,4,16214,2003,2515,2353,0,2000,"Watertown, WI",1,3,0,0,0,0,0,0,1,0,0,0.1,65,19
1017,"Beaver Dam, WI",70,4,16214,2004,2353,2307,0,2000,"Watertown, WI",1,4,0,0,0,0,0,0,0,1,0,0.1,66,19
1017,"Beaver Dam, WI",70,4,16214,2005,2307,2316,0,2000,"Watertown, WI",1,5,0,0,0,0,0,0,0,0,1,0.1,67,19
1018,"Belding, MI",249,4,5757,2007,448,426,0,2010,"Hart, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,70.7
1018,"Belding, MI",249,4,5757,2008,426,395,0,2010,"Hart, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,70.7
1018,"Belding, MI",249,4,5757,2009,395,454,0,2010,"Hart, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,70.7
1018,"Belding, MI",249,4,5757,2010,454,430,0,2010,"Hart, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,70.7
1018,"Belding, MI",249,4,5757,2011,430,593,0,2010,"Hart, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,70.7
1018,"Belding, MI",249,4,5757,2012,593,557,0,2010,"Hart, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,70.7
1018,"Belding, MI",249,4,5757,2013,557,528,0,2010,"Hart, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,70.7
1018,"Belding, MI",249,4,5757,2014,528,508,0,2010,"Hart, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,70.7
1018,"Belding, MI",249,4,5757,2015,508,474,0,2010,"Hart, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,169,70.7
1019,"Belding, MI",249,4,5757,2009,395,454,0,2012,"Otsego, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,163,50
1019,"Belding, MI",249,4,5757,2010,454,430,0,2012,"Otsego, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,164,50
1019,"Belding, MI",249,4,5757,2011,430,593,0,2012,"Otsego, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,165,50
1019,"Belding, MI",249,4,5757,2012,593,557,0,2012,"Otsego, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,166,50
1019,"Belding, MI",249,4,5757,2013,557,528,0,2012,"Otsego, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,167,50
1019,"Belding, MI",249,4,5757,2014,528,508,0,2012,"Otsego, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,168,50
1019,"Belding, MI",249,4,5757,2015,508,474,0,2012,"Otsego, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,169,50
1019,"Belding, MI",249,4,5757,2016,474,444,0,2012,"Otsego, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,170,50
1019,"Belding, MI",249,4,5757,2017,444,422,0,2012,"Otsego, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,171,50
1020,"Belding, MI",249,4,5757,2000,511,419,0,2003,"Portland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,154,22.8
1020,"Belding, MI",249,4,5757,2001,419,399,0,2003,"Portland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,155,22.8
1020,"Belding, MI",249,4,5757,2002,399,521,0,2003,"Portland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,156,22.8
1020,"Belding, MI",249,4,5757,2003,521,556,0,2003,"Portland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,157,22.8
1020,"Belding, MI",249,4,5757,2004,556,482,0,2003,"Portland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,158,22.8
1020,"Belding, MI",249,4,5757,2005,482,450,0,2003,"Portland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,159,22.8
1020,"Belding, MI",249,4,5757,2006,450,448,0,2003,"Portland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,160,22.8
1020,"Belding, MI",249,4,5757,2007,448,426,0,2003,"Portland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,161,22.8
1020,"Belding, MI",249,4,5757,2008,426,395,0,2003,"Portland, MI",1,5,0,0,0,0,0,0,0,0,1,0.071,162,22.8
1021,"Belding, MI",249,4,5757,2007,448,426,0,2010,"Wayland, MI",0,-3,1,0,0,0,0,0,0,0,0,0.071,161,36
1021,"Belding, MI",249,4,5757,2008,426,395,0,2010,"Wayland, MI",0,-2,0,1,0,0,0,0,0,0,0,0.071,162,36
1021,"Belding, MI",249,4,5757,2009,395,454,0,2010,"Wayland, MI",0,-1,0,0,1,0,0,0,0,0,0,0.071,163,36
1021,"Belding, MI",249,4,5757,2010,454,430,0,2010,"Wayland, MI",1,0,0,0,0,1,0,0,0,0,0,0.071,164,36
1021,"Belding, MI",249,4,5757,2011,430,593,0,2010,"Wayland, MI",1,1,0,0,0,0,1,0,0,0,0,0.071,165,36
1021,"Belding, MI",249,4,5757,2012,593,557,0,2010,"Wayland, MI",1,2,0,0,0,0,0,1,0,0,0,0.071,166,36
1021,"Belding, MI",249,4,5757,2013,557,528,0,2010,"Wayland, MI",1,3,0,0,0,0,0,0,1,0,0,0.071,167,36
1021,"Belding, MI",249,4,5757,2014,528,508,0,2010,"Wayland, MI",1,4,0,0,0,0,0,0,0,1,0,0.071,168,36
