id,town,cz,rucc,pop_2010,cal_yr,sales,sales_lead,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights
1090,"Mason City, IA",304,5,28079,2008,21351.25,21307.05,1,2004,"Mason City, IA",0,1,4,0,0,0,0,0,0,0,1,0,128,1
1090,"Mason City, IA",304,5,28079,2009,21307.05,20195.76,1,2004,"Mason City, IA",0,1,5,0,0,0,0,0,0,0,0,1,129,1
1091,"McGregor, IA",470,8,871,1988,9303.67,8999.18,0,1991,"Elkader, IA",16.6,0,-3,1,0,0,0,0,0,0,0,0,232,0.2
1091,"McGregor, IA",470,8,871,1989,8999.18,8776.47,0,1991,"Elkader, IA",16.6,0,-2,0,1,0,0,0,0,0,0,0,233,0.2
1091,"McGregor, IA",470,8,871,1990,8776.47,7937.77,0,1991,"Elkader, IA",16.6,0,-1,0,0,1,0,0,0,0,0,0,234,0.2
1091,"McGregor, IA",470,8,871,1991,7937.77,7515.92,0,1991,"Elkader, IA",16.6,1,0,0,0,0,1,0,0,0,0,0,235,0.2
1091,"McGregor, IA",470,8,871,1992,7515.92,6718.14,0,1991,"Elkader, IA",16.6,1,1,0,0,0,0,1,0,0,0,0,236,0.2
1091,"McGregor, IA",470,8,871,1993,6718.14,6015.27,0,1991,"Elkader, IA",16.6,1,2,0,0,0,0,0,1,0,0,0,237,0.2
1091,"McGregor, IA",470,8,871,1994,6015.27,6995.85,0,1991,"Elkader, IA",16.6,1,3,0,0,0,0,0,0,1,0,0,238,0.2
1091,"McGregor, IA",470,8,871,1995,6995.85,7339.26,0,1991,"Elkader, IA",16.6,1,4,0,0,0,0,0,0,0,1,0,239,0.2
1091,"McGregor, IA",470,8,871,1996,7339.26,8021.56,0,1991,"Elkader, IA",16.6,1,5,0,0,0,0,0,0,0,0,1,240,0.2
1092,"Milford, IA",518,7,2898,1984,10804.95,10826.68,0,1987,"Spencer, IA",12.7,0,-3,1,0,0,0,0,0,0,0,0,327,0.111
1092,"Milford, IA",518,7,2898,1985,10826.68,10312.21,0,1987,"Spencer, IA",12.7,0,-2,0,1,0,0,0,0,0,0,0,328,0.111
1092,"Milford, IA",518,7,2898,1986,10312.21,10251.58,0,1987,"Spencer, IA",12.7,0,-1,0,0,1,0,0,0,0,0,0,329,0.111
1092,"Milford, IA",518,7,2898,1987,10251.58,10630.34,0,1987,"Spencer, IA",12.7,1,0,0,0,0,1,0,0,0,0,0,330,0.111
1092,"Milford, IA",518,7,2898,1988,10630.34,10432.64,0,1987,"Spencer, IA",12.7,1,1,0,0,0,0,1,0,0,0,0,331,0.111
1092,"Milford, IA",518,7,2898,1989,10432.64,10335.73,0,1987,"Spencer, IA",12.7,1,2,0,0,0,0,0,1,0,0,0,332,0.111
1092,"Milford, IA",518,7,2898,1990,10335.73,10215.07,0,1987,"Spencer, IA",12.7,1,3,0,0,0,0,0,0,1,0,0,333,0.111
1092,"Milford, IA",518,7,2898,1991,10215.07,9806.32,0,1987,"Spencer, IA",12.7,1,4,0,0,0,0,0,0,0,1,0,334,0.111
1092,"Milford, IA",518,7,2898,1992,9806.32,11462.8,0,1987,"Spencer, IA",12.7,1,5,0,0,0,0,0,0,0,0,1,335,0.111
1093,"Monona, IA",470,8,1549,1988,10212.41,9337.9,0,1991,"Elkader, IA",13.7,0,-3,1,0,0,0,0,0,0,0,0,232,0.2
1093,"Monona, IA",470,8,1549,1989,9337.9,8993.73,0,1991,"Elkader, IA",13.7,0,-2,0,1,0,0,0,0,0,0,0,233,0.2
1093,"Monona, IA",470,8,1549,1990,8993.73,9142.87,0,1991,"Elkader, IA",13.7,0,-1,0,0,1,0,0,0,0,0,0,234,0.2
1093,"Monona, IA",470,8,1549,1991,9142.87,9189.29,0,1991,"Elkader, IA",13.7,1,0,0,0,0,1,0,0,0,0,0,235,0.2
1093,"Monona, IA",470,8,1549,1992,9189.29,9569.26,0,1991,"Elkader, IA",13.7,1,1,0,0,0,0,1,0,0,0,0,236,0.2
1093,"Monona, IA",470,8,1549,1993,9569.26,9220.51,0,1991,"Elkader, IA",13.7,1,2,0,0,0,0,0,1,0,0,0,237,0.2
1093,"Monona, IA",470,8,1549,1994,9220.51,8694.73,0,1991,"Elkader, IA",13.7,1,3,0,0,0,0,0,0,1,0,0,238,0.2
1093,"Monona, IA",470,8,1549,1995,8694.73,7945.11,0,1991,"Elkader, IA",13.7,1,4,0,0,0,0,0,0,0,1,0,239,0.2
1093,"Monona, IA",470,8,1549,1996,7945.11,8294.31,0,1991,"Elkader, IA",13.7,1,5,0,0,0,0,0,0,0,0,1,240,0.2
1094,"Montezuma, IA",455,7,1462,1983,15421.05,14173.73,0,1986,"Oskaloosa, IA",21,0,-3,1,0,0,0,0,0,0,0,0,205,0.2
1094,"Montezuma, IA",455,7,1462,1984,14173.73,12325.09,0,1986,"Oskaloosa, IA",21,0,-2,0,1,0,0,0,0,0,0,0,206,0.2
1094,"Montezuma, IA",455,7,1462,1985,12325.09,12001.05,0,1986,"Oskaloosa, IA",21,0,-1,0,0,1,0,0,0,0,0,0,207,0.2
1094,"Montezuma, IA",455,7,1462,1986,12001.05,13687.72,0,1986,"Oskaloosa, IA",21,1,0,0,0,0,1,0,0,0,0,0,208,0.2
1094,"Montezuma, IA",455,7,1462,1987,13687.72,11852.45,0,1986,"Oskaloosa, IA",21,1,1,0,0,0,0,1,0,0,0,0,209,0.2
1094,"Montezuma, IA",455,7,1462,1988,11852.45,10802.46,0,1986,"Oskaloosa, IA",21,1,2,0,0,0,0,0,1,0,0,0,210,0.2
1094,"Montezuma, IA",455,7,1462,1989,10802.46,9669.44,0,1986,"Oskaloosa, IA",21,1,3,0,0,0,0,0,0,1,0,0,211,0.2
1094,"Montezuma, IA",455,7,1462,1990,9669.44,10028.1,0,1986,"Oskaloosa, IA",21,1,4,0,0,0,0,0,0,0,1,0,212,0.2
1094,"Montezuma, IA",455,7,1462,1991,10028.1,10888.3,0,1986,"Oskaloosa, IA",21,1,5,0,0,0,0,0,0,0,0,1,213,0.2
1095,"Mount Ayr, IA",509,9,1691,1987,14596.54,14027.42,0,1990,"Corning, IA",32.2,0,-3,1,0,0,0,0,0,0,0,0,311,0.143
1095,"Mount Ayr, IA",509,9,1691,1988,14027.42,13512.95,0,1990,"Corning, IA",32.2,0,-2,0,1,0,0,0,0,0,0,0,312,0.143
1095,"Mount Ayr, IA",509,9,1691,1989,13512.95,12860.66,0,1990,"Corning, IA",32.2,0,-1,0,0,1,0,0,0,0,0,0,313,0.143
1095,"Mount Ayr, IA",509,9,1691,1990,12860.66,13029.99,0,1990,"Corning, IA",32.2,1,0,0,0,0,1,0,0,0,0,0,314,0.143
1095,"Mount Ayr, IA",509,9,1691,1991,13029.99,13364.7,0,1990,"Corning, IA",32.2,1,1,0,0,0,0,1,0,0,0,0,315,0.143
1095,"Mount Ayr, IA",509,9,1691,1992,13364.7,12853.92,0,1990,"Corning, IA",32.2,1,2,0,0,0,0,0,1,0,0,0,316,0.143
1095,"Mount Ayr, IA",509,9,1691,1993,12853.92,12407.55,0,1990,"Corning, IA",32.2,1,3,0,0,0,0,0,0,1,0,0,317,0.143
1095,"Mount Ayr, IA",509,9,1691,1994,12407.55,11420.94,0,1990,"Corning, IA",32.2,1,4,0,0,0,0,0,0,0,1,0,318,0.143
1095,"Mount Ayr, IA",509,9,1691,1995,11420.94,12020.95,0,1990,"Corning, IA",32.2,1,5,0,0,0,0,0,0,0,0,1,319,0.143
1096,"Mount Pleasant, IA",192,6,8668,1999,16091.82,14055.04,1,2002,"Mount Pleasant, IA",0,0,-3,1,0,0,0,0,0,0,0,0,69,1
1096,"Mount Pleasant, IA",192,6,8668,2000,14055.04,14498.22,1,2002,"Mount Pleasant, IA",0,0,-2,0,1,0,0,0,0,0,0,0,70,1
1096,"Mount Pleasant, IA",192,6,8668,2001,14498.22,14964.13,1,2002,"Mount Pleasant, IA",0,0,-1,0,0,1,0,0,0,0,0,0,71,1
1096,"Mount Pleasant, IA",192,6,8668,2002,14964.13,14490.38,1,2002,"Mount Pleasant, IA",0,1,0,0,0,0,1,0,0,0,0,0,72,1
1096,"Mount Pleasant, IA",192,6,8668,2003,14490.38,14599.13,1,2002,"Mount Pleasant, IA",0,1,1,0,0,0,0,1,0,0,0,0,73,1
1096,"Mount Pleasant, IA",192,6,8668,2004,14599.13,16103.23,1,2002,"Mount Pleasant, IA",0,1,2,0,0,0,0,0,1,0,0,0,74,1
1096,"Mount Pleasant, IA",192,6,8668,2005,16103.23,15109.47,1,2002,"Mount Pleasant, IA",0,1,3,0,0,0,0,0,0,1,0,0,75,1
1096,"Mount Pleasant, IA",192,6,8668,2006,15109.47,16207.27,1,2002,"Mount Pleasant, IA",0,1,4,0,0,0,0,0,0,0,1,0,76,1
1096,"Mount Pleasant, IA",192,6,8668,2007,16207.27,16851.85,1,2002,"Mount Pleasant, IA",0,1,5,0,0,0,0,0,0,0,0,1,77,1
1097,"Muscatine, IA",161,4,22886,1999,15595.96,15760.8,0,2002,"Mount Pleasant, IA",41.1,0,-3,1,0,0,0,0,0,0,0,0,45,0.2
1097,"Muscatine, IA",161,4,22886,2000,15760.8,16200.14,0,2002,"Mount Pleasant, IA",41.1,0,-2,0,1,0,0,0,0,0,0,0,46,0.2
1097,"Muscatine, IA",161,4,22886,2001,16200.14,15963.24,0,2002,"Mount Pleasant, IA",41.1,0,-1,0,0,1,0,0,0,0,0,0,47,0.2
1097,"Muscatine, IA",161,4,22886,2002,15963.24,16052.11,0,2002,"Mount Pleasant, IA",41.1,1,0,0,0,0,1,0,0,0,0,0,48,0.2
1097,"Muscatine, IA",161,4,22886,2003,16052.11,16713.1,0,2002,"Mount Pleasant, IA",41.1,1,1,0,0,0,0,1,0,0,0,0,49,0.2
1097,"Muscatine, IA",161,4,22886,2004,16713.1,16505.88,0,2002,"Mount Pleasant, IA",41.1,1,2,0,0,0,0,0,1,0,0,0,50,0.2
1097,"Muscatine, IA",161,4,22886,2005,16505.88,17086.92,0,2002,"Mount Pleasant, IA",41.1,1,3,0,0,0,0,0,0,1,0,0,51,0.2
1097,"Muscatine, IA",161,4,22886,2006,17086.92,17415.25,0,2002,"Mount Pleasant, IA",41.1,1,4,0,0,0,0,0,0,0,1,0,52,0.2
1097,"Muscatine, IA",161,4,22886,2007,17415.25,18254.06,0,2002,"Mount Pleasant, IA",41.1,1,5,0,0,0,0,0,0,0,0,1,53,0.2
1098,"Nashua, IA",507,6,1663,1993,6622.51,6605.54,0,1996,"Charles City, IA",10.7,0,-3,1,0,0,0,0,0,0,0,0,292,0.333
1098,"Nashua, IA",507,6,1663,1994,6605.54,6014.62,0,1996,"Charles City, IA",10.7,0,-2,0,1,0,0,0,0,0,0,0,293,0.333
1098,"Nashua, IA",507,6,1663,1995,6014.62,6082.42,0,1996,"Charles City, IA",10.7,0,-1,0,0,1,0,0,0,0,0,0,294,0.333
1098,"Nashua, IA",507,6,1663,1996,6082.42,5981.5,0,1996,"Charles City, IA",10.7,1,0,0,0,0,1,0,0,0,0,0,295,0.333
1098,"Nashua, IA",507,6,1663,1997,5981.5,5270.9,0,1996,"Charles City, IA",10.7,1,1,0,0,0,0,1,0,0,0,0,296,0.333
1098,"Nashua, IA",507,6,1663,1998,5270.9,5999.06,0,1996,"Charles City, IA",10.7,1,2,0,0,0,0,0,1,0,0,0,297,0.333
1098,"Nashua, IA",507,6,1663,1999,5999.06,6411.76,0,1996,"Charles City, IA",10.7,1,3,0,0,0,0,0,0,1,0,0,298,0.333
1098,"Nashua, IA",507,6,1663,2000,6411.76,6716.23,0,1996,"Charles City, IA",10.7,1,4,0,0,0,0,0,0,0,1,0,299,0.333
1098,"Nashua, IA",507,6,1663,2001,6716.23,6259.52,0,1996,"Charles City, IA",10.7,1,5,0,0,0,0,0,0,0,0,1,300,0.333
1099,"Nevada, IA",15,3,6798,2006,8638.61,8354.45,0,2009,"Ames, IA",8.4,0,-3,1,0,0,0,0,0,0,0,0,24,0.333
1099,"Nevada, IA",15,3,6798,2007,8354.45,8300.55,0,2009,"Ames, IA",8.4,0,-2,0,1,0,0,0,0,0,0,0,25,0.333
1099,"Nevada, IA",15,3,6798,2008,8300.55,8210.85,0,2009,"Ames, IA",8.4,0,-1,0,0,1,0,0,0,0,0,0,26,0.333
1099,"Nevada, IA",15,3,6798,2009,8210.85,7739.41,0,2009,"Ames, IA",8.4,1,0,0,0,0,1,0,0,0,0,0,27,0.333
1099,"Nevada, IA",15,3,6798,2010,7739.41,7139.14,0,2009,"Ames, IA",8.4,1,1,0,0,0,0,1,0,0,0,0,28,0.333
1099,"Nevada, IA",15,3,6798,2011,7139.14,7519.62,0,2009,"Ames, IA",8.4,1,2,0,0,0,0,0,1,0,0,0,29,0.333
1099,"Nevada, IA",15,3,6798,2012,7519.62,6717.3,0,2009,"Ames, IA",8.4,1,3,0,0,0,0,0,0,1,0,0,30,0.333
1099,"Nevada, IA",15,3,6798,2013,6717.3,7421.8,0,2009,"Ames, IA",8.4,1,4,0,0,0,0,0,0,0,1,0,31,0.333
1099,"Nevada, IA",15,3,6798,2014,7421.8,9487.12,0,2009,"Ames, IA",8.4,1,5,0,0,0,0,0,0,0,0,1,32,0.333
1100,"New Hampton, IA",507,6,3571,1990,12853.05,13141.91,1,1993,"New Hampton, IA",0,0,-3,1,0,0,0,0,0,0,0,0,289,1
1100,"New Hampton, IA",507,6,3571,1991,13141.91,13637.36,1,1993,"New Hampton, IA",0,0,-2,0,1,0,0,0,0,0,0,0,290,1
1100,"New Hampton, IA",507,6,3571,1992,13637.36,13796.84,1,1993,"New Hampton, IA",0,0,-1,0,0,1,0,0,0,0,0,0,291,1
1100,"New Hampton, IA",507,6,3571,1993,13796.84,14521.99,1,1993,"New Hampton, IA",0,1,0,0,0,0,1,0,0,0,0,0,292,1
1100,"New Hampton, IA",507,6,3571,1994,14521.99,15152.15,1,1993,"New Hampton, IA",0,1,1,0,0,0,0,1,0,0,0,0,293,1
1100,"New Hampton, IA",507,6,3571,1995,15152.15,15354.24,1,1993,"New Hampton, IA",0,1,2,0,0,0,0,0,1,0,0,0,294,1
1100,"New Hampton, IA",507,6,3571,1996,15354.24,16940.39,1,1993,"New Hampton, IA",0,1,3,0,0,0,0,0,0,1,0,0,295,1
1100,"New Hampton, IA",507,6,3571,1997,16940.39,15574.06,1,1993,"New Hampton, IA",0,1,4,0,0,0,0,0,0,0,1,0,296,1
1100,"New Hampton, IA",507,6,3571,1998,15574.06,16624.26,1,1993,"New Hampton, IA",0,1,5,0,0,0,0,0,0,0,0,1,297,1
1101,"New London, IA",192,6,1897,1999,3894.66,4455.51,0,2002,"Mount Pleasant, IA",8.4,0,-3,1,0,0,0,0,0,0,0,0,69,0.2
1101,"New London, IA",192,6,1897,2000,4455.51,4170.81,0,2002,"Mount Pleasant, IA",8.4,0,-2,0,1,0,0,0,0,0,0,0,70,0.2
1101,"New London, IA",192,6,1897,2001,4170.81,4278.65,0,2002,"Mount Pleasant, IA",8.4,0,-1,0,0,1,0,0,0,0,0,0,71,0.2
1101,"New London, IA",192,6,1897,2002,4278.65,4126.8,0,2002,"Mount Pleasant, IA",8.4,1,0,0,0,0,1,0,0,0,0,0,72,0.2
1101,"New London, IA",192,6,1897,2003,4126.8,4103.59,0,2002,"Mount Pleasant, IA",8.4,1,1,0,0,0,0,1,0,0,0,0,73,0.2
1101,"New London, IA",192,6,1897,2004,4103.59,3735.56,0,2002,"Mount Pleasant, IA",8.4,1,2,0,0,0,0,0,1,0,0,0,74,0.2
1101,"New London, IA",192,6,1897,2005,3735.56,3503.58,0,2002,"Mount Pleasant, IA",8.4,1,3,0,0,0,0,0,0,1,0,0,75,0.2
1101,"New London, IA",192,6,1897,2006,3503.58,3510.7,0,2002,"Mount Pleasant, IA",8.4,1,4,0,0,0,0,0,0,0,1,0,76,0.2
1101,"New London, IA",192,6,1897,2007,3510.7,4252.8,0,2002,"Mount Pleasant, IA",8.4,1,5,0,0,0,0,0,0,0,0,1,77,0.2
1102,"New Sharon, IA",393,7,1293,1983,7538.02,6874.03,0,1986,"Oskaloosa, IA",12.1,0,-3,1,0,0,0,0,0,0,0,0,145,0.2
1102,"New Sharon, IA",393,7,1293,1984,6874.03,5325.45,0,1986,"Oskaloosa, IA",12.1,0,-2,0,1,0,0,0,0,0,0,0,146,0.2
1102,"New Sharon, IA",393,7,1293,1985,5325.45,5287.19,0,1986,"Oskaloosa, IA",12.1,0,-1,0,0,1,0,0,0,0,0,0,147,0.2
1102,"New Sharon, IA",393,7,1293,1986,5287.19,5068.31,0,1986,"Oskaloosa, IA",12.1,1,0,0,0,0,1,0,0,0,0,0,148,0.2
1102,"New Sharon, IA",393,7,1293,1987,5068.31,4564.02,0,1986,"Oskaloosa, IA",12.1,1,1,0,0,0,0,1,0,0,0,0,149,0.2
1102,"New Sharon, IA",393,7,1293,1988,4564.02,5128.96,0,1986,"Oskaloosa, IA",12.1,1,2,0,0,0,0,0,1,0,0,0,150,0.2
1102,"New Sharon, IA",393,7,1293,1989,5128.96,4532.5,0,1986,"Oskaloosa, IA",12.1,1,3,0,0,0,0,0,0,1,0,0,151,0.2
1102,"New Sharon, IA",393,7,1293,1990,4532.5,3949.86,0,1986,"Oskaloosa, IA",12.1,1,4,0,0,0,0,0,0,0,1,0,152,0.2
1102,"New Sharon, IA",393,7,1293,1991,3949.86,4256.86,0,1986,"Oskaloosa, IA",12.1,1,5,0,0,0,0,0,0,0,0,1,153,0.2
1103,"Nora Springs, IA",507,7,1431,2001,3168.84,3894.42,0,2004,"Mason City, IA",9.9,0,-3,1,0,0,0,0,0,0,0,0,300,0.143
1103,"Nora Springs, IA",507,7,1431,2002,3894.42,4072.41,0,2004,"Mason City, IA",9.9,0,-2,0,1,0,0,0,0,0,0,0,301,0.143
1103,"Nora Springs, IA",507,7,1431,2003,4072.41,4224.8,0,2004,"Mason City, IA",9.9,0,-1,0,0,1,0,0,0,0,0,0,302,0.143
1103,"Nora Springs, IA",507,7,1431,2004,4224.8,4026.95,0,2004,"Mason City, IA",9.9,1,0,0,0,0,1,0,0,0,0,0,303,0.143
1103,"Nora Springs, IA",507,7,1431,2005,4026.95,4175.87,0,2004,"Mason City, IA",9.9,1,1,0,0,0,0,1,0,0,0,0,304,0.143
1103,"Nora Springs, IA",507,7,1431,2006,4175.87,4057.12,0,2004,"Mason City, IA",9.9,1,2,0,0,0,0,0,1,0,0,0,305,0.143
1103,"Nora Springs, IA",507,7,1431,2007,4057.12,4072.87,0,2004,"Mason City, IA",9.9,1,3,0,0,0,0,0,0,1,0,0,306,0.143
1103,"Nora Springs, IA",507,7,1431,2008,4072.87,4224.5,0,2004,"Mason City, IA",9.9,1,4,0,0,0,0,0,0,0,1,0,307,0.143
1103,"Nora Springs, IA",507,7,1431,2009,4224.5,4086.53,0,2004,"Mason City, IA",9.9,1,5,0,0,0,0,0,0,0,0,1,308,0.143
1104,"Northwood, IA",304,9,1989,2001,11579.52,10314.41,0,2004,"Mason City, IA",20.2,0,-3,1,0,0,0,0,0,0,0,0,121,0.143
1104,"Northwood, IA",304,9,1989,2002,10314.41,7489.7,0,2004,"Mason City, IA",20.2,0,-2,0,1,0,0,0,0,0,0,0,122,0.143
1104,"Northwood, IA",304,9,1989,2003,7489.7,8130.25,0,2004,"Mason City, IA",20.2,0,-1,0,0,1,0,0,0,0,0,0,123,0.143
1104,"Northwood, IA",304,9,1989,2004,8130.25,8185.82,0,2004,"Mason City, IA",20.2,1,0,0,0,0,1,0,0,0,0,0,124,0.143
1104,"Northwood, IA",304,9,1989,2005,8185.82,8063.56,0,2004,"Mason City, IA",20.2,1,1,0,0,0,0,1,0,0,0,0,125,0.143
1104,"Northwood, IA",304,9,1989,2006,8063.56,10355.74,0,2004,"Mason City, IA",20.2,1,2,0,0,0,0,0,1,0,0,0,126,0.143
1104,"Northwood, IA",304,9,1989,2007,10355.74,10614.86,0,2004,"Mason City, IA",20.2,1,3,0,0,0,0,0,0,1,0,0,127,0.143
1104,"Northwood, IA",304,9,1989,2008,10614.86,11913.76,0,2004,"Mason City, IA",20.2,1,4,0,0,0,0,0,0,0,1,0,128,0.143
1104,"Northwood, IA",304,9,1989,2009,11913.76,11798.37,0,2004,"Mason City, IA",20.2,1,5,0,0,0,0,0,0,0,0,1,129,0.143
1105,"Odebolt, IA",564,9,1013,1993,5522.97,5721.42,0,1996,"Sac City, IA",15.4,0,-3,1,0,0,0,0,0,0,0,0,373,0.111
1105,"Odebolt, IA",564,9,1013,1994,5721.42,5686.99,0,1996,"Sac City, IA",15.4,0,-2,0,1,0,0,0,0,0,0,0,374,0.111
1105,"Odebolt, IA",564,9,1013,1995,5686.99,6051.54,0,1996,"Sac City, IA",15.4,0,-1,0,0,1,0,0,0,0,0,0,375,0.111
1105,"Odebolt, IA",564,9,1013,1996,6051.54,6501.05,0,1996,"Sac City, IA",15.4,1,0,0,0,0,1,0,0,0,0,0,376,0.111
1105,"Odebolt, IA",564,9,1013,1997,6501.05,6545.69,0,1996,"Sac City, IA",15.4,1,1,0,0,0,0,1,0,0,0,0,377,0.111
1105,"Odebolt, IA",564,9,1013,1998,6545.69,6399.23,0,1996,"Sac City, IA",15.4,1,2,0,0,0,0,0,1,0,0,0,378,0.111
1105,"Odebolt, IA",564,9,1013,1999,6399.23,6323.9,0,1996,"Sac City, IA",15.4,1,3,0,0,0,0,0,0,1,0,0,379,0.111
1105,"Odebolt, IA",564,9,1013,2000,6323.9,6382.25,0,1996,"Sac City, IA",15.4,1,4,0,0,0,0,0,0,0,1,0,380,0.111
1105,"Odebolt, IA",564,9,1013,2001,6382.25,6726.11,0,1996,"Sac City, IA",15.4,1,5,0,0,0,0,0,0,0,0,1,381,0.111
1106,"Oelwein, IA",230,6,6415,2003,9693.9,9228.03,0,2006,"West Union, IA",20.3,0,-3,1,0,0,0,0,0,0,0,0,103,0.167
1106,"Oelwein, IA",230,6,6415,2004,9228.03,9014.38,0,2006,"West Union, IA",20.3,0,-2,0,1,0,0,0,0,0,0,0,104,0.167
1106,"Oelwein, IA",230,6,6415,2005,9014.38,9105.54,0,2006,"West Union, IA",20.3,0,-1,0,0,1,0,0,0,0,0,0,105,0.167
1106,"Oelwein, IA",230,6,6415,2006,9105.54,8985.24,0,2006,"West Union, IA",20.3,1,0,0,0,0,1,0,0,0,0,0,106,0.167
1106,"Oelwein, IA",230,6,6415,2007,8985.24,9863.57,0,2006,"West Union, IA",20.3,1,1,0,0,0,0,1,0,0,0,0,107,0.167
1106,"Oelwein, IA",230,6,6415,2008,9863.57,10112.7,0,2006,"West Union, IA",20.3,1,2,0,0,0,0,0,1,0,0,0,108,0.167
1106,"Oelwein, IA",230,6,6415,2009,10112.7,9969.53,0,2006,"West Union, IA",20.3,1,3,0,0,0,0,0,0,1,0,0,109,0.167
1106,"Oelwein, IA",230,6,6415,2010,9969.53,10131.3,0,2006,"West Union, IA",20.3,1,4,0,0,0,0,0,0,0,1,0,110,0.167
1106,"Oelwein, IA",230,6,6415,2011,10131.3,10365.08,0,2006,"West Union, IA",20.3,1,5,0,0,0,0,0,0,0,0,1,111,0.167
1107,"Ogden, IA",15,6,2044,2009,3718.68,3767.48,0,2012,"Jefferson, IA",17.8,0,-3,1,0,0,0,0,0,0,0,0,27,0.25
1107,"Ogden, IA",15,6,2044,2010,3767.48,3706,0,2012,"Jefferson, IA",17.8,0,-2,0,1,0,0,0,0,0,0,0,28,0.25
1107,"Ogden, IA",15,6,2044,2011,3706,3757.65,0,2012,"Jefferson, IA",17.8,0,-1,0,0,1,0,0,0,0,0,0,29,0.25
1107,"Ogden, IA",15,6,2044,2012,3757.65,3741.44,0,2012,"Jefferson, IA",17.8,1,0,0,0,0,1,0,0,0,0,0,30,0.25
1107,"Ogden, IA",15,6,2044,2013,3741.44,3753.1,0,2012,"Jefferson, IA",17.8,1,1,0,0,0,0,1,0,0,0,0,31,0.25
1107,"Ogden, IA",15,6,2044,2014,3753.1,4123.61,0,2012,"Jefferson, IA",17.8,1,2,0,0,0,0,0,1,0,0,0,32,0.25
1107,"Ogden, IA",15,6,2044,2015,4123.61,4028.92,0,2012,"Jefferson, IA",17.8,1,3,0,0,0,0,0,0,1,0,0,33,0.25
1107,"Ogden, IA",15,6,2044,2016,4028.92,3783.77,0,2012,"Jefferson, IA",17.8,1,4,0,0,0,0,0,0,0,1,0,34,0.25
1107,"Ogden, IA",15,6,2044,2017,3783.77,4018.43,0,2012,"Jefferson, IA",17.8,1,5,0,0,0,0,0,0,0,0,1,35,0.25
1108,"Orange City, IA",504,7,6004,1992,9861.23,10610.8,0,1995,"Le Mars, IA",15.8,0,-3,1,0,0,0,0,0,0,0,0,280,0.1
1108,"Orange City, IA",504,7,6004,1993,10610.8,11125.4,0,1995,"Le Mars, IA",15.8,0,-2,0,1,0,0,0,0,0,0,0,281,0.1
1108,"Orange City, IA",504,7,6004,1994,11125.4,11292.53,0,1995,"Le Mars, IA",15.8,0,-1,0,0,1,0,0,0,0,0,0,282,0.1
1108,"Orange City, IA",504,7,6004,1995,11292.53,11207.89,0,1995,"Le Mars, IA",15.8,1,0,0,0,0,1,0,0,0,0,0,283,0.1
1108,"Orange City, IA",504,7,6004,1996,11207.89,11667.83,0,1995,"Le Mars, IA",15.8,1,1,0,0,0,0,1,0,0,0,0,284,0.1
1108,"Orange City, IA",504,7,6004,1997,11667.83,12270.09,0,1995,"Le Mars, IA",15.8,1,2,0,0,0,0,0,1,0,0,0,285,0.1
1108,"Orange City, IA",504,7,6004,1998,12270.09,12133.46,0,1995,"Le Mars, IA",15.8,1,3,0,0,0,0,0,0,1,0,0,286,0.1
1108,"Orange City, IA",504,7,6004,1999,12133.46,11981.42,0,1995,"Le Mars, IA",15.8,1,4,0,0,0,0,0,0,0,1,0,287,0.1
1108,"Orange City, IA",504,7,6004,2000,11981.42,11561.72,0,1995,"Le Mars, IA",15.8,1,5,0,0,0,0,0,0,0,0,1,288,0.1
1109,"Osage, IA",507,7,3619,1993,10138.99,9973.59,0,1996,"Charles City, IA",16.3,0,-3,1,0,0,0,0,0,0,0,0,292,0.333
1109,"Osage, IA",507,7,3619,1994,9973.59,9952.62,0,1996,"Charles City, IA",16.3,0,-2,0,1,0,0,0,0,0,0,0,293,0.333
1109,"Osage, IA",507,7,3619,1995,9952.62,10168.95,0,1996,"Charles City, IA",16.3,0,-1,0,0,1,0,0,0,0,0,0,294,0.333
1109,"Osage, IA",507,7,3619,1996,10168.95,10745.29,0,1996,"Charles City, IA",16.3,1,0,0,0,0,1,0,0,0,0,0,295,0.333
1109,"Osage, IA",507,7,3619,1997,10745.29,11025.01,0,1996,"Charles City, IA",16.3,1,1,0,0,0,0,1,0,0,0,0,296,0.333
1109,"Osage, IA",507,7,3619,1998,11025.01,10715.5,0,1996,"Charles City, IA",16.3,1,2,0,0,0,0,0,1,0,0,0,297,0.333
1109,"Osage, IA",507,7,3619,1999,10715.5,10821.76,0,1996,"Charles City, IA",16.3,1,3,0,0,0,0,0,0,1,0,0,298,0.333
1109,"Osage, IA",507,7,3619,2000,10821.76,11453.85,0,1996,"Charles City, IA",16.3,1,4,0,0,0,0,0,0,0,1,0,299,0.333
1109,"Osage, IA",507,7,3619,2001,11453.85,11199.09,0,1996,"Charles City, IA",16.3,1,5,0,0,0,0,0,0,0,0,1,300,0.333
1110,"Osceola, IA",526,6,4929,1994,11126.09,10434.7,1,1997,"Osceola, IA",0,0,-3,1,0,0,0,0,0,0,0,0,336,1
1110,"Osceola, IA",526,6,4929,1995,10434.7,10800.07,1,1997,"Osceola, IA",0,0,-2,0,1,0,0,0,0,0,0,0,337,1
