id,town,cz,rucc,pop_2010,cal_yr,jobs,ests,jobs_lead,ests_lead,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights
1006,"Antigo, WI",263,6,8234,2001,1020,74,486,76,0,2002,Wausau,26.3,0,-1,0,0,1,0,0,0,0,0,0,243,0.25
1006,"Antigo, WI",263,6,8234,2002,486,76,603,98,0,2002,Wausau,26.3,1,0,0,0,0,1,0,0,0,0,0,244,0.25
1006,"Antigo, WI",263,6,8234,2003,603,98,495,87,0,2002,Wausau,26.3,1,1,0,0,0,0,1,0,0,0,0,245,0.25
1006,"Antigo, WI",263,6,8234,2004,495,87,491,85,0,2002,Wausau,26.3,1,2,0,0,0,0,0,1,0,0,0,246,0.25
1006,"Antigo, WI",263,6,8234,2005,491,85,501,84,0,2002,Wausau,26.3,1,3,0,0,0,0,0,0,1,0,0,247,0.25
1006,"Antigo, WI",263,6,8234,2006,501,84,487,79,0,2002,Wausau,26.3,1,4,0,0,0,0,0,0,0,1,0,248,0.25
1006,"Antigo, WI",263,6,8234,2007,487,79,479,76,0,2002,Wausau,26.3,1,5,0,0,0,0,0,0,0,0,1,249,0.25
1007,"Antwerp, OH",432,6,1736,2001,328,28,114,24,0,2004,Van Wert,23,0,-3,1,0,0,0,0,0,0,0,0,434,0.1
1007,"Antwerp, OH",432,6,1736,2002,114,24,145,26,0,2004,Van Wert,23,0,-2,0,1,0,0,0,0,0,0,0,435,0.1
1007,"Antwerp, OH",432,6,1736,2003,145,26,132,20,0,2004,Van Wert,23,0,-1,0,0,1,0,0,0,0,0,0,436,0.1
1007,"Antwerp, OH",432,6,1736,2004,132,20,137,19,0,2004,Van Wert,23,1,0,0,0,0,1,0,0,0,0,0,437,0.1
1007,"Antwerp, OH",432,6,1736,2005,137,19,202,24,0,2004,Van Wert,23,1,1,0,0,0,0,1,0,0,0,0,438,0.1
1007,"Antwerp, OH",432,6,1736,2006,202,24,184,21,0,2004,Van Wert,23,1,2,0,0,0,0,0,1,0,0,0,439,0.1
1007,"Antwerp, OH",432,6,1736,2007,184,21,177,19,0,2004,Van Wert,23,1,3,0,0,0,0,0,0,1,0,0,440,0.1
1007,"Antwerp, OH",432,6,1736,2008,177,19,173,19,0,2004,Van Wert,23,1,4,0,0,0,0,0,0,0,1,0,441,0.1
1007,"Antwerp, OH",432,6,1736,2009,173,19,174,21,0,2004,Van Wert,23,1,5,0,0,0,0,0,0,0,0,1,442,0.1
1008,"Appleton, WI",233,3,72623,2008,3326,277,3496,279,0,2011,Omro,22.7,0,-3,1,0,0,0,0,0,0,0,0,214,0.167
1008,"Appleton, WI",233,3,72623,2009,3496,279,3311,260,0,2011,Omro,22.7,0,-2,0,1,0,0,0,0,0,0,0,215,0.167
1008,"Appleton, WI",233,3,72623,2010,3311,260,3087,255,0,2011,Omro,22.7,0,-1,0,0,1,0,0,0,0,0,0,216,0.167
1008,"Appleton, WI",233,3,72623,2011,3087,255,3185,250,0,2011,Omro,22.7,1,0,0,0,0,1,0,0,0,0,0,217,0.167
1008,"Appleton, WI",233,3,72623,2012,3185,250,3111,249,0,2011,Omro,22.7,1,1,0,0,0,0,1,0,0,0,0,218,0.167
1008,"Appleton, WI",233,3,72623,2013,3111,249,2762,235,0,2011,Omro,22.7,1,2,0,0,0,0,0,1,0,0,0,219,0.167
1008,"Appleton, WI",233,3,72623,2014,2762,235,2856,241,0,2011,Omro,22.7,1,3,0,0,0,0,0,0,1,0,0,220,0.167
1008,"Appleton, WI",233,3,72623,2015,2856,241,3014,230,0,2011,Omro,22.7,1,4,0,0,0,0,0,0,0,1,0,221,0.167
1008,"Appleton, WI",233,3,72623,2016,3014,230,3911,228,0,2011,Omro,22.7,1,5,0,0,0,0,0,0,0,0,1,222,0.167
1009,"Arcanum, OH",38,6,2129,2001,231,27,203,28,0,2004,Troy,18.9,0,-3,1,0,0,0,0,0,0,0,0,44,0.333
1009,"Arcanum, OH",38,6,2129,2002,203,28,231,26,0,2004,Troy,18.9,0,-2,0,1,0,0,0,0,0,0,0,45,0.333
1009,"Arcanum, OH",38,6,2129,2003,231,26,183,21,0,2004,Troy,18.9,0,-1,0,0,1,0,0,0,0,0,0,46,0.333
1009,"Arcanum, OH",38,6,2129,2004,183,21,194,21,0,2004,Troy,18.9,1,0,0,0,0,1,0,0,0,0,0,47,0.333
1009,"Arcanum, OH",38,6,2129,2005,194,21,198,22,0,2004,Troy,18.9,1,1,0,0,0,0,1,0,0,0,0,48,0.333
1009,"Arcanum, OH",38,6,2129,2006,198,22,196,24,0,2004,Troy,18.9,1,2,0,0,0,0,0,1,0,0,0,49,0.333
1009,"Arcanum, OH",38,6,2129,2007,196,24,177,20,0,2004,Troy,18.9,1,3,0,0,0,0,0,0,1,0,0,50,0.333
1009,"Arcanum, OH",38,6,2129,2008,177,20,164,18,0,2004,Troy,18.9,1,4,0,0,0,0,0,0,0,1,0,51,0.333
1009,"Arcanum, OH",38,6,2129,2009,164,18,167,19,0,2004,Troy,18.9,1,5,0,0,0,0,0,0,0,0,1,52,0.333
1010,"Archbold, OH",432,2,4346,2007,767,35,631,33,0,2010,Blissfield,31.4,0,-3,1,0,0,0,0,0,0,0,0,440,0.111
1010,"Archbold, OH",432,2,4346,2008,631,33,643,33,0,2010,Blissfield,31.4,0,-2,0,1,0,0,0,0,0,0,0,441,0.111
1010,"Archbold, OH",432,2,4346,2009,643,33,638,31,0,2010,Blissfield,31.4,0,-1,0,0,1,0,0,0,0,0,0,442,0.111
1010,"Archbold, OH",432,2,4346,2010,638,31,644,24,0,2010,Blissfield,31.4,1,0,0,0,0,1,0,0,0,0,0,443,0.111
1010,"Archbold, OH",432,2,4346,2011,644,24,472,37,0,2010,Blissfield,31.4,1,1,0,0,0,0,1,0,0,0,0,444,0.111
1010,"Archbold, OH",432,2,4346,2012,472,37,307,32,0,2010,Blissfield,31.4,1,2,0,0,0,0,0,1,0,0,0,445,0.111
1010,"Archbold, OH",432,2,4346,2013,307,32,308,33,0,2010,Blissfield,31.4,1,3,0,0,0,0,0,0,1,0,0,446,0.111
1010,"Archbold, OH",432,2,4346,2014,308,33,292,31,0,2010,Blissfield,31.4,1,4,0,0,0,0,0,0,0,1,0,447,0.111
1010,"Archbold, OH",432,2,4346,2015,292,31,319,28,0,2010,Blissfield,31.4,1,5,0,0,0,0,0,0,0,0,1,448,0.111
1011,"Ashtabula, OH",170,4,19124,2006,916,125,1070,115,0,2009,Painesville,25.7,0,-3,1,0,0,0,0,0,0,0,0,164,0.2
1011,"Ashtabula, OH",170,4,19124,2007,1070,115,811,108,0,2009,Painesville,25.7,0,-2,0,1,0,0,0,0,0,0,0,165,0.2
1011,"Ashtabula, OH",170,4,19124,2008,811,108,721,95,0,2009,Painesville,25.7,0,-1,0,0,1,0,0,0,0,0,0,166,0.2
1011,"Ashtabula, OH",170,4,19124,2009,721,95,691,102,0,2009,Painesville,25.7,1,0,0,0,0,1,0,0,0,0,0,167,0.2
1011,"Ashtabula, OH",170,4,19124,2010,691,102,649,99,0,2009,Painesville,25.7,1,1,0,0,0,0,1,0,0,0,0,168,0.2
1011,"Ashtabula, OH",170,4,19124,2011,649,99,677,97,0,2009,Painesville,25.7,1,2,0,0,0,0,0,1,0,0,0,169,0.2
1011,"Ashtabula, OH",170,4,19124,2012,677,97,604,88,0,2009,Painesville,25.7,1,3,0,0,0,0,0,0,1,0,0,170,0.2
1011,"Ashtabula, OH",170,4,19124,2013,604,88,628,95,0,2009,Painesville,25.7,1,4,0,0,0,0,0,0,0,1,0,171,0.2
1011,"Ashtabula, OH",170,4,19124,2014,628,95,596,80,0,2009,Painesville,25.7,1,5,0,0,0,0,0,0,0,0,1,172,0.2
1012,"Audubon, IA",597,8,2176,2006,293,39,260,37,0,2009,Manning,14.7,0,-3,1,0,0,0,0,0,0,0,0,556,0.167
1012,"Audubon, IA",597,8,2176,2007,260,37,244,35,0,2009,Manning,14.7,0,-2,0,1,0,0,0,0,0,0,0,557,0.167
1012,"Audubon, IA",597,8,2176,2008,244,35,243,33,0,2009,Manning,14.7,0,-1,0,0,1,0,0,0,0,0,0,558,0.167
1012,"Audubon, IA",597,8,2176,2009,243,33,248,36,0,2009,Manning,14.7,1,0,0,0,0,1,0,0,0,0,0,559,0.167
1012,"Audubon, IA",597,8,2176,2010,248,36,244,35,0,2009,Manning,14.7,1,1,0,0,0,0,1,0,0,0,0,560,0.167
1012,"Audubon, IA",597,8,2176,2011,244,35,254,35,0,2009,Manning,14.7,1,2,0,0,0,0,0,1,0,0,0,561,0.167
1012,"Audubon, IA",597,8,2176,2012,254,35,238,32,0,2009,Manning,14.7,1,3,0,0,0,0,0,0,1,0,0,562,0.167
1012,"Audubon, IA",597,8,2176,2013,238,32,224,31,0,2009,Manning,14.7,1,4,0,0,0,0,0,0,0,1,0,563,0.167
1012,"Audubon, IA",597,8,2176,2014,224,31,237,32,0,2009,Manning,14.7,1,5,0,0,0,0,0,0,0,0,1,564,0.167
1013,"Barnesville, OH",222,3,4193,2001,500,61,494,61,0,2004,Cambridge,22.1,0,-3,1,0,0,0,0,0,0,0,0,189,0.25
1013,"Barnesville, OH",222,3,4193,2002,494,61,360,56,0,2004,Cambridge,22.1,0,-2,0,1,0,0,0,0,0,0,0,190,0.25
1013,"Barnesville, OH",222,3,4193,2003,360,56,362,54,0,2004,Cambridge,22.1,0,-1,0,0,1,0,0,0,0,0,0,191,0.25
1013,"Barnesville, OH",222,3,4193,2004,362,54,406,61,0,2004,Cambridge,22.1,1,0,0,0,0,1,0,0,0,0,0,192,0.25
1013,"Barnesville, OH",222,3,4193,2005,406,61,390,55,0,2004,Cambridge,22.1,1,1,0,0,0,0,1,0,0,0,0,193,0.25
1013,"Barnesville, OH",222,3,4193,2006,390,55,387,56,0,2004,Cambridge,22.1,1,2,0,0,0,0,0,1,0,0,0,194,0.25
1013,"Barnesville, OH",222,3,4193,2007,387,56,355,49,0,2004,Cambridge,22.1,1,3,0,0,0,0,0,0,1,0,0,195,0.25
1013,"Barnesville, OH",222,3,4193,2008,355,49,360,49,0,2004,Cambridge,22.1,1,4,0,0,0,0,0,0,0,1,0,196,0.25
1013,"Barnesville, OH",222,3,4193,2009,360,49,342,51,0,2004,Cambridge,22.1,1,5,0,0,0,0,0,0,0,0,1,197,0.25
1014,"Batavia, OH",89,1,1509,2006,172,30,175,27,0,2009,Lebanon,24.6,0,-3,1,0,0,0,0,0,0,0,0,108,0.25
1014,"Batavia, OH",89,1,1509,2007,175,27,156,23,0,2009,Lebanon,24.6,0,-2,0,1,0,0,0,0,0,0,0,109,0.25
1014,"Batavia, OH",89,1,1509,2008,156,23,190,30,0,2009,Lebanon,24.6,0,-1,0,0,1,0,0,0,0,0,0,110,0.25
1014,"Batavia, OH",89,1,1509,2009,190,30,214,28,0,2009,Lebanon,24.6,1,0,0,0,0,1,0,0,0,0,0,111,0.25
1014,"Batavia, OH",89,1,1509,2010,214,28,202,25,0,2009,Lebanon,24.6,1,1,0,0,0,0,1,0,0,0,0,112,0.25
1014,"Batavia, OH",89,1,1509,2011,202,25,101,22,0,2009,Lebanon,24.6,1,2,0,0,0,0,0,1,0,0,0,113,0.25
1014,"Batavia, OH",89,1,1509,2012,101,22,94,22,0,2009,Lebanon,24.6,1,3,0,0,0,0,0,0,1,0,0,114,0.25
1014,"Batavia, OH",89,1,1509,2013,94,22,116,26,0,2009,Lebanon,24.6,1,4,0,0,0,0,0,0,0,1,0,115,0.25
1014,"Batavia, OH",89,1,1509,2014,116,26,111,25,0,2009,Lebanon,24.6,1,5,0,0,0,0,0,0,0,0,1,116,0.25
1015,"Battle Creek, MI",284,3,52347,2009,1138,95,1152,95,0,2012,Otsego,27.9,0,-3,1,0,0,0,0,0,0,0,0,274,0.333
1015,"Battle Creek, MI",284,3,52347,2010,1152,95,1125,87,0,2012,Otsego,27.9,0,-2,0,1,0,0,0,0,0,0,0,275,0.333
1015,"Battle Creek, MI",284,3,52347,2011,1125,87,1177,98,0,2012,Otsego,27.9,0,-1,0,0,1,0,0,0,0,0,0,276,0.333
1015,"Battle Creek, MI",284,3,52347,2012,1177,98,1114,93,0,2012,Otsego,27.9,1,0,0,0,0,1,0,0,0,0,0,277,0.333
1015,"Battle Creek, MI",284,3,52347,2013,1114,93,1061,86,0,2012,Otsego,27.9,1,1,0,0,0,0,1,0,0,0,0,278,0.333
1015,"Battle Creek, MI",284,3,52347,2014,1061,86,959,78,0,2012,Otsego,27.9,1,2,0,0,0,0,0,1,0,0,0,279,0.333
1015,"Battle Creek, MI",284,3,52347,2015,959,78,1020,81,0,2012,Otsego,27.9,1,3,0,0,0,0,0,0,1,0,0,280,0.333
1015,"Battle Creek, MI",284,3,52347,2016,1020,81,951,73,0,2012,Otsego,27.9,1,4,0,0,0,0,0,0,0,1,0,281,0.333
1015,"Battle Creek, MI",284,3,52347,2017,951,73,851,68,0,2012,Otsego,27.9,1,5,0,0,0,0,0,0,0,0,1,282,0.333
1016,"Belding, MI",249,4,5757,2000,327,38,268,28,0,2003,Portland,22.8,0,-3,1,0,0,0,0,0,0,0,0,223,0.2
1016,"Belding, MI",249,4,5757,2001,268,28,259,29,0,2003,Portland,22.8,0,-2,0,1,0,0,0,0,0,0,0,224,0.2
1016,"Belding, MI",249,4,5757,2002,259,29,285,36,0,2003,Portland,22.8,0,-1,0,0,1,0,0,0,0,0,0,225,0.2
1016,"Belding, MI",249,4,5757,2003,285,36,302,34,0,2003,Portland,22.8,1,0,0,0,0,1,0,0,0,0,0,226,0.2
1016,"Belding, MI",249,4,5757,2004,302,34,298,31,0,2003,Portland,22.8,1,1,0,0,0,0,1,0,0,0,0,227,0.2
1016,"Belding, MI",249,4,5757,2005,298,31,280,34,0,2003,Portland,22.8,1,2,0,0,0,0,0,1,0,0,0,228,0.2
1016,"Belding, MI",249,4,5757,2006,280,34,264,29,0,2003,Portland,22.8,1,3,0,0,0,0,0,0,1,0,0,229,0.2
1016,"Belding, MI",249,4,5757,2007,264,29,277,33,0,2003,Portland,22.8,1,4,0,0,0,0,0,0,0,1,0,230,0.2
1016,"Belding, MI",249,4,5757,2008,277,33,231,30,0,2003,Portland,22.8,1,5,0,0,0,0,0,0,0,0,1,231,0.2
1017,"Bellville, OH",391,3,1918,2006,181,27,241,35,0,2009,Mount Vernon,15.8,0,-3,1,0,0,0,0,0,0,0,0,352,0.2
1017,"Bellville, OH",391,3,1918,2007,241,35,197,32,0,2009,Mount Vernon,15.8,0,-2,0,1,0,0,0,0,0,0,0,353,0.2
1017,"Bellville, OH",391,3,1918,2008,197,32,175,29,0,2009,Mount Vernon,15.8,0,-1,0,0,1,0,0,0,0,0,0,354,0.2
1017,"Bellville, OH",391,3,1918,2009,175,29,177,29,0,2009,Mount Vernon,15.8,1,0,0,0,0,1,0,0,0,0,0,355,0.2
1017,"Bellville, OH",391,3,1918,2010,177,29,163,26,0,2009,Mount Vernon,15.8,1,1,0,0,0,0,1,0,0,0,0,356,0.2
1017,"Bellville, OH",391,3,1918,2011,163,26,170,27,0,2009,Mount Vernon,15.8,1,2,0,0,0,0,0,1,0,0,0,357,0.2
1017,"Bellville, OH",391,3,1918,2012,170,27,168,28,0,2009,Mount Vernon,15.8,1,3,0,0,0,0,0,0,1,0,0,358,0.2
1017,"Bellville, OH",391,3,1918,2013,168,28,157,25,0,2009,Mount Vernon,15.8,1,4,0,0,0,0,0,0,0,1,0,359,0.2
1017,"Bellville, OH",391,3,1918,2014,157,25,168,25,0,2009,Mount Vernon,15.8,1,5,0,0,0,0,0,0,0,0,1,360,0.2
1018,"Benton Harbor, MI",408,3,10038,2001,981,70,865,82,0,2004,Niles,22.3,0,-3,1,0,0,0,0,0,0,0,0,416,0.143
1018,"Benton Harbor, MI",408,3,10038,2002,865,82,811,82,0,2004,Niles,22.3,0,-2,0,1,0,0,0,0,0,0,0,417,0.143
1018,"Benton Harbor, MI",408,3,10038,2003,811,82,786,79,0,2004,Niles,22.3,0,-1,0,0,1,0,0,0,0,0,0,418,0.143
1018,"Benton Harbor, MI",408,3,10038,2004,786,79,764,82,0,2004,Niles,22.3,1,0,0,0,0,1,0,0,0,0,0,419,0.143
1018,"Benton Harbor, MI",408,3,10038,2005,764,82,780,85,0,2004,Niles,22.3,1,1,0,0,0,0,1,0,0,0,0,420,0.143
1018,"Benton Harbor, MI",408,3,10038,2006,780,85,570,75,0,2004,Niles,22.3,1,2,0,0,0,0,0,1,0,0,0,421,0.143
1018,"Benton Harbor, MI",408,3,10038,2007,570,75,416,57,0,2004,Niles,22.3,1,3,0,0,0,0,0,0,1,0,0,422,0.143
1018,"Benton Harbor, MI",408,3,10038,2008,416,57,385,54,0,2004,Niles,22.3,1,4,0,0,0,0,0,0,0,1,0,423,0.143
1018,"Benton Harbor, MI",408,3,10038,2009,385,54,364,56,0,2004,Niles,22.3,1,5,0,0,0,0,0,0,0,0,1,424,0.143
1019,"Berrien Springs, MI",408,3,1800,2001,230,31,247,32,0,2004,Niles,9.1,0,-3,1,0,0,0,0,0,0,0,0,416,0.143
1019,"Berrien Springs, MI",408,3,1800,2002,247,32,251,35,0,2004,Niles,9.1,0,-2,0,1,0,0,0,0,0,0,0,417,0.143
1019,"Berrien Springs, MI",408,3,1800,2003,251,35,258,34,0,2004,Niles,9.1,0,-1,0,0,1,0,0,0,0,0,0,418,0.143
1019,"Berrien Springs, MI",408,3,1800,2004,258,34,254,33,0,2004,Niles,9.1,1,0,0,0,0,1,0,0,0,0,0,419,0.143
1019,"Berrien Springs, MI",408,3,1800,2005,254,33,253,34,0,2004,Niles,9.1,1,1,0,0,0,0,1,0,0,0,0,420,0.143
1019,"Berrien Springs, MI",408,3,1800,2006,253,34,208,31,0,2004,Niles,9.1,1,2,0,0,0,0,0,1,0,0,0,421,0.143
1019,"Berrien Springs, MI",408,3,1800,2007,208,31,165,28,0,2004,Niles,9.1,1,3,0,0,0,0,0,0,1,0,0,422,0.143
1019,"Berrien Springs, MI",408,3,1800,2008,165,28,204,27,0,2004,Niles,9.1,1,4,0,0,0,0,0,0,0,1,0,423,0.143
1019,"Berrien Springs, MI",408,3,1800,2009,204,27,217,30,0,2004,Niles,9.1,1,5,0,0,0,0,0,0,0,0,1,424,0.143
1020,"Bethel, OH",89,1,2711,2006,443,50,401,40,0,2009,Lebanon,33.1,0,-3,1,0,0,0,0,0,0,0,0,108,0.25
1020,"Bethel, OH",89,1,2711,2007,401,40,389,40,0,2009,Lebanon,33.1,0,-2,0,1,0,0,0,0,0,0,0,109,0.25
1020,"Bethel, OH",89,1,2711,2008,389,40,488,37,0,2009,Lebanon,33.1,0,-1,0,0,1,0,0,0,0,0,0,110,0.25
1020,"Bethel, OH",89,1,2711,2009,488,37,383,37,0,2009,Lebanon,33.1,1,0,0,0,0,1,0,0,0,0,0,111,0.25
1020,"Bethel, OH",89,1,2711,2010,383,37,356,34,0,2009,Lebanon,33.1,1,1,0,0,0,0,1,0,0,0,0,112,0.25
1020,"Bethel, OH",89,1,2711,2011,356,34,371,33,0,2009,Lebanon,33.1,1,2,0,0,0,0,0,1,0,0,0,113,0.25
1020,"Bethel, OH",89,1,2711,2012,371,33,389,35,0,2009,Lebanon,33.1,1,3,0,0,0,0,0,0,1,0,0,114,0.25
1020,"Bethel, OH",89,1,2711,2013,389,35,398,35,0,2009,Lebanon,33.1,1,4,0,0,0,0,0,0,0,1,0,115,0.25
1020,"Bethel, OH",89,1,2711,2014,398,35,393,34,0,2009,Lebanon,33.1,1,5,0,0,0,0,0,0,0,0,1,116,0.25
1021,"Bethesda, OH",222,3,1256,2001,8,3,9,4,0,2004,Cambridge,27.5,0,-3,1,0,0,0,0,0,0,0,0,189,0.25
1021,"Bethesda, OH",222,3,1256,2002,9,4,35,9,0,2004,Cambridge,27.5,0,-2,0,1,0,0,0,0,0,0,0,190,0.25
1021,"Bethesda, OH",222,3,1256,2003,35,9,35,8,0,2004,Cambridge,27.5,0,-1,0,0,1,0,0,0,0,0,0,191,0.25
1021,"Bethesda, OH",222,3,1256,2004,35,8,34,7,0,2004,Cambridge,27.5,1,0,0,0,0,1,0,0,0,0,0,192,0.25
1021,"Bethesda, OH",222,3,1256,2005,34,7,30,6,0,2004,Cambridge,27.5,1,1,0,0,0,0,1,0,0,0,0,193,0.25
1021,"Bethesda, OH",222,3,1256,2006,30,6,36,7,0,2004,Cambridge,27.5,1,2,0,0,0,0,0,1,0,0,0,194,0.25
1021,"Bethesda, OH",222,3,1256,2007,36,7,31,7,0,2004,Cambridge,27.5,1,3,0,0,0,0,0,0,1,0,0,195,0.25
