id,town,cz,rucc,pop_2010,cal_yr,sales,sales_lead,treated,treatment_year,treated_match,match_distance,post,rel_yr,rel_yr_m3,rel_yr_m2,rel_yr_m1,rel_yr_0,rel_yr_1,rel_yr_2,rel_yr_3,rel_yr_4,rel_yr_5,cz_yr,weights,distance
1001,"Ackley, IA",561,6,1589,1988,6919.83,6688.67,0,1991,"Hampton, IA",15.2,0,-3,1,0,0,0,0,0,0,0,0,233,0.25,15.2
1001,"Ackley, IA",561,6,1589,1989,6688.67,6882.53,0,1991,"Hampton, IA",15.2,0,-2,0,1,0,0,0,0,0,0,0,234,0.25,15.2
1001,"Ackley, IA",561,6,1589,1990,6882.53,6477.15,0,1991,"Hampton, IA",15.2,0,-1,0,0,1,0,0,0,0,0,0,235,0.25,15.2
1001,"Ackley, IA",561,6,1589,1991,6477.15,5857.36,0,1991,"Hampton, IA",15.2,1,0,0,0,0,1,0,0,0,0,0,236,0.25,15.2
1001,"Ackley, IA",561,6,1589,1992,5857.36,6445.53,0,1991,"Hampton, IA",15.2,1,1,0,0,0,0,1,0,0,0,0,237,0.25,15.2
1001,"Ackley, IA",561,6,1589,1993,6445.53,6514.03,0,1991,"Hampton, IA",15.2,1,2,0,0,0,0,0,1,0,0,0,238,0.25,15.2
1001,"Ackley, IA",561,6,1589,1994,6514.03,6381.22,0,1991,"Hampton, IA",15.2,1,3,0,0,0,0,0,0,1,0,0,239,0.25,15.2
1001,"Ackley, IA",561,6,1589,1995,6381.22,6449.4,0,1991,"Hampton, IA",15.2,1,4,0,0,0,0,0,0,0,1,0,240,0.25,15.2
1001,"Ackley, IA",561,6,1589,1996,6449.4,6965.79,0,1991,"Hampton, IA",15.2,1,5,0,0,0,0,0,0,0,0,1,241,0.25,15.2
1002,"Ackley, IA",561,6,1589,1987,6736.45,6919.83,0,1990,"Iowa Falls, IA",11.1,0,-3,1,0,0,0,0,0,0,0,0,232,0.25,11.1
1002,"Ackley, IA",561,6,1589,1988,6919.83,6688.67,0,1990,"Iowa Falls, IA",11.1,0,-2,0,1,0,0,0,0,0,0,0,233,0.25,11.1
1002,"Ackley, IA",561,6,1589,1989,6688.67,6882.53,0,1990,"Iowa Falls, IA",11.1,0,-1,0,0,1,0,0,0,0,0,0,234,0.25,11.1
1002,"Ackley, IA",561,6,1589,1990,6882.53,6477.15,0,1990,"Iowa Falls, IA",11.1,1,0,0,0,0,1,0,0,0,0,0,235,0.25,11.1
1002,"Ackley, IA",561,6,1589,1991,6477.15,5857.36,0,1990,"Iowa Falls, IA",11.1,1,1,0,0,0,0,1,0,0,0,0,236,0.25,11.1
1002,"Ackley, IA",561,6,1589,1992,5857.36,6445.53,0,1990,"Iowa Falls, IA",11.1,1,2,0,0,0,0,0,1,0,0,0,237,0.25,11.1
1002,"Ackley, IA",561,6,1589,1993,6445.53,6514.03,0,1990,"Iowa Falls, IA",11.1,1,3,0,0,0,0,0,0,1,0,0,238,0.25,11.1
1002,"Ackley, IA",561,6,1589,1994,6514.03,6381.22,0,1990,"Iowa Falls, IA",11.1,1,4,0,0,0,0,0,0,0,1,0,239,0.25,11.1
1002,"Ackley, IA",561,6,1589,1995,6381.22,6449.4,0,1990,"Iowa Falls, IA",11.1,1,5,0,0,0,0,0,0,0,0,1,240,0.25,11.1
1003,"Afton, IA",509,6,845,1987,5523.83,4828.09,0,1990,"Corning, IA",28.3,0,-3,1,0,0,0,0,0,0,0,0,196,0.167,28.3
1003,"Afton, IA",509,6,845,1988,4828.09,4323.37,0,1990,"Corning, IA",28.3,0,-2,0,1,0,0,0,0,0,0,0,197,0.167,28.3
1003,"Afton, IA",509,6,845,1989,4323.37,4393.71,0,1990,"Corning, IA",28.3,0,-1,0,0,1,0,0,0,0,0,0,198,0.167,28.3
1003,"Afton, IA",509,6,845,1990,4393.71,4250.5,0,1990,"Corning, IA",28.3,1,0,0,0,0,1,0,0,0,0,0,199,0.167,28.3
1003,"Afton, IA",509,6,845,1991,4250.5,4716.77,0,1990,"Corning, IA",28.3,1,1,0,0,0,0,1,0,0,0,0,200,0.167,28.3
1003,"Afton, IA",509,6,845,1992,4716.77,4546.3,0,1990,"Corning, IA",28.3,1,2,0,0,0,0,0,1,0,0,0,201,0.167,28.3
1003,"Afton, IA",509,6,845,1993,4546.3,5664.74,0,1990,"Corning, IA",28.3,1,3,0,0,0,0,0,0,1,0,0,202,0.167,28.3
1003,"Afton, IA",509,6,845,1994,5664.74,6037.37,0,1990,"Corning, IA",28.3,1,4,0,0,0,0,0,0,0,1,0,203,0.167,28.3
1003,"Afton, IA",509,6,845,1995,6037.37,5795.94,0,1990,"Corning, IA",28.3,1,5,0,0,0,0,0,0,0,0,1,204,0.167,28.3
1004,"Akron, IA",4,3,1486,1992,7627.28,7617.9,0,1995,"Le Mars, IA",20.1,0,-3,1,0,0,0,0,0,0,0,0,1,0.143,20.1
1004,"Akron, IA",4,3,1486,1993,7617.9,7394.55,0,1995,"Le Mars, IA",20.1,0,-2,0,1,0,0,0,0,0,0,0,2,0.143,20.1
1004,"Akron, IA",4,3,1486,1994,7394.55,7240.4,0,1995,"Le Mars, IA",20.1,0,-1,0,0,1,0,0,0,0,0,0,3,0.143,20.1
1004,"Akron, IA",4,3,1486,1995,7240.4,7086.79,0,1995,"Le Mars, IA",20.1,1,0,0,0,0,1,0,0,0,0,0,4,0.143,20.1
1004,"Akron, IA",4,3,1486,1996,7086.79,7070.57,0,1995,"Le Mars, IA",20.1,1,1,0,0,0,0,1,0,0,0,0,5,0.143,20.1
1004,"Akron, IA",4,3,1486,1997,7070.57,7041.42,0,1995,"Le Mars, IA",20.1,1,2,0,0,0,0,0,1,0,0,0,6,0.143,20.1
1004,"Akron, IA",4,3,1486,1998,7041.42,6811.44,0,1995,"Le Mars, IA",20.1,1,3,0,0,0,0,0,0,1,0,0,7,0.143,20.1
1004,"Akron, IA",4,3,1486,1999,6811.44,7038.98,0,1995,"Le Mars, IA",20.1,1,4,0,0,0,0,0,0,0,1,0,8,0.143,20.1
1004,"Akron, IA",4,3,1486,2000,7038.98,6483.39,0,1995,"Le Mars, IA",20.1,1,5,0,0,0,0,0,0,0,0,1,9,0.143,20.1
1005,"Albia, IA",393,7,3766,1992,9630.13,10626.86,0,1995,"Bloomfield, IA",28.1,0,-3,1,0,0,0,0,0,0,0,0,121,0.125,28.1
1005,"Albia, IA",393,7,3766,1993,10626.86,10793.88,0,1995,"Bloomfield, IA",28.1,0,-2,0,1,0,0,0,0,0,0,0,122,0.125,28.1
1005,"Albia, IA",393,7,3766,1994,10793.88,11087.6,0,1995,"Bloomfield, IA",28.1,0,-1,0,0,1,0,0,0,0,0,0,123,0.125,28.1
1005,"Albia, IA",393,7,3766,1995,11087.6,11108.58,0,1995,"Bloomfield, IA",28.1,1,0,0,0,0,1,0,0,0,0,0,124,0.125,28.1
1005,"Albia, IA",393,7,3766,1996,11108.58,10559.31,0,1995,"Bloomfield, IA",28.1,1,1,0,0,0,0,1,0,0,0,0,125,0.125,28.1
1005,"Albia, IA",393,7,3766,1997,10559.31,9780.33,0,1995,"Bloomfield, IA",28.1,1,2,0,0,0,0,0,1,0,0,0,126,0.125,28.1
1005,"Albia, IA",393,7,3766,1998,9780.33,11260.92,0,1995,"Bloomfield, IA",28.1,1,3,0,0,0,0,0,0,1,0,0,127,0.125,28.1
1005,"Albia, IA",393,7,3766,1999,11260.92,11634.72,0,1995,"Bloomfield, IA",28.1,1,4,0,0,0,0,0,0,0,1,0,128,0.125,28.1
1005,"Albia, IA",393,7,3766,2000,11634.72,11283.62,0,1995,"Bloomfield, IA",28.1,1,5,0,0,0,0,0,0,0,0,1,129,0.125,28.1
1006,"Albia, IA",393,7,3766,1983,10712.34,11315.47,0,1986,"Oskaloosa, IA",20.3,0,-3,1,0,0,0,0,0,0,0,0,112,0.125,20.3
1006,"Albia, IA",393,7,3766,1984,11315.47,10962.15,0,1986,"Oskaloosa, IA",20.3,0,-2,0,1,0,0,0,0,0,0,0,113,0.125,20.3
1006,"Albia, IA",393,7,3766,1985,10962.15,10793.87,0,1986,"Oskaloosa, IA",20.3,0,-1,0,0,1,0,0,0,0,0,0,114,0.125,20.3
1006,"Albia, IA",393,7,3766,1986,10793.87,10657.42,0,1986,"Oskaloosa, IA",20.3,1,0,0,0,0,1,0,0,0,0,0,115,0.125,20.3
1006,"Albia, IA",393,7,3766,1987,10657.42,10513.03,0,1986,"Oskaloosa, IA",20.3,1,1,0,0,0,0,1,0,0,0,0,116,0.125,20.3
1006,"Albia, IA",393,7,3766,1988,10513.03,11065.42,0,1986,"Oskaloosa, IA",20.3,1,2,0,0,0,0,0,1,0,0,0,117,0.125,20.3
1006,"Albia, IA",393,7,3766,1989,11065.42,10792.56,0,1986,"Oskaloosa, IA",20.3,1,3,0,0,0,0,0,0,1,0,0,118,0.125,20.3
1006,"Albia, IA",393,7,3766,1990,10792.56,10461.98,0,1986,"Oskaloosa, IA",20.3,1,4,0,0,0,0,0,0,0,1,0,119,0.125,20.3
1006,"Albia, IA",393,7,3766,1991,10461.98,9630.13,0,1986,"Oskaloosa, IA",20.3,1,5,0,0,0,0,0,0,0,0,1,120,0.125,20.3
1007,"Albia, IA",393,7,3766,2003,10944.77,9902.35,0,2006,"Ottumwa, IA",20.8,0,-3,1,0,0,0,0,0,0,0,0,130,0.125,20.8
1007,"Albia, IA",393,7,3766,2004,9902.35,9447.29,0,2006,"Ottumwa, IA",20.8,0,-2,0,1,0,0,0,0,0,0,0,131,0.125,20.8
1007,"Albia, IA",393,7,3766,2005,9447.29,7918.75,0,2006,"Ottumwa, IA",20.8,0,-1,0,0,1,0,0,0,0,0,0,132,0.125,20.8
1007,"Albia, IA",393,7,3766,2006,7918.75,8291.08,0,2006,"Ottumwa, IA",20.8,1,0,0,0,0,1,0,0,0,0,0,133,0.125,20.8
1007,"Albia, IA",393,7,3766,2007,8291.08,8737.62,0,2006,"Ottumwa, IA",20.8,1,1,0,0,0,0,1,0,0,0,0,134,0.125,20.8
1007,"Albia, IA",393,7,3766,2008,8737.62,9176.94,0,2006,"Ottumwa, IA",20.8,1,2,0,0,0,0,0,1,0,0,0,135,0.125,20.8
1007,"Albia, IA",393,7,3766,2009,9176.94,9514.13,0,2006,"Ottumwa, IA",20.8,1,3,0,0,0,0,0,0,1,0,0,136,0.125,20.8
1007,"Albia, IA",393,7,3766,2010,9514.13,9525.47,0,2006,"Ottumwa, IA",20.8,1,4,0,0,0,0,0,0,0,1,0,137,0.125,20.8
1007,"Albia, IA",393,7,3766,2011,9525.47,9268.83,0,2006,"Ottumwa, IA",20.8,1,5,0,0,0,0,0,0,0,0,1,138,0.125,20.8
1008,"Algona, IA",518,7,5560,1984,22935.61,20675.08,0,1987,"Spencer, IA",46.2,0,-3,1,0,0,0,0,0,0,0,0,205,0.167,46.2
1008,"Algona, IA",518,7,5560,1985,20675.08,19648.69,0,1987,"Spencer, IA",46.2,0,-2,0,1,0,0,0,0,0,0,0,206,0.167,46.2
1008,"Algona, IA",518,7,5560,1986,19648.69,19281.26,0,1987,"Spencer, IA",46.2,0,-1,0,0,1,0,0,0,0,0,0,207,0.167,46.2
1008,"Algona, IA",518,7,5560,1987,19281.26,17649.03,0,1987,"Spencer, IA",46.2,1,0,0,0,0,1,0,0,0,0,0,208,0.167,46.2
1008,"Algona, IA",518,7,5560,1988,17649.03,16953.06,0,1987,"Spencer, IA",46.2,1,1,0,0,0,0,1,0,0,0,0,209,0.167,46.2
1008,"Algona, IA",518,7,5560,1989,16953.06,17399.48,0,1987,"Spencer, IA",46.2,1,2,0,0,0,0,0,1,0,0,0,210,0.167,46.2
1008,"Algona, IA",518,7,5560,1990,17399.48,16855.32,0,1987,"Spencer, IA",46.2,1,3,0,0,0,0,0,0,1,0,0,211,0.167,46.2
1008,"Algona, IA",518,7,5560,1991,16855.32,16644.06,0,1987,"Spencer, IA",46.2,1,4,0,0,0,0,0,0,0,1,0,212,0.167,46.2
1008,"Algona, IA",518,7,5560,1992,16644.06,17249.98,0,1987,"Spencer, IA",46.2,1,5,0,0,0,0,0,0,0,0,1,213,0.167,46.2
1009,"Alta, IA",564,7,1883,1993,5779.59,5806.24,0,1996,"Sac City, IA",23.6,0,-3,1,0,0,0,0,0,0,0,0,242,0.071,23.6
1009,"Alta, IA",564,7,1883,1994,5806.24,6307.1,0,1996,"Sac City, IA",23.6,0,-2,0,1,0,0,0,0,0,0,0,243,0.071,23.6
1009,"Alta, IA",564,7,1883,1995,6307.1,6488.91,0,1996,"Sac City, IA",23.6,0,-1,0,0,1,0,0,0,0,0,0,244,0.071,23.6
1009,"Alta, IA",564,7,1883,1996,6488.91,6396.82,0,1996,"Sac City, IA",23.6,1,0,0,0,0,1,0,0,0,0,0,245,0.071,23.6
1009,"Alta, IA",564,7,1883,1997,6396.82,5705.99,0,1996,"Sac City, IA",23.6,1,1,0,0,0,0,1,0,0,0,0,246,0.071,23.6
1009,"Alta, IA",564,7,1883,1998,5705.99,6429.88,0,1996,"Sac City, IA",23.6,1,2,0,0,0,0,0,1,0,0,0,247,0.071,23.6
1009,"Alta, IA",564,7,1883,1999,6429.88,5913.22,0,1996,"Sac City, IA",23.6,1,3,0,0,0,0,0,0,1,0,0,248,0.071,23.6
1009,"Alta, IA",564,7,1883,2000,5913.22,5361.16,0,1996,"Sac City, IA",23.6,1,4,0,0,0,0,0,0,0,1,0,249,0.071,23.6
1009,"Alta, IA",564,7,1883,2001,5361.16,9130.16,0,1996,"Sac City, IA",23.6,1,5,0,0,0,0,0,0,0,0,1,250,0.071,23.6
1010,"Ames, IA",15,3,58965,2006,14295.91,14204.9,1,2009,"Ames, IA",0,0,-3,1,0,0,0,0,0,0,0,0,24,1,NA
1010,"Ames, IA",15,3,58965,2007,14204.9,13855.98,1,2009,"Ames, IA",0,0,-2,0,1,0,0,0,0,0,0,0,25,1,NA
1010,"Ames, IA",15,3,58965,2008,13855.98,13638,1,2009,"Ames, IA",0,0,-1,0,0,1,0,0,0,0,0,0,26,1,NA
1010,"Ames, IA",15,3,58965,2009,13638,13030.01,1,2009,"Ames, IA",0,1,0,0,0,0,1,0,0,0,0,0,27,1,NA
1010,"Ames, IA",15,3,58965,2010,13030.01,12941.02,1,2009,"Ames, IA",0,1,1,0,0,0,0,1,0,0,0,0,28,1,NA
1010,"Ames, IA",15,3,58965,2011,12941.02,13083.98,1,2009,"Ames, IA",0,1,2,0,0,0,0,0,1,0,0,0,29,1,NA
1010,"Ames, IA",15,3,58965,2012,13083.98,12981.95,1,2009,"Ames, IA",0,1,3,0,0,0,0,0,0,1,0,0,30,1,NA
1010,"Ames, IA",15,3,58965,2013,12981.95,13271.09,1,2009,"Ames, IA",0,1,4,0,0,0,0,0,0,0,1,0,31,1,NA
1010,"Ames, IA",15,3,58965,2014,13271.09,14842.04,1,2009,"Ames, IA",0,1,5,0,0,0,0,0,0,0,0,1,32,1,NA
1011,"Bedford, IA",509,9,1440,1987,7302.59,6929.41,0,1990,"Corning, IA",22.2,0,-3,1,0,0,0,0,0,0,0,0,196,0.167,22.2
1011,"Bedford, IA",509,9,1440,1988,6929.41,6816.76,0,1990,"Corning, IA",22.2,0,-2,0,1,0,0,0,0,0,0,0,197,0.167,22.2
1011,"Bedford, IA",509,9,1440,1989,6816.76,6870.62,0,1990,"Corning, IA",22.2,0,-1,0,0,1,0,0,0,0,0,0,198,0.167,22.2
1011,"Bedford, IA",509,9,1440,1990,6870.62,6980.5,0,1990,"Corning, IA",22.2,1,0,0,0,0,1,0,0,0,0,0,199,0.167,22.2
1011,"Bedford, IA",509,9,1440,1991,6980.5,7189.58,0,1990,"Corning, IA",22.2,1,1,0,0,0,0,1,0,0,0,0,200,0.167,22.2
1011,"Bedford, IA",509,9,1440,1992,7189.58,7615.71,0,1990,"Corning, IA",22.2,1,2,0,0,0,0,0,1,0,0,0,201,0.167,22.2
1011,"Bedford, IA",509,9,1440,1993,7615.71,7782.22,0,1990,"Corning, IA",22.2,1,3,0,0,0,0,0,0,1,0,0,202,0.167,22.2
1011,"Bedford, IA",509,9,1440,1994,7782.22,7694.44,0,1990,"Corning, IA",22.2,1,4,0,0,0,0,0,0,0,1,0,203,0.167,22.2
1011,"Bedford, IA",509,9,1440,1995,7694.44,7450.65,0,1990,"Corning, IA",22.2,1,5,0,0,0,0,0,0,0,0,1,204,0.167,22.2
1012,"Bellevue, IA",344,6,2191,1982,8167.95,8236.23,0,1985,"Dubuque, IA",20.8,0,-3,1,0,0,0,0,0,0,0,0,103,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1983,8236.23,7638.65,0,1985,"Dubuque, IA",20.8,0,-2,0,1,0,0,0,0,0,0,0,104,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1984,7638.65,7383.04,0,1985,"Dubuque, IA",20.8,0,-1,0,0,1,0,0,0,0,0,0,105,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1985,7383.04,6947.7,0,1985,"Dubuque, IA",20.8,1,0,0,0,0,1,0,0,0,0,0,106,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1986,6947.7,7154.54,0,1985,"Dubuque, IA",20.8,1,1,0,0,0,0,1,0,0,0,0,107,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1987,7154.54,6731.23,0,1985,"Dubuque, IA",20.8,1,2,0,0,0,0,0,1,0,0,0,108,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1988,6731.23,6631.84,0,1985,"Dubuque, IA",20.8,1,3,0,0,0,0,0,0,1,0,0,109,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1989,6631.84,6223.03,0,1985,"Dubuque, IA",20.8,1,4,0,0,0,0,0,0,0,1,0,110,0.125,20.8
1012,"Bellevue, IA",344,6,2191,1990,6223.03,6361.46,0,1985,"Dubuque, IA",20.8,1,5,0,0,0,0,0,0,0,0,1,111,0.125,20.8
1013,"Belmond, IA",401,7,2376,1988,12453.3,12804.65,0,1991,"Webster City, IA",28.1,0,-3,1,0,0,0,0,0,0,0,0,139,0.091,28.1
1013,"Belmond, IA",401,7,2376,1989,12804.65,12642.79,0,1991,"Webster City, IA",28.1,0,-2,0,1,0,0,0,0,0,0,0,140,0.091,28.1
1013,"Belmond, IA",401,7,2376,1990,12642.79,12140.09,0,1991,"Webster City, IA",28.1,0,-1,0,0,1,0,0,0,0,0,0,141,0.091,28.1
1013,"Belmond, IA",401,7,2376,1991,12140.09,12030.73,0,1991,"Webster City, IA",28.1,1,0,0,0,0,1,0,0,0,0,0,142,0.091,28.1
1013,"Belmond, IA",401,7,2376,1992,12030.73,12165.81,0,1991,"Webster City, IA",28.1,1,1,0,0,0,0,1,0,0,0,0,143,0.091,28.1
1013,"Belmond, IA",401,7,2376,1993,12165.81,12900.07,0,1991,"Webster City, IA",28.1,1,2,0,0,0,0,0,1,0,0,0,144,0.091,28.1
1013,"Belmond, IA",401,7,2376,1994,12900.07,13510.98,0,1991,"Webster City, IA",28.1,1,3,0,0,0,0,0,0,1,0,0,145,0.091,28.1
1013,"Belmond, IA",401,7,2376,1995,13510.98,13414.76,0,1991,"Webster City, IA",28.1,1,4,0,0,0,0,0,0,0,1,0,146,0.091,28.1
1013,"Belmond, IA",401,7,2376,1996,13414.76,12679.11,0,1991,"Webster City, IA",28.1,1,5,0,0,0,0,0,0,0,0,1,147,0.091,28.1
1014,"Bloomfield, IA",393,9,2640,1992,13730.37,13794.37,1,1995,"Bloomfield, IA",0,0,-3,1,0,0,0,0,0,0,0,0,121,1,NA
1014,"Bloomfield, IA",393,9,2640,1993,13794.37,13562.9,1,1995,"Bloomfield, IA",0,0,-2,0,1,0,0,0,0,0,0,0,122,1,NA
1014,"Bloomfield, IA",393,9,2640,1994,13562.9,13642.6,1,1995,"Bloomfield, IA",0,0,-1,0,0,1,0,0,0,0,0,0,123,1,NA
1014,"Bloomfield, IA",393,9,2640,1995,13642.6,13722.6,1,1995,"Bloomfield, IA",0,1,0,0,0,0,1,0,0,0,0,0,124,1,NA
1014,"Bloomfield, IA",393,9,2640,1996,13722.6,15324.85,1,1995,"Bloomfield, IA",0,1,1,0,0,0,0,1,0,0,0,0,125,1,NA
1014,"Bloomfield, IA",393,9,2640,1997,15324.85,15242.94,1,1995,"Bloomfield, IA",0,1,2,0,0,0,0,0,1,0,0,0,126,1,NA
1014,"Bloomfield, IA",393,9,2640,1998,15242.94,15161.81,1,1995,"Bloomfield, IA",0,1,3,0,0,0,0,0,0,1,0,0,127,1,NA
1014,"Bloomfield, IA",393,9,2640,1999,15161.81,15900.91,1,1995,"Bloomfield, IA",0,1,4,0,0,0,0,0,0,0,1,0,128,1,NA
1014,"Bloomfield, IA",393,9,2640,2000,15900.91,16254.7,1,1995,"Bloomfield, IA",0,1,5,0,0,0,0,0,0,0,0,1,129,1,NA
1015,"Boone, IA",15,6,12661,2006,13901.39,13331.71,0,2009,"Ames, IA",14,0,-3,1,0,0,0,0,0,0,0,0,24,0.2,14
1015,"Boone, IA",15,6,12661,2007,13331.71,12345.16,0,2009,"Ames, IA",14,0,-2,0,1,0,0,0,0,0,0,0,25,0.2,14
1015,"Boone, IA",15,6,12661,2008,12345.16,11842.37,0,2009,"Ames, IA",14,0,-1,0,0,1,0,0,0,0,0,0,26,0.2,14
1015,"Boone, IA",15,6,12661,2009,11842.37,11457.21,0,2009,"Ames, IA",14,1,0,0,0,0,1,0,0,0,0,0,27,0.2,14
1015,"Boone, IA",15,6,12661,2010,11457.21,11362.86,0,2009,"Ames, IA",14,1,1,0,0,0,0,1,0,0,0,0,28,0.2,14
1015,"Boone, IA",15,6,12661,2011,11362.86,11799.82,0,2009,"Ames, IA",14,1,2,0,0,0,0,0,1,0,0,0,29,0.2,14
1015,"Boone, IA",15,6,12661,2012,11799.82,11936,0,2009,"Ames, IA",14,1,3,0,0,0,0,0,0,1,0,0,30,0.2,14
1015,"Boone, IA",15,6,12661,2013,11936,12042.34,0,2009,"Ames, IA",14,1,4,0,0,0,0,0,0,0,1,0,31,0.2,14
1015,"Boone, IA",15,6,12661,2014,12042.34,13889.6,0,2009,"Ames, IA",14,1,5,0,0,0,0,0,0,0,0,1,32,0.2,14
1016,"Boone, IA",15,6,12661,1992,11257.2,11645.03,0,1995,"Greenfield, IA",60.4,0,-3,1,0,0,0,0,0,0,0,0,10,0.2,60.4
1016,"Boone, IA",15,6,12661,1993,11645.03,12106.66,0,1995,"Greenfield, IA",60.4,0,-2,0,1,0,0,0,0,0,0,0,11,0.2,60.4
1016,"Boone, IA",15,6,12661,1994,12106.66,12089.09,0,1995,"Greenfield, IA",60.4,0,-1,0,0,1,0,0,0,0,0,0,12,0.2,60.4
1016,"Boone, IA",15,6,12661,1995,12089.09,12085.01,0,1995,"Greenfield, IA",60.4,1,0,0,0,0,1,0,0,0,0,0,13,0.2,60.4
1016,"Boone, IA",15,6,12661,1996,12085.01,12195.11,0,1995,"Greenfield, IA",60.4,1,1,0,0,0,0,1,0,0,0,0,14,0.2,60.4
1016,"Boone, IA",15,6,12661,1997,12195.11,12674.01,0,1995,"Greenfield, IA",60.4,1,2,0,0,0,0,0,1,0,0,0,15,0.2,60.4
1016,"Boone, IA",15,6,12661,1998,12674.01,13136.7,0,1995,"Greenfield, IA",60.4,1,3,0,0,0,0,0,0,1,0,0,16,0.2,60.4
1016,"Boone, IA",15,6,12661,1999,13136.7,13287,0,1995,"Greenfield, IA",60.4,1,4,0,0,0,0,0,0,0,1,0,17,0.2,60.4
1016,"Boone, IA",15,6,12661,2000,13287,13030.1,0,1995,"Greenfield, IA",60.4,1,5,0,0,0,0,0,0,0,0,1,18,0.2,60.4
1017,"Boone, IA",15,6,12661,1997,12195.11,12674.01,0,2000,"Story City, IA",16.9,0,-3,1,0,0,0,0,0,0,0,0,15,0.2,16.9
1017,"Boone, IA",15,6,12661,1998,12674.01,13136.7,0,2000,"Story City, IA",16.9,0,-2,0,1,0,0,0,0,0,0,0,16,0.2,16.9
1017,"Boone, IA",15,6,12661,1999,13136.7,13287,0,2000,"Story City, IA",16.9,0,-1,0,0,1,0,0,0,0,0,0,17,0.2,16.9
1017,"Boone, IA",15,6,12661,2000,13287,13030.1,0,2000,"Story City, IA",16.9,1,0,0,0,0,1,0,0,0,0,0,18,0.2,16.9
1017,"Boone, IA",15,6,12661,2001,13030.1,13007.27,0,2000,"Story City, IA",16.9,1,1,0,0,0,0,1,0,0,0,0,19,0.2,16.9
1017,"Boone, IA",15,6,12661,2002,13007.27,13366.01,0,2000,"Story City, IA",16.9,1,2,0,0,0,0,0,1,0,0,0,20,0.2,16.9
1017,"Boone, IA",15,6,12661,2003,13366.01,14304.03,0,2000,"Story City, IA",16.9,1,3,0,0,0,0,0,0,1,0,0,21,0.2,16.9
1017,"Boone, IA",15,6,12661,2004,14304.03,14285.43,0,2000,"Story City, IA",16.9,1,4,0,0,0,0,0,0,0,1,0,22,0.2,16.9
1017,"Boone, IA",15,6,12661,2005,14285.43,13901.39,0,2000,"Story City, IA",16.9,1,5,0,0,0,0,0,0,0,0,1,23,0.2,16.9
1018,"Britt, IA",304,7,2069,2001,8136.36,9369.97,0,2004,"Mason City, IA",30.6,0,-3,1,0,0,0,0,0,0,0,0,94,0.125,30.6
1018,"Britt, IA",304,7,2069,2002,9369.97,9143.66,0,2004,"Mason City, IA",30.6,0,-2,0,1,0,0,0,0,0,0,0,95,0.125,30.6
1018,"Britt, IA",304,7,2069,2003,9143.66,8582.28,0,2004,"Mason City, IA",30.6,0,-1,0,0,1,0,0,0,0,0,0,96,0.125,30.6
1018,"Britt, IA",304,7,2069,2004,8582.28,7713.96,0,2004,"Mason City, IA",30.6,1,0,0,0,0,1,0,0,0,0,0,97,0.125,30.6
1018,"Britt, IA",304,7,2069,2005,7713.96,7390.21,0,2004,"Mason City, IA",30.6,1,1,0,0,0,0,1,0,0,0,0,98,0.125,30.6
1018,"Britt, IA",304,7,2069,2006,7390.21,7719.76,0,2004,"Mason City, IA",30.6,1,2,0,0,0,0,0,1,0,0,0,99,0.125,30.6
1018,"Britt, IA",304,7,2069,2007,7719.76,7335.68,0,2004,"Mason City, IA",30.6,1,3,0,0,0,0,0,0,1,0,0,100,0.125,30.6
1018,"Britt, IA",304,7,2069,2008,7335.68,7540.5,0,2004,"Mason City, IA",30.6,1,4,0,0,0,0,0,0,0,1,0,101,0.125,30.6
1018,"Britt, IA",304,7,2069,2009,7540.5,7250.76,0,2004,"Mason City, IA",30.6,1,5,0,0,0,0,0,0,0,0,1,102,0.125,30.6
1019,"Brooklyn, IA",455,7,1468,2006,19182.38,19411.51,0,2009,"Colfax, IA",41.5,0,-3,1,0,0,0,0,0,0,0,0,157,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2007,19411.51,18824.2,0,2009,"Colfax, IA",41.5,0,-2,0,1,0,0,0,0,0,0,0,158,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2008,18824.2,19040.44,0,2009,"Colfax, IA",41.5,0,-1,0,0,1,0,0,0,0,0,0,159,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2009,19040.44,19321.96,0,2009,"Colfax, IA",41.5,1,0,0,0,0,1,0,0,0,0,0,160,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2010,19321.96,19584.24,0,2009,"Colfax, IA",41.5,1,1,0,0,0,0,1,0,0,0,0,161,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2011,19584.24,18763.77,0,2009,"Colfax, IA",41.5,1,2,0,0,0,0,0,1,0,0,0,162,0.125,41.5
1019,"Brooklyn, IA",455,7,1468,2012,18763.77,19257.01,0,2009,"Colfax, IA",41.5,1,3,0,0,0,0,0,0,1,0,0,163,0.125,41.5
