city_fips,year,name,st,cty_fips,cbsa_fips,cz,rucc,pop_2010,msp,msp_yr,msp_accr,msp_affl,cty_seat,buffer_0,buffer_1,buffer_2,buffer_3,buffer_4,buffer_5
1900190,1997,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,301,377,14,0,2,1
1900190,1998,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,321,351,13,0,2,0
1900190,1999,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,311,332,8,0,2,0
1900190,2000,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,325,361,7,0,2,0
1900190,2001,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,315,404,13,1,2,0
1900190,2002,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,292,418,14,1,2,0
1900190,2003,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,244,422,25,1,2,0
1900190,2004,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,235,424,35,1,2,0
1900190,2005,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,242,417,36,1,2,0
1900190,2006,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,238,404,23,1,2,0
1900190,2007,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,222,400,24,1,3,0
1900190,2008,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,248,406,25,1,3,0
1900190,2009,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,246,400,35,1,2,0
1900190,2010,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,189,423,25,39,4,0
1900190,2011,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,180,410,22,38,4,0
1900190,2012,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,263,428,25,39,5,0
1900190,2013,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,223,457,18,41,3,23
1900190,2014,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,214,404,20,35,5,21
1900190,2015,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,193,405,21,40,6,21
1900190,2016,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,209,406,31,43,6,15
1900190,2017,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,208,399,32,46,4,15
1900190,2018,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,182,395,35,46,2,4
1900595,1997,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,119,48,72,123,64,0
1900595,1998,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,40,281,70,125,0,0
1900595,1999,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,45,160,70,121,100,0
1900595,2000,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,42,160,73,121,100,0
1900595,2001,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,61,148,72,50,126,0
1900595,2002,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,51,128,75,100,142,0
1900595,2003,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,138,43,93,100,142,0
1900595,2004,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,102,42,88,100,142,0
1900595,2005,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,108,48,100,50,142,0
1900595,2006,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,160,49,90,50,142,0
1900595,2007,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,151,70,84,85,142,0
1900595,2008,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,105,71,78,85,142,0
1900595,2009,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,107,62,82,8,142,0
1900595,2010,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,103,58,79,8,142,0
1900595,2011,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,85,64,78,8,142,0
1900595,2012,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,85,76,79,8,142,0
1900595,2013,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,100,143,79,8,126,0
1900595,2014,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,91,65,79,35,146,0
1900595,2015,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,96,67,78,150,5,0
1900595,2016,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,92,50,95,150,4,0
1900595,2017,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,83,54,97,115,39,0
1900595,2018,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,85,57,66,115,39,0
1900775,1997,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,245,103,26,23,0,0
1900775,1998,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,53,11,0,1,0,0
1900775,1999,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,63,13,1,3,0,1
1900775,2000,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,63,13,1,3,0,1
1900775,2001,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,47,12,3,26,0,0
1900775,2002,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,26,33,3,20,0,0
1900775,2003,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,259,323,2,65,0,5
1900775,2004,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,280,409,5,64,0,0
1900775,2005,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,286,409,9,61,0,0
1900775,2006,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,306,397,9,39,0,0
1900775,2007,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,337,220,9,42,0,4
1900775,2008,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,445,316,5,336,0,4
1900775,2009,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,440,310,3,328,0,0
1900775,2010,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,429,284,3,333,0,0
1900775,2011,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,423,282,3,343,0,0
1900775,2012,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,414,290,6,344,0,0
1900775,2013,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,476,299,6,44,0,0
1900775,2014,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,460,303,3,42,0,0
1900775,2015,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,464,93,224,317,0,0
1900775,2016,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,481,31,223,315,0,0
1900775,2017,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,364,25,223,315,0,0
1900775,2018,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,449,43,211,320,0,0
1900910,1997,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,937,153,351,125,3,0
1900910,1998,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,774,145,917,173,3,22
1900910,1999,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,835,124,879,152,3,24
1900910,2000,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,859,125,977,176,21,142
1900910,2001,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,802,150,813,171,31,154
1900910,2002,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,807,150,817,171,31,154
1900910,2003,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,973,213,221,217,20,218
1900910,2004,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,1033,243,204,213,34,205
1900910,2005,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,953,256,183,371,36,219
1900910,2006,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,908,252,170,374,38,213
1900910,2007,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,918,250,181,412,50,243
1900910,2008,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,1004,252,176,419,48,287
1900910,2009,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,1015,248,174,433,48,295
1900910,2010,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,955,252,193,435,47,258
1900910,2011,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,811,241,110,336,18,296
1900910,2012,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,893,265,208,463,44,295
1900910,2013,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,1024,266,176,447,54,282
1900910,2014,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,951,227,225,450,53,341
1900910,2015,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,966,219,204,417,206,189
1900910,2016,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,1009,226,171,442,56,378
1900910,2017,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,994,234,134,412,54,388
1900910,2018,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,1007,231,130,355,57,390
1901135,1997,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1372,514,267,985,186,718
1901135,1998,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1196,1879,341,570,196,192
1901135,1999,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1145,1893,320,566,178,192
1901135,2000,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1186,1939,501,478,219,183
1901135,2001,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1051,1966,339,468,192,205
1901135,2002,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1033,1875,345,665,263,226
1901135,2003,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1275,564,443,907,286,898
1901135,2004,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1294,598,513,903,283,905
1901135,2005,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1288,620,529,898,278,931
1901135,2006,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1383,592,649,1087,344,1025
1901135,2007,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1320,563,610,1143,373,1007
1901135,2008,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1342,539,632,1187,389,1002
1901135,2009,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1331,541,628,1170,386,1002
1901135,2010,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1362,534,480,1147,434,1021
1901135,2011,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1271,509,350,1086,366,880
1901135,2012,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1337,526,636,1179,397,1051
1901135,2013,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1306,517,673,1187,512,1083
1901135,2014,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1324,550,723,1047,496,1075
1901135,2015,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1257,492,469,1317,483,1041
1901135,2016,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1308,473,402,1145,695,1040
1901135,2017,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1296,524,415,1357,759,1060
1901135,2018,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,1312,549,345,1343,728,719
1901495,1997,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,209,191,60,0,0,0
1901495,1998,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,167,146,111,0,0,0
1901495,1999,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,164,131,110,1,0,0
1901495,2000,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,151,136,127,1,0,2
1901495,2001,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,156,127,127,1,0,2
1901495,2002,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,98,46,147,1,0,2
1901495,2003,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,144,89,91,4,0,5
1901495,2004,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,145,125,77,4,0,5
1901495,2005,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,161,128,77,4,0,5
1901495,2006,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,209,130,133,4,0,3
1901495,2007,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,214,128,175,4,0,3
1901495,2008,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,237,117,123,3,0,3
1901495,2009,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,229,121,123,3,0,3
1901495,2010,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,264,113,121,3,0,7
1901495,2011,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,253,115,111,3,0,7
1901495,2012,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,266,178,124,3,0,12
1901495,2013,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,226,145,135,3,0,7
1901495,2014,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,218,143,131,3,0,7
1901495,2015,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,204,135,126,0,0,7
1901495,2016,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,188,169,132,0,0,12
1901495,2017,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,225,171,92,0,0,8
1901495,2018,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,212,176,98,0,0,8
1901585,1997,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,158,109,41,2,7,133
1901585,1998,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,70,31,19,2,0,208
1901585,1999,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,61,34,19,2,0,225
1901585,2000,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,62,48,17,2,0,203
1901585,2001,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,62,37,16,9,0,253
1901585,2002,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,65,76,16,10,0,249
1901585,2003,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,185,145,34,12,9,112
1901585,2004,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,144,150,42,12,9,106
1901585,2005,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,152,161,39,12,9,196
1901585,2006,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,157,175,36,7,9,201
1901585,2007,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,168,179,59,5,8,225
1901585,2008,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,150,183,53,5,8,203
1901585,2009,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,162,181,41,9,8,199
1901585,2010,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,167,234,44,7,8,266
1901585,2011,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,134,155,43,10,8,273
1901585,2012,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,140,166,47,7,11,243
1901585,2013,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,161,115,78,24,13,250
1901585,2014,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,152,141,113,7,11,244
1901585,2015,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,203,129,113,7,3,212
1901585,2016,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,188,123,118,7,0,226
1901585,2017,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,139,120,108,15,0,242
1901585,2018,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,139,188,108,15,0,262
1901855,1997,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,4773,4278,1905,1014,1926,11512
1901855,1998,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,3741,4260,3713,920,1121,10901
1901855,1999,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,3968,3118,3955,992,999,11745
1901855,2000,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,3966,3137,4096,1000,1023,11427
1901855,2001,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,3529,2539,3205,981,1230,13015
1901855,2002,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,3757,3703,3948,841,1436,13312
1901855,2003,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5033,4495,965,1188,1533,13638
1901855,2004,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5275,4028,1096,1176,1515,15229
1901855,2005,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5603,2967,1111,1121,1481,15355
1901855,2006,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,4907,2371,807,996,1242,12905
1901855,2007,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5798,3040,1201,1378,1602,17528
1901855,2008,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5967,2927,1551,1367,1551,16185
1901855,2009,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5563,2940,1539,1531,1580,16806
1901855,2010,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5613,3958,1641,1523,1584,22485
1901855,2011,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5363,3110,1649,1316,1665,23118
1901855,2012,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5208,3005,1670,1498,1735,25511
1901855,2013,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5550,3006,2548,1184,2460,25496
1901855,2014,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5755,3235,2383,1718,2032,25520
1901855,2015,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5637,3128,1788,1635,2155,25455
1901855,2016,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,6382,4631,1779,1357,2263,24732
1901855,2017,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5848,2978,3018,1239,2268,24103
1901855,2018,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,5742,2733,2925,1038,1688,25416
1902260,1997,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,162,52,2,0,0,7
1902260,1998,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,110,293,0,0,0,1
1902260,1999,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,77,339,0,0,0,1
1902260,2000,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,77,339,0,0,0,1
1902260,2001,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,53,176,132,0,13,4
1902260,2002,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,52,168,132,0,13,5
1902260,2003,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,115,60,155,9,9,6
1902260,2004,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,113,57,152,10,9,3
1902260,2005,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,127,56,161,7,9,2
1902260,2006,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,113,57,159,6,9,2
1902260,2007,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,139,75,159,6,9,2
1902260,2008,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,139,66,163,6,9,2
1902260,2009,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,140,42,162,8,10,2
1902260,2010,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,165,39,167,6,11,4
1902260,2011,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,164,39,167,7,11,4
1902260,2012,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,153,43,166,8,10,4
1902260,2013,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,142,41,166,7,10,4
1902260,2014,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,153,22,166,7,10,2
1902260,2015,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,157,48,138,7,10,3
1902260,2016,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,149,24,169,7,8,3
1902260,2017,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,148,22,177,7,8,5
1902260,2018,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,167,28,185,12,8,1
1903520,1997,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1538,723,257,531,1002,244
1903520,1998,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1267,1947,209,584,894,159
1903520,1999,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1199,1480,227,522,1422,200
1903520,2000,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1200,1507,229,522,1425,218
1903520,2001,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1217,1365,178,508,1471,275
1903520,2002,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1185,1436,172,508,1660,285
1903520,2003,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1442,590,216,569,1763,662
1903520,2004,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1371,629,218,572,1845,624
1903520,2005,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1435,646,228,533,1883,625
1903520,2006,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1404,665,196,595,1851,787
1903520,2007,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1396,671,257,592,1761,835
1903520,2008,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1259,654,260,600,1772,887
1903520,2009,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1259,672,207,508,1585,822
1903520,2010,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1221,488,227,527,1600,841
1903520,2011,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1225,503,204,449,1611,908
1903520,2012,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1245,605,283,493,1666,937
1903520,2013,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1258,582,310,514,1751,1245
1903520,2014,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1190,567,308,536,1636,1555
1903520,2015,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1200,647,312,519,1594,1543
1903520,2016,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1210,681,307,548,1545,1507
1903520,2017,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1362,534,245,525,1621,1512
1903520,2018,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,1364,496,271,565,1553,1502
1903655,1997,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,705,543,256,131,117,41
1903655,1998,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,496,363,241,129,19,44
1903655,1999,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,460,369,270,123,19,42
1903655,2000,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,459,367,269,123,19,42
1903655,2001,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,419,301,271,127,23,75
1903655,2002,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,435,269,251,136,22,63
1903655,2003,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,531,429,285,162,63,71
1903655,2004,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,602,419,307,162,54,109
1903655,2005,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,575,434,302,185,56,114
1903655,2006,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,607,441,326,168,56,126
1903655,2007,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,594,531,333,176,51,115
1903655,2008,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,509,527,341,165,51,115
1903655,2009,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,540,420,303,160,55,96
1903655,2010,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,520,430,291,164,63,95
1903655,2011,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,606,414,212,155,62,95
1903655,2012,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,613,417,230,152,66,103
1903655,2013,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,620,410,233,153,64,99
1903655,2014,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,600,414,232,153,64,99
1903655,2015,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,495,408,336,160,55,98
1903655,2016,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,483,413,273,158,53,59
1903655,2017,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,475,420,277,149,42,56
1903655,2018,Audubon,Iowa,19009,0,597,8,2176,0,0,0,0,1,494,368,136,145,50,95
1905365,1997,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,521,180,66,12,15,0
1905365,1998,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,528,138,37,9,16,0
1905365,1999,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,493,141,37,22,48,0
1905365,2000,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,484,151,37,31,38,0
1905365,2001,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,509,148,39,59,120,0
1905365,2002,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,507,148,39,52,117,0
1905365,2003,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,405,204,40,70,119,0
1905365,2004,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,430,208,31,72,109,0
1905365,2005,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,476,208,32,121,91,0
1905365,2006,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,418,204,37,127,83,0
1905365,2007,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,429,212,39,132,86,5
1905365,2008,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,389,203,41,132,86,0
1905365,2009,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,426,212,42,136,86,0
1905365,2010,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,418,247,7,128,26,5
1905365,2011,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,388,224,35,130,11,5
1905365,2012,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,404,215,40,130,11,7
1905365,2013,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,471,224,79,90,13,9
1905365,2014,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,407,218,49,140,14,7
1905365,2015,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,401,205,103,107,18,0
1905365,2016,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,309,197,88,102,16,0
1905365,2017,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,317,210,35,142,15,0
1905365,2018,Bedford,Iowa,19173,0,509,9,1440,0,0,0,0,1,325,243,34,164,15,0
1905635,1997,Bellevue,Iowa,19097,0,344,6,2191,0,0,0,0,0,457,122,51,317,96,37
1905635,1998,Bellevue,Iowa,19097,0,344,6,2191,0,0,0,0,0,392,91,47,534,43,23
1905635,1999,Bellevue,Iowa,19097,0,344,6,2191,0,0,0,0,0,403,90,38,526,43,30
1905635,2000,Bellevue,Iowa,19097,0,344,6,2191,0,0,0,0,0,405,75,38,526,43,43
1905635,2001,Bellevue,Iowa,19097,0,344,6,2191,0,0,0,0,0,462,82,47,531,55,43
