city_fips,year,name,st,cty_fips,cbsa_fips,cz,rucc,pop_2010,msp,msp_yr,msp_accr,msp_affl,cty_seat,jobs_buffer_0,jobs_buffer_1,jobs_buffer_2,jobs_buffer_3,jobs_buffer_4,jobs_buffer_5,ests_buffer_1,ests_buffer_2,ests_buffer_3,ests_buffer_4,ests_buffer_5,ests_buffer_0
1900190,1997,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,126,88,8,0,0,1,14,3,0,0,1,19
1900190,1998,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,80,69,8,0,0,0,13,3,0,0,0,15
1900190,1999,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,87,49,5,0,0,0,10,2,0,0,0,16
1900190,2000,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,98,64,3,0,0,0,9,1,0,0,0,15
1900190,2001,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,107,77,4,0,0,0,10,2,0,0,0,17
1900190,2002,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,101,82,6,0,0,0,13,3,0,0,0,16
1900190,2003,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,90,86,5,0,0,0,15,3,0,0,0,11
1900190,2004,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,57,93,15,0,0,0,17,5,0,0,0,9
1900190,2005,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,62,86,15,0,0,0,16,5,0,0,0,10
1900190,2006,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,61,88,7,0,0,0,14,3,0,0,0,12
1900190,2007,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,53,86,8,0,0,0,13,3,0,0,0,11
1900190,2008,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,55,71,8,0,0,0,12,3,0,0,0,11
1900190,2009,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,60,67,4,0,0,0,12,1,0,0,0,11
1900190,2010,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,61,75,4,0,0,0,13,1,0,0,0,12
1900190,2011,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,57,78,4,0,0,0,13,1,0,0,0,10
1900190,2012,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,68,82,4,0,0,0,13,1,0,0,0,11
1900190,2013,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,50,88,0,2,0,21,13,0,1,0,2,9
1900190,2014,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,52,56,0,0,0,21,12,0,0,0,2,10
1900190,2015,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,53,80,0,0,2,21,13,0,0,1,2,9
1900190,2016,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,51,86,0,0,2,15,14,0,0,1,1,8
1900190,2017,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,53,79,0,0,2,15,13,0,0,1,1,9
1900190,2018,Ackley,Iowa,19083,0,561,6,1589,0,0,0,0,0,51,71,2,3,2,0,11,1,1,1,0,8
1900595,1997,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,29,21,1,26,0,0,2,1,1,0,0,6
1900595,1998,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,12,77,1,35,0,0,7,1,1,0,0,3
1900595,1999,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,12,77,0,31,0,0,7,0,1,0,0,3
1900595,2000,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,12,27,0,31,0,0,6,0,1,0,0,3
1900595,2001,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,24,77,0,0,0,0,6,0,0,0,0,5
1900595,2002,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,22,26,1,0,0,0,4,1,0,0,0,5
1900595,2003,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,41,21,2,50,0,0,2,2,1,0,0,6
1900595,2004,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,10,21,2,50,0,0,2,2,1,0,0,4
1900595,2005,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,14,27,2,50,0,0,3,2,1,0,0,5
1900595,2006,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,61,15,2,50,0,0,2,2,1,0,0,6
1900595,2007,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,59,28,1,85,0,0,4,1,1,0,0,4
1900595,2008,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,41,30,1,85,0,0,3,1,1,0,0,3
1900595,2009,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,41,20,1,8,0,0,2,1,1,0,0,3
1900595,2010,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,37,14,1,8,0,0,3,1,1,0,0,2
1900595,2011,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,2,17,0,0,0,0,3,0,0,0,0,1
1900595,2012,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,2,21,3,8,0,0,3,2,1,0,0,1
1900595,2013,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,5,22,3,0,0,0,3,2,0,0,0,2
1900595,2014,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,12,30,3,0,0,0,3,2,0,0,0,4
1900595,2015,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,19,30,2,0,0,0,3,2,0,0,0,6
1900595,2016,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,12,20,1,0,0,0,2,1,0,0,0,4
1900595,2017,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,10,24,1,0,0,0,3,1,0,0,0,3
1900595,2018,Afton,Iowa,19175,0,509,6,845,0,0,0,0,0,45,27,1,0,0,0,3,1,0,0,0,4
1900775,1997,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,116,16,0,8,0,0,4,0,1,0,0,18
1900775,1998,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,37,1,0,0,0,0,1,0,0,0,0,4
1900775,1999,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,27,3,1,3,0,1,1,1,1,0,1,3
1900775,2000,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,27,3,1,3,0,1,1,1,1,0,1,3
1900775,2001,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,10,3,0,26,0,0,1,0,2,0,0,1
1900775,2002,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,0,15,0,20,0,0,2,0,1,0,0,0
1900775,2003,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,98,23,0,20,0,5,3,0,1,0,1,12
1900775,2004,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,117,3,0,20,0,0,1,0,1,0,0,16
1900775,2005,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,114,15,0,20,0,0,3,0,1,0,0,17
1900775,2006,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,104,9,0,0,0,0,3,0,0,0,0,13
1900775,2007,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,109,2,0,3,0,4,1,0,1,0,1,15
1900775,2008,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,253,12,0,3,0,4,2,0,1,0,1,14
1900775,2009,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,259,7,0,0,0,0,3,0,0,0,0,14
1900775,2010,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,260,3,0,0,0,0,2,0,0,0,0,14
1900775,2011,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,258,1,0,0,0,0,1,0,0,0,0,14
1900775,2012,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,249,1,0,0,0,0,1,0,0,0,0,13
1900775,2013,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,248,11,0,0,0,0,2,0,0,0,0,13
1900775,2014,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,233,11,0,0,0,0,2,0,0,0,0,12
1900775,2015,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,233,10,0,0,0,0,1,0,0,0,0,12
1900775,2016,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,229,10,0,0,0,0,1,0,0,0,0,11
1900775,2017,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,229,10,0,0,0,0,1,0,0,0,0,11
1900775,2018,Akron,Iowa,19149,43580,4,3,1486,0,0,0,0,0,232,10,0,0,0,0,1,0,0,0,0,11
1900910,1997,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,205,4,96,30,2,0,1,14,2,1,0,42
1900910,1998,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,141,23,262,31,0,10,3,30,3,0,2,30
1900910,1999,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,207,2,256,13,0,12,2,29,3,0,3,32
1900910,2000,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,224,2,215,31,2,7,2,25,3,1,2,36
1900910,2001,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,293,5,284,24,2,14,3,25,5,1,2,38
1900910,2002,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,212,5,291,23,2,14,3,25,4,1,2,33
1900910,2003,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,298,25,63,70,5,14,7,9,6,2,2,47
1900910,2004,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,286,29,73,67,4,21,9,10,6,2,3,46
1900910,2005,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,258,26,75,200,2,25,8,8,7,1,4,42
1900910,2006,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,178,29,79,202,2,24,9,9,8,1,5,37
1900910,2007,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,158,28,80,229,2,28,8,10,11,1,5,32
1900910,2008,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,193,29,63,229,2,30,8,7,11,1,6,38
1900910,2009,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,177,24,70,239,1,30,8,8,10,1,6,35
1900910,2010,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,180,15,98,241,4,28,7,9,12,1,5,36
1900910,2011,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,117,16,25,134,4,26,5,4,12,1,4,23
1900910,2012,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,156,11,92,253,4,30,4,9,14,1,6,34
1900910,2013,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,190,12,98,244,11,30,5,10,13,2,6,40
1900910,2014,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,187,9,92,243,11,30,3,10,13,2,6,39
1900910,2015,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,156,24,90,210,6,38,7,9,11,3,6,34
1900910,2016,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,164,20,72,221,8,30,6,7,12,3,6,33
1900910,2017,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,156,15,76,207,5,53,5,7,10,2,6,30
1900910,2018,Albia,Iowa,19135,0,393,7,3766,0,0,0,0,1,173,9,76,87,4,55,3,7,8,2,7,30
1901135,1997,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,401,86,161,386,24,123,22,15,25,5,13,70
1901135,1998,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,337,367,125,352,82,39,39,13,16,8,7,52
1901135,1999,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,304,370,123,346,38,31,47,12,16,6,6,47
1901135,2000,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,295,386,148,375,61,31,47,13,21,5,5,45
1901135,2001,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,171,362,114,338,69,47,44,11,16,5,6,37
1901135,2002,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,186,282,119,355,53,57,37,12,19,6,9,41
1901135,2003,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,253,54,146,569,64,148,14,19,24,8,12,53
1901135,2004,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,237,60,186,569,71,537,14,21,25,9,16,48
1901135,2005,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,254,63,198,569,71,545,14,23,25,9,16,55
1901135,2006,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,238,132,173,607,81,467,13,22,27,8,17,53
1901135,2007,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,231,65,140,655,90,486,16,18,32,8,17,47
1901135,2008,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,215,53,148,633,101,236,13,16,29,10,17,45
1901135,2009,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,213,53,148,649,101,236,13,16,29,10,18,43
1901135,2010,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,233,50,146,455,100,207,13,15,26,9,16,43
1901135,2011,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,195,43,137,438,87,122,11,12,24,7,11,35
1901135,2012,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,224,63,150,491,110,248,16,16,28,10,19,40
1901135,2013,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,240,60,147,469,120,638,16,15,28,11,24,44
1901135,2014,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,249,57,146,467,120,598,17,14,27,11,19,46
1901135,2015,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,226,45,120,464,120,573,17,13,28,11,17,45
1901135,2016,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,214,45,113,454,98,566,15,12,28,10,14,35
1901135,2017,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,192,110,141,442,86,582,13,14,25,9,16,39
1901135,2018,Algona,Iowa,19109,0,518,7,5560,0,0,0,0,1,200,131,81,486,97,232,10,12,25,11,15,36
1901495,1997,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,64,56,0,0,0,0,9,0,0,0,0,13
1901495,1998,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,58,32,26,0,0,0,7,2,0,0,0,10
1901495,1999,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,63,28,26,0,0,0,6,2,0,0,0,10
1901495,2000,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,65,30,27,0,0,0,5,3,0,0,0,12
1901495,2001,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,50,23,27,0,0,0,3,2,0,0,0,9
1901495,2002,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,41,9,29,0,0,0,3,3,0,0,0,9
1901495,2003,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,53,11,2,0,0,3,3,1,0,0,1,11
1901495,2004,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,50,15,0,0,0,3,4,0,0,0,1,10
1901495,2005,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,50,15,0,0,0,3,4,0,0,0,1,10
1901495,2006,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,38,14,0,0,0,1,5,0,0,0,1,9
1901495,2007,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,26,10,0,0,0,1,3,0,0,0,1,9
1901495,2008,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,43,9,2,0,0,1,3,1,0,0,1,11
1901495,2009,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,40,9,2,0,0,1,3,1,0,0,1,10
1901495,2010,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,50,13,9,0,0,1,4,1,0,0,1,11
1901495,2011,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,49,13,0,0,0,1,4,0,0,0,1,9
1901495,2012,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,47,35,2,0,0,0,6,1,0,0,0,8
1901495,2013,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,48,22,2,0,0,0,5,1,0,0,0,9
1901495,2014,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,47,24,2,0,0,0,6,1,0,0,0,8
1901495,2015,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,47,21,2,0,0,0,4,1,0,0,0,8
1901495,2016,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,51,22,2,0,0,0,4,1,0,0,0,8
1901495,2017,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,73,15,2,0,0,0,3,1,0,0,0,11
1901495,2018,Alta,Iowa,19021,44740,564,7,1883,0,0,0,0,0,73,15,2,0,0,0,3,1,0,0,0,11
1901585,1997,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,55,40,11,0,0,45,7,3,0,0,4,8
1901585,1998,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,45,17,11,0,0,25,4,3,0,0,8,3
1901585,1999,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,47,17,11,0,0,51,4,3,0,0,12,5
1901585,2000,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,40,7,11,0,0,40,3,3,0,0,9,4
1901585,2001,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,40,6,10,0,0,59,3,2,0,0,12,4
1901585,2002,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,41,7,10,0,0,52,3,1,0,0,9,4
1901585,2003,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,57,28,10,0,0,28,6,1,0,0,3,9
1901585,2004,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,37,29,8,0,0,30,6,1,0,0,4,5
1901585,2005,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,42,32,8,0,0,26,7,1,0,0,4,8
1901585,2006,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,40,25,8,0,0,26,5,1,0,0,4,6
1901585,2007,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,54,24,10,0,0,15,5,2,0,0,3,8
1901585,2008,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,47,24,10,0,0,26,5,2,0,0,3,8
1901585,2009,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,51,22,10,0,0,11,5,2,0,0,2,8
1901585,2010,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,51,19,10,0,0,58,4,2,0,0,4,9
1901585,2011,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,34,10,10,0,0,61,3,2,0,0,4,5
1901585,2012,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,42,18,10,0,0,58,3,2,0,0,4,8
1901585,2013,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,44,23,10,0,0,35,6,2,0,0,6,7
1901585,2014,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,34,28,10,0,0,34,6,2,0,0,5,5
1901585,2015,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,39,23,10,0,0,74,4,2,0,0,6,5
1901585,2016,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,24,23,10,0,0,73,4,2,0,0,5,3
1901585,2017,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,16,23,1,9,0,88,4,1,1,0,5,2
1901585,2018,Alton,Iowa,19167,0,504,7,1216,0,0,0,0,0,18,12,1,9,0,88,3,1,1,0,5,3
1901855,1997,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1608,431,211,572,236,3823,44,28,17,32,256,164
1901855,1998,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1498,1707,654,418,325,4545,35,36,16,32,249,142
1901855,1999,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1822,1074,1076,489,266,5186,31,40,16,27,263,149
1901855,2000,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1906,1069,739,560,260,5703,36,38,20,29,260,149
1901855,2001,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1514,552,878,580,457,6036,33,36,17,29,270,134
1901855,2002,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1812,590,1325,429,391,5766,32,35,14,29,273,141
1901855,2003,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1918,639,163,704,431,5225,35,13,20,29,297,143
1901855,2004,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2058,623,191,744,398,5844,34,15,20,29,286,145
1901855,2005,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2116,576,195,581,366,5134,32,16,17,28,298,151
1901855,2006,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1971,543,192,585,453,4534,25,14,17,25,246,131
1901855,2007,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1901,537,202,827,536,5444,23,19,20,29,299,151
1901855,2008,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2115,550,505,778,520,5944,24,23,16,26,291,140
1901855,2009,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2152,556,483,844,491,6131,26,22,18,25,294,141
1901855,2010,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2181,563,511,825,508,6015,25,22,19,28,293,144
1901855,2011,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2063,543,484,645,500,5594,26,15,18,25,280,136
1901855,2012,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1900,551,489,804,515,6348,28,19,19,26,310,144
1901855,2013,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2059,742,835,466,735,6825,32,38,16,25,327,142
1901855,2014,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2323,749,697,787,479,6335,30,30,20,28,323,155
1901855,2015,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2105,777,673,651,438,6237,34,21,15,23,304,159
1901855,2016,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2512,755,723,717,429,5734,32,22,17,24,287,154
1901855,2017,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,2089,782,767,576,412,5875,35,20,13,20,281,147
1901855,2018,Ames,Iowa,19169,11180,15,3,58965,1,2009,1,0,0,1906,777,661,503,365,6426,33,21,13,17,295,138
1902260,1997,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,47,14,0,0,0,6,4,0,0,0,2,12
1902260,1998,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,34,32,0,0,0,0,12,0,0,0,0,7
1902260,1999,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,25,57,0,0,0,0,13,0,0,0,0,5
1902260,2000,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,33,55,0,0,0,0,12,0,0,0,0,6
1902260,2001,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,20,61,0,0,8,2,13,0,0,1,1,4
1902260,2002,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,20,53,0,0,8,2,13,0,0,1,1,4
1902260,2003,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,35,4,0,0,8,4,3,0,0,1,2,9
1902260,2004,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,35,5,0,0,8,0,3,0,0,1,0,9
1902260,2005,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,44,7,0,0,8,0,3,0,0,1,0,10
1902260,2006,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,32,29,0,2,8,0,3,0,1,1,0,7
1902260,2007,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,32,29,0,2,8,0,3,0,1,1,0,7
1902260,2008,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,34,6,0,2,8,0,3,0,1,1,0,7
1902260,2009,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,34,6,0,3,8,0,3,0,2,1,0,7
1902260,2010,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,47,5,0,2,8,0,3,0,1,1,0,9
1902260,2011,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,51,5,1,3,8,0,3,1,2,1,0,9
1902260,2012,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,33,8,1,3,8,0,4,1,2,1,0,7
1902260,2013,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,33,10,0,3,8,0,4,0,2,1,0,7
1902260,2014,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,46,11,0,3,8,0,4,0,2,1,0,8
1902260,2015,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,44,11,0,2,8,1,4,0,1,1,1,7
1902260,2016,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,34,11,0,3,8,1,4,0,1,1,1,6
1902260,2017,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,34,11,0,3,8,1,4,0,1,1,1,6
1902260,2018,Anita,Iowa,19029,0,597,6,972,0,0,0,0,0,47,11,0,4,8,0,4,0,2,1,0,7
1903520,1997,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,501,330,64,157,188,89,28,15,17,18,9,70
1903520,1998,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,419,494,39,164,296,20,46,13,18,15,3,58
1903520,1999,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,367,491,50,146,263,40,45,11,14,12,4,57
1903520,2000,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,385,472,61,141,268,43,38,14,13,13,5,57
1903520,2001,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,439,453,55,134,283,54,40,13,11,16,6,65
1903520,2002,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,399,470,50,157,171,55,41,13,12,17,6,60
1903520,2003,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,453,122,90,175,302,119,17,15,14,15,12,72
1903520,2004,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,422,105,88,207,406,113,15,15,16,16,10,70
1903520,2005,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,418,105,90,210,406,116,15,15,17,16,11,67
1903520,2006,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,407,71,69,173,400,130,10,13,15,16,11,63
1903520,2007,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,384,81,69,165,366,161,11,12,17,17,12,54
1903520,2008,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,366,92,57,140,375,178,10,10,13,19,12,53
1903520,2009,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,362,66,57,151,226,146,9,10,14,18,11,52
1903520,2010,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,337,74,60,167,237,200,10,11,18,19,12,43
1903520,2011,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,325,73,46,146,288,205,9,8,15,18,15,42
1903520,2012,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,379,94,52,149,290,201,15,9,17,21,15,48
1903520,2013,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,356,70,73,174,271,503,11,12,17,23,17,47
1903520,2014,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,306,80,58,168,273,501,14,11,17,22,18,39
1903520,2015,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,337,79,65,167,258,498,13,10,17,19,17,44
1903520,2016,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,330,48,67,154,229,471,11,10,17,15,16,41
1903520,2017,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,324,42,69,136,234,516,9,11,14,15,18,40
1903520,2018,Atlantic,Iowa,19029,0,597,6,7112,0,0,0,0,1,328,20,66,130,253,488,6,11,12,18,18,40
